item,panel,paire,ecart_annees,n_personnes,n_changeurs,taux_changement,derive_nette_tv,part_dirigee,n_monotone,n_contraire,n_indetermine,part_monotone_du_changement,part_contraire_du_changement,perimetre
spkath/y,2006-2010,2006-2008,2,1035,153,0.14782608695652175,0.002898550724637655,0.019607843137254725,78,75,0,0.5098039215686274,0.49019607843137253,2 ans
colath,2006-2010,2006-2008,2,983,282,0.28687690742624616,0.0020345879959308144,0.0070921985815602506,142,140,0,0.5035460992907801,0.49645390070921985,2 ans
spkrac/y,2006-2010,2006-2008,2,1025,276,0.26926829268292685,0.0351219512195122,0.13043478260869565,156,120,0,0.5652173913043478,0.43478260869565216,2 ans
colrac,2006-2010,2006-2008,2,985,336,0.3411167512690355,0.020304568527918815,0.059523809523809625,178,158,0,0.5297619047619048,0.47023809523809523,2 ans
librac/y,2006-2010,2006-2008,2,1009,292,0.2893954410307235,0.00594648166501488,0.0205479452054795,149,143,0,0.5102739726027398,0.4897260273972603,2 ans
spkcom/y,2006-2010,2006-2008,2,1006,175,0.17395626242544732,0.024850894632206716,0.1428571428571426,100,75,0,0.5714285714285714,0.42857142857142855,2 ans
colcom/y,2006-2010,2006-2008,2,955,265,0.2774869109947644,0.021989528795811508,0.07924528301886788,143,122,0,0.539622641509434,0.46037735849056605,2 ans
libcom/y,2006-2010,2006-2008,2,1001,235,0.23476523476523475,0.018981018981019004,0.08085106382978734,127,108,0,0.5404255319148936,0.4595744680851064,2 ans
spkhomo/y,2006-2010,2006-2008,2,1013,142,0.140177690029615,0.019743336623889413,0.14084507042253505,81,61,0,0.5704225352112676,0.4295774647887324,2 ans
colhomo,2006-2010,2006-2008,2,1003,165,0.16450648055832504,0.02492522432701895,0.15151515151515155,95,70,0,0.5757575757575758,0.42424242424242425,2 ans
libhomo/y,2006-2010,2006-2008,2,1007,205,0.2035749751737835,0.006951340615690152,0.03414634146341455,106,99,0,0.5170731707317073,0.48292682926829267,2 ans
cappun,2006-2010,2006-2008,2,1382,211,0.15267727930535455,0.005065123010130235,0.03317535545023689,109,102,0,0.5165876777251185,0.4834123222748815,2 ans
polhitok/y,2006-2010,2006-2008,2,940,190,0.20212765957446807,0.029787234042553207,0.14736842105263168,109,81,0,0.5736842105263158,0.4263157894736842,2 ans
polabuse/y,2006-2010,2006-2008,2,978,107,0.10940695296523517,0.027607361963190157,0.2523364485981306,67,40,0,0.6261682242990654,0.37383177570093457,2 ans
polattak/y,2006-2010,2006-2008,2,994,123,0.12374245472837023,0.0030181086519115025,0.024390243902439296,63,60,0,0.5121951219512195,0.4878048780487805,2 ans
grass,2006-2010,2006-2008,2,887,135,0.15219842164599776,0.012401352874859106,0.08148148148148168,73,62,0,0.5407407407407407,0.45925925925925926,2 ans
gunlaw,2006-2010,2006-2008,2,1017,182,0.17895771878072764,0.00786627335299904,0.043956043956044084,95,87,0,0.521978021978022,0.47802197802197804,2 ans
owngun,2006-2010,2006-2008,2,1038,117,0.11271676300578035,0.0019267822736030171,0.01709401709401651,51,57,9,0.4358974358974359,0.48717948717948717,2 ans
class,2006-2010,2006-2008,2,1521,478,0.314266929651545,0.014464168310322153,0.046025104602510455,183,192,103,0.38284518828451886,0.401673640167364,2 ans
satfin,2006-2010,2006-2008,2,1526,664,0.4351245085190039,0.026867627785059023,0.06174698795180734,212,171,281,0.3192771084337349,0.2575301204819277,2 ans
finalter,2006-2010,2006-2008,2,1527,751,0.49181401440733463,0.06483300589390967,0.1318242343541945,309,210,232,0.41145139813581894,0.2796271637816245,2 ans
finrela,2006-2010,2006-2008,2,1506,631,0.41899070385126164,0.027888446215139466,0.06656101426307454,292,250,89,0.46275752773375595,0.39619651347068147,2 ans
racdif1,2006-2010,2006-2008,2,923,218,0.2361863488624052,0.026002166847237246,0.11009174311926595,121,97,0,0.555045871559633,0.44495412844036697,2 ans
racdif2,2006-2010,2006-2008,2,958,97,0.10125260960334029,0.0031315240083507195,0.030927835051546282,50,47,0,0.5154639175257731,0.4845360824742268,2 ans
racdif3,2006-2010,2006-2008,2,954,269,0.28197064989517817,0.02830188679245285,0.100371747211896,148,121,0,0.550185873605948,0.44981412639405205,2 ans
racdif4,2006-2010,2006-2008,2,914,266,0.2910284463894967,0.0,0.0,0,266,0,0.0,1.0,2 ans
wlthwhts,2006-2010,2006-2008,2,963,558,0.5794392523364486,0.08307372793354101,0.14336917562724014,239,159,160,0.4283154121863799,0.2849462365591398,2 ans
wlthblks,2006-2010,2006-2008,2,960,571,0.5947916666666667,0.056249999999999974,0.09457092819614706,208,154,209,0.36427320490367776,0.26970227670753066,2 ans
racwork,2006-2010,2006-2008,2,518,207,0.3996138996138996,0.0135135135135135,0.03381642512077292,81,91,35,0.391304347826087,0.4396135265700483,2 ans
getahead,2006-2010,2006-2008,2,1037,412,0.39729990356798456,0.015429122468659642,0.0388349514563108,184,168,60,0.44660194174757284,0.4077669902912621,2 ans
aged,2006-2010,2006-2008,2,1011,462,0.456973293768546,0.0771513353115727,0.16883116883116883,217,139,106,0.4696969696969697,0.3008658008658009,2 ans
parsol,2006-2010,2006-2008,2,999,495,0.4954954954954955,0.02502502502502503,0.05050505050505052,178,153,164,0.3595959595959596,0.3090909090909091,2 ans
kidssol,2006-2010,2006-2008,2,983,510,0.5188199389623601,0.05798575788402848,0.11176470588235293,156,99,255,0.3058823529411765,0.19411764705882353,2 ans
spanking,2006-2010,2006-2008,2,987,445,0.4508611955420466,0.020263424518743644,0.044943820224719044,109,89,247,0.2449438202247191,0.2,2 ans
divlaw,2006-2010,2006-2008,2,920,323,0.35108695652173916,0.07173913043478258,0.20433436532507732,145,79,99,0.44891640866873067,0.24458204334365324,2 ans
sexeduc,2006-2010,2006-2008,2,980,76,0.07755102040816327,0.002040816326530623,0.026315789473684348,39,37,0,0.5131578947368421,0.4868421052631579,2 ans
pillok,2006-2010,2006-2008,2,970,521,0.5371134020618556,0.05463917525773199,0.10172744721689066,247,194,80,0.4740882917466411,0.3723608445297505,2 ans
xmarsex,2006-2010,2006-2008,2,1027,228,0.22200584225900682,0.01168451801363194,0.05263157894736843,81,85,62,0.35526315789473684,0.37280701754385964,2 ans
homosex,2006-2010,2006-2008,2,959,222,0.23149113660062565,0.018769551616266953,0.08108108108108111,74,56,92,0.3333333333333333,0.25225225225225223,2 ans
discaff,2006-2010,2006-2008,2,975,465,0.47692307692307695,0.03589743589743588,0.07526881720430104,179,144,142,0.3849462365591398,0.3096774193548387,2 ans
abdefect,2006-2010,2006-2008,2,971,136,0.1400617919670443,0.018537590113285263,0.1323529411764705,77,59,0,0.5661764705882353,0.4338235294117647,2 ans
abnomore,2006-2010,2006-2008,2,995,192,0.192964824120603,0.012060301507537674,0.06249999999999993,102,90,0,0.53125,0.46875,2 ans
abhlth,2006-2010,2006-2008,2,980,94,0.09591836734693877,0.00408163265306119,0.04255319148936135,49,45,0,0.5212765957446809,0.4787234042553192,2 ans
abpoor,2006-2010,2006-2008,2,991,188,0.18970736629667004,0.014127144298688193,0.07446808510638298,101,87,0,0.5372340425531915,0.4627659574468085,2 ans
abrape,2006-2010,2006-2008,2,970,131,0.13505154639175257,0.0010309278350515427,0.007633587786259516,0,65,66,0.0,0.4961832061068702,2 ans
absingle,2006-2010,2006-2008,2,998,177,0.17735470941883769,0.00901803607214427,0.050847457627118536,93,84,0,0.5254237288135594,0.4745762711864407,2 ans
abany,2006-2010,2006-2008,2,1002,193,0.19261477045908185,0.006986027944111767,0.03626943005181342,100,93,0,0.5181347150259067,0.48186528497409326,2 ans
letdie1,2006-2010,2006-2008,2,949,169,0.1780821917808219,0.009483667017913588,0.05325443786982246,89,80,0,0.5266272189349113,0.47337278106508873,2 ans
suicide1,2006-2010,2006-2008,2,938,183,0.19509594882729211,0.013859275053304893,0.07103825136612016,98,85,0,0.5355191256830601,0.4644808743169399,2 ans
suicide2,2006-2010,2006-2008,2,984,96,0.0975609756097561,0.026422764227642254,0.2708333333333331,61,35,0,0.6354166666666666,0.3645833333333333,2 ans
suicide3,2006-2010,2006-2008,2,980,105,0.10714285714285714,0.027551020408163263,0.2571428571428571,66,39,0,0.6285714285714286,0.37142857142857144,2 ans
suicide4,2006-2010,2006-2008,2,961,137,0.1425598335067638,0.026014568158168536,0.18248175182481724,81,56,0,0.5912408759124088,0.40875912408759124,2 ans
pornlaw,2006-2010,2006-2008,2,1014,252,0.2485207100591716,0.03353057199211042,0.13492063492063477,137,103,12,0.5436507936507936,0.4087301587301587,2 ans
fair,2006-2010,2006-2008,2,1013,368,0.36327739387956565,0.05528134254689046,0.15217391304347835,176,120,72,0.4782608695652174,0.32608695652173914,2 ans
helpful,2006-2010,2006-2008,2,1017,369,0.36283185840707965,0.04523107177974433,0.12466124661246608,171,125,73,0.4634146341463415,0.33875338753387535,2 ans
trust,2006-2010,2006-2008,2,1020,297,0.2911764705882353,0.023529411764705892,0.08080808080808084,32,46,219,0.10774410774410774,0.15488215488215487,2 ans
tax,2006-2010,2006-2008,2,998,275,0.2755511022044088,0.018036072144288567,0.06545454545454542,145,127,3,0.5272727272727272,0.4618181818181818,2 ans
news,2006-2010,2006-2008,2,1003,462,0.46061814556331004,0.020937188434695914,0.04545454545454546,171,150,141,0.37012987012987014,0.3246753246753247,2 ans
attend,2006-2010,2006-2008,2,1529,848,0.5546108567691301,0.03989535644211903,0.07193396226415094,232,265,351,0.27358490566037735,0.3125,2 ans
pray,2006-2010,2006-2008,2,1520,748,0.4921052631578947,0.025657894736842116,0.0521390374331551,293,254,201,0.3917112299465241,0.339572192513369,2 ans
postlife,2006-2010,2006-2008,2,1261,130,0.10309278350515463,0.007930214115781112,0.07692307692307679,70,60,0,0.5384615384615384,0.46153846153846156,2 ans
bible,2006-2010,2006-2008,2,1504,429,0.28523936170212766,0.031249999999999997,0.10955710955710954,213,166,50,0.4965034965034965,0.38694638694638694,2 ans
reborn,2006-2010,2006-2008,2,1505,213,0.1415282392026578,0.0046511627906976605,0.032863849765258114,110,103,0,0.5164319248826291,0.4835680751173709,2 ans
savesoul,2006-2010,2006-2008,2,1524,271,0.1778215223097113,0.008530183727034152,0.047970479704797224,142,129,0,0.5239852398523985,0.47601476014760147,2 ans
income,2006-2010,2006-2008,2,1257,324,0.2577565632458234,0.030230708035004005,0.11728395061728404,114,77,133,0.35185185185185186,0.23765432098765432,2 ans
health,2006-2010,2006-2008,2,1042,401,0.3848368522072937,0.0307101727447217,0.07980049875311723,199,167,35,0.49625935162094764,0.4164588528678304,2 ans
xmovie,2006-2010,2006-2008,2,1022,165,0.16144814090019569,0.0029354207436399354,0.018181818181818268,84,81,0,0.509090909090909,0.4909090909090909,2 ans
life,2006-2010,2006-2008,2,1025,326,0.3180487804878049,0.02634146341463414,0.08282208588957053,167,140,19,0.5122699386503068,0.4294478527607362,2 ans
richwork,2006-2010,2006-2008,2,576,134,0.2326388888888889,0.010416666666666657,0.04477611940298503,70,64,0,0.5223880597014925,0.47761194029850745,2 ans
natspac/y,2008-2012,2008-2010,2,1438,482,0.33518776077885953,0.03963838664812237,0.11825726141078832,132,75,275,0.27385892116182575,0.15560165975103735,2 ans
natenvir/y,2008-2012,2008-2010,2,744,250,0.33602150537634407,0.1303763440860215,0.388,160,63,27,0.64,0.252,2 ans
natheal/y,2008-2012,2008-2010,2,1509,549,0.36381709741550694,0.15506958250497016,0.4262295081967213,351,117,81,0.639344262295082,0.21311475409836064,2 ans
natcity/y,2008-2012,2008-2010,2,1256,556,0.4426751592356688,0.04856687898089172,0.10971223021582734,204,143,209,0.3669064748201439,0.25719424460431656,2 ans
natdrug/y,2008-2012,2008-2010,2,1436,555,0.3864902506963788,0.03551532033426185,0.09189189189189192,258,207,90,0.4648648648648649,0.372972972972973,2 ans
nateduc/y,2008-2012,2008-2010,2,1548,381,0.24612403100775193,0.012273901808785511,0.0498687664041994,172,153,56,0.45144356955380577,0.4015748031496063,2 ans
natrace/y,2008-2012,2008-2010,2,1271,448,0.35247836349331235,0.07238394964594808,0.20535714285714288,157,89,202,0.35044642857142855,0.19866071428571427,2 ans
natarms/y,2008-2012,2008-2010,2,1485,646,0.435016835016835,0.08417508417508421,0.19349845201238397,270,145,231,0.4179566563467492,0.22445820433436534,2 ans
nataid/y,2008-2012,2008-2010,2,1454,453,0.3115543328748281,0.027510316368638252,0.08830022075055191,100,60,293,0.22075055187637968,0.13245033112582782,2 ans
natfare/y,2008-2012,2008-2010,2,1497,505,0.33734134936539745,0.055444221776887126,0.16435643564356442,210,127,168,0.4158415841584158,0.2514851485148515,2 ans
natroad,2008-2012,2008-2010,2,1508,570,0.3779840848806366,0.005305039787798421,0.014035087719298279,66,245,259,0.11578947368421053,0.4298245614035088,2 ans
natsoc,2008-2012,2008-2010,2,1467,487,0.3319700068166326,0.07361963190184051,0.22176591375770027,265,157,65,0.5441478439425051,0.32238193018480493,2 ans
natmass,2008-2012,2008-2010,2,1419,511,0.36011275546159266,0.07681465821000705,0.213307240704501,251,142,118,0.4911937377690802,0.27788649706457924,2 ans
natpark,2008-2012,2008-2010,2,1529,519,0.3394375408763898,0.023544800523217762,0.0693641618497109,261,225,33,0.5028901734104047,0.43352601156069365,2 ans
natchld,2008-2012,2008-2010,2,1393,491,0.35247666905958364,0.06963388370423544,0.19755600814663946,260,163,68,0.5295315682281059,0.3319755600814664,2 ans
natsci,2008-2012,2008-2010,2,1419,593,0.4178999295278365,0.024665257223396762,0.059021922428330535,279,244,70,0.47048903878583476,0.4114671163575042,2 ans
uswary,2008-2012,2008-2010,2,477,124,0.259958071278826,0.037735849056603765,0.14516129032258063,71,53,0,0.5725806451612904,0.4274193548387097,2 ans
prayer,2008-2012,2008-2010,2,961,228,0.2372528616024974,0.014568158168574374,0.06140350877192971,121,107,0,0.5307017543859649,0.4692982456140351,2 ans
courts,2008-2012,2008-2010,2,1376,407,0.29578488372093026,0.02180232558139536,0.07371007371007374,162,132,113,0.39803439803439805,0.32432432432432434,2 ans
discaffw,2008-2012,2008-2010,2,523,271,0.5181644359464627,0.06692160611854685,0.12915129151291516,133,98,40,0.4907749077490775,0.36162361623616235,2 ans
discaffm,2008-2012,2008-2010,2,473,265,0.5602536997885835,0.027484143763213544,0.04905660377358493,79,66,120,0.2981132075471698,0.2490566037735849,2 ans
fehire,2008-2012,2008-2010,2,530,283,0.5339622641509434,0.08490566037735849,0.15901060070671377,129,84,70,0.4558303886925795,0.2968197879858657,2 ans
fechld,2008-2012,2008-2010,2,1016,502,0.4940944881889764,0.03641732283464569,0.07370517928286856,176,139,187,0.350597609561753,0.27689243027888444,2 ans
fepresch,2008-2012,2008-2010,2,1002,449,0.4481037924151697,0.022954091816367244,0.051224944320712645,218,195,36,0.48552338530066813,0.43429844097995546,2 ans
fefam,2008-2012,2008-2010,2,1002,445,0.4441117764471058,0.03992015968063871,0.08988764044943817,197,157,91,0.44269662921348313,0.35280898876404493,2 ans
fepol,2008-2012,2008-2010,2,936,172,0.18376068376068377,0.06410256410256408,0.3488372093023254,116,56,0,0.6744186046511628,0.32558139534883723,2 ans
wrkstat,2008-2012,2008-2010,2,1579,542,0.34325522482583914,0.055731475617479403,0.16236162361623613,164,105,273,0.3025830258302583,0.1937269372693727,2 ans
evwork,2008-2012,2008-2010,2,437,13,0.029748283752860413,0.0022883295194507935,0.07692307692307668,0,6,7,0.0,0.46153846153846156,2 ans
partfull,2008-2012,2008-2010,2,1023,152,0.14858260019550343,0.009775171065493651,0.06578947368421056,81,71,0,0.5328947368421053,0.46710526315789475,2 ans
conarmy,2008-2012,2008-2010,2,1036,398,0.3841698841698842,0.028957528957528983,0.07537688442211062,25,136,237,0.06281407035175879,0.3417085427135678,2 ans
conbus,2008-2012,2008-2010,2,1028,358,0.34824902723735407,0.04377431906614789,0.12569832402234646,135,90,133,0.3770949720670391,0.25139664804469275,2 ans
conclerg,2008-2012,2008-2010,2,1026,389,0.3791423001949318,0.010721247563352812,0.02827763496143955,190,179,20,0.4884318766066838,0.4601542416452442,2 ans
coneduc,2008-2012,2008-2010,2,1049,432,0.41182078169685415,0.04766444232602479,0.11574074074074076,160,110,162,0.37037037037037035,0.25462962962962965,2 ans
confed,2008-2012,2008-2010,2,1022,519,0.5078277886497065,0.05870841487279843,0.11560693641618497,127,67,325,0.24470134874759153,0.12909441233140656,2 ans
confinan,2008-2012,2008-2010,2,1041,514,0.49375600384245916,0.23535062439961577,0.4766536964980545,308,63,143,0.5992217898832685,0.122568093385214,2 ans
conjudge,2008-2012,2008-2010,2,1011,402,0.39762611275964393,0.019782393669634052,0.04975124378109459,85,185,132,0.21144278606965175,0.4601990049751244,2 ans
conlabor,2008-2012,2008-2010,2,978,357,0.36503067484662577,0.03271983640081797,0.08963585434173663,134,102,121,0.3753501400560224,0.2857142857142857,2 ans
conlegis,2008-2012,2008-2010,2,1027,416,0.4050632911392405,0.062317429406037,0.15384615384615385,190,126,100,0.4567307692307692,0.30288461538461536,2 ans
conmedic,2008-2012,2008-2010,2,1051,434,0.41294005708848713,0.03330161750713602,0.08064516129032248,218,183,33,0.5023041474654378,0.4216589861751152,2 ans
conpress,2008-2012,2008-2010,2,1036,373,0.36003861003861004,0.011583011583011595,0.03217158176943703,55,43,275,0.14745308310991956,0.11528150134048257,2 ans
consci,2008-2012,2008-2010,2,985,355,0.3604060913705584,0.037563451776649784,0.10422535211267615,72,35,248,0.2028169014084507,0.09859154929577464,2 ans
contv,2008-2012,2008-2010,2,1037,421,0.4059787849566056,0.015429122468659622,0.03800475059382429,169,153,99,0.4014251781472684,0.36342042755344417,2 ans
joblose,2008-2012,2008-2010,2,529,245,0.46313799621928164,0.08506616257088848,0.1836734693877551,110,76,59,0.4489795918367347,0.31020408163265306,2 ans
jobfind,2008-2012,2008-2010,2,529,218,0.4120982986767486,0.11720226843100189,0.28440366972477066,90,28,100,0.41284403669724773,0.12844036697247707,2 ans
happy,2008-2012,2008-2010,2,1568,629,0.40114795918367346,0.02040816326530613,0.05087440381558031,190,270,169,0.302066772655008,0.4292527821939587,2 ans
hapmar,2008-2012,2008-2010,2,712,179,0.25140449438202245,0.054775280898876386,0.21787709497206698,100,61,18,0.5586592178770949,0.3407821229050279,2 ans
satjob,2008-2012,2008-2010,2,1070,434,0.405607476635514,0.014953271028037389,0.03686635944700462,59,197,178,0.1359447004608295,0.4539170506912442,2 ans
spdeg*,2008-2012,2008-2010,2,715,110,0.15384615384615385,0.01678321678321678,0.10909090909090906,23,46,41,0.20909090909090908,0.41818181818181815,2 ans
unemp,2008-2012,2008-2010,2,1060,179,0.16886792452830188,0.021698113207547193,0.12849162011173199,101,78,0,0.5642458100558659,0.43575418994413406,2 ans
spkath/y,2008-2012,2008-2010,2,1060,207,0.19528301886792454,0.004716981132075443,0.024154589371980527,106,101,0,0.5120772946859904,0.48792270531400966,2 ans
colath,2008-2012,2008-2010,2,1024,254,0.248046875,0.01171875,0.047244094488188976,133,121,0,0.5236220472440944,0.4763779527559055,2 ans
spkrac/y,2008-2012,2008-2010,2,1049,260,0.24785510009532888,0.015252621544327938,0.06153846153846156,138,122,0,0.5307692307692308,0.46923076923076923,2 ans
colrac,2008-2012,2008-2010,2,1018,325,0.3192534381139489,0.04813359528487232,0.15076923076923085,187,138,0,0.5753846153846154,0.4246153846153846,2 ans
librac/y,2008-2012,2008-2010,2,1032,262,0.25387596899224807,0.019379844961240317,0.07633587786259545,141,121,0,0.5381679389312977,0.4618320610687023,2 ans
spkcom/y,2008-2012,2008-2010,2,1034,202,0.195357833655706,0.009671179883945835,0.04950495049504947,106,96,0,0.5247524752475248,0.4752475247524752,2 ans
colcom/y,2008-2012,2008-2010,2,980,262,0.2673469387755102,0.006122448979591827,0.02290076335877859,134,128,0,0.5114503816793893,0.48854961832061067,2 ans
libcom/y,2008-2012,2008-2010,2,1020,213,0.2088235294117647,0.014705882352941207,0.07042253521126775,114,99,0,0.5352112676056338,0.4647887323943662,2 ans
spkhomo/y,2008-2012,2008-2010,2,1043,130,0.12464046021093,0.019175455417066195,0.15384615384615416,75,55,0,0.5769230769230769,0.4230769230769231,2 ans
colhomo,2008-2012,2008-2010,2,1036,148,0.14285714285714285,0.0019305019305019266,0.013513513513513487,75,73,0,0.5067567567567568,0.49324324324324326,2 ans
libhomo/y,2008-2012,2008-2010,2,1044,204,0.19540229885057472,0.007662835249042113,0.03921568627450964,106,98,0,0.5196078431372549,0.4803921568627451,2 ans
cappun,2008-2012,2008-2010,2,1442,236,0.1636615811373093,0.023578363384188616,0.1440677966101694,135,101,0,0.5720338983050848,0.4279661016949153,2 ans
polhitok/y,2008-2012,2008-2010,2,461,90,0.19522776572668113,0.004338394793926281,0.022222222222222397,46,44,0,0.5111111111111111,0.4888888888888889,2 ans
polabuse/y,2008-2012,2008-2010,2,998,116,0.11623246492985972,0.004008016032064132,0.03448275862068969,60,56,0,0.5172413793103449,0.4827586206896552,2 ans
polattak/y,2008-2012,2008-2010,2,1034,157,0.1518375241779497,0.0106382978723404,0.07006369426751576,84,73,0,0.535031847133758,0.46496815286624205,2 ans
grass,2008-2012,2008-2010,2,901,165,0.18312985571587126,0.04994450610432852,0.2727272727272727,105,60,0,0.6363636363636364,0.36363636363636365,2 ans
gunlaw,2008-2012,2008-2010,2,1052,221,0.21007604562737642,0.03326996197718632,0.15837104072398195,128,93,0,0.579185520361991,0.42081447963800905,2 ans
owngun,2008-2012,2008-2010,2,1073,110,0.10251630941286113,0.008387698042870425,0.08181818181818151,54,45,11,0.4909090909090909,0.4090909090909091,2 ans
class,2008-2012,2008-2010,2,1561,454,0.2908392056374119,0.01729660474055094,0.059471365638766566,206,179,69,0.45374449339207046,0.394273127753304,2 ans
satfin,2008-2012,2008-2010,2,1575,630,0.4,0.025396825396825418,0.06349206349206354,308,268,54,0.4888888888888889,0.4253968253968254,2 ans
finalter,2008-2012,2008-2010,2,1574,756,0.48030495552731894,0.05781448538754766,0.12037037037037039,258,167,331,0.3412698412698413,0.2208994708994709,2 ans
finrela,2008-2012,2008-2010,2,1553,629,0.4050225370251127,0.0341274951706375,0.0842607313195549,276,223,130,0.43879173290937995,0.35453100158982515,2 ans
racdif1,2008-2012,2008-2010,2,961,234,0.24349635796045785,0.02289281997918835,0.09401709401709404,128,106,0,0.5470085470085471,0.452991452991453,2 ans
racdif2,2008-2012,2008-2010,2,998,119,0.11923847695390781,0.023046092184368726,0.19327731092436967,71,48,0,0.5966386554621849,0.40336134453781514,2 ans
racdif3,2008-2012,2008-2010,2,978,262,0.26789366053169733,0.01635991820040897,0.06106870229007623,139,123,0,0.5305343511450382,0.46946564885496184,2 ans
racdif4,2008-2012,2008-2010,2,952,278,0.2920168067226891,0.03361344537815125,0.11510791366906471,155,123,0,0.5575539568345323,0.44244604316546765,2 ans
wlthwhts,2008-2012,2008-2010,2,992,526,0.530241935483871,0.022177419354838697,0.041825095057034196,50,82,394,0.09505703422053231,0.155893536121673,2 ans
wlthblks,2008-2012,2008-2010,2,991,548,0.5529767911200807,0.01614530776992936,0.0291970802919708,66,74,408,0.12043795620437957,0.13503649635036497,2 ans
racwork,2008-2012,2008-2010,2,498,186,0.37349397590361444,0.03614457831325301,0.0967741935483871,61,43,82,0.3279569892473118,0.23118279569892472,2 ans
getahead,2008-2012,2008-2010,2,1063,418,0.3932267168391345,0.015051740357478888,0.038277511961722625,173,157,88,0.4138755980861244,0.37559808612440193,2 ans
aged,2008-2012,2008-2010,2,1045,424,0.40574162679425835,0.03349282296650716,0.08254716981132071,186,151,87,0.4386792452830189,0.3561320754716981,2 ans
parsol,2008-2012,2008-2010,2,1032,512,0.49612403100775193,0.02422480620155039,0.04882812500000001,62,63,387,0.12109375,0.123046875,2 ans
kidssol,2008-2012,2008-2010,2,1008,546,0.5416666666666666,0.02480158730158731,0.045787545787545805,189,164,193,0.34615384615384615,0.30036630036630035,2 ans
spanking,2008-2012,2008-2010,2,1002,425,0.4241516966067864,0.01996007984031937,0.047058823529411785,154,134,137,0.3623529411764706,0.31529411764705884,2 ans
divlaw,2008-2012,2008-2010,2,937,337,0.35965848452508004,0.04268943436499466,0.11869436201780414,131,91,115,0.3887240356083086,0.27002967359050445,2 ans
sexeduc,2008-2012,2008-2010,2,993,83,0.08358509566968782,0.013091641490433056,0.15662650602409667,48,35,0,0.5783132530120482,0.42168674698795183,2 ans
pillok,2008-2012,2008-2010,2,467,256,0.5481798715203426,0.06638115631691649,0.12109375,103,72,81,0.40234375,0.28125,2 ans
xmarsex,2008-2012,2008-2010,2,1040,207,0.19903846153846153,0.012499999999999985,0.06280193236714969,30,87,90,0.14492753623188406,0.42028985507246375,2 ans
homosex,2008-2012,2008-2010,2,970,231,0.2381443298969072,0.02164948453608245,0.09090909090909081,62,81,88,0.2683982683982684,0.35064935064935066,2 ans
discaff,2008-2012,2008-2010,2,1007,475,0.4716981132075472,0.00893743793445878,0.018947368421052616,78,105,292,0.16421052631578947,0.22105263157894736,2 ans
abdefect,2008-2012,2008-2010,2,982,140,0.1425661914460285,0.012219959266802444,0.08571428571428572,76,64,0,0.5428571428571428,0.45714285714285713,2 ans
abnomore,2008-2012,2008-2010,2,1000,163,0.163,0.02300000000000002,0.14110429447852774,93,70,0,0.5705521472392638,0.4294478527607362,2 ans
abhlth,2008-2012,2008-2010,2,984,73,0.0741869918699187,0.005081300813008095,0.06849315068493103,39,34,0,0.5342465753424658,0.4657534246575342,2 ans
abpoor,2008-2012,2008-2010,2,1000,162,0.162,0.007999999999999952,0.049382716049382415,85,77,0,0.5246913580246914,0.47530864197530864,2 ans
abrape,2008-2012,2008-2010,2,983,117,0.1190233977619532,0.007121057985757892,0.0598290598290599,62,55,0,0.5299145299145299,0.4700854700854701,2 ans
absingle,2008-2012,2008-2010,2,1007,178,0.17676266137040714,0.023833167825223406,0.13483146067415713,101,77,0,0.5674157303370787,0.43258426966292135,2 ans
abany,2008-2012,2008-2010,2,999,180,0.18018018018018017,0.040040040040040026,0.22222222222222215,110,70,0,0.6111111111111112,0.3888888888888889,2 ans
letdie1,2008-2012,2008-2010,2,450,96,0.21333333333333335,0.008888888888888863,0.04166666666666654,50,46,0,0.5208333333333334,0.4791666666666667,2 ans
suicide1,2008-2012,2008-2010,2,971,199,0.20494335736354274,0.017507723995880548,0.08542713567839201,108,91,0,0.542713567839196,0.457286432160804,2 ans
suicide2,2008-2012,2008-2010,2,992,100,0.10080645161290322,0.02419354838709676,0.23999999999999988,62,38,0,0.62,0.38,2 ans
suicide3,2008-2012,2008-2010,2,997,99,0.09929789368104312,0.011033099297893666,0.11111111111111097,55,44,0,0.5555555555555556,0.4444444444444444,2 ans
suicide4,2008-2012,2008-2010,2,981,141,0.1437308868501529,0.0050968399592252744,0.03546099290780138,73,68,0,0.5177304964539007,0.48226950354609927,2 ans
pornlaw,2008-2012,2008-2010,2,1047,271,0.2588347659980898,0.017191977077363876,0.06642066420664199,131,113,27,0.4833948339483395,0.41697416974169743,2 ans
fair,2008-2012,2008-2010,2,1053,321,0.30484330484330485,0.03798670465337135,0.12461059190031164,159,119,43,0.4953271028037383,0.3707165109034268,2 ans
helpful,2008-2012,2008-2010,2,1056,362,0.3428030303030303,0.03977272727272724,0.11602209944751372,166,124,72,0.4585635359116022,0.3425414364640884,2 ans
trust,2008-2012,2008-2010,2,1056,246,0.23295454545454544,0.031250000000000014,0.1341463414634147,126,93,27,0.5121951219512195,0.3780487804878049,2 ans
tax,2008-2012,2008-2010,2,1013,299,0.29516288252714706,0.02665350444225075,0.09030100334448166,154,127,18,0.5150501672240803,0.42474916387959866,2 ans
news,2008-2012,2008-2010,2,1026,489,0.4766081871345029,0.041910331384015606,0.08793456032719839,140,97,252,0.28629856850715746,0.1983640081799591,2 ans
attend,2008-2012,2008-2010,2,1569,847,0.5398342893562779,0.0388782664117272,0.07201889020070837,278,217,352,0.3282172373081464,0.256198347107438,2 ans
