variable,regle_choc,mois_choc,cible,predicteur,description,n_menages,taux_de_base,auc,auc_permutee,chute,chute_ic_bas,chute_ic_haut,p_permutation_normal,p_permutation_empirique,p_holm,retenu_holm
logement,"primaire, saut de moyenne",2025-06,Y_rev,D,demographies seules,1048,0.4942748091603053,0.5722754425584614,0.5746847727107162,-0.0024093301522547,-0.0315324862539119,0.029040270690706,0.8399380536833401,0.8905472636815921,1.0,False
logement,"primaire, saut de moyenne",2025-06,Y_rev,H,historique du menage,1048,0.4942748091603053,0.7714759233627159,0.5313363717491076,0.2401395516136082,0.1912005331755819,0.2727179517117162,1.6942352845178057e-46,0.0049751243781094,3.337643510500077e-44,True
logement,"primaire, saut de moyenne",2025-06,Y_rev,HD,historique et demographies,1048,0.4942748091603053,0.768292416405624,0.5389332610912799,0.229359155314344,0.1853060793324764,0.2676065761611516,2.63019034180143e-45,0.0049751243781094,5.102569263094774e-43,True
logement,"primaire, saut de moyenne",2025-06,Y_rev,T0b,temoin constant,1048,0.4942748091603053,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
logement,"primaire, saut de moyenne",2025-06,Y_dir,V,volatilite passee du menage seule,1048,0.3883587786259542,0.5303924687700039,0.4967975694457753,0.0335948993242285,-0.0161353694438301,0.0806615804567553,0.0571672738010388,0.0696517412935323,1.0,False
logement,"primaire, saut de moyenne",2025-06,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1048,0.3883587786259542,0.5791913740431681,0.4970969615197384,0.0820944125234297,0.0390165286710446,0.1263691167910458,1.2217994828269291e-05,0.0049751243781094,0.000980009542584422,True
logement,"primaire, saut de moyenne",2025-06,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1048,0.3883587786259542,0.7474212973432942,0.5106961826384603,0.2367251147048339,0.188736580043021,0.2781256005024962,6.6003722555363865e-46,0.0049751243781094,1.2870725898295953e-43,True
logement,"primaire, saut de moyenne",2025-06,Y_dir,D,demographies seules,1048,0.3883587786259542,0.4713534978745587,0.5274487613411171,-0.0560952634665583,-0.1008080102731684,-0.0163498244305648,0.000273599402126,0.0049751243781094,0.018057560540316,True
logement,"primaire, saut de moyenne",2025-06,Y_dir,H,historique du menage,1048,0.3883587786259542,0.740897400023765,0.5087934814689885,0.2321039185547765,0.1833108264657626,0.2732961241095915,2.9352625883598935e-41,0.0049751243781094,5.5182936661165996e-39,True
logement,"primaire, saut de moyenne",2025-06,Y_dir,HD,historique et demographies,1048,0.3883587786259542,0.7318379221655352,0.5133242840770141,0.2185136380885211,0.1716996680992672,0.2579260088158157,1.5464588058828134e-32,0.0049751243781094,2.7681612625302362e-30,True
logement,"primaire, saut de moyenne",2025-06,Y_dir,T0b,temoin constant,1048,0.3883587786259542,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
logement,"secondaire, saut d'IQR",2025-04,Y_rev,V,volatilite passee du menage seule,1023,0.4965786901270772,0.613974466783885,0.5175526622582372,0.0964218045256478,0.0409240872160247,0.1415010689917022,4.25973283082916e-08,0.0049751243781094,4.046746189287702e-06,True
logement,"secondaire, saut d'IQR",2025-04,Y_rev,N,"ecart au niveau moyen avant le choc, seul",1023,0.4965786901270772,0.6626442932497515,0.5188003688555921,0.1438439243941593,0.0931767655579108,0.1844161663077384,1.1262412460517898e-18,0.0049751243781094,1.5654753320119879e-16,True
logement,"secondaire, saut d'IQR",2025-04,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1023,0.4965786901270772,0.4341716994113599,0.4811876385597431,-0.0470159391483832,-0.0955980726241221,-0.0037363166628106,0.0082175237304131,0.0149253731343283,0.3369184729469371,False
logement,"secondaire, saut d'IQR",2025-04,Y_rev,D,demographies seules,1023,0.4965786901270772,0.5401785031725403,0.5735214146471982,-0.0333429114746578,-0.0595381566456908,-0.0022378947096372,0.0029939512473878,0.0099502487562189,0.1556854648641656,False
logement,"secondaire, saut d'IQR",2025-04,Y_rev,H,historique du menage,1023,0.4965786901270772,0.7563622811711643,0.5282417055271004,0.2281205756440639,0.1804543099263188,0.2680694733463992,6.608474219312317e-44,0.0049751243781094,1.2688270501079648e-41,True
logement,"secondaire, saut d'IQR",2025-04,Y_rev,HD,historique et demographies,1023,0.4965786901270772,0.7491858420610045,0.5326788089595597,0.2165070331014448,0.1686712334575175,0.2541427782048263,5.059972918789272e-38,0.0049751243781094,9.411549628948045e-36,True
logement,"secondaire, saut d'IQR",2025-04,Y_rev,T0b,temoin constant,1023,0.4965786901270772,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
logement,"secondaire, saut d'IQR",2025-04,Y_dir,V,volatilite passee du menage seule,1023,0.3988269794721407,0.5149270683883309,0.500069793161167,0.0148572752271639,-0.0304792084975951,0.0627897336501094,0.3934375540478784,0.3930348258706467,1.0,False
logement,"secondaire, saut d'IQR",2025-04,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1023,0.3988269794721407,0.5799238801211541,0.5062788139646102,0.0736450661565439,0.0211848282175248,0.1205504706242882,0.0001778403613627,0.0049751243781094,0.0126266656567517,True
logement,"secondaire, saut d'IQR",2025-04,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1023,0.3988269794721407,0.7057767415909453,0.5040061772676551,0.2017705643232902,0.1535781487869765,0.242755110940975,6.129404095489114e-31,0.0049751243781094,1.0665163126151058e-28,True
logement,"secondaire, saut d'IQR",2025-04,Y_dir,D,demographies seules,1023,0.3988269794721407,0.4534851745576279,0.5263886995855253,-0.0729035250278973,-0.1139971839431708,-0.0249880237216779,2.285927509038791e-05,0.0049751243781094,0.001783023457050257,True
logement,"secondaire, saut d'IQR",2025-04,Y_dir,H,historique du menage,1023,0.3988269794721407,0.6907201498485573,0.5049914116052926,0.1857287382432647,0.1364449464193919,0.2281410199463142,1.8961088386368896e-25,0.0049751243781094,3.071696318591761e-23,True
logement,"secondaire, saut d'IQR",2025-04,Y_dir,HD,historique et demographies,1023,0.3988269794721407,0.6803443328550932,0.505123366013072,0.1752209668420212,0.1283288181739248,0.2180578255379783,2.0451754358359618e-23,0.0049751243781094,3.149570171187381e-21,True
logement,"secondaire, saut d'IQR",2025-04,Y_dir,T0b,temoin constant,1023,0.3988269794721407,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
perte_emploi,"primaire, saut de moyenne",2025-06,Y_rev,V,volatilite passee du menage seule,640,0.5,0.684814453125,0.5092592041015626,0.1755552490234374,0.1159852673546721,0.2276805225356371,4.6850282045618483e-17,0.0049751243781094,6.418488640249732e-15,True
perte_emploi,"primaire, saut de moyenne",2025-06,Y_rev,N,"ecart au niveau moyen avant le choc, seul",640,0.5,0.470244140625,0.4924654541015624,-0.0222213134765624,-0.0835890418756872,0.0395245191887428,0.2986068840948445,0.2835820895522388,1.0,False
perte_emploi,"primaire, saut de moyenne",2025-06,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",640,0.5,0.2242578125,0.4799992431640625,-0.2557414306640625,-0.3039222589033479,-0.1898734607496177,2.8692948014355015e-26,0.0049751243781094,4.734336422368578e-24,True
perte_emploi,"primaire, saut de moyenne",2025-06,Y_rev,D,demographies seules,640,0.5,0.5039697265625,0.5542204833984375,-0.0502507568359374,-0.0875770349757459,-0.002943619979913,0.0023470440794432,0.0099502487562189,0.12674038028993279,False
perte_emploi,"primaire, saut de moyenne",2025-06,Y_rev,H,historique du menage,640,0.5,0.7838623046875,0.51841142578125,0.2654508789062499,0.201078316273251,0.3106719346008108,1.0398248641349283e-28,0.0049751243781094,1.767702269029378e-26,True
perte_emploi,"primaire, saut de moyenne",2025-06,Y_rev,HD,historique et demographies,640,0.5,0.781103515625,0.524038232421875,0.257065283203125,0.1969651286662301,0.302845083970621,1.2883718901683092e-34,0.0049751243781094,2.3448368401063227e-32,True
perte_emploi,"primaire, saut de moyenne",2025-06,Y_rev,T0b,temoin constant,640,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
perte_emploi,"primaire, saut de moyenne",2025-06,Y_dir,V,volatilite passee du menage seule,640,0.3765625,0.4721086949739494,0.5019163052860366,-0.0298076103120871,-0.0901577740586361,0.0339115245054852,0.1881973845928889,0.1990049751243781,1.0,False
perte_emploi,"primaire, saut de moyenne",2025-06,Y_dir,N,"ecart au niveau moyen avant le choc, seul",640,0.3765625,0.4654062542247735,0.5015586684553708,-0.0361524142305972,-0.088619157882872,0.0244088348395842,0.0897817097330072,0.0746268656716417,1.0,False
perte_emploi,"primaire, saut de moyenne",2025-06,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",640,0.3765625,0.6125063696585863,0.4978724040391435,0.1146339656194427,0.034891767237668,0.1641408990033614,1.4462110891854823e-06,0.0049751243781094,0.00012582036475913697,True
perte_emploi,"primaire, saut de moyenne",2025-06,Y_dir,D,demographies seules,640,0.3765625,0.4681153090194365,0.5232901756465853,-0.0551748666271487,-0.1101959600041268,0.0038075607686003,0.0070858697338308,0.0099502487562189,0.3046923985547244,False
perte_emploi,"primaire, saut de moyenne",2025-06,Y_dir,H,historique du menage,640,0.3765625,0.6074730394450858,0.4995452583741512,0.1079277810709345,0.0499673655945031,0.1605787769079392,3.8611988934116645e-06,0.0049751243781094,0.00033206310483340314,True
perte_emploi,"primaire, saut de moyenne",2025-06,Y_dir,HD,historique et demographies,640,0.3765625,0.5837727097827556,0.5037965245062864,0.0799761852764692,0.0150437159537985,0.1367211302157893,0.0001839215504828,0.0049751243781094,0.012874508533796,True
perte_emploi,"primaire, saut de moyenne",2025-06,Y_dir,T0b,temoin constant,640,0.3765625,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_rev,V,volatilite passee du menage seule,621,0.4959742351046698,0.6764657068171445,0.5267239948549853,0.1497417119621591,0.0826119699440517,0.2064735576885205,1.292053041812141e-10,0.0049751243781094,1.437456900618589e-08,True
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_rev,N,"ecart au niveau moyen avant le choc, seul",621,0.4959742351046698,0.4717490975478196,0.5015037757769387,-0.0297546782291191,-0.092039209052781,0.0412022111758265,0.1579075416079585,0.1641791044776119,1.0,False
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",621,0.4959742351046698,0.2182015269075972,0.4713916175677357,-0.2531900906601385,-0.2991729997165452,-0.1853347654960913,1.9912789053808364e-31,0.0049751243781094,3.4847380844164635e-29,True
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_rev,D,demographies seules,621,0.4959742351046698,0.5408800464711008,0.5862431278785113,-0.0453630814074105,-0.0735910695867423,-0.0161961879567141,4.4743128245089544e-05,0.0099502487562189,0.003445220874871895,True
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_rev,H,historique du menage,621,0.4959742351046698,0.7865493133065018,0.5308897971038546,0.2556595162026471,0.1956066328552527,0.3113428488916185,1.9998257051170398e-29,0.0049751243781094,3.459698469852479e-27,True
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_rev,HD,historique et demographies,621,0.4959742351046698,0.7830847267748227,0.538172819592548,0.2449119071822746,0.1823404629590166,0.2942619551757642,2.0125332611207848e-33,0.0049751243781094,3.6426852026286205e-31,True
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_rev,T0b,temoin constant,621,0.4959742351046698,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_dir,V,volatilite passee du menage seule,621,0.4331723027375201,0.4826535569449138,0.5010161266475159,-0.0183625697026021,-0.0814596862471707,0.0316119217841315,0.4273699077146149,0.4328358208955223,1.0,False
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_dir,N,"ecart au niveau moyen avant le choc, seul",621,0.4331723027375201,0.4242142615748563,0.4931684849188915,-0.0689542233440351,-0.1229939177882702,-0.008790789647256,0.0016293108178499,0.0049751243781094,0.09124140579959439,False
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",621,0.4331723027375201,0.5652669820885434,0.4981636004562352,0.0671033816323082,0.0110064896937705,0.1262056610442516,0.0007129613355905,0.0049751243781094,0.041806336440748,True
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_dir,D,demographies seules,621,0.4331723027375201,0.5412512673200406,0.5783533552298074,-0.0371020879097667,-0.0670532440937677,-0.008417974925733,0.0031469406176465,0.0049751243781094,0.1604939714999715,False
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_dir,H,historique du menage,621,0.4331723027375201,0.614211938154782,0.504926812267658,0.109285125887124,0.0474843703491023,0.174007140432686,4.971046305239472e-08,0.0049751243781094,4.672783526925103e-06,True
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_dir,HD,historique et demographies,621,0.4331723027375201,0.6061855778979385,0.5451632466627239,0.0610223312352146,0.0096761094624115,0.1168004780394627,0.0025096377591559,0.0099502487562189,0.1330108012352627,False
perte_emploi,"secondaire, saut d'IQR",2025-04,Y_dir,T0b,temoin constant,621,0.4331723027375201,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
chomage,"primaire, saut de moyenne",2025-06,Y_rev,V,volatilite passee du menage seule,1049,0.4985700667302192,0.5607419901271546,0.4999526895869836,0.060789300540171,0.0138110505169704,0.1005504738845375,0.0001936742290486,0.0049751243781094,0.013363521804353401,True
chomage,"primaire, saut de moyenne",2025-06,Y_rev,N,"ecart au niveau moyen avant le choc, seul",1049,0.4985700667302192,0.4347614304720499,0.4889402049451468,-0.0541787744730968,-0.1017612184722588,-0.0090627574992025,0.0032131853166026,0.0049751243781094,0.16065926583013,False
chomage,"primaire, saut de moyenne",2025-06,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1049,0.4985700667302192,0.401624148485267,0.4994998418745319,-0.0978756933892648,-0.1391514770748932,-0.0443857084873109,6.973631629491973e-09,0.0049751243781094,7.043367945786892e-07,True
chomage,"primaire, saut de moyenne",2025-06,Y_rev,D,demographies seules,1049,0.4985700667302192,0.4591363804898618,0.5285768162618413,-0.0694404357719795,-0.1104716353401387,-0.0294582245911943,9.081977347431816e-07,0.0049751243781094,7.992140065739998e-05,True
chomage,"primaire, saut de moyenne",2025-06,Y_rev,H,historique du menage,1049,0.4985700667302192,0.6737180931886092,0.5093082556034577,0.1644098375851514,0.1134285742362082,0.2055041994225237,3.054391193862426e-24,0.0049751243781094,4.825938086302633e-22,True
chomage,"primaire, saut de moyenne",2025-06,Y_rev,HD,historique et demographies,1049,0.4985700667302192,0.6694505230863184,0.5119901180670161,0.1574604050193022,0.1054133410541294,0.1962951255020359,1.1313217262001048e-19,0.0049751243781094,1.6291032857281508e-17,True
chomage,"primaire, saut de moyenne",2025-06,Y_rev,T0b,temoin constant,1049,0.4985700667302192,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
chomage,"primaire, saut de moyenne",2025-06,Y_dir,V,volatilite passee du menage seule,1049,0.3336510962821735,0.5064377682403434,0.5022733190271816,0.0041644492131617,-0.0452273700061497,0.0539546844162681,0.8207848431760445,0.8706467661691543,1.0,False
chomage,"primaire, saut de moyenne",2025-06,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1049,0.3336510962821735,0.5091988555078684,0.5000645309625997,0.0091343245452686,-0.0346645466786855,0.0610938164600226,0.6376270621943232,0.5771144278606966,1.0,False
chomage,"primaire, saut de moyenne",2025-06,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1049,0.3336510962821735,0.6335969752707951,0.4987722869405273,0.1348246883302677,0.0862433856119185,0.1780036091483918,1.828563401877717e-15,0.0049751243781094,2.358846788422255e-13,True
chomage,"primaire, saut de moyenne",2025-06,Y_dir,D,demographies seules,1049,0.3336510962821735,0.4611894543225015,0.5311795217657879,-0.0699900674432863,-0.1090345091706775,-0.0305106924801937,4.270704819545724e-06,0.0049751243781094,0.00036300990966138655,True
chomage,"primaire, saut de moyenne",2025-06,Y_dir,H,historique du menage,1049,0.3336510962821735,0.6332372777437155,0.4972503065603924,0.1359869711833231,0.0864713516323463,0.1789436894923732,5.256121256319595e-13,0.0049751243781094,6.254784295020318e-11,True
chomage,"primaire, saut de moyenne",2025-06,Y_dir,HD,historique et demographies,1049,0.3336510962821735,0.6168710402615982,0.5085663396689148,0.1083047005926833,0.0585661331743993,0.1542338053533029,4.260306683599768e-10,0.0049751243781094,4.601131218287749e-08,True
chomage,"primaire, saut de moyenne",2025-06,Y_dir,T0b,temoin constant,1049,0.3336510962821735,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
chomage,"secondaire, saut d'IQR",2025-04,Y_rev,V,volatilite passee du menage seule,1024,0.5,0.5604076385498047,0.4992695522308349,0.0611380863189697,0.015173201732102,0.1058070688696842,0.0006622288464036,0.0049751243781094,0.039733730784216,True
chomage,"secondaire, saut d'IQR",2025-04,Y_rev,N,"ecart au niveau moyen avant le choc, seul",1024,0.5,0.4018936157226562,0.4912696075439453,-0.089375991821289,-0.1260151077243283,-0.0400994000256903,2.389730998320745e-07,0.0049751243781094,2.174655208471878e-05,True
chomage,"secondaire, saut d'IQR",2025-04,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1024,0.5,0.4218559265136719,0.4997614479064941,-0.0779055213928222,-0.1162199492116689,-0.027209158216265,8.574148130021796e-06,0.0049751243781094,0.0007116542947918091,True
chomage,"secondaire, saut d'IQR",2025-04,Y_rev,D,demographies seules,1024,0.5,0.4743690490722656,0.5500193023681641,-0.0756502532958984,-0.106652953826213,-0.0398119646913912,6.3726145985740695e-09,0.0049751243781094,6.500066890545551e-07,True
chomage,"secondaire, saut d'IQR",2025-04,Y_rev,H,historique du menage,1024,0.5,0.6477546691894531,0.500177640914917,0.1475770282745361,0.0966183819390511,0.1870423187445336,2.998915982554786e-16,0.0049751243781094,3.9585690969723176e-14,True
chomage,"secondaire, saut d'IQR",2025-04,Y_rev,HD,historique et demographies,1024,0.5,0.6446266174316406,0.510629768371582,0.1339968490600586,0.0866766736418105,0.1726597055503976,8.753006393734697e-13,0.0049751243781094,1.0328547544606942e-10,True
chomage,"secondaire, saut d'IQR",2025-04,Y_rev,T0b,temoin constant,1024,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
chomage,"secondaire, saut d'IQR",2025-04,Y_dir,V,volatilite passee du menage seule,1024,0.4541015625,0.5237040029238079,0.5088055379229423,0.0148984650008656,-0.0341987693953986,0.0626989910397318,0.3891160341961256,0.3980099502487562,1.0,False
chomage,"secondaire, saut d'IQR",2025-04,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1024,0.4541015625,0.4917748667936215,0.4991846615500029,-0.0074097947563814,-0.0535486243278874,0.0383667043679195,0.6537619576183291,0.6766169154228856,1.0,False
chomage,"secondaire, saut d'IQR",2025-04,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1024,0.4541015625,0.6080193125204378,0.4993597630176774,0.1086595495027604,0.0629047781989714,0.1567672723705154,6.838306579169997e-10,0.0049751243781094,7.316988039711897e-08,True
chomage,"secondaire, saut d'IQR",2025-04,Y_dir,D,demographies seules,1024,0.4541015625,0.4534268182430223,0.5365582838017197,-0.0831314655586973,-0.1198382828997644,-0.0460293740480611,1.4909650197984614e-09,0.0049751243781094,1.5506036205903997e-07,True
chomage,"secondaire, saut d'IQR",2025-04,Y_dir,H,historique du menage,1024,0.4541015625,0.5922018966280032,0.497492930925039,0.0947089657029641,0.0441082346638185,0.1385193469482114,2.9496749333005228e-08,0.0049751243781094,2.8906814346345123e-06,True
chomage,"secondaire, saut d'IQR",2025-04,Y_dir,HD,historique et demographies,1024,0.4541015625,0.5964067940061939,0.5094794852559293,0.0869273087502645,0.0404569537476631,0.1357212974139491,8.889114606710019e-07,0.0049751243781094,7.911311999971916e-05,True
chomage,"secondaire, saut d'IQR",2025-04,Y_dir,T0b,temoin constant,1024,0.4541015625,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_var,"primaire, saut de moyenne",2025-06,Y_rev,V,volatilite passee du menage seule,1037,0.4995178399228543,0.6985757433734312,0.5275159015332426,0.1710598418401886,0.1194057778642999,0.2102980989302295,6.71369151286075e-24,0.0049751243781094,1.0540495675191377e-21,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_rev,N,"ecart au niveau moyen avant le choc, seul",1037,0.4995178399228543,0.3369990552071477,0.5050784661622811,-0.1680794109551334,-0.2098596460211627,-0.1166087651822928,8.29399674441275e-24,0.0049751243781094,1.293863492128389e-21,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1037,0.4995178399228543,0.1782589773919253,0.47349102818756,-0.2952320507956346,-0.3348525806979564,-0.243643509839104,5.606368507871562e-60,0.0049751243781094,1.166124649637285e-57,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_rev,D,demographies seules,1037,0.4995178399228543,0.5848342148920184,0.5651800034964775,0.0196542113955409,-0.0155076543824091,0.0499708988679379,0.0818928356739943,0.1144278606965174,1.0,False
infl1_var,"primaire, saut de moyenne",2025-06,Y_rev,H,historique du menage,1037,0.4995178399228543,0.901555560515098,0.5276834999739625,0.3738720605411356,0.3277335414157035,0.4071871359810532,1.4782854756013366e-97,0.0049751243781094,3.1783137725428736e-95,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_rev,HD,historique et demographies,1037,0.4995178399228543,0.8972928337090187,0.5338816107602234,0.3634112229487952,0.3188674286543708,0.3982833820366587,6.173349531602222e-101,0.0049751243781094,1.33344349882608e-98,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_rev,T0b,temoin constant,1037,0.4995178399228543,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_var,"primaire, saut de moyenne",2025-06,Y_dir,V,volatilite passee du menage seule,1037,0.3105110896817743,0.4809169091777787,0.490113267167615,-0.0091963579898362,-0.0556079614595078,0.0371552254605654,0.6101529959264351,0.5970149253731343,1.0,False
infl1_var,"primaire, saut de moyenne",2025-06,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1037,0.3105110896817743,0.4844503322764192,0.4948515289058767,-0.0104011966294574,-0.0488408739543943,0.0429500708426693,0.5714880143223278,0.5323383084577115,1.0,False
infl1_var,"primaire, saut de moyenne",2025-06,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1037,0.3105110896817743,0.6105720366589932,0.5136968792077488,0.0968751574512444,0.0485362360614694,0.146302882716408,2.1938749036238443e-08,0.0049751243781094,2.171936154587606e-06,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_dir,D,demographies seules,1037,0.3105110896817743,0.4776484385180037,0.5380417734439473,-0.0603933349259435,-0.0963440196148232,-0.014998329791409,0.000211719052841,0.0049751243781094,0.014185176540346999,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_dir,H,historique du menage,1037,0.3105110896817743,0.608287364809104,0.5048168353385745,0.1034705294705294,0.0533564548150378,0.1506472194799393,7.590782508004812e-09,0.0049751243781094,7.590782508004812e-07,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_dir,HD,historique et demographies,1037,0.3105110896817743,0.6022759848846805,0.5091080549884898,0.0931679298961907,0.0354299822407998,0.1387424862198224,5.305995832863871e-06,0.0049751243781094,0.00044570364996056517,True
infl1_var,"primaire, saut de moyenne",2025-06,Y_dir,T0b,temoin constant,1037,0.3105110896817743,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_var,"secondaire, saut d'IQR",2025-04,Y_rev,V,volatilite passee du menage seule,1012,0.5,0.6802266087581433,0.5170616339108562,0.1631649748472871,0.1095320326205007,0.2004494342231857,2.689577599077038e-21,0.0049751243781094,3.980574846634016e-19,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_rev,N,"ecart au niveau moyen avant le choc, seul",1012,0.5,0.3480760518052149,0.5054071497758128,-0.1573310979705979,-0.2001518288362995,-0.1082056272887476,5.656399372973448e-21,0.0049751243781094,8.314907078270968e-19,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_rev,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1012,0.5,0.2034948210407911,0.4615177846084144,-0.2580229635676233,-0.2941263683529893,-0.2119454498548983,1.3427797637312492e-43,0.0049751243781094,2.564709348726686e-41,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_rev,D,demographies seules,1012,0.5,0.583888593791498,0.5723469746441907,0.0115416191473073,-0.0247617829886748,0.0459546085243027,0.3502950940141719,0.36318407960199,1.0,False
infl1_var,"secondaire, saut d'IQR",2025-04,Y_rev,H,historique du menage,1012,0.5,0.8689500695214736,0.5338924799637552,0.3350575895577183,0.2876144227617555,0.3662790413333248,1.1180659107385846e-87,0.0049751243781094,2.392661048980571e-85,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_rev,HD,historique et demographies,1012,0.5,0.8685419237919667,0.5388536768266963,0.3296882469652704,0.2830410093091702,0.3626440059449835,9.79837082145757e-87,0.0049751243781094,2.087052984970462e-84,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_rev,T0b,temoin constant,1012,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_var,"secondaire, saut d'IQR",2025-04,Y_dir,V,volatilite passee du menage seule,1012,0.3725296442687747,0.4482278243071075,0.4891700014620188,-0.0409421771549113,-0.0829262002141213,0.0065317688510937,0.0222003652525792,0.0149253731343283,0.8214135143454304,False
infl1_var,"secondaire, saut d'IQR",2025-04,Y_dir,N,"ecart au niveau moyen avant le choc, seul",1012,0.3725296442687747,0.4281459512521147,0.4891666910336474,-0.0610207397815327,-0.1051538143885146,-0.0115998618660955,0.0005070628516103,0.0099502487562189,0.031437896799838605,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_dir,L,"niveau d'avant le choc seul, signe, retour a la moyenne",1012,0.3725296442687747,0.6412999436078448,0.5130583449946741,0.1282415986131707,0.0779373074944991,0.1669364653039205,2.556946777319342e-15,0.0049751243781094,3.2473224071955643e-13,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_dir,D,demographies seules,1012,0.3725296442687747,0.5386516009106289,0.5330116648217381,0.0056399360888907,-0.0407720732145861,0.0438387874510634,0.7431155742621611,0.7711442786069652,1.0,False
infl1_var,"secondaire, saut d'IQR",2025-04,Y_dir,H,historique du menage,1012,0.3725296442687747,0.6324338436475282,0.5184172810626788,0.1140165625848493,0.0662983768991048,0.1610790799228994,1.7480776890386314e-10,0.0049751243781094,1.9228854579424947e-08,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_dir,HD,historique et demographies,1012,0.3725296442687747,0.6301551828567848,0.5247250046993462,0.1054301781574386,0.0568262268703699,0.1499098557097119,1.0383331216909467e-09,0.0049751243781094,1.1006331089924035e-07,True
infl1_var,"secondaire, saut d'IQR",2025-04,Y_dir,T0b,temoin constant,1012,0.3725296442687747,0.5,0.5,0.0,0.0,0.0,1.0,1.0,,False
infl1_point,"primaire, saut de moyenne",2025-06,Y_rev,V,volatilite passee du menage seule,1045,0.492822966507177,0.6928063747939183,0.5539130335226231,0.1388933412712951,0.0909979088599148,0.1790126820619634,4.190427520668429e-19,0.0049751243781094,5.908502804142484e-17,True
infl1_point,"primaire, saut de moyenne",2025-06,Y_rev,N,"ecart au niveau moyen avant le choc, seul",1045,0.492822966507177,0.6285839897417109,0.5410690694266349,0.087514920315076,0.0401343697114543,0.1304785228713618,1.6967146886147736e-07,0.0049751243781094,1.5609775135255918e-05,True
