modele,cle_modele,camp,identite,item,famille,n_modalites,rejet,n_tentatives,motif_rejet,gs_decrit,gs_reel_w1,gs_reel_w1_sans_biais,gs_reel_w2,tv_decrit_reel,tv_plancher_w1_w2,pos_decrit,pos_reel_w1,pos_reel_w2
gpt-oss-20b,oss20,centre,journaliste,suicide4,fin de vie (suicide/letdie),2,False,1,,0.4992,0.4677101373503687,0.4692588464144427,0.4568615277369322,0.10706270627062708,0.019801980198019764,0.52,0.6270627062706271,0.6468646864686468
gpt-oss-20b,oss20,centre,journaliste,pornlaw,hors famille,3,False,1,,0.5912,0.4658802513914757,0.46742290123052027,0.49692295962269484,0.4537953795379538,0.03630363036303632,0.31,0.6171617161716172,0.6254125412541254
gpt-oss-20b,oss20,centre,journaliste,fair,hors famille,3,False,1,,0.655,0.6374974131076475,0.6396083316940966,0.6399154766961845,0.20528052805280528,0.07590759075907594,,,
gpt-oss-20b,oss20,centre,journaliste,helpful,hors famille,3,False,1,,0.635,0.6575825899421626,0.659760015736673,0.6467993333986866,0.19257425742574258,0.039603960396039584,,,
gpt-oss-20b,oss20,centre,journaliste,trust,hors famille,3,False,1,,0.655,0.583864327026762,0.5857976526129434,0.6015096559160867,0.21138613861386135,0.04950495049504955,,,
gpt-oss-20b,oss20,centre,journaliste,tax,hors famille,3,False,1,,0.635,0.4798658083630146,0.4814547679933557,0.4658366826781689,0.2803630363036304,0.016501650165016493,0.575,0.8052805280528053,0.8168316831683168
gpt-oss-20b,oss20,centre,journaliste,vote16,hors famille,3,False,1,,0.5349999999999999,0.5565903124965962,0.5584333267763862,0.5253515450554957,0.05346534653465347,0.03300330033003297,,,
gpt-oss-20b,oss20,centre,journaliste,pres16,hors famille,4,False,1,,0.595,0.687252883704212,0.689528555504557,0.6970122754849744,0.3417491749174918,0.02970297029702971,,,
gpt-oss-20b,oss20,centre,journaliste,if16who,hors famille,3,False,1,,0.585,0.6582361206417672,0.6604157104452166,0.6565805095361021,0.20676567656765676,0.013201320132013222,,,
gpt-oss-20b,oss20,centre,journaliste,news,hors famille,5,False,1,,0.7864,0.7172063741027568,0.7195812296461433,0.7338278382293675,0.24224422442244226,0.0363036303630363,,,
gpt-oss-20b,oss20,centre,journaliste,jew,hors famille,5,False,1,,0.7832,0.5021729895761853,0.5038358140449806,0.4101994357851628,0.4534653465346535,0.08580858085808578,,,
gpt-oss-20b,oss20,centre,journaliste,relig16*,hors famille,5,False,1,,0.75,0.7645655654674379,0.7670972395252771,0.7664172357829843,0.13927392739273925,0.066006600660066,,,
gpt-oss-20b,oss20,centre,journaliste,jew16*,hors famille,5,False,1,,0.7832,0.468211177553399,0.46976154569099304,0.4040344628522259,0.49306930693069306,0.05610561056105612,,,
gpt-oss-20b,oss20,centre,journaliste,attend,hors famille,9,False,1,,0.8613999999999999,0.6971865503382022,0.6994951150744213,0.7097125554139574,0.5263696369636963,0.0495049504950495,,,
gpt-oss-20b,oss20,centre,journaliste,pray,hors famille,6,False,1,,0.7982,0.8031674454574171,0.8058269403099251,0.8035813482338333,0.34336633663366334,0.02310231023102309,,,
gpt-oss-20b,oss20,centre,journaliste,postlife,hors famille,2,False,1,,0.4949999999999999,0.40653966386737683,0.40788582169475224,0.37251249877463,0.16617161716171616,0.03630363036303631,,,
gpt-oss-20b,oss20,centre,journaliste,bible,hors famille,3,False,1,,0.565,0.6418107157250379,0.643935916770485,0.6228583254365041,0.21683168316831686,0.04290429042904287,,,
gpt-oss-20b,oss20,centre,journaliste,reborn,hors famille,3,False,1,,0.36719999999999997,0.648215316581163,0.6503617249142132,0.6462111557690423,0.33775577557755776,0.006600660066006597,,,
gpt-oss-20b,oss20,centre,journaliste,savesoul,hors famille,2,False,1,,0.29520000000000013,0.42026380855907375,0.42165541057417,0.4328987354180962,0.12033003300330028,0.01650165016501648,,,
gpt-oss-20b,oss20,centre,journaliste,granborn,hors famille,5,False,1,,0.7350000000000001,0.5946911522835452,0.596660328284484,0.6076746288490236,0.451980198019802,0.023102310231023142,,,
gpt-oss-20b,oss20,centre,journaliste,uscitzn*,hors famille,2,False,1,,0.01980000000000004,0.0,0.0,0.006578875709353005,0.010000000000000005,0.003300330033003265,,,
gpt-oss-20b,oss20,centre,journaliste,fucitzn,hors famille,5,False,1,,0.48020000000000007,0.0,0.0,0.019649489701445644,0.87,0.00990099009900996,,,
gpt-oss-20b,oss20,centre,journaliste,mnthsusa,hors famille,6,False,1,,0.0,0.038819723556514196,0.03894826568749603,0.05167249398207141,0.9801980198019802,0.006600660066006585,,,
gpt-oss-20b,oss20,centre,journaliste,income,hors famille,12,False,1,,0.0,0.7080569443082922,0.7104015037265315,0.7218464420699495,0.4884488448844884,0.0594059405940594,,,
gpt-oss-20b,oss20,centre,journaliste,othlang,hors famille,2,False,1,,0.4949999999999999,0.35883192279624,0.36002010797106193,0.3517302225272032,0.31567656765676577,0.006600660066006583,,,
gpt-oss-20b,oss20,centre,journaliste,health,hors famille,4,False,1,,0.6099999999999999,0.6039930725745842,0.6059930496360895,0.6069775294361119,0.11138613861386135,0.056105610561056105,,,
gpt-oss-20b,oss20,centre,journaliste,compuse*,hors famille,2,False,1,,0.09500000000000008,0.08212702458364629,0.08239896837365836,0.12900696010195056,0.007095709570957193,0.026402640264026393,,,
gpt-oss-20b,oss20,centre,journaliste,webmob,hors famille,2,False,1,,0.34319999999999995,0.032458691413695506,0.03256617052433688,0.06997135357100093,0.20349834983498355,0.01980198019801992,,,
gpt-oss-20b,oss20,centre,journaliste,xmovie,hors famille,2,False,1,,0.21120000000000005,0.4677101373503687,0.4692588464144427,0.4823056563082051,0.2529372937293729,0.03300330033003304,,,
gpt-oss-20b,oss20,centre,journaliste,usewww*,hors famille,2,False,1,,0.09500000000000008,0.032458691413695506,0.03256617052433688,0.038819723556514196,0.03349834983498359,0.003300330033003375,,,
gpt-oss-20b,oss20,centre,journaliste,life,hors famille,3,False,1,,0.565,0.5185548257796078,0.5202718947391428,0.5158317811979217,0.07046204620462043,0.03960396039603964,,,
gpt-oss-20b,oss20,centre,journaliste,richwork,hors famille,2,False,1,,0.4949999999999999,0.47097779084839186,0.4725373199571613,0.47838447211057744,0.07046204620462043,0.01650165016501648,,,
gpt-oss-20b,oss20,centre,adversaire,natspac/y,depenses publiques (nat*),3,False,1,,0.635,0.5941683277238615,0.596135772517649,0.607696413205677,0.17508250825082508,0.04620462046204621,0.42500000000000004,0.5528052805280528,0.5808580858085808
gpt-oss-20b,oss20,centre,adversaire,natenvir/y,depenses publiques (nat*),3,False,1,,0.635,0.4427452646254725,0.44421130854807334,0.46352754087289916,0.3562706270627063,0.033003300330032986,0.42500000000000004,0.17656765676567654,0.18646864686468645
gpt-oss-20b,oss20,centre,adversaire,natheal/y,depenses publiques (nat*),3,False,1,,0.645,0.4368199196157241,0.43826634319061053,0.3936868934418194,0.3930693069306931,0.06600660066006604,0.475,0.16336633663366334,0.14356435643564355
gpt-oss-20b,oss20,centre,adversaire,natcity/y,depenses publiques (nat*),3,False,1,,0.645,0.6171072552799834,0.619150656787533,0.641767147011731,0.06567656765676567,0.05280528052805285,0.475,0.5082508250825082,0.504950495049505
gpt-oss-20b,oss20,centre,adversaire,natdrug/y,depenses publiques (nat*),3,False,1,,0.635,0.5409273600627389,0.5427185102616221,0.5376379222080623,0.20775577557755778,0.0033003300330033195,0.42500000000000004,0.2524752475247525,0.24917491749174916
gpt-oss-20b,oss20,centre,adversaire,nateduc/y,depenses publiques (nat*),3,False,1,,0.6552,0.46065200579463894,0.46217734356217083,0.4717184589746103,0.4064686468646864,0.013201320132013167,0.51,0.18646864686468645,0.19306930693069305
gpt-oss-20b,oss20,centre,adversaire,natrace/y,depenses publiques (nat*),3,False,1,,0.645,0.631746342951127,0.6338382182589121,0.6239039745558715,0.05198019801980193,0.019801980198019806,0.475,0.429042904290429,0.41254125412541254
gpt-oss-20b,oss20,centre,adversaire,natarms/y,depenses publiques (nat*),3,False,1,,0.6152,0.6169111960701021,0.61895394837497,0.6195906719384809,0.19966996699669967,0.006600660066006611,0.33999999999999997,0.44719471947194717,0.45214521452145207
gpt-oss-20b,oss20,centre,adversaire,nataid/y,depenses publiques (nat*),3,False,1,,0.635,0.39451469899465197,0.3958210390575481,0.4076070973433976,0.5425742574257426,0.01650165016501648,0.42500000000000004,0.858085808580858,0.8465346534653465
gpt-oss-20b,oss20,centre,adversaire,natfare/y,depenses publiques (nat*),3,False,1,,0.635,0.40745460684682333,0.40880379428671343,0.39473254256118684,0.38927392739273925,0.00990099009900991,0.42500000000000004,0.15676567656765675,0.1485148514851485
gpt-oss-20b,oss20,centre,adversaire,natroad,depenses publiques (nat*),3,False,1,,0.6072,0.5754337810018627,0.5773391908727298,0.5910313803657594,0.24574257425742574,0.046204620462046195,0.56,0.33168316831683164,0.32838283828382836
gpt-oss-20b,oss20,centre,adversaire,natsoc,depenses publiques (nat*),3,False,1,,0.645,0.46378895315274105,0.4653246781631805,0.4593449443954296,0.3534653465346535,0.03630363036303631,0.475,0.1815181518151815,0.17986798679867982
gpt-oss-20b,oss20,centre,adversaire,natmass,depenses publiques (nat*),3,False,1,,0.635,0.5503164177803919,0.5521386575743666,0.5643019747519307,0.13085808580858088,0.046204620462046195,0.42500000000000004,0.38943894389438943,0.36303630363036304
gpt-oss-20b,oss20,centre,adversaire,natpark,depenses publiques (nat*),3,False,1,,0.635,0.43642780119596125,0.43787292636548425,0.48993018113692566,0.2628712871287129,0.05940594059405936,0.42500000000000004,0.4158415841584158,0.3927392739273927
gpt-oss-20b,oss20,centre,adversaire,natchld,depenses publiques (nat*),3,False,1,,0.635,0.5512313607598384,0.5530566301663279,0.5430840113714341,0.15825082508250832,0.0363036303630363,0.42500000000000004,0.2755775577557755,0.25742574257425743
gpt-oss-20b,oss20,centre,adversaire,natsci,depenses publiques (nat*),3,False,1,,0.635,0.5196004748989751,0.5213210062728127,0.5534751494951475,0.16386138613861387,0.03630363036303631,0.42500000000000004,0.3795379537953795,0.3910891089108911
gpt-oss-20b,oss20,centre,adversaire,natenrgy,depenses publiques (nat*),3,False,1,,0.635,0.5766537049744579,0.5785631543286779,0.5809016545218879,0.12194719471947195,0.029702970297029722,0.42500000000000004,0.3085808580858086,0.3036303630363036
gpt-oss-20b,oss20,centre,adversaire,uswary,hors famille,2,False,1,,0.21120000000000005,0.4940692089010881,0.49570519965903864,0.4869239399187444,0.4344554455445545,0.02640264026402639,,,
gpt-oss-20b,oss20,centre,adversaire,prayer,hors famille,2,False,1,,0.4949999999999999,0.4624818917535317,0.46401328874609304,0.47254626452744286,0.086963696369637,0.01980198019801982,0.45,0.363036303630363,0.3828382838283828
gpt-oss-20b,oss20,centre,adversaire,courts,hors famille,3,False,1,,0.645,0.5815551852214924,0.5834808646427556,0.5920988138417802,0.2912541254125413,0.016501650165016507,0.475,0.7062706270627063,0.693069306930693
gpt-oss-20b,oss20,centre,adversaire,discaffw,hors famille,4,False,1,,0.7222,0.6964023134986767,0.6987082814241689,0.6857933318084284,0.19075907590759072,0.03300330033003298,0.5766666666666667,0.45214521452145207,0.4279427942794279
gpt-oss-20b,oss20,centre,adversaire,discaffm,hors famille,4,False,1,,0.7222,0.690825518195384,0.6931130199112626,0.6920672265246327,0.09636963696369638,0.036303630363036306,0.42333333333333334,0.36853685368536854,0.38833883388338836
gpt-oss-20b,oss20,centre,adversaire,fehire,roles de genre (fe*),5,False,1,,0.7672,0.7300155758150073,0.7324328459336,0.7365073140977465,0.10198019801980197,0.013201320132013188,0.47,0.4216171617161716,0.42409240924092406
gpt-oss-20b,oss20,centre,adversaire,fechld,roles de genre (fe*),4,False,1,,0.7222,0.6313542245313641,0.6334448014337858,0.6357110958620615,0.4184818481848184,0.0396039603960396,0.5766666666666667,0.2926292629262926,0.27722772277227714
gpt-oss-20b,oss20,centre,adversaire,fepresch,roles de genre (fe*),4,False,1,,0.6099999999999999,0.6070646668627259,0.6090748147662448,0.6510037142328093,0.04587458745874586,0.0627062706270627,0.33333333333333337,0.3432343234323433,0.34543454345434543
gpt-oss-20b,oss20,centre,adversaire,fefam,roles de genre (fe*),4,False,1,,0.7222,0.6642921717914366,0.6664918147443883,0.6799769085819474,0.11864686468646866,0.033003300330032986,0.42333333333333334,0.37073707370737075,0.3883388338833883
gpt-oss-20b,oss20,centre,adversaire,fepol,roles de genre (fe*),2,False,1,,0.45499999999999996,0.3657593482120489,0.3669704718816252,0.4149048568223159,0.10907590759075905,0.05280528052805278,0.35,0.2409240924092409,0.2937293729372937
gpt-oss-20b,oss20,centre,adversaire,mobile16,hors famille,3,False,1,,0.635,0.6585411016349161,0.6607217013092038,0.6616780489930182,0.12986798679867984,0.016501650165016507,,,
gpt-oss-20b,oss20,centre,adversaire,incom16,hors famille,5,False,1,,0.7544,0.6481063947978956,0.6502524424627892,0.6563408816129138,0.19577557755775576,0.029702970297029736,,,
gpt-oss-20b,oss20,centre,adversaire,dwelown16,hors famille,3,False,1,,0.5449999999999999,0.4713263405548477,0.472887023801718,0.4760753303053079,0.20676567656765676,0.013201320132013201,,,
gpt-oss-20b,oss20,centre,adversaire,divorced,hors famille,2,False,1,,0.29520000000000013,0.40937163023233025,0.410727165431775,0.41216002788397654,0.10712871287128711,0.003300330033003257,,,
gpt-oss-20b,oss20,centre,adversaire,posslq/y,hors famille,4,False,1,,0.65,0.6762735679508546,0.6785128844010229,0.6660567046803691,0.05082508250825086,0.0231023102310231,,,
gpt-oss-20b,oss20,centre,adversaire,wrkstat,hors famille,8,False,1,,0.7949999999999999,0.7897264974022156,0.7923414858042096,0.7896829286889085,0.1595709570957096,0.04620462046204621,,,
gpt-oss-20b,oss20,centre,adversaire,evwork,hors famille,2,False,1,,0.34319999999999995,0.19923972595279338,0.19989946014469004,0.20939123615331834,0.10778877887788776,0.00660066006600659,,,
gpt-oss-20b,oss20,centre,adversaire,wrkgovt1,hors famille,2,False,1,,0.21120000000000005,0.2575346643575247,0.258387428146788,0.2575346643575247,0.03181518151815178,0.0,,,
gpt-oss-20b,oss20,centre,adversaire,wrkgovt2,hors famille,2,False,1,,0.2550000000000001,0.48583472208607004,0.4874434463313881,0.48897166944417225,0.26584158415841586,0.009900990099009882,,,
gpt-oss-20b,oss20,centre,adversaire,partfull,hors famille,3,False,1,,0.36719999999999997,0.6335762289100197,0.6356741634428343,0.6244921521855156,0.3311551155115512,0.029702970297029715,,,
gpt-oss-20b,oss20,centre,adversaire,wksub1,hors famille,3,False,1,,0.5349999999999999,0.643379189404089,0.6455095840709899,0.622945462863118,0.17706270627062706,0.04620462046204621,,,
gpt-oss-20b,oss20,centre,adversaire,wksup1,hors famille,3,False,1,,0.565,0.6232504438562669,0.6253141870478439,0.6182400418259648,0.338943894389439,0.009900990099009868,,,
gpt-oss-20b,oss20,centre,adversaire,conarmy,confiance dans les institutions (con*),3,False,1,,0.585,0.5893539849034408,0.5913054881647104,0.5841693080199111,0.11584158415841588,0.04290429042904289,0.7000000000000001,0.6831683168316831,0.6716171617161716
gpt-oss-20b,oss20,centre,adversaire,conbus,confiance dans les institutions (con*),3,False,1,,0.635,0.5544990142578614,0.5563351037090464,0.5287499046934396,0.23118811881188114,0.029702970297029695,0.575,0.41254125412541254,0.4075907590759076
gpt-oss-20b,oss20,centre,adversaire,conclerg,confiance dans les institutions (con*),3,False,1,,0.635,0.5701837510483723,0.5720717767140953,0.572362186713721,0.304950495049505,0.08250825082508254,0.575,0.2904290429042904,0.33168316831683164
gpt-oss-20b,oss20,centre,adversaire,coneduc,confiance dans les institutions (con*),3,False,1,,0.635,0.5541722489080592,0.5560072563547745,0.5477022949819735,0.15396039603960393,0.009900990099009896,0.42500000000000004,0.4636963696369637,0.457095709570957
gpt-oss-20b,oss20,centre,adversaire,confed,confiance dans les institutions (con*),3,False,1,,0.635,0.5904432027361153,0.59239831267895,0.5975666873618055,0.23778877887788774,0.026402640264026396,0.42500000000000004,0.6468646864686468,0.6254125412541254
gpt-oss-20b,oss20,centre,adversaire,confinan,confiance dans les institutions (con*),3,False,1,,0.635,0.5814244790815715,0.5833497257010468,0.5783746691500833,0.15198019801980195,0.009900990099009882,0.575,0.4834983498349835,0.4752475247524752
gpt-oss-20b,oss20,centre,adversaire,conjudge,confiance dans les institutions (con*),3,False,1,,0.635,0.6028820703852563,0.6048783686315651,0.5913145770022548,0.18828382838283828,0.019801980198019764,0.575,0.42079207920792083,0.4207920792079207
gpt-oss-20b,oss20,centre,adversaire,conlabor,confiance dans les institutions (con*),3,False,1,,0.585,0.5342395625701185,0.5360085677441917,0.550316417780392,0.10858085808580854,0.026402640264026403,0.575,0.5066006600660066,0.523102310231023
gpt-oss-20b,oss20,centre,adversaire,conlegis,confiance dans les institutions (con*),3,False,1,,0.635,0.5809016545218879,0.582825169934212,0.5550436231741988,0.27524752475247527,0.06930693069306929,,,
gpt-oss-20b,oss20,centre,adversaire,conmedic,confiance dans les institutions (con*),3,False,1,,0.585,0.5768497641843393,0.578759862741241,0.5923602261216221,0.23465346534653472,0.05280528052805284,0.3,0.3795379537953795,0.3564356435643564
gpt-oss-20b,oss20,centre,adversaire,conpress,confiance dans les institutions (con*),3,False,1,,0.635,0.5640405624720889,0.5659082464537845,0.5764140770512696,0.2773927392739273,0.016501650165016493,0.42500000000000004,0.6864686468646863,0.6732673267326732
gpt-oss-20b,oss20,centre,adversaire,consci,confiance dans les institutions (con*),3,False,1,,0.635,0.5888747290570643,0.5908246453784453,0.5823394220610181,0.09884488448844886,0.033003300330033,0.375,0.33003300330033,0.3399339933993399
gpt-oss-20b,oss20,centre,adversaire,contv,confiance dans les institutions (con*),3,False,1,,0.635,0.570532300754828,0.5724214805586518,0.5827315404807808,0.26749174917491747,0.01650165016501655,,,
gpt-oss-20b,oss20,centre,adversaire,joblose,hors famille,5,False,1,,0.72,0.6558616257665371,0.6580333530041745,0.6545763487239813,0.36534653465346534,0.013201320132013201,,,
gpt-oss-20b,oss20,centre,adversaire,jobfind,hors famille,4,False,1,,0.6499999999999999,0.6965765883519046,0.6988831333464472,0.6881242579703516,0.42046204620462047,0.013201320132013195,,,
gpt-oss-20b,oss20,centre,adversaire,happy,hors famille,3,False,1,,0.585,0.5862606062586457,0.5882018665442703,0.5736692481129302,0.09537953795379532,0.04620462046204621,,,
gpt-oss-20b,oss20,centre,adversaire,hapmar,hors famille,4,False,1,,0.6499999999999999,0.5918156172052849,0.5937752715668917,0.5968695879488939,0.5308580858085808,0.02640264026402642,,,
gpt-oss-20b,oss20,centre,adversaire,satjob,hors famille,5,False,1,,0.6799999999999999,0.684791251402368,0.6870587721023758,0.7011730876057904,0.39224422442244233,0.059405940594059424,,,
gpt-oss-20b,oss20,centre,adversaire,spdeg*,hors famille,6,False,1,,0.7056,0.6667538040932806,0.6689615981465695,0.6568854905292509,0.5724752475247525,0.026402640264026365,,,
gpt-oss-20b,oss20,centre,adversaire,spjew,hors famille,5,False,1,,0.7432,0.4401093574704006,0.4415666732236138,0.428999335577122,0.4570957095709571,0.052805280528052834,,,
gpt-oss-20b,oss20,centre,adversaire,spfund,hors famille,4,False,1,,0.595,0.44372556067487945,0.4451948506108889,0.44004400440044,0.5930693069306932,0.016501650165016545,,,
gpt-oss-20b,oss20,centre,adversaire,unemp,hors famille,2,False,1,,0.45499999999999996,0.47838447211057744,0.4799685266539899,0.49171649838251164,0.04603960396039605,0.03960396039603961,,,
gpt-oss-20b,oss20,centre,adversaire,union1,hors famille,4,False,1,,0.18619999999999992,0.1669553093923255,0.1675081415426312,0.20106961191168615,0.010891089108910845,0.01980198019801975,,,
gpt-oss-20b,oss20,centre,adversaire,spkath/y,libertes civiles (spk/col/lib),2,False,1,,0.4949999999999999,0.35530285701837516,0.356479356544926,0.37582372098596006,0.21897689768976897,0.01980198019801982,0.45,0.231023102310231,0.2508250825082508
gpt-oss-20b,oss20,centre,adversaire,colath,libertes civiles (spk/col/lib),2,False,1,,0.4949999999999999,0.3917263013430057,0.39302340830109506,0.4228779313574922,0.18267326732673267,0.0363036303630363,0.45,0.2673267326732673,0.3036303630363036
gpt-oss-20b,oss20,centre,adversaire,spkrac/y,libertes civiles (spk/col/lib),2,False,1,,0.21120000000000005,0.497598274678953,0.49924595108517467,0.4990796109313902,0.3453465346534653,0.013201320132013222,,,
gpt-oss-20b,oss20,centre,adversaire,colrac,libertes civiles (spk/col/lib),2,False,1,,0.21120000000000005,0.4487577470618349,0.4502436998666754,0.4466228801097931,0.21993399339933992,0.0033003300330033125,,,
gpt-oss-20b,oss20,centre,adversaire,librac/y,libertes civiles (spk/col/lib),2,False,1,,0.45499999999999996,0.4954198390136044,0.49706030205669577,0.4965961942728927,0.10214521452145217,0.0066006600660065695,,,
gpt-oss-20b,oss20,centre,adversaire,spkcom/y,libertes civiles (spk/col/lib),2,False,1,,0.4949999999999999,0.4508490453005697,0.45234192293401526,0.4352950146499799,0.10676567656765673,0.023102310231023132,0.45,0.3432343234323432,0.3201320132013201
gpt-oss-20b,oss20,centre,adversaire,colcom/y,libertes civiles (spk/col/lib),2,False,1,,0.42000000000000004,0.4568615277369322,0.4583743142526174,0.4444444444444444,0.05313531353135312,0.019801980198019792,0.3,0.3531353135313531,0.3333333333333333
gpt-oss-20b,oss20,centre,adversaire,libcom/y,libertes civiles (spk/col/lib),2,False,1,,0.42000000000000004,0.4036641287891165,0.4050007649771599,0.4228779313574922,0.019471947194719536,0.023102310231023132,0.3,0.2805280528052805,0.3036303630363036
gpt-oss-20b,oss20,centre,adversaire,spkhomo/y,libertes civiles (spk/col/lib),2,False,1,,0.4351999999999999,0.15140127874173537,0.15190260747929077,0.16773954623185094,0.23749174917491753,0.009900990099009965,0.32,0.0825082508250825,0.0924092409240924
gpt-oss-20b,oss20,centre,adversaire,colhomo,libertes civiles (spk/col/lib),2,False,1,,0.4949999999999999,0.1458680521517497,0.14635105894695416,0.16233702578178622,0.3707920792079208,0.009900990099009965,0.45,0.0792079207920792,0.0891089108910891
gpt-oss-20b,oss20,centre,adversaire,libhomo/y,libertes civiles (spk/col/lib),2,False,1,,0.45499999999999996,0.25291638074698564,0.2537538522064127,0.29713862475356434,0.20148514851485144,0.03300330033003297,0.35,0.1485148514851485,0.1815181518151815
gpt-oss-20b,oss20,centre,adversaire,cappun,hors famille,2,False,1,,0.4949999999999999,0.42026380855907375,0.42165541057417,0.4228779313574922,0.14966996699669968,0.0033003300330033125,0.55,0.6996699669966997,0.6963696369636964
gpt-oss-20b,oss20,centre,adversaire,polhitok/y,hors famille,2,False,1,,0.21120000000000005,0.4810421636223028,0.4826350184687342,0.4835255802808004,0.4773597359735974,0.006600660066006597,0.12,0.5973597359735974,0.5907590759075908
gpt-oss-20b,oss20,centre,adversaire,polabuse/y,hors famille,2,False,1,,0.21120000000000005,0.11754838850221683,0.11793762157672746,0.14029125684845734,0.057293729372937245,0.013201320132013222,0.12,0.0627062706270627,0.0759075907590759
gpt-oss-20b,oss20,centre,adversaire,polattak/y,hors famille,2,False,1,,0.09500000000000008,0.46065200579463883,0.4621773435621707,0.4487577470618349,0.5902640264026402,0.01980198019801982,0.05,0.6402640264026402,0.6600660066006601
gpt-oss-20b,oss20,centre,adversaire,grass,hors famille,2,False,1,,0.4949999999999999,0.38863292269821037,0.38991978668065475,0.37251249877463,0.18597359735973598,0.016501650165016493,0.45,0.264026402640264,0.2475247524752475
gpt-oss-20b,oss20,centre,adversaire,gunlaw,hors famille,2,False,1,,0.4949999999999999,0.4568615277369322,0.4583743142526174,0.4466228801097931,0.09686468646864685,0.016501650165016535,0.45,0.3531353135313531,0.3366336633663366
gpt-oss-20b,oss20,centre,adversaire,owngun,hors famille,2,False,1,,0.4949999999999999,0.40074502499754927,0.40207199527899806,0.41216002788397654,0.2727722772277228,0.013201320132013167,,,
gpt-oss-20b,oss20,centre,adversaire,hunt1,hors famille,4,False,1,,0.5282,0.19009029615832873,0.19071973422507815,0.21799605703144576,0.24768976897689765,0.016501650165016493,,,
gpt-oss-20b,oss20,centre,adversaire,class,hors famille,4,False,1,,0.4750000000000001,0.672265246326613,0.6744912901886216,0.656972627955865,0.4435643564356435,0.0627062706270627,,,
gpt-oss-20b,oss20,centre,adversaire,satfin,hors famille,3,False,1,,0.635,0.6575825899421626,0.659760015736673,0.6497402215469072,0.16947194719471947,0.04950495049504949,,,
gpt-oss-20b,oss20,centre,adversaire,finalter,hors famille,3,False,1,,0.635,0.6313106558180572,0.6334010884532163,0.6456665468527052,0.11237623762376231,0.04950495049504948,,,
gpt-oss-20b,oss20,centre,adversaire,finrela,hors famille,5,False,1,,0.7422,0.6935485627770698,0.6958450811968613,0.7175549238092127,0.13066006600660068,0.10891089108910894,,,
gpt-oss-20b,oss20,centre,adversaire,racdif1,hors famille,2,False,1,,0.45499999999999996,0.4997331416309948,0.5013878871330841,0.4997331416309948,0.1384488448844885,0.0,0.65,0.5115511551155115,0.5115511551155115
gpt-oss-20b,oss20,centre,adversaire,racdif2,hors famille,2,False,1,,0.21120000000000005,0.1346708928318574,0.13511682294057215,0.1458680521517497,0.0473927392739274,0.006600660066006583,0.12,0.0726072607260726,0.0792079207920792
gpt-oss-20b,oss20,centre,adversaire,racdif3,hors famille,2,False,1,,0.45499999999999996,0.4869239399187444,0.4885362708456276,0.492544303935344,0.06914191419141913,0.01980198019801982,0.65,0.5808580858085809,0.5610561056105611
gpt-oss-20b,oss20,centre,adversaire,racdif4,hors famille,2,False,1,,0.21120000000000005,0.4279754708144081,0.4293926081349856,0.4328987354180962,0.19023102310231021,0.0066006600660065695,0.12,0.3102310231023102,0.3168316831683168
gpt-oss-20b,oss20,centre,adversaire,wlthwhts,hors famille,7,False,1,,0.8049999999999999,0.5842346610898714,0.5861692129477849,0.5961942728926358,0.3118811881188119,0.023102310231023104,,,
gpt-oss-20b,oss20,centre,adversaire,wlthblks,hors famille,7,False,1,,0.825,0.6516790292890676,0.6538369068694949,0.6630504634621879,0.36848184818481844,0.049504950495049535,,,
gpt-oss-20b,oss20,centre,adversaire,wlthhsps,hors famille,7,False,1,,0.82,0.6341426221830104,0.6362424321902389,0.6882767484669261,0.37838283828382835,0.07590759075907592,,,
gpt-oss-20b,oss20,centre,adversaire,racwork,hors famille,7,False,1,,0.7792,0.7082747878748272,0.7106200686293795,0.710235379973641,0.3823432343234323,0.009900990099009908,,,
gpt-oss-20b,oss20,centre,adversaire,letin1a,hors famille,5,False,1,,0.7682,0.7041357601106646,0.7064673354752694,0.701064165822523,0.20627062706270627,0.029702970297029726,0.52,0.6443894389438943,0.6402640264026402
gpt-oss-20b,oss20,centre,adversaire,getahead,hors famille,3,False,1,,0.635,0.5466566458626061,0.548466767206522,0.5377686283479832,0.1813531353135314,0.023102310231023142,0.625,0.6749174917491749,0.6666666666666666
gpt-oss-20b,oss20,centre,adversaire,aged,hors famille,3,False,1,,0.635,0.5147207790085939,0.5164251524490197,0.487577470618349,0.18036303630363035,0.029702970297029736,,,
gpt-oss-20b,oss20,centre,adversaire,parsol,hors famille,5,False,1,,0.7350000000000001,0.7637595442712588,0.7662885493847397,0.7754577437941814,0.2341584158415841,0.07260726072607263,,,
gpt-oss-20b,oss20,centre,adversaire,kidssol,hors famille,6,False,1,,0.7572,0.8080907100611052,0.8107665071142877,0.8075678855014214,0.24864686468646863,0.0627062706270627,,,
gpt-oss-20b,oss20,centre,adversaire,spanking,hors famille,4,False,1,,0.7082,0.7247873302181704,0.7271872882652504,0.7199294186844427,0.2511551155115511,0.03960396039603961,0.3566666666666667,0.5192519251925193,0.5269526952695269
gpt-oss-20b,oss20,centre,adversaire,divlaw,hors famille,3,False,1,,0.635,0.6126632465226722,0.614691932769436,0.622139441666939,0.04818481848184815,0.016501650165016493,0.42500000000000004,0.38778877887788776,0.3976897689768977
