source,taux,tirage,n_remplacees,polarisation,A,B,C,C_exces,C5,C5_exces,patrons,patrons_nul,q5,q5_nul,q4,conc_nul,n_lignes_patrons,n_paires,patrons_nul_et,q5_nul_et,conc_nul_et,replis_segment
PMM k=10,0.1,16,105,0.461917959425041,-0.07385684333157927,0.04389535037092715,0.02785171102661597,0.005297053231939162,0.10565589353612166,0.010085551330798456,719.45,776.8237499999999,0.06869228601283531,0.024796935641908154,0.09570345249078542,0.02255465779467681,1052.0,11026,4.241809415259558,0.0001830425391488022,0.0005311069476895266,0.0
PMM k=10,0.1,17,105,0.4586435721095588,-0.07363680937266126,0.04376850891813201,0.027566539923954376,0.004918013307984796,0.1060361216730038,0.010016634980988592,717.95,775.02,0.06852196309867069,0.024753454180538672,0.09527478405671987,0.02264852661596958,1052.0,11026,3.2358330279257883,0.00020537864555121704,0.00044546548043161726,0.0
PMM k=10,0.1,18,105,0.455683865987334,-0.07428274806994484,0.04367850731041113,0.027804182509505705,0.005090304182509508,0.10584600760456273,0.010209125475285158,717.8,775.3987500000001,0.06842632361971522,0.024747816309304088,0.09471679594842089,0.022713878326996197,1052.0,11026,3.1509763952764978,0.00018337413508313937,0.0006385515336607357,0.0
PMM k=10,0.1,19,105,0.4595939702590066,-0.07063689962192876,0.0439776758901345,0.028184410646387832,0.00547884980988593,0.10508555133079847,0.008892585551330795,718.4,773.0024999999999,0.06880676297458141,0.024829087084446904,0.09555128329809354,0.022705560836501902,1052.0,11026,3.431601816301106,0.00017143315167238453,0.0005018402376145701,0.0
PMM k=10,0.25,0,263,0.46915273781644756,-0.07991096543795717,0.04606438883114625,0.02903992395437262,0.005756891634980988,0.1085551330798479,0.010286359315589355,705.3,766.55625,0.0707868650516042,0.02472247622045795,0.09930970313320536,0.023283032319391633,1052.0,11026,2.939435396248391,0.00018279576949904828,0.0005621782848776008,0.0
PMM k=10,0.25,1,263,0.4684640498880956,-0.07630867914350747,0.046114498488570604,0.028231939163498105,0.005086739543726244,0.10798479087452473,0.01161359315589354,710.65,769.35875,0.07091267331100731,0.024798174822436705,0.09890078441588158,0.02314519961977186,1052.0,11026,2.791008628912976,0.00015764475696463306,0.00046049014749295896,0.0
PMM k=10,0.25,2,263,0.473437608224751,-0.07554534042660854,0.04594340597512927,0.028612167300380225,0.005419439163498095,0.10722433460076046,0.009205085551330816,707.9,765.74875,0.07066507386530303,0.024721667890173764,0.09877047865203485,0.02319272813688213,1052.0,11026,2.905708076025002,0.00017377828132821908,0.0004972602760747493,0.0
PMM k=10,0.25,3,263,0.47067100114679933,-0.07616765219203425,0.04586207958900852,0.028422053231939158,0.005263783269961974,0.10627376425855513,0.010125950570342199,709.3,767.78,0.07063437030151863,0.02477229071251011,0.09899088723733009,0.023158269961977184,1052.0,11026,3.469127578202645,0.00018815995711973983,0.0005381275755121058,0.0
PMM k=10,0.25,4,263,0.47677774148305746,-0.07591688162046795,0.04598748502081475,0.028802281368821292,0.005506178707224335,0.10850760456273764,0.009468868821292775,705.75,763.73,0.07079354645414804,0.024806061433333287,0.10012290566921297,0.023296102661596957,1052.0,11026,3.332970493072553,0.00016355930635609725,0.0005669349575103893,0.0
PMM k=10,0.25,5,263,0.4690985294442112,-0.0757759441033462,0.04557681852255716,0.028612167300380225,0.005401615969581747,0.10874524714828897,0.010660646387832706,709.0,767.13,0.07038454400989981,0.024807725487342648,0.09859433472834854,0.02321055133079848,1052.0,11026,2.8305068858367437,0.00020304764126587925,0.00046971361439862623,0.0
PMM k=10,0.25,6,263,0.4707915659910528,-0.08138595274048077,0.046208496549002095,0.027614068441064638,0.004310836501901141,0.1082699619771863,0.011052756653992385,703.4,765.71875,0.0709317006777589,0.02472320412875681,0.0993150201832006,0.023303231939163498,1052.0,11026,2.772569101587361,0.00014367217466383135,0.000658592041441779,0.0
PMM k=10,0.25,7,263,0.4661027945935171,-0.07638383102694835,0.04597141747402387,0.028564638783269963,0.005257842205323198,0.10722433460076045,0.010039211026615966,710.15,768.88,0.07074416293921125,0.02477274546518738,0.09897028566646708,0.023306796577946765,1052.0,11026,3.1075961523585733,0.00019049422688619506,0.00062385893659705,0.0
PMM k=10,0.25,8,263,0.4672048832179747,-0.07647671647795928,0.045858966537179795,0.028564638783269963,0.004916825095057035,0.10622623574144488,0.008462452471482904,705.85,764.3012499999999,0.07063865467161064,0.024779688134430843,0.0988740830248774,0.023647813688212928,1052.0,11026,3.4119790388480498,0.00017844526661766653,0.0006313586571047917,0.0
PMM k=10,0.25,9,263,0.47276573517227377,-0.07510046176591278,0.046145611747601775,0.02942015209125475,0.006072956273764252,0.10950570342205324,0.011288022813688223,710.05,767.705,0.07093566497567842,0.024790053228076647,0.09961140027307554,0.023347195817490497,1052.0,11026,3.411665507997743,0.00019159595241231844,0.0006457394116925598,0.0
PMM k=10,0.25,10,263,0.4686518666280587,-0.07369203848092032,0.045705211263063594,0.028802281368821292,0.005527566539923954,0.10822243346007605,0.009644724334600771,710.0,766.4837500000001,0.07056258355694588,0.024857372293882286,0.09877344198340378,0.023274714828897338,1052.0,11026,4.057130277640044,0.0001643403921471112,0.0007190517259097789,0.0
PMM k=10,0.25,11,263,0.47527463641291906,-0.07612172164854236,0.046126394348709694,0.029325095057034224,0.00620247148288974,0.10784220532319391,0.010067728136882129,707.7,766.01,0.0709160077435821,0.024789613394872408,0.09971382009980585,0.023122623574144484,1052.0,11026,3.604238957330447,0.0002045242166473868,0.0005444676761913476,0.0
PMM k=10,0.25,12,263,0.46679520664454577,-0.07639939362193393,0.04585929355791907,0.029087452471482887,0.005856701520912548,0.10788973384030418,0.009907319391634972,707.5,766.02375,0.07064039029486753,0.024781096736948467,0.09913985620598852,0.02323075095057034,1052.0,11026,3.768917880132111,0.0001826587767421604,0.0005807569607087891,0.0
PMM k=10,0.25,13,263,0.4688535289179361,-0.07822230917212825,0.046502299244863536,0.028564638783269963,0.005283982889733838,0.1079847908745247,0.009700570342205311,706.75,766.725,0.07131353961269514,0.024811240367831604,0.09908405633109006,0.023280655893536124,1052.0,11026,3.712314918118084,0.00019353493214128992,0.0005933272163636921,0.0
PMM k=10,0.25,14,263,0.47114929219025076,-0.0826428855134268,0.04647810658283022,0.027946768060836503,0.004597195817490497,0.10565589353612168,0.008760693916349815,701.55,764.75125,0.0712386841976463,0.024760577614816075,0.09972667604485265,0.023349572243346006,1052.0,11026,3.279276176778914,0.00017065440833561894,0.0006561061083357995,0.0
PMM k=10,0.25,15,263,0.4699949557579656,-0.07622133728950309,0.046522162021025014,0.02827946768060836,0.005168726235741442,0.1067490494296578,0.009007842205323205,709.85,768.42,0.07124942996301876,0.02472726794199375,0.09917209553779559,0.023110741444866918,1052.0,11026,2.6338964019889364,0.00015077126487275067,0.0004839502123189037,0.0
PMM k=10,0.25,16,263,0.46789668717621236,-0.07771966595496005,0.04608371741126988,0.028469581749049427,0.005155655893536122,0.1061787072243346,0.007928944866920154,706.25,765.765,0.07083544210216891,0.024751724690899028,0.09880561891889579,0.023313925855513305,1052.0,11026,3.4799462123753524,0.00018519083872478297,0.0005713556021567368,0.0
PMM k=10,0.25,17,263,0.4741931407729848,-0.07846062295696687,0.04618192547435728,0.027994296577946765,0.004792062737642582,0.10850760456273763,0.01113830798479086,706.55,766.70625,0.07095677517697457,0.024774849702617292,0.10009097788214029,0.023202233840304183,1052.0,11026,2.777708599565942,0.00020137686763582098,0.0004987025656588813,0.0
PMM k=10,0.25,18,263,0.4697103143581837,-0.0746283239159109,0.04622037056182074,0.028517110266159697,0.005154467680608368,0.10641634980988593,0.008913973384030424,710.35,767.6375,0.07103730053329699,0.024816929971476245,0.099152247067079,0.02336264258555133,1052.0,11026,3.326597360667496,0.00014379771154929052,0.0005918671847997598,0.0
PMM k=10,0.25,19,263,0.4708745301424665,-0.07609735516187432,0.04591981712064474,0.029182509505703426,0.005715304182509512,0.10698669201520912,0.009251425855513307,706.2,764.36625,0.07064984820487896,0.024730031084234223,0.0987868442371958,0.023467205323193914,1052.0,11026,3.5073802682563318,0.00015902451556279703,0.0004947217612464418,0.0
PMM k=10,0.5,0,526,0.4898301142646203,-0.08360053905850628,0.04905695141155035,0.0280893536121673,0.003758317490494295,0.11031368821292778,0.008511169201520938,690.2,753.165,0.07391122489427392,0.024854273482723562,0.10475193937880646,0.024331036121673005,1052.0,11026,3.091369292492252,0.00015966996551219882,0.0005486418320572472,0.0
PMM k=10,0.5,1,526,0.48699010504017354,-0.08223601163980387,0.0489851775526874,0.030560836501901133,0.006230988593155885,0.11207224334600759,0.01135812737642583,690.7,752.59,0.0738268690531246,0.024841691500437208,0.10474236682752452,0.024329847908745247,1052.0,11026,3.359013896811725,0.00017204821248221957,0.0006081669512806125,0.0
PMM k=10,0.5,2,526,0.49273565585374596,-0.08473264567601291,0.04976701202879925,0.029752851711026616,0.005595294676806084,0.10993346007604562,0.01060955323193917,688.9,752.6762500000001,0.07445320136750073,0.024686189338701488,0.10602881511943242,0.024157557034220532,1052.0,11026,3.4073823982189437,0.00024837329984096665,0.00046766677416165524,0.0
PMM k=10,0.5,3,526,0.4866522732991847,-0.0800828443217122,0.04937541575755135,0.029705323193916354,0.005497861216730043,0.1122148288973384,0.010186549429657799,692.9,753.22,0.0741484908173499,0.024773075059798543,0.10454988715573708,0.02420746197718631,1052.0,11026,3.2215380941885017,0.00019487322660871522,0.0006040181774283455,0.0
PMM k=10,0.5,4,526,0.4870272508959788,-0.08143001478192924,0.04935639877792105,0.029610266159695815,0.00524714828897338,0.11226235741444868,0.009897813688212923,692.1,753.45375,0.07413947348858843,0.02478307471066738,0.10463040703928632,0.024363117870722435,1052.0,11026,3.1070306440517976,0.00022585678530135286,0.0006853646141510922,0.0
PMM k=10,0.5,5,526,0.49074562636855457,-0.08617255791220146,0.04908414322431502,0.02961026615969582,0.005270912547528518,0.11017110266159694,0.008892585551330767,687.1,751.8924999999999,0.07382291076132545,0.02473876753701043,0.10449071832795634,0.0243393536121673,1052.0,11026,3.4724289511108513,0.00022165546004742365,0.0005974048053831279,0.0
PMM k=10,0.5,6,526,0.4888588461061237,-0.08742090643590428,0.049043450724830615,0.030038022813688208,0.005769961977186308,0.11021863117870723,0.00857533269961977,687.05,752.86625,0.07387164176859307,0.024828191043762455,0.1052908040697433,0.0242680608365019,1052.0,11026,3.2079106448166894,0.00016953417090974346,0.0007749275079491527,0.0
PMM k=10,0.5,7,526,0.4894277729861818,-0.08305028834948713,0.0499294708481367,0.029942965779467683,0.005513307984790879,0.1115019011406844,0.009730275665399218,691.45,754.07625,0.07466632004908501,0.02473684920094831,0.10589162469645072,0.024429657794676804,1052.0,11026,3.5438460112259462,0.0002095032247192631,0.000695365566433516,0.0
PMM k=10,0.5,8,526,0.48598531751017143,-0.08531945685455045,0.049866460354814776,0.027994296577946765,0.003835551330798475,0.10917300380228134,0.008627614068441036,689.7,754.0337499999999,0.0746638977032473,0.024797437348432528,0.10544501420650856,0.02415874524714829,1052.0,11026,3.552579191271659,0.00018983847642521136,0.0006152120298131728,0.0
PMM k=10,0.5,9,526,0.48859292127091997,-0.08551577676983368,0.04980956716309013,0.03056083650190114,0.0060194866920152065,0.11254752851711028,0.01132961026615971,685.75,749.87625,0.0745515975542468,0.024742030391156668,0.10543480913675418,0.024541349809885933,1052.0,11026,3.5417833314118257,0.0001851454283862789,0.0006610806737978528,0.0
PMM k=10,0.5,10,526,0.4868391059210851,-0.08114665558786871,0.04957525193501585,0.02970532319391635,0.0056261882129277595,0.10903041825095057,0.008294914448669213,691.15,752.1875,0.07434729827317485,0.024772046338159,0.10513281896174873,0.02407913498098859,1052.0,11026,3.8510862603446667,0.00014340880193893025,0.0006849324064257637,0.0
PMM k=10,0.5,11,526,0.4929072943867618,-0.08285541178716382,0.04913259969765564,0.02923003802281369,0.004764733840304181,0.11074144486692014,0.009803944866920156,690.65,753.04375,0.07388733505439143,0.02475473535673579,0.10564273047755993,0.024465304182509508,1052.0,11026,3.7957835497312336,0.0002449618574152592,0.0006163924764908903,0.0
PMM k=10,0.5,12,526,0.49235668778260455,-0.08337999059655399,0.049194826974528684,0.029990494296577946,0.005565589353612167,0.1126425855513308,0.011247623574144508,689.65,752.38375,0.0739127632367385,0.024717936262209812,0.1056238935666462,0.02442490494296578,1052.0,11026,3.3420281631951743,0.0002575659792366707,0.0007545532319406987,0.0
PMM k=10,0.5,13,526,0.4856225833791249,-0.0806451345302267,0.04844687350520037,0.030038022813688208,0.0055846007604562695,0.11254752851711028,0.011444866920152105,692.65,753.4087499999999,0.07326415618868778,0.02481728268348742,0.10394167068244957,0.02445342205323194,1052.0,11026,3.386036323960423,0.00021017108118636762,0.0005524936216583574,0.0
PMM k=10,0.5,14,526,0.48850948522600574,-0.08159519439345908,0.04986466638934656,0.02970532319391635,0.005141397338403044,0.11150190114068441,0.009977423954372622,688.0,749.125,0.07453426541434152,0.024669599024994965,0.10574854692083803,0.024563925855513306,1052.0,11026,2.9862505433557156,0.0002572167002513163,0.0006375609087809183,0.0
PMM k=10,0.5,15,526,0.48727270223968916,-0.08336308313061969,0.04927807630439855,0.029277566539923954,0.0051176330798479094,0.1106463878326996,0.010181796577946753,690.05,752.80625,0.07404014426482675,0.02476206796042819,0.10505272322277864,0.024159933460076045,1052.0,11026,3.7376666843887767,0.0002118239863988907,0.0005683469352191836,0.0
PMM k=10,0.5,16,526,0.49098310203517126,-0.08439185026379203,0.050105626065049785,0.03032319391634981,0.0059161121673003796,0.11254752851711028,0.010898288973384032,689.2,752.7237500000001,0.07477594776946907,0.02467032170441928,0.10644904162134798,0.02440708174904943,1052.0,11026,3.8224704640739775,0.000282884295863408,0.0005506019979371263,0.0
PMM k=10,0.5,17,526,0.4826669712150472,-0.08658250029869774,0.0489267218143032,0.029752851711026616,0.005499049429657798,0.11140684410646387,0.009771863117870705,688.05,753.27,0.07348929948530708,0.024562577671003883,0.1045472310458885,0.02425380228136882,1052.0,11026,3.243154526391132,0.0002637584437867635,0.0006122864317823864,0.0
PMM k=10,0.5,18,526,0.4909215280944925,-0.08290312784694798,0.049730770718014586,0.028897338403041824,0.004906131178707224,0.11088403041825094,0.010887595057034224,694.6,757.39,0.07439097588637493,0.024660205168360344,0.10560153757259687,0.0239912072243346,1052.0,11026,3.2628287239834237,0.0002148115281793399,0.0005707977589033387,0.0
PMM k=10,0.5,19,526,0.48358390255033945,-0.08319252691366708,0.04921561373898185,0.02989543726235741,0.0054954847908745205,0.11202471482889734,0.011457937262357401,690.45,753.1025,0.07402775895504779,0.02481214521606594,0.10421242256282355,0.02439995247148289,1052.0,11026,3.2847149897826102,0.00018807809415500427,0.0005930147422785898,0.0
E2 regression contexte tirage,0.05,0,53,0.4493266947225221,-0.06840703574862783,0.04152532561640559,0.027043726235741444,0.004572243346007605,0.10337452471482891,0.008777328897338427,725.4,778.66625,0.06632356913452035,0.024798243518114764,0.0919190332406762,0.02247148288973384,1052.0,11026,3.7113199583616177,0.00020698579080576714,0.0006061062679782077,0.0
E2 regression contexte tirage,0.05,1,53,0.4493715922726636,-0.06682617806932334,0.041725655874035386,0.02671102661596958,0.004421340304182508,0.10280418250950571,0.008262832699619777,726.4,778.41875,0.06649486324757302,0.024769207373537636,0.09210254552351363,0.02228968631178707,1052.0,11026,3.5335151289709503,0.0001491926511114371,0.0005582804863505139,0.0
E2 regression contexte tirage,0.05,2,53,0.44872241493216386,-0.06883065026948243,0.041313538504154874,0.02671102661596958,0.004466492395437262,0.10375475285171103,0.008520674904942974,725.85,779.5037500000001,0.06608379913783706,0.024770260633682185,0.09163245309789023,0.022244534220532318,1052.0,11026,3.5556273113085193,0.00016382687784419946,0.0005394968505403046,0.0
E2 regression contexte tirage,0.05,3,53,0.44843411678490036,-0.06946226806511058,0.04147019119241744,0.026853612167300377,0.004369058935361214,0.10294676806083651,0.007773288973384043,723.3,777.2924999999999,0.06630315466413501,0.024832963471717574,0.09171668533899494,0.022484553231939163,1052.0,11026,3.0946096642967627,0.00017665627699630856,0.0006107887439391133,0.0
E2 regression contexte tirage,0.05,4,53,0.4490441308449572,-0.06859575342048119,0.04166177310115935,0.027043726235741444,0.004706511406844107,0.10308935361216731,0.008599096958174915,725.6,779.0387499999999,0.06648900355079826,0.024827230449638908,0.09216623665715679,0.022337214828897337,1052.0,11026,3.298377369136332,0.00018124702393986636,0.0004866639633402975,0.0
E2 regression contexte tirage,0.05,5,53,0.4477199423606691,-0.06869100985833554,0.041634775427608336,0.026996197718631175,0.004758792775665398,0.1035171102661597,0.008915161596958168,726.35,779.92375,0.06640296241847583,0.024768186990867497,0.09172720763420185,0.022237404942965777,1052.0,11026,3.433339323494904,0.00015839383217159417,0.00048519782644939084,0.0
E2 regression contexte tirage,0.05,6,53,0.44642220696241963,-0.0676946587874584,0.041456970811231425,0.027281368821292774,0.0050986216730038,0.10308935361216728,0.008589591254752837,727.5,780.32375,0.06626224883813321,0.024805278026901783,0.0917722016513797,0.022182747148288974,1052.0,11026,3.208002563701893,0.00015775697150211907,0.00045600297192963226,0.0
E2 regression contexte tirage,0.05,7,53,0.45043984482104515,-0.06830241923819858,0.04154525706991136,0.027043726235741444,0.00464828897338403,0.10332699619771864,0.008254515209125485,724.7,777.8275,0.06634578886045392,0.024800531790542566,0.09195821647144023,0.022395437262357414,1052.0,11026,3.040199681363734,0.00016743340569298724,0.0005197803465586424,0.0
E2 regression contexte tirage,0.05,8,53,0.4500719498207542,-0.06763481882442013,0.04132064826080007,0.02690114068441065,0.004543726235741452,0.10299429657794676,0.008777328897338399,726.45,779.1474999999999,0.06616781814795974,0.024847169887159674,0.09194955264619008,0.022357414448669198,1052.0,11026,4.02347199854515,0.00017401275994510283,0.0004865821311923962,0.0
E2 regression contexte tirage,0.05,9,53,0.4488815483457109,-0.06878544556123312,0.041963084463720574,0.026425855513307984,0.004069629277566541,0.10242395437262357,0.0076509030418250995,725.55,779.14375,0.06672558729306066,0.024762502829340092,0.09232205417366209,0.022356226235741444,1052.0,11026,3.5572639208476144,0.00015284752722104602,0.0004998394954073484,0.0
E2 regression contexte tirage,0.05,10,53,0.44958316746466837,-0.06696142509291303,0.04156174583526815,0.026853612167300384,0.004676806083650193,0.10304182509505704,0.008457699619771858,728.05,780.3,0.06631491363424938,0.024753167798981228,0.0919920385424705,0.02217680608365019,1052.0,11026,3.8355623396756906,0.00016329061222114402,0.0005106289249306097,0.0
E2 regression contexte tirage,0.05,11,53,0.4489979497457233,-0.06619229868500831,0.04110536573315355,0.02690114068441064,0.0047065114068441,0.10242395437262357,0.007918250950570332,727.7,779.2825,0.06590630892475689,0.024800943191603343,0.09144748697582868,0.02219462927756654,1052.0,11026,3.1317552627306315,0.00018535670674722868,0.0005923110728695811,0.0
E2 regression contexte tirage,0.05,12,53,0.4490149567744201,-0.06743281527602163,0.04146741080997934,0.026948669201520913,0.004645912547528518,0.10413498098859315,0.009580560836501897,728.3,780.9625,0.06625186884465697,0.024784458034677638,0.09200820473140606,0.022302756653992395,1052.0,11026,2.7513108763753915,0.0001691588122824235,0.0005360785853189314,0.0
E2 regression contexte tirage,0.05,13,53,0.4487991502745993,-0.06671750395356435,0.040905735110019076,0.02675855513307985,0.004296577946768063,0.1036596958174905,0.008515922053231942,725.15,776.98875,0.06565520694010549,0.02474947183008641,0.09127381290033021,0.022461977186311786,1052.0,11026,3.02672895070333,0.00020667087750499537,0.0004339808023840934,0.0
E2 regression contexte tirage,0.05,14,53,0.4466662067472294,-0.06427121123182489,0.041577748170133946,0.02713878326996198,0.0048241444866920155,0.10356463878326996,0.009287072243346003,729.3,779.3925,0.06631490497898404,0.02473715680885009,0.0916691696368682,0.022314638783269964,1052.0,11026,3.445668964857859,0.00017067686685109625,0.000521315890071104,0.0
E2 regression contexte tirage,0.05,15,53,0.4527368898363873,-0.06907577249142038,0.04168207272244225,0.02747148288973384,0.00495365969581749,0.10418250950570343,0.008678707224334614,724.6,778.36625,0.06642486571446729,0.024742792992025038,0.09216523068873057,0.02251782319391635,1052.0,11026,3.3059850058604856,0.00019529309647965353,0.0004457904266633848,0.0
E2 regression contexte tirage,0.05,16,53,0.4468016126359209,-0.0675238061615192,0.041576571005061354,0.027233840304182504,0.004964353612167297,0.10346958174904944,0.008906844106463876,726.35,778.9475,0.06630051446851816,0.024723943463456806,0.09171824510992972,0.022269486692015207,1052.0,11026,2.876138570535694,0.00019345916557825376,0.0006352001307279697,0.0
E2 regression contexte tirage,0.05,17,53,0.44947462020920714,-0.06800038472636338,0.0411889214681703,0.027233840304182504,0.005020199619771858,0.10304182509505704,0.008878326996197727,726.75,779.775,0.06596372162786278,0.024774800159692485,0.09164938509508963,0.022213640684410646,1052.0,11026,3.463176250725586,0.00021488119019656576,0.000388469638792939,0.0
E2 regression contexte tirage,0.05,18,53,0.4489068739498307,-0.06674727390788371,0.04146582673231246,0.02694866920152091,0.004828897338403037,0.10299429657794676,0.00887476235741444,729.4,781.5674999999999,0.06623913036199494,0.024773303629682483,0.09162221348791809,0.022119771863117872,1052.0,11026,2.8379875047158025,0.0001894040946979082,0.0005590386493050183,0.0
E2 regression contexte tirage,0.05,19,53,0.4491382804044614,-0.06783364178490658,0.04169036409240194,0.027423954372623578,0.005061787072243352,0.10308935361216731,0.007989543726235754,725.3,778.08,0.0664585857516537,0.02476822165925176,0.09192898930871478,0.022362167300380226,1052.0,11026,3.56105717521191,0.00015693878552869406,0.0004968538777801848,0.0
E2 regression contexte tirage,0.1,0,105,0.44668849523019905,-0.06603132255044064,0.041021291395678956,0.027281368821292774,0.004778992395437259,0.10365969581749049,0.00857533269961977,728.15,779.63,0.06576603130985526,0.0247447399141763,0.09122083735839119,0.022502376425855515,1052.0,11026,3.5542823575122844,0.00018791633948502903,0.0005406189699160533,0.0
E2 regression contexte tirage,0.1,1,105,0.446801073958216,-0.06772425347995481,0.04115202453338472,0.027851711026615968,0.005455085551330799,0.10394486692015208,0.008883079847908731,724.75,777.3987500000001,0.06598629758648288,0.024834273053098155,0.09140071594167722,0.02239662547528517,1052.0,11026,3.197123857710001,0.00018004986728090939,0.0005427081856076279,0.0
E2 regression contexte tirage,0.1,2,105,0.44640065106790205,-0.06482116467531451,0.04059391637315756,0.027091254752851707,0.004495009505703418,0.10337452471482889,0.00824025665399239,726.15,776.4824999999998,0.06535530136791888,0.02476138499476132,0.09089452801525216,0.02259624524714829,1052.0,11026,3.2954037533261222,0.00016289676236212148,0.0004943865060013175,0.0
E2 regression contexte tirage,0.1,3,105,0.44834570021624,-0.06711636507684482,0.04066840596694482,0.02647338403041825,0.004178944866920154,0.10294676806083651,0.008747623574144492,727.1,779.41125,0.06546173085330674,0.024793324886361916,0.09099021684463768,0.022294439163498096,1052.0,11026,3.4075611155796244,0.00018729914393770947,0.0006292853259118551,0.0
E2 regression contexte tirage,0.1,4,105,0.44523245388776916,-0.06380636115890992,0.040389885735398944,0.02737642585551331,0.005045152091254754,0.10299429657794676,0.00827352661596957,727.0,776.54875,0.06514106752204722,0.02475118178664828,0.09038399468916954,0.022331273764258554,1052.0,11026,2.742857566153439,0.00017355023790235858,0.0005905543611815587,0.0
E2 regression contexte tirage,0.1,5,105,0.4471473395546427,-0.06618001515047167,0.041196788221575076,0.02675855513307985,0.004566302281368825,0.10356463878326996,0.009188450570342219,728.85,780.50375,0.0659398247113301,0.024743036489755024,0.09156591039352943,0.022192252851711024,1052.0,11026,4.037808295763093,0.00020272721500109574,0.0004720308176107322,0.0
E2 regression contexte tirage,0.1,6,105,0.44877746483482023,-0.06610903976712268,0.040613626995524496,0.027519011406844106,0.004985741444866923,0.10456273764258557,0.008740494296577958,725.45,776.80375,0.06533675504430443,0.024723128048779932,0.0912923727459601,0.022533269961977184,1052.0,11026,2.986881305960693,0.00018187416218584247,0.0005114223378693322,0.0
E2 regression contexte tirage,0.1,7,105,0.4502873660225662,-0.06687632372761687,0.04120551641502534,0.027091254752851714,0.004764733840304184,0.10313688212927756,0.007750712927756642,726.95,779.05,0.06601323367317753,0.024807717258152194,0.09139104715326532,0.02232652091254753,1052.0,11026,3.147567233146808,0.00015516486028243452,0.000592532281246223,0.0
E2 regression contexte tirage,0.1,8,105,0.4477513414087603,-0.06418855296895598,0.04142080391977965,0.026853612167300377,0.004474809885931557,0.10285171102661597,0.0073312737642585585,726.75,776.59875,0.06622218748855138,0.024801383568771734,0.09188285986004184,0.02237880228136882,1052.0,11026,3.6095579582334087,0.00019410931697191723,0.0004839262745332468,0.0
E2 regression contexte tirage,0.1,9,105,0.4482260010502878,-0.06784331820861855,0.040935766809956114,0.027138783269961976,0.004939401140684408,0.1043726235741445,0.009064876425855517,727.25,780.1800000000001,0.06570687914500555,0.024771112335049434,0.0911851729791282,0.022199382129277568,1052.0,11026,3.2107950928399576,0.00014055707767095097,0.00047129399336054916,0.0
E2 regression contexte tirage,0.1,10,105,0.4474841045439473,-0.06743152767366223,0.040631860316403624,0.027091254752851714,0.004616207224334604,0.10327946768060836,0.00840185361216729,724.65,777.0475,0.06539592074258739,0.024764060426183766,0.09103716270995588,0.02247504752851711,1052.0,11026,3.0436767155396063,0.00019737788694350062,0.0005108996738726261,0.0
E2 regression contexte tirage,0.1,11,105,0.44679896276971853,-0.06927345170820343,0.04095778301170065,0.026615969581749048,0.004383317490494292,0.10275665399239545,0.008387595057034222,727.35,781.48625,0.06570864608227577,0.024750863070575117,0.09121295727486534,0.022232652091254756,1052.0,11026,3.619356570881004,0.00019483741514753948,0.000534860313977232,0.0
E2 regression contexte tirage,0.1,12,105,0.445360081046424,-0.06728762049403958,0.04106661807334807,0.026948669201520913,0.004787309885931561,0.10175855513307985,0.007080560836501909,727.75,780.25125,0.06589600761319386,0.024829389539845793,0.09113097037274588,0.022161359315589352,1052.0,11026,3.2201586101245048,0.00014517173233705573,0.0004889793177147559,0.0
E2 regression contexte tirage,0.1,13,105,0.4522270711156261,-0.06597195986733906,0.04135923053846752,0.02718631178707225,0.0047504752851711095,0.10403992395437263,0.008772576045627381,726.25,777.54625,0.06611021564567039,0.024750985107202878,0.09215132485680509,0.02243583650190114,1052.0,11026,3.6811611096751293,0.00017252987167111218,0.00039633168761695603,0.0
E2 regression contexte tirage,0.1,14,105,0.4471272497428957,-0.06420517426660466,0.04096536092761985,0.027091254752851707,0.004843155893536118,0.10342205323193916,0.008018060836501903,729.3,779.3375,0.06577132075960367,0.024805959831983814,0.09127689889628061,0.02224809885931559,1052.0,11026,3.1250589738025134,0.0002039120882203134,0.0005878263176752449,0.0
E2 regression contexte tirage,0.1,15,105,0.44628238392183084,-0.06442268252666128,0.04112668070333753,0.027186311787072242,0.004864543726235741,0.10152091254752853,0.007232652091254774,729.9,780.1600000000001,0.06588627051059673,0.024759589807259196,0.09136578123048507,0.0223217680608365,1052.0,11026,3.423358674662153,0.00019421471361034465,0.000592023745302388,0.0
E2 regression contexte tirage,0.1,16,105,0.4479059006979785,-0.06509134386691162,0.04101799055419708,0.026330798479087453,0.0038937737642585554,0.1028041825095057,0.007355038022813676,727.2,777.8299999999999,0.06576510292194182,0.024747112367744736,0.09129934797722888,0.022437024714828897,1052.0,11026,3.984711166059967,0.0001562145907059443,0.0005651787962149692,0.0
E2 regression contexte tirage,0.1,17,105,0.44315163252009565,-0.06543552690155685,0.040818926667804574,0.026711026615969587,0.00448075095057035,0.10361216730038023,0.009240731939163499,729.5,780.5775,0.06553948577714411,0.024720559109339534,0.09119503988339767,0.022230275665399236,1052.0,11026,3.2195307430009485,0.00016448066143789225,0.0006092315212562645,0.0
E2 regression contexte tirage,0.1,18,105,0.4455781626859132,-0.06440590962318937,0.04122530047377951,0.026615969581749048,0.004365494296577944,0.10218631178707224,0.007280180608365008,729.05,779.2375,0.06598062106648321,0.024755320592703706,0.09110913500234281,0.022250475285171104,1052.0,11026,2.7360778122838068,0.00015512834836615066,0.0005434614279575696,0.0
