perimetre,seuil,partition,tercile,condition,cellules_minoritaires,raretes_osees,rappel,precision,f1,plancher_item,exces_item,plancher_segment,exces_segment,plancher_humains vague 2,exces_humains vague 2,rappel_ic_bas,rappel_ic_haut,exces_segment_ic_bas,exces_segment_ic_haut,exces_segment_p
150,0.100000,P_C partition aleatoire,T2 intermediaire,agents enquete,239,289,0.213389,0.176471,0.193182,0.066034,0.147355,0.077611,0.135981,0.510460,-0.297071,0.151515,0.276021,0.070854,0.203743,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,agents enquete,246,232,0.227642,0.241379,0.234310,0.091550,0.136092,0.123193,0.114016,0.504065,-0.276423,0.157889,0.299180,0.044507,0.184555,0.000500
150,0.100000,P_C partition aleatoire,ensemble,agents enquete,747,798,0.191432,0.179198,0.185113,0.064179,0.127253,0.081344,0.110668,0.473896,-0.282463,0.146666,0.235056,0.067923,0.153015,0.000250
150,0.100000,P_B division de recensement,T1 non deductible,agents demographiques (v6),249,108,0.204819,0.472222,0.285714,0.036232,0.168587,0.048577,0.166035,0.397590,-0.192771,0.160955,0.253278,0.113786,0.223589,0.000250
150,0.100000,P_B division de recensement,T2 intermediaire,agents demographiques (v6),264,118,0.136364,0.305085,0.188482,0.067047,0.069317,0.073180,0.072194,0.522727,-0.386364,0.100386,0.174606,0.027491,0.121389,0.001500
150,0.100000,P_B division de recensement,T3 deductible,agents demographiques (v6),234,138,0.064103,0.108696,0.080645,0.090683,-0.026580,0.125390,-0.061975,0.500000,-0.435897,0.034881,0.099549,-0.104470,-0.016439,0.010000
150,0.100000,P_B division de recensement,ensemble,agents demographiques (v6),747,364,0.136546,0.280220,0.183618,0.064179,0.072367,0.081344,0.061513,0.473896,-0.337349,0.115188,0.160463,0.030666,0.093944,0.000500
150,0.100000,P_C partition aleatoire,T1 non deductible,agents demographiques (v6),262,104,0.179389,0.451923,0.256831,0.036788,0.142601,0.045568,0.141388,0.412214,-0.232824,0.137928,0.225457,0.091520,0.196315,0.000250
150,0.100000,P_C partition aleatoire,T2 intermediaire,agents demographiques (v6),239,129,0.163180,0.302326,0.211957,0.066034,0.097146,0.077611,0.097146,0.510460,-0.347280,0.119996,0.207797,0.050159,0.148165,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,agents demographiques (v6),246,131,0.065041,0.122137,0.084881,0.091550,-0.026510,0.123193,-0.058077,0.504065,-0.439024,0.033457,0.103452,-0.106345,-0.005629,0.032000
150,0.100000,P_C partition aleatoire,ensemble,agents demographiques (v6),747,364,0.136546,0.280220,0.183618,0.064179,0.072367,0.081344,0.061513,0.473896,-0.337349,0.115188,0.160463,0.030666,0.093944,0.000500
150,0.100000,P_B division de recensement,T1 non deductible,agents v7,249,155,0.068273,0.109677,0.084158,0.036232,0.032041,0.048577,0.015350,0.397590,-0.329317,0.034934,0.108614,-0.021133,0.057911,0.438000
150,0.100000,P_B division de recensement,T2 intermediaire,agents v7,264,168,0.041667,0.065476,0.050926,0.067047,-0.025380,0.073180,-0.037938,0.522727,-0.481061,0.019604,0.068184,-0.064858,-0.007922,0.016500
150,0.100000,P_B division de recensement,T3 deductible,agents v7,234,136,0.068376,0.117647,0.086486,0.090683,-0.022307,0.125390,-0.061975,0.500000,-0.431624,0.037037,0.103737,-0.100094,-0.017662,0.009000
150,0.100000,P_B division de recensement,ensemble,agents v7,747,459,0.058902,0.095861,0.072968,0.064179,-0.005277,0.081344,-0.027581,0.473896,-0.414993,0.036931,0.084567,-0.051553,-0.000514,0.046000
150,0.100000,P_C partition aleatoire,T1 non deductible,agents v7,262,154,0.064885,0.110390,0.081731,0.036788,0.028098,0.045568,0.019649,0.412214,-0.347328,0.031688,0.103846,-0.015730,0.060555,0.306000
150,0.100000,P_C partition aleatoire,T2 intermediaire,agents v7,239,184,0.058577,0.076087,0.066194,0.066034,-0.007457,0.077611,-0.033922,0.510460,-0.451883,0.026201,0.096916,-0.063192,-0.002121,0.036000
150,0.100000,P_C partition aleatoire,T3 deductible,agents v7,246,121,0.052846,0.107438,0.070845,0.091550,-0.038705,0.123193,-0.072031,0.504065,-0.451220,0.024388,0.086618,-0.110583,-0.027514,0.004000
150,0.100000,P_C partition aleatoire,ensemble,agents v7,747,459,0.058902,0.095861,0.072968,0.064179,-0.005277,0.081344,-0.027581,0.473896,-0.414993,0.036931,0.084567,-0.051553,-0.000514,0.046000
150,0.100000,P_B division de recensement,T1 non deductible,agents v8,249,219,0.076305,0.086758,0.081197,0.036232,0.040073,0.048577,0.024483,0.397590,-0.321285,0.039005,0.118422,-0.007346,0.060795,0.138500
150,0.100000,P_B division de recensement,T2 intermediaire,agents v8,264,365,0.159091,0.115068,0.133545,0.067047,0.092044,0.073180,0.054573,0.522727,-0.363636,0.100875,0.215773,0.004924,0.103838,0.031000
150,0.100000,P_B division de recensement,T3 deductible,agents v8,234,311,0.192308,0.144695,0.165138,0.090683,0.101625,0.125390,0.064854,0.500000,-0.307692,0.123998,0.264159,0.006355,0.128435,0.030500
150,0.100000,P_B division de recensement,ensemble,agents v8,747,895,0.141901,0.118436,0.129111,0.064179,0.077722,0.081344,0.047688,0.473896,-0.331995,0.103896,0.178532,0.015750,0.078981,0.002500
150,0.100000,P_C partition aleatoire,T1 non deductible,agents v8,262,196,0.076336,0.102041,0.087336,0.036788,0.039548,0.045568,0.023997,0.412214,-0.335878,0.044775,0.110714,-0.004267,0.054848,0.100000
150,0.100000,P_C partition aleatoire,T2 intermediaire,agents v8,239,360,0.108787,0.072222,0.086811,0.066034,0.042753,0.077611,0.009768,0.510460,-0.401674,0.061135,0.156098,-0.032900,0.054046,0.707500
150,0.100000,P_C partition aleatoire,T3 deductible,agents v8,246,339,0.243902,0.176991,0.205128,0.091550,0.152352,0.123193,0.109365,0.504065,-0.260163,0.172563,0.311790,0.048370,0.170259,0.000500
150,0.100000,P_C partition aleatoire,ensemble,agents v8,747,895,0.141901,0.118436,0.129111,0.064179,0.077722,0.081344,0.047688,0.473896,-0.331995,0.103896,0.178532,0.015750,0.078981,0.002500
150,0.100000,P_B division de recensement,T1 non deductible,C2,249,412,0.116466,0.070388,0.087746,0.036232,0.080233,0.048577,0.061012,0.397590,-0.281124,0.074074,0.164557,0.019588,0.110734,0.000250
150,0.100000,P_B division de recensement,T2 intermediaire,C2,264,359,0.128788,0.094708,0.109149,0.067047,0.061741,0.073180,0.041357,0.522727,-0.393939,0.082941,0.177538,0.001312,0.085508,0.043500
150,0.100000,P_B division de recensement,T3 deductible,C2,234,195,0.141026,0.169231,0.153846,0.090683,0.050343,0.125390,0.016074,0.500000,-0.358974,0.087718,0.196850,-0.032147,0.064850,0.520000
150,0.100000,P_B division de recensement,ensemble,C2,747,966,0.128514,0.099379,0.112084,0.064179,0.064335,0.081344,0.040008,0.473896,-0.345382,0.098885,0.159664,0.013837,0.067858,0.002500
150,0.100000,P_C partition aleatoire,T1 non deductible,C2,262,417,0.122137,0.076739,0.094256,0.036788,0.085349,0.045568,0.067475,0.412214,-0.290076,0.081894,0.166024,0.027969,0.113021,0.000500
150,0.100000,P_C partition aleatoire,T2 intermediaire,C2,239,314,0.125523,0.095541,0.108499,0.066034,0.059489,0.077611,0.038894,0.510460,-0.384937,0.082987,0.171677,-0.002895,0.084040,0.072500
150,0.100000,P_C partition aleatoire,T3 deductible,C2,246,235,0.138211,0.144681,0.141372,0.091550,0.046661,0.123193,0.011690,0.504065,-0.365854,0.084381,0.195576,-0.039464,0.068100,0.717500
150,0.100000,P_C partition aleatoire,ensemble,C2,747,966,0.128514,0.099379,0.112084,0.064179,0.064335,0.081344,0.040008,0.473896,-0.345382,0.098885,0.159664,0.013837,0.067858,0.002500
150,0.100000,P_B division de recensement,T1 non deductible,C3,249,557,0.168675,0.075404,0.104218,0.036232,0.132442,0.048577,0.115807,0.397590,-0.228916,0.123506,0.213045,0.067367,0.163792,0.000250
150,0.100000,P_B division de recensement,T2 intermediaire,C3,264,384,0.204545,0.140625,0.166667,0.067047,0.137499,0.073180,0.138273,0.522727,-0.318182,0.154205,0.256098,0.085309,0.194568,0.000250
150,0.100000,P_B division de recensement,T3 deductible,C3,234,306,0.290598,0.222222,0.251852,0.090683,0.199915,0.125390,0.167293,0.500000,-0.209402,0.218176,0.362794,0.100693,0.238039,0.000250
150,0.100000,P_B division de recensement,ensemble,C3,747,1247,0.219545,0.131516,0.164493,0.064179,0.155366,0.081344,0.139854,0.473896,-0.254351,0.180230,0.256507,0.102795,0.175217,0.000250
150,0.100000,P_C partition aleatoire,T1 non deductible,C3,262,557,0.194656,0.091562,0.124542,0.036788,0.157869,0.045568,0.141388,0.412214,-0.217557,0.145901,0.241245,0.090513,0.192657,0.000250
150,0.100000,P_C partition aleatoire,T2 intermediaire,C3,239,399,0.200837,0.120301,0.150470,0.066034,0.134803,0.077611,0.131127,0.510460,-0.309623,0.140267,0.261087,0.061593,0.197904,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,C3,246,291,0.264228,0.223368,0.242086,0.091550,0.172677,0.123193,0.146574,0.504065,-0.239837,0.193047,0.334663,0.080546,0.216191,0.000500
150,0.100000,P_C partition aleatoire,ensemble,C3,747,1247,0.219545,0.131516,0.164493,0.064179,0.155366,0.081344,0.139854,0.473896,-0.254351,0.180230,0.256507,0.102795,0.175217,0.000250
150,0.100000,P_B division de recensement,T1 non deductible,PMM k=5,249,160,0.108434,0.168750,0.132029,0.036232,0.072201,0.048577,0.061012,0.397590,-0.289157,0.068488,0.149257,0.019575,0.102856,0.003000
150,0.100000,P_B division de recensement,T2 intermediaire,PMM k=5,264,241,0.242424,0.265560,0.253465,0.067047,0.175378,0.073180,0.169110,0.522727,-0.280303,0.189298,0.295824,0.111400,0.225023,0.000250
150,0.100000,P_B division de recensement,T3 deductible,PMM k=5,234,238,0.277778,0.273109,0.275424,0.090683,0.187095,0.125390,0.142903,0.500000,-0.222222,0.207204,0.345532,0.079993,0.207357,0.000250
150,0.100000,P_B division de recensement,ensemble,PMM k=5,747,639,0.208835,0.244131,0.225108,0.064179,0.144656,0.081344,0.124493,0.473896,-0.265060,0.171266,0.244034,0.088600,0.159278,0.000250
150,0.100000,P_C partition aleatoire,T1 non deductible,PMM k=5,262,143,0.106870,0.195804,0.138272,0.036788,0.070082,0.045568,0.067475,0.412214,-0.305344,0.066667,0.150183,0.026234,0.111248,0.000500
150,0.100000,P_C partition aleatoire,T2 intermediaire,PMM k=5,239,254,0.242678,0.228346,0.235294,0.066034,0.176644,0.077611,0.150544,0.510460,-0.267782,0.186661,0.302753,0.089120,0.213344,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,PMM k=5,246,242,0.284553,0.289256,0.286885,0.091550,0.193002,0.123193,0.160528,0.504065,-0.219512,0.216216,0.351549,0.094267,0.227944,0.000250
150,0.100000,P_C partition aleatoire,ensemble,PMM k=5,747,639,0.208835,0.244131,0.225108,0.064179,0.144656,0.081344,0.124493,0.473896,-0.265060,0.171266,0.244034,0.088600,0.159278,0.000250
150,0.100000,P_B division de recensement,T1 non deductible,PMM k=10,249,133,0.104418,0.195489,0.136126,0.036232,0.068185,0.048577,0.056446,0.397590,-0.293173,0.063825,0.147827,0.017743,0.098647,0.003000
150,0.100000,P_B division de recensement,T2 intermediaire,PMM k=10,264,247,0.253788,0.271255,0.262231,0.067047,0.186741,0.073180,0.177921,0.522727,-0.268939,0.194802,0.313339,0.117472,0.240427,0.000250
150,0.100000,P_B division de recensement,T3 deductible,PMM k=10,234,258,0.294872,0.267442,0.280488,0.090683,0.204189,0.125390,0.181928,0.500000,-0.205128,0.218747,0.375000,0.109738,0.257018,0.000500
150,0.100000,P_B division de recensement,ensemble,PMM k=10,747,638,0.216867,0.253918,0.233935,0.064179,0.152688,0.081344,0.138318,0.473896,-0.257028,0.176210,0.256606,0.099105,0.178172,0.000250
150,0.100000,P_C partition aleatoire,T1 non deductible,PMM k=10,262,128,0.106870,0.218750,0.143590,0.036788,0.070082,0.045568,0.071823,0.412214,-0.305344,0.063558,0.155895,0.027317,0.122467,0.001000
150,0.100000,P_C partition aleatoire,T2 intermediaire,PMM k=10,239,240,0.267782,0.266667,0.267223,0.066034,0.201748,0.077611,0.179671,0.510460,-0.242678,0.202701,0.334844,0.109904,0.253510,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,PMM k=10,246,270,0.284553,0.259259,0.271318,0.091550,0.193002,0.123193,0.169830,0.504065,-0.219512,0.213992,0.354497,0.102666,0.237726,0.000250
150,0.100000,P_C partition aleatoire,ensemble,PMM k=10,747,638,0.216867,0.253918,0.233935,0.064179,0.152688,0.081344,0.138318,0.473896,-0.257028,0.176210,0.256606,0.099105,0.178172,0.000250
150,0.100000,P_B division de recensement,T1 non deductible,IM m=10 mode des m,249,46,0.028112,0.152174,0.047458,0.036232,-0.008120,0.048577,-0.025746,0.397590,-0.369478,0.010199,0.047619,-0.045681,-0.005066,0.013000
150,0.100000,P_B division de recensement,T2 intermediaire,IM m=10 mode des m,264,116,0.113636,0.258621,0.157895,0.067047,0.046590,0.073180,0.041357,0.522727,-0.409091,0.071429,0.157895,-0.002999,0.088152,0.070000
150,0.100000,P_B division de recensement,T3 deductible,IM m=10 mode des m,234,129,0.188034,0.341085,0.242424,0.090683,0.097351,0.125390,0.055098,0.500000,-0.311966,0.127451,0.248849,0.001944,0.109241,0.044000
150,0.100000,P_B division de recensement,ensemble,IM m=10 mode des m,747,291,0.108434,0.278351,0.156069,0.064179,0.044254,0.081344,0.023111,0.473896,-0.365462,0.078512,0.136754,-0.003667,0.050634,0.095500
150,0.100000,P_C partition aleatoire,T1 non deductible,IM m=10 mode des m,262,45,0.041985,0.244444,0.071661,0.036788,0.005197,0.045568,-0.002090,0.412214,-0.370229,0.019011,0.068826,-0.024201,0.023621,0.865500
150,0.100000,P_C partition aleatoire,T2 intermediaire,IM m=10 mode des m,239,103,0.100418,0.233010,0.140351,0.066034,0.034384,0.077611,0.014622,0.510460,-0.410042,0.063743,0.139133,-0.026348,0.059380,0.498000
150,0.100000,P_C partition aleatoire,T3 deductible,IM m=10 mode des m,246,143,0.186992,0.321678,0.236504,0.091550,0.095441,0.123193,0.058202,0.504065,-0.317073,0.124481,0.248176,-0.001602,0.120543,0.058500
150,0.100000,P_C partition aleatoire,ensemble,IM m=10 mode des m,747,291,0.108434,0.278351,0.156069,0.064179,0.044254,0.081344,0.023111,0.473896,-0.365462,0.078512,0.136754,-0.003667,0.050634,0.095500
150,0.100000,P_B division de recensement,T1 non deductible,B2 argmax,249,5,0.012048,0.600000,0.023622,0.036232,-0.024184,0.048577,-0.034878,0.397590,-0.385542,0.000000,0.032258,-0.052263,-0.015985,0.003000
150,0.100000,P_B division de recensement,T2 intermediaire,B2 argmax,264,10,0.007576,0.200000,0.014599,0.067047,-0.059471,0.073180,-0.064370,0.522727,-0.515152,0.000000,0.018939,-0.076973,-0.050811,0.000250
150,0.100000,P_B division de recensement,T3 deductible,B2 argmax,234,29,0.064103,0.517241,0.114068,0.090683,-0.026580,0.125390,-0.061975,0.500000,-0.435897,0.030837,0.099244,-0.093646,-0.024398,0.002000
150,0.100000,P_B division de recensement,ensemble,B2 argmax,747,44,0.026774,0.454545,0.050569,0.064179,-0.037406,0.081344,-0.053694,0.473896,-0.447122,0.013845,0.040816,-0.068138,-0.037921,0.000250
150,0.100000,P_C partition aleatoire,T1 non deductible,B2 argmax,262,2,0.000000,0.000000,0.000000,0.036788,-0.036788,0.045568,-0.045568,0.412214,-0.412214,0.000000,0.000000,-0.056708,-0.035701,0.000250
150,0.100000,P_C partition aleatoire,T2 intermediaire,B2 argmax,239,15,0.020921,0.333333,0.039370,0.066034,-0.045113,0.077611,-0.053339,0.510460,-0.489540,0.004184,0.041096,-0.074715,-0.030041,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,B2 argmax,246,27,0.060976,0.555556,0.109890,0.091550,-0.030575,0.123193,-0.062728,0.504065,-0.443089,0.029556,0.094697,-0.098428,-0.027330,0.000500
150,0.100000,P_C partition aleatoire,ensemble,B2 argmax,747,44,0.026774,0.454545,0.050569,0.064179,-0.037406,0.081344,-0.053694,0.473896,-0.447122,0.013845,0.040816,-0.068138,-0.037921,0.000250
150,0.100000,P_B division de recensement,T1 non deductible,B1 argmax,249,27,0.028112,0.259259,0.050725,0.036232,-0.008120,0.048577,-0.016613,0.397590,-0.369478,0.008333,0.051097,-0.035036,0.005582,0.129500
150,0.100000,P_B division de recensement,T2 intermediaire,B1 argmax,264,66,0.022727,0.090909,0.036364,0.067047,-0.044319,0.073180,-0.046749,0.522727,-0.500000,0.007379,0.041494,-0.071054,-0.019381,0.001000
150,0.100000,P_B division de recensement,T3 deductible,B1 argmax,234,122,0.089744,0.172131,0.117978,0.090683,-0.000939,0.125390,-0.032707,0.500000,-0.410256,0.047004,0.135421,-0.067732,0.003338,0.079000
150,0.100000,P_B division de recensement,ensemble,B1 argmax,747,215,0.045515,0.158140,0.070686,0.064179,-0.018664,0.081344,-0.032189,0.473896,-0.428380,0.028184,0.064918,-0.047804,-0.015262,0.000500
150,0.100000,P_C partition aleatoire,T1 non deductible,B1 argmax,262,45,0.015267,0.088889,0.026059,0.036788,-0.021521,0.045568,-0.032525,0.412214,-0.396947,0.003571,0.031008,-0.044808,-0.016833,0.000250
150,0.100000,P_C partition aleatoire,T2 intermediaire,B1 argmax,239,75,0.046025,0.146667,0.070064,0.066034,-0.020009,0.077611,-0.024213,0.510460,-0.464435,0.022022,0.073396,-0.054313,0.008496,0.149000
150,0.100000,P_C partition aleatoire,T3 deductible,B1 argmax,246,95,0.077236,0.200000,0.111437,0.091550,-0.014315,0.123193,-0.039472,0.504065,-0.426829,0.037496,0.123192,-0.074923,-0.002824,0.034000
150,0.100000,P_C partition aleatoire,ensemble,B1 argmax,747,215,0.045515,0.158140,0.070686,0.064179,-0.018664,0.081344,-0.032189,0.473896,-0.428380,0.028184,0.064918,-0.047804,-0.015262,0.000500
150,0.100000,P_B division de recensement,T1 non deductible,B3 foret,249,3,0.008032,0.666667,0.015873,0.036232,-0.028200,0.048577,-0.039444,0.397590,-0.389558,0.000000,0.021187,-0.058444,-0.018832,0.001000
150,0.100000,P_B division de recensement,T2 intermediaire,B3 foret,264,12,0.007576,0.166667,0.014493,0.067047,-0.059471,0.073180,-0.068775,0.522727,-0.515152,0.000000,0.019157,-0.086400,-0.051536,0.000250
150,0.100000,P_B division de recensement,T3 deductible,B3 foret,234,14,0.008547,0.142857,0.016129,0.090683,-0.082136,0.125390,-0.115633,0.500000,-0.491453,0.000000,0.021834,-0.141586,-0.093166,0.000250
150,0.100000,P_B division de recensement,ensemble,B3 foret,747,29,0.008032,0.206897,0.015464,0.064179,-0.056147,0.081344,-0.073664,0.473896,-0.465863,0.002659,0.014417,-0.089240,-0.059323,0.000250
150,0.100000,P_C partition aleatoire,T1 non deductible,B3 foret,262,6,0.003817,0.166667,0.007463,0.036788,-0.032971,0.045568,-0.041220,0.412214,-0.408397,0.000000,0.012713,-0.054947,-0.026246,0.000250
150,0.100000,P_C partition aleatoire,T2 intermediaire,B3 foret,239,9,0.012552,0.333333,0.024194,0.066034,-0.053482,0.077611,-0.067902,0.510460,-0.497908,0.000000,0.028003,-0.087102,-0.047502,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,B3 foret,246,14,0.008130,0.142857,0.015385,0.091550,-0.083420,0.123193,-0.113891,0.504065,-0.495935,0.000000,0.020161,-0.143612,-0.086865,0.000250
150,0.100000,P_C partition aleatoire,ensemble,B3 foret,747,29,0.008032,0.206897,0.015464,0.064179,-0.056147,0.081344,-0.073664,0.473896,-0.465863,0.002659,0.014417,-0.089240,-0.059323,0.000250
150,0.100000,P_B division de recensement,T1 non deductible,B0 tirage,249,254,0.036145,0.035433,0.035785,0.036232,-0.000088,0.048577,-0.021179,0.397590,-0.361446,0.013512,0.061730,-0.046089,0.006229,0.119000
150,0.100000,P_B division de recensement,T2 intermediaire,B0 tirage,264,303,0.083333,0.072607,0.077601,0.067047,0.016287,0.073180,0.010520,0.522727,-0.439394,0.050504,0.119152,-0.021855,0.047935,0.545000
150,0.100000,P_B division de recensement,T3 deductible,B0 tirage,234,273,0.128205,0.109890,0.118343,0.090683,0.037522,0.125390,-0.003438,0.500000,-0.371795,0.084746,0.174681,-0.060864,0.055876,0.928500
150,0.100000,P_B division de recensement,ensemble,B0 tirage,747,830,0.081660,0.073494,0.077362,0.064179,0.017481,0.081344,-0.004539,0.473896,-0.392236,0.062583,0.102181,-0.029631,0.019966,0.740500
150,0.100000,P_C partition aleatoire,T1 non deductible,B0 tirage,262,247,0.034351,0.036437,0.035363,0.036788,-0.002437,0.045568,-0.015133,0.412214,-0.377863,0.015208,0.057554,-0.038095,0.010497,0.241000
150,0.100000,P_C partition aleatoire,T2 intermediaire,B0 tirage,239,279,0.092050,0.078853,0.084942,0.066034,0.026016,0.077611,0.004913,0.510460,-0.418410,0.058593,0.129870,-0.033725,0.047615,0.836000
150,0.100000,P_C partition aleatoire,T3 deductible,B0 tirage,246,304,0.121951,0.098684,0.109091,0.091550,0.030401,0.123193,-0.002263,0.504065,-0.382114,0.080353,0.165323,-0.056356,0.053505,0.952000
150,0.100000,P_C partition aleatoire,ensemble,B0 tirage,747,830,0.081660,0.073494,0.077362,0.064179,0.017481,0.081344,-0.004539,0.473896,-0.392236,0.062583,0.102181,-0.029631,0.019966,0.740500
150,0.100000,P_B division de recensement,T1 non deductible,B0 mode,249,0,0.000000,,0.000000,0.036232,-0.036232,0.048577,-0.048577,0.397590,-0.397590,0.000000,0.000000,-0.061894,-0.035901,0.000250
150,0.100000,P_B division de recensement,T2 intermediaire,B0 mode,264,0,0.000000,,0.000000,0.067047,-0.067047,0.073180,-0.073180,0.522727,-0.522727,0.000000,0.000000,-0.088871,-0.058380,0.000250
150,0.100000,P_B division de recensement,T3 deductible,B0 mode,234,0,0.000000,,0.000000,0.090683,-0.090683,0.125390,-0.125390,0.500000,-0.500000,0.000000,0.000000,-0.151739,-0.100240,0.000250
150,0.100000,P_B division de recensement,ensemble,B0 mode,747,0,0.000000,,0.000000,0.064179,-0.064179,0.081344,-0.081344,0.473896,-0.473896,0.000000,0.000000,-0.095612,-0.068080,0.000250
150,0.100000,P_C partition aleatoire,T1 non deductible,B0 mode,262,0,0.000000,,0.000000,0.036788,-0.036788,0.045568,-0.045568,0.412214,-0.412214,0.000000,0.000000,-0.056708,-0.035701,0.000250
150,0.100000,P_C partition aleatoire,T2 intermediaire,B0 mode,239,0,0.000000,,0.000000,0.066034,-0.066034,0.077611,-0.077611,0.510460,-0.510460,0.000000,0.000000,-0.092897,-0.063873,0.000250
150,0.100000,P_C partition aleatoire,T3 deductible,B0 mode,246,0,0.000000,,0.000000,0.091550,-0.091550,0.123193,-0.123193,0.504065,-0.504065,0.000000,0.000000,-0.152144,-0.096429,0.000250
150,0.100000,P_C partition aleatoire,ensemble,B0 mode,747,0,0.000000,,0.000000,0.064179,-0.064179,0.081344,-0.081344,0.473896,-0.473896,0.000000,0.000000,-0.095612,-0.068080,0.000250
150,0.200000,P_B division de recensement,T1 non deductible,humains vague 2,810,831,0.504938,0.492178,0.498477,0.069969,0.434970,0.097743,0.418386,0.504938,0.000000,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,humains vague 2,818,792,0.577017,0.595960,0.586335,0.132117,0.444901,0.176323,0.403704,0.577017,0.000000,,,,,
150,0.200000,P_B division de recensement,T3 deductible,humains vague 2,786,763,0.667939,0.688073,0.677857,0.168622,0.499317,0.212909,0.445663,0.667939,0.000000,,,,,
150,0.200000,P_B division de recensement,ensemble,humains vague 2,2414,2386,0.582436,0.589271,0.585833,0.123149,0.459286,0.162136,0.422286,0.582436,0.000000,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,humains vague 2,843,833,0.487544,0.493397,0.490453,0.069731,0.417814,0.100050,0.399284,0.487544,0.000000,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,humains vague 2,889,862,0.616423,0.635731,0.625928,0.134596,0.481827,0.176397,0.440249,0.616423,0.000000,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,humains vague 2,682,691,0.655425,0.646889,0.651129,0.174258,0.481167,0.220997,0.427336,0.655425,0.000000,,,,,
150,0.200000,P_C partition aleatoire,ensemble,humains vague 2,2414,2386,0.582436,0.589271,0.585833,0.123149,0.459286,0.162136,0.422286,0.582436,0.000000,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,agents composite,810,736,0.277778,0.305707,0.291074,0.069969,0.207809,0.097743,0.186970,0.504938,-0.227160,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,agents composite,818,749,0.375306,0.409880,0.391832,0.132117,0.243189,0.176323,0.203978,0.577017,-0.201711,,,,,
150,0.200000,P_B division de recensement,T3 deductible,agents composite,786,646,0.404580,0.492260,0.444134,0.168622,0.235958,0.212909,0.185663,0.667939,-0.263359,,,,,
150,0.200000,P_B division de recensement,ensemble,agents composite,2414,2131,0.352113,0.398874,0.374037,0.123149,0.228963,0.162136,0.192342,0.582436,-0.230323,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,agents composite,843,726,0.277580,0.322314,0.298279,0.069731,0.207849,0.100050,0.183571,0.487544,-0.209964,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,agents composite,889,837,0.389201,0.413381,0.400927,0.134596,0.254606,0.176397,0.210740,0.616423,-0.227222,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,agents composite,682,568,0.395894,0.475352,0.432000,0.174258,0.221636,0.220997,0.179003,0.655425,-0.259531,,,,,
150,0.200000,P_C partition aleatoire,ensemble,agents composite,2414,2131,0.352113,0.398874,0.374037,0.123149,0.228963,0.162136,0.192342,0.582436,-0.230323,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,agents entretien (v3),810,790,0.260494,0.267089,0.263750,0.069969,0.190525,0.097743,0.164529,0.504938,-0.244444,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,agents entretien (v3),818,897,0.382641,0.348941,0.365015,0.132117,0.250524,0.176323,0.205346,0.577017,-0.194377,,,,,
150,0.200000,P_B division de recensement,T3 deductible,agents entretien (v3),786,691,0.393130,0.447178,0.418416,0.168622,0.224508,0.212909,0.174234,0.667939,-0.274809,,,,,
150,0.200000,P_B division de recensement,ensemble,agents entretien (v3),2414,2378,0.345070,0.350294,0.347663,0.123149,0.221921,0.162136,0.181614,0.582436,-0.237365,,,,,
150,0.200000,P_C partition aleatoire,T1 non deductible,agents entretien (v3),843,781,0.269276,0.290653,0.279557,0.069731,0.199546,0.100050,0.170256,0.487544,-0.218268,,,,,
150,0.200000,P_C partition aleatoire,T2 intermediaire,agents entretien (v3),889,971,0.376828,0.345005,0.360215,0.134596,0.242232,0.176397,0.199391,0.616423,-0.239595,,,,,
150,0.200000,P_C partition aleatoire,T3 deductible,agents entretien (v3),682,626,0.397361,0.432907,0.414373,0.174258,0.223103,0.220997,0.172336,0.655425,-0.258065,,,,,
150,0.200000,P_C partition aleatoire,ensemble,agents entretien (v3),2414,2378,0.345070,0.350294,0.347663,0.123149,0.221921,0.162136,0.181614,0.582436,-0.237365,,,,,
150,0.200000,P_B division de recensement,T1 non deductible,agents enquete,810,805,0.202469,0.203727,0.203096,0.069969,0.132500,0.097743,0.105623,0.504938,-0.302469,,,,,
150,0.200000,P_B division de recensement,T2 intermediaire,agents enquete,818,793,0.306846,0.316520,0.311608,0.132117,0.174729,0.176323,0.130106,0.577017,-0.270171,,,,,
150,0.200000,P_B division de recensement,T3 deductible,agents enquete,786,518,0.268448,0.407336,0.323620,0.168622,0.099826,0.212909,0.051377,0.667939,-0.399491,,,,,
