jeu,item,entropie_humaine_bits,mi_jumeau_bits,mi_demographique_bits,information_conditionnelle_bits,mi_conditionnelle_vraie_bits,a_vraie_personne,c_candidat_hasard,delta_identification,bloc
Stanford GSS,101,1.0003102233030698,0.13124577418639433,0.0009692617329463939,0.13027651245344793,0.12275388730759343,0.7091254752851711,0.5019517413870376,0.20717373389813354,gss
Stanford GSS,102,0.86807709522162,0.10019833724050993,0.0020029039182135303,0.0981954333222964,0.09445169311593295,0.7690114068441065,0.6287824025213608,0.14022900432274576,gss
Stanford GSS,103,1.7233594474776983,0.022907233276343475,0.012229702963574956,0.010677530312768519,0.02947473591389869,0.5152091254752852,0.4945793997310934,0.020629725744191807,gss
Stanford GSS,104,1.8045416875963451,0.061417492255236156,0.00832475164581759,0.053092740609418564,0.09193586067525837,0.3108365019011407,0.27545757492518325,0.03537892697595746,gss
Stanford GSS,105,1.8696193718706673,0.04551784368185749,0.004734430395338782,0.04078341328651871,0.062056770389468455,0.37927756653992395,0.30490989460596507,0.07436767193395888,gss
Stanford GSS,106,2.1431302670629955,0.7429895743328125,0.024858297198619265,0.7181312771341932,0.7063775685778048,0.6302281368821293,0.27256520261967065,0.35766293426245865,gss
Stanford GSS,107,2.130756805704745,0.33695361876915375,0.02181367201192807,0.3151399467572257,0.32147789624077316,0.47338403041825095,0.27552534372334425,0.1978586866949067,gss
Stanford GSS,108,1.3004884710273383,0.08325070834528674,0.008566548543558341,0.07468415980172839,0.07498433286475432,0.6074144486692015,0.46713484364382885,0.14027960502537262,gss
Stanford GSS,109,1.260310658374564,0.00671283377645419,-0.00014030626874067813,0.0068531400451948676,0.005172706210782603,0.4695817490494297,0.4246248319333806,0.0449569171160491,gss
Stanford GSS,110,2.244262358735404,0.1864252898290024,0.028579744632067507,0.1578455451969349,0.1819054115846898,0.35076045627376423,0.22356474721334701,0.12719570906041722,gss
Stanford GSS,111,2.4244762293325564,0.41727581114459544,0.04431483797861656,0.37296097316597887,0.4799270629422522,0.4467680608365019,0.2307735401697292,0.2159945206667727,gss
Stanford GSS,112,1.9707230177531783,0.17227123766902375,0.03169578433020405,0.1405754533388197,0.15066366245536494,0.4211026615969582,0.2801616331015339,0.14094102849542428,gss
Stanford GSS,113,1.4606200642997837,0.10710086305616277,0.019009477459689936,0.08809138559647284,0.09040906772421885,0.5532319391634981,0.4039932990212378,0.1492386401422603,gss
Stanford GSS,114,0.6110015523822037,0.10194216094602244,0.011016650470624136,0.0909255104753983,0.09428434010384923,0.8507604562737643,0.7387485723373188,0.11201188393644546,gss
Stanford GSS,115,1.887527141169421,0.23121492402702584,0.04200403039157338,0.18921089363545246,0.2176555539580491,0.4695817490494297,0.2727341728230855,0.1968475762263442,gss
Stanford GSS,116,1.6038342627237052,0.02930109736870959,0.0017091787892769463,0.02759191857943264,0.02676304021964264,0.5370722433460076,0.49270175223004525,0.04437049111596231,gss
Stanford GSS,117,1.568259483806417,0.43645691297934147,0.06176865645248618,0.3746882565268553,0.4223664392282949,0.7538022813688213,0.47506469661264433,0.278737584756177,gss
Stanford GSS,118,1.9181149659125247,0.5081622198054228,0.05749603987106242,0.4506661799343603,0.501139089517092,0.5456273764258555,0.2841843889603724,0.26144298746548306,gss
Stanford GSS,119,1.4082042283107772,0.1728548527043177,0.015607279851427397,0.1572475728528903,0.16232965069845892,0.6093155893536122,0.42168637684511845,0.18762921250849374,gss
Stanford GSS,120,0.6652159846001758,0.18625011217887993,0.0026012005033513017,0.18364891167552863,0.19073888989778198,0.8754752851711026,0.7107446977692318,0.16473058740187085,gss
Stanford GSS,121,0.9345838443393647,0.47277129541205504,0.033239926993422216,0.43953136841863283,0.48096507593824567,0.8992395437262357,0.5428298804377684,0.35640966328846735,gss
Stanford GSS,122,0.37141531349395734,0.13117364304078344,0.0005093919891603349,0.1306642510516231,0.13644744267592393,0.9306083650190115,0.842313753270974,0.08829461174803743,gss
Stanford GSS,123,0.918346508042614,0.41458901255545805,0.03237357972155359,0.38221543283390447,0.4113994837253091,0.8849809885931559,0.5550246497708511,0.3299563388223048,gss
Stanford GSS,124,0.5183491886858919,0.17857194932438375,-0.000668134899987212,0.17924008422437096,0.18434805015148722,0.9039923954372624,0.7679451777530396,0.1360472176842228,gss
Stanford GSS,125,0.9474563275725816,0.4340862350125891,0.04426138211772754,0.3898248528948616,0.4354888516651873,0.8859315589353612,0.5461912128265553,0.339740346108806,gss
Stanford GSS,126,0.9634436641722779,0.4035371989042113,0.051268210489075344,0.352268988415136,0.40000687718294864,0.8593155893536122,0.5144085500730096,0.3449070392806026,gss
Stanford GSS,127,0.7981204892684264,0.2246559939157044,0.053842023182966575,0.17081397073273782,0.2240172959671931,0.8517110266159695,0.6396001098758114,0.21211091674015814,gss
Stanford GSS,128,0.7853316701035663,0.315648155724725,0.022720891047626156,0.29292726467709884,0.31898110559466336,0.8925855513307985,0.6462360305917392,0.24634952073905936,gss
Stanford GSS,129,0.8194103644742778,0.11256051422278075,0.0,0.11256051422278075,0.1031328686432246,0.8079847908745247,0.6920947245153175,0.11589006635920718,gss
Stanford GSS,130,0.8164524635336172,0.17417234542033094,0.014829280812521614,0.15934306460780934,0.16899672448445663,0.8231939163498099,0.634381008833437,0.18881290751637292,gss
Stanford GSS,131,0.9554692681689279,0.12239963090206936,0.017435947116752403,0.10496368378531695,0.11495600252694345,0.6463878326996197,0.4642524107620466,0.18213542193757315,gss
Stanford GSS,132,1.1321800558893291,0.07614935906050965,0.007863906251057522,0.06828545280945213,0.07702919197292646,0.7186311787072244,0.6403365308158278,0.07829464789139662,gss
Stanford GSS,133,1.5696898325500563,0.17563678588504386,-0.0005755583487962639,0.17621234423384013,0.16198108359106575,0.5579847908745247,0.3536519249953014,0.20433286587922328,gss
Stanford GSS,134,1.5773547350608301,0.19834325593036597,-0.0008992283545785256,0.1992424842849445,0.18090980757929198,0.5836501901140685,0.346679871040495,0.23697031907357347,gss
Stanford GSS,135,1.4536217180450288,0.14528936833040554,0.00023958242066583323,0.14504978590973971,0.13608311797421263,0.5750950570342205,0.3923885700241438,0.1827064870100767,gss
Stanford GSS,136,1.107421657857742,0.05244722076158207,0.0009700622127989575,0.05147715854878311,0.07042191745085741,0.5950570342205324,0.4763523037777039,0.11870473044282848,gss
Stanford GSS,137,1.1681551856586196,0.6047996564037101,0.07575889920211848,0.5290407572015916,0.5171309223083456,0.8697718631178707,0.5227757376859576,0.34699612543191305,gss
Stanford GSS,138,1.7977141297670889,0.9804999330285276,0.05790250649200431,0.9225974265365232,0.9101682697717881,0.8488593155893536,0.3141869912822218,0.5346723243071319,gss
Stanford GSS,139,1.4464403611793306,0.7597104551618716,0.07076281526308165,0.6889476398987899,0.7677358603298372,0.8650190114068441,0.4066444144052972,0.4583745970015469,gss
Stanford GSS,140,2.6334795782702094,0.904336897938741,0.07412470988148508,0.8302121880572558,0.9091545403715288,0.5389733840304183,0.17097435267243993,0.36799903135797835,gss
Stanford GSS,141,2.8538665519710285,1.6959403726793716,0.08398826602348615,1.6119521066558855,1.7215990689091272,0.7557034220532319,0.14804590929462622,0.6076575127586057,gss
Stanford GSS,142,2.157223386825838,0.10008100891094959,0.01031721522450743,0.08976379368644216,0.08200805703046811,0.34790874524714827,0.26302154867064725,0.08488719657650101,gss
Stanford GSS,143,2.045162203317444,1.0435194504160745,2.0226705160201557,-0.9791510656040812,1.0029125709020879,0.7908745247148289,0.285697892119302,0.5051766325955269,gss
Stanford GSS,144,1.30205851535607,0.10433216215051003,0.712793933507299,-0.608461771356789,0.11492976152358521,0.7262357414448669,0.672814049646518,0.05342169179834888,gss
Stanford GSS,145,2.136690187760054,0.7143491036830583,0.7245798508972933,-0.010230747214235003,0.6994874260125105,0.6501901140684411,0.2533766933163701,0.396813420752071,gss
Stanford GSS,146,1.2302679634332823,0.12087901368092983,0.13567886594788175,-0.014799852266951921,0.13808116983699745,0.7604562737642585,0.7044557532998889,0.05600052046436965,gss
Stanford GSS,147,2.4488975064456038,0.5365477414137308,0.22721850985879552,0.3093292315549353,0.6214597242295962,0.5484790874524715,0.28251637294163573,0.2659627145108358,gss
Stanford GSS,148,2.3968566630089225,0.7349363422827332,0.2813582413672888,0.45357810091544437,0.7240218102945782,0.5389733840304183,0.20524277494253204,0.3337306090878862,gss
Stanford GSS,149,0.8858914819038679,0.2527763323664373,0.1105126301291731,0.1422637022372642,0.24565013616831574,0.8060836501901141,0.5445159681360147,0.2615676820540994,gss
Stanford GSS,150,1.5365412548061188,0.42865551060592316,0.20658765365073334,0.22206785695518982,0.42828604101147705,0.6739543726235742,0.38359850511067095,0.2903558675129032,gss
Stanford GSS,151,1.5703928523006652,0.5007500561788094,0.2751847802518788,0.2255652759269306,0.48590816630462247,0.6891634980988594,0.33399626277667743,0.3551672353221819,gss
Stanford GSS,152,0.904404347605585,0.29240249919388556,0.04459908501037711,0.24780341418350843,0.29785564031310807,0.8393536121673004,0.5607750581908081,0.27857855397649234,gss
Stanford GSS,153,1.8446602491599342,0.7093356539559361,0.40986156317559413,0.299474090780342,0.7011520975105707,0.6825095057034221,0.28644877040292616,0.3960607353004959,gss
Stanford GSS,154,1.9950981032298953,0.5350313781318363,0.16463985606305706,0.37039152206877923,0.5097313324015803,0.5579847908745247,0.24829945495814598,0.3096853359163787,gss
Stanford GSS,155,0.25980912255985145,0.20400478432262226,0.01090164880023056,0.1931031355223917,0.2074218724092186,0.9923954372623575,0.9163714959013431,0.07602394136101431,gss
Stanford GSS,156,1.7147251558192065,0.14890526618067826,0.03935034018419935,0.10955492599647891,0.16986234137625292,0.6159695817490495,0.4768230710289291,0.13914651072012035,gss
Stanford GSS,157,0.04420399970052593,0.03626025488698581,0.03506631692385158,0.0011939379631342312,0.0385237303511622,0.997148288973384,0.9877148722693694,0.009433416704014652,gss
Stanford GSS,158,0.09448823231777856,0.034650433615833885,0.07137225594772689,-0.03672182233189301,0.04000665187746298,0.9914448669201521,0.9839225303242782,0.007522336595873869,gss
Stanford GSS,159,0.13109539244573382,-0.00016443702377548952,0.13129496518062458,-0.13145940220440008,0.0006286276669349906,0.8802281368821293,0.8819666324509534,-0.0017384955688241055,gss
Stanford GSS,160,0.44964593315571366,0.13276098888446994,0.4503408668685198,-0.31757987798404985,0.14694038697137757,0.94106463878327,0.8883224421344822,0.052742196648787765,gss
Stanford GSS,161,2.009581437045408,1.455657562976253,2.0097939761493038,-0.5541364131730508,1.4362960384602836,0.8944866920152091,0.2777517746389278,0.6167349173762813,gss
Stanford GSS,162,2.5786019852005535,0.21955584291142966,2.578096586952834,-2.358540744041404,0.35180401851726345,0.4220532319391635,0.3165733565614655,0.10547987537769798,gss
Stanford GSS,163,0.5219527569814403,0.055799943607359764,0.0005187696127790335,0.05528117399458073,0.07440387817601019,0.8906844106463878,0.8468172158047681,0.04386719484161972,gss
Stanford GSS,164,0.12557823947180846,0.047831254671037,0.0,0.047831254671037,0.050922287799156675,0.9847908745247148,0.9645289074585435,0.020261967066171338,gss
Stanford GSS,165,1.142508020329907,0.8441107334813798,0.03168280035531232,0.8124279331260674,0.829459934350442,0.9429657794676806,0.4784567508565976,0.46450902861108295,gss
Stanford GSS,166,3.589521666400698,2.7544873192761585,3.5895082589597918,-0.8350209396836332,2.9068265515405365,0.8830798479087453,0.08351284534979543,0.7995670025589499,gss
Stanford GSS,167,0.7787632715210886,0.2011758236198244,0.7787632715210886,-0.5775874479012642,0.21070098742435497,0.8593155893536122,0.6786060229293469,0.18070956642426528,gss
Stanford GSS,168,0.9889501501551601,0.8915592391105323,0.9891037069984947,-0.09754446788796245,0.0,0.9876425855513308,0.5082334571845769,0.47940912836675387,gss
Stanford GSS,169,0.5716277037623272,0.43886811408297005,0.5719724462726792,-0.13310433218970913,0.4258150631812818,0.9809885931558935,0.770641472335873,0.2103471208200205,gss
Stanford GSS,170,1.5935534049325815,0.42549262970199475,0.010173200967940856,0.4153194287340539,0.4220186555057002,0.6245247148288974,0.37768274082320114,0.24684197400569624,gss
Stanford GSS,171,0.1678369634709513,0.0001720110953835896,0.003254751702274404,-0.0030827406068908146,0.0003017201549421072,0.970532319391635,0.97076725122526,-0.00023493183362499614,gss
Stanford GSS,172,0.13653900642718741,0.00469811073524488,0.00031770835089944827,0.004380402384345432,0.008043929984730322,0.9781368821292775,0.9745876042735907,0.0035492778556868165,gss
Stanford GSS,173,0.9588886804062682,0.05766286407202532,-0.0005887197364556077,0.058251583808480924,0.028149497380392317,0.6834600760456274,0.5703602770027035,0.11309979904292389,gss
Stanford GSS,174,0.09673027699490148,5.123052637087677e-05,0.0010771932214839002,-0.0010259626951130234,4.8905218193861884e-05,0.9847908745247148,0.9848613540748022,-7.047955008743223e-05,gss
Stanford GSS,175,1.2555711491772457,0.13420948419051573,0.0036564119806794526,0.13055307220983628,0.13685420602175113,0.6330798479087453,0.5127540878139051,0.1203257600948402,gss
Stanford GSS,176,0.9671335330556903,0.0743376146314449,0.0015205384194827997,0.07281707621196211,0.06549644701368304,0.6872623574144486,0.5412504156486287,0.14601194176581989,gss
