t,mois,variable,cohorte,n,n_cohortes,moyenne,mediane,variance_totale,variance_intra,variance_inter,variance_inter_brute,part_inter,ecart_type,iqr_total,iqr_intra_median,iqr_medianes,mad_total,perimetre
69,2018-10,depense,age x edu x rev,1352,26,4.244748520604252,3.0,117.55570804175626,117.17374594328952,0.3819620984667411,2.474168339006911,0.00324920078173547,10.84231101019318,6.0,5.75,2.0,2.0,descriptif 2017-2019
69,2018-10,logement,age x edu x rev,1351,26,5.767801628696927,5.0,70.0223558335227,66.56123262429904,3.461123209223662,4.8038461454993735,0.04942883123573335,8.36793617527779,6.5,5.25,1.0,3.0,descriptif 2017-2019
69,2018-10,perte_emploi,age x edu x rev,788,25,13.318527918781726,5.0,375.48677456694537,375.04606397178804,0.44071059515732713,13.003683606486685,0.0011737047081501217,19.377481120283548,17.0,18.625,5.125,5.0,descriptif 2017-2019
69,2018-10,chomage,age x edu x rev,1354,26,37.08124076809453,38.5,581.6107690514241,561.6390987252562,19.97167032616784,29.722555693034963,0.03433854974649207,24.116607743449826,34.75,38.0,21.0,18.5,descriptif 2017-2019
69,2018-10,infl1_var,age x edu x rev,1327,26,14.00515410025585,2.0932929515838623,823.1845014596621,743.8451673265412,79.33933413312094,96.31310501766406,0.0963809862703164,28.691192053654063,8.48108321428299,8.171061754226685,3.7980239391326904,1.736820638179779,descriptif 2017-2019
69,2018-10,infl1_point,age x edu x rev,1352,26,5.128254438160792,3.0,89.13832637886841,86.3856263984975,2.7526999803709256,4.531390587750884,0.030881216780658503,9.441309569062357,3.0,3.0,1.0,1.0,descriptif 2017-2019
70,2018-11,infl1,age x edu x rev,1298,26,3.6420048061876393,2.999967098236084,16.828414734323424,16.618826147538247,0.20958858678517778,0.6489940026956449,0.012454446250228107,4.102245084624202,3.3859209418296814,3.1347752809524536,0.5095803737640381,1.5374921560287476,descriptif 2017-2019
70,2018-11,infl3,age x edu x rev,1302,26,3.496139371864671,2.9808437824249268,20.42259379765108,20.02828057378811,0.3943132238629709,0.8615902036287888,0.019307695573337173,4.519136399540412,3.6767366230487823,3.5510137751698494,0.462475061416626,1.7761206030845642,descriptif 2017-2019
70,2018-11,revenu,age x edu x rev,1320,26,5.120454545093305,3.0,141.416209662898,137.07151324984258,4.344696413055424,7.058689079603247,0.030722761014540894,11.891854761259827,4.0,3.75,1.5,2.0,descriptif 2017-2019
70,2018-11,depense,age x edu x rev,1317,26,4.2264996203130725,3.0,120.334308067671,119.23827754080077,1.0960305268702437,3.4794144709206942,0.009108213147773965,10.969699543181253,7.0,7.75,2.0,3.0,descriptif 2017-2019
70,2018-11,logement,age x edu x rev,1320,26,4.76075757583321,5.0,69.70869165581723,66.14631619867524,3.562375457141994,5.073601577042355,0.05110374865061337,8.349173112100218,6.0,7.0,1.0,3.0,descriptif 2017-2019
70,2018-11,perte_emploi,age x edu x rev,771,25,14.084306095979247,8.0,352.9345637154348,344.49938009883573,8.435183616599073,19.915671271115244,0.02390013470995779,18.786552736344017,19.0,17.0,5.0,7.0,descriptif 2017-2019
70,2018-11,chomage,age x edu x rev,1323,26,37.52532123960695,40.0,586.7309489205105,571.8874643447906,14.843484575719959,25.23345463588804,0.025298622141936702,24.222529779536046,32.0,39.0,15.0,20.0,descriptif 2017-2019
70,2018-11,infl1_var,age x edu x rev,1298,26,14.046437511826149,2.181694984436035,770.0409333403351,700.275453570335,69.76547977000007,85.917571356203,0.0905997028851008,27.749611408816794,9.906390964984894,7.522736132144928,3.0293350219726562,1.8483616709709167,descriptif 2017-2019
70,2018-11,infl1_point,age x edu x rev,1314,26,5.4795281580412585,3.0,91.5474669766016,90.33344791163707,1.2140190649645275,3.373803956767033,0.013261088537543216,9.568044051769494,3.0,3.0,0.75,1.0,descriptif 2017-2019
71,2018-12,infl1,age x edu x rev,1240,25,3.813965316039617,3.0,19.790845638645035,18.926805961271764,0.8640396773732708,1.2980483999332137,0.04365855270408883,4.448690328472531,3.211199790239334,3.1740011870861053,0.7830522358417511,1.5375250577926636,descriptif 2017-2019
71,2018-12,infl3,age x edu x rev,1242,25,3.68011336259193,2.9792956113815308,21.312366032122895,20.59550503106656,0.7168610010563384,1.16910516675291,0.03363591822587203,4.6165318185974735,3.463892340660095,3.2720065116882324,0.7598412334918976,1.6912885904312134,descriptif 2017-2019
71,2018-12,revenu,age x edu x rev,1266,25,4.543601895489775,3.0,126.61877338778964,124.51006180411134,2.108711583678301,4.552279996138841,0.016654019994492005,11.252500761510289,4.0,4.0,0.38750001788139343,2.0,descriptif 2017-2019
71,2018-12,depense,age x edu x rev,1264,25,3.8882120252245023,3.0,119.35359969626148,119.37781075215358,-0.024211055892102262,2.181825029793116,-0.00020285149298987273,10.92490730836017,5.0,5.25,1.0,2.0,descriptif 2017-2019
71,2018-12,logement,age x edu x rev,1264,25,4.344145569431631,4.0,71.9890422937412,68.31700424331444,3.672038050426769,5.13117754626002,0.05100829144862814,8.484635660636302,6.0,6.5,2.0,3.0,descriptif 2017-2019
71,2018-12,perte_emploi,age x edu x rev,749,24,14.261682242990654,5.0,427.5212594760053,425.35371453739316,2.1675449386121635,16.922920214637884,0.005070028426817491,20.67658722990826,19.0,17.0,5.0,5.0,descriptif 2017-2019
71,2018-12,chomage,age x edu x rev,1268,25,40.25946372239748,40.0,583.3557645114595,574.8078499087977,8.547914602661729,19.78823264881344,0.014653004431730121,24.152758942022743,40.0,35.125,18.875,20.0,descriptif 2017-2019
71,2018-12,infl1_var,age x edu x rev,1240,25,14.028552040025112,2.1489152908325195,757.0748878472784,685.4393376027219,71.63555024455647,89.57194621562819,0.0946214851324024,27.514993873291676,9.3844695687294,9.998064309358597,3.5700820684432983,1.7999454736709595,descriptif 2017-2019
71,2018-12,infl1_point,age x edu x rev,1264,25,5.216772151568645,3.0,99.72350978324928,97.82807045920435,1.895439324044923,4.267013555525117,0.01900694558549626,9.986165920074095,3.0,3.0,0.3125,1.0,descriptif 2017-2019
72,2019-01,infl1,age x edu x rev,1335,26,3.82680972283656,2.96994686126709,21.924358102228123,21.424040763217718,0.5003173390104032,1.024123085528717,0.022820159052207648,4.682345363407971,3.4033349752426147,3.102813184261322,0.3910731077194214,1.6568704843521118,descriptif 2017-2019
72,2019-01,infl3,age x edu x rev,1343,26,3.491915083865625,2.872945547103882,21.943554368166428,21.84911907133377,0.09443529683265761,0.6025185346571345,0.00430355516924164,4.6843947707432205,3.7835843563079834,3.6741690821945667,0.6022235155105591,1.771003246307373,descriptif 2017-2019
72,2019-01,revenu,age x edu x rev,1367,27,4.490563277092482,3.0,129.39713494515127,127.32007232614463,2.0770626190066372,4.587206547247577,0.016051843959969135,11.375286147836073,4.0,4.0,1.0,2.0,descriptif 2017-2019
72,2019-01,depense,age x edu x rev,1370,27,3.7884671533194774,3.0,119.08922593735845,118.65111971843747,0.4381062189209768,2.7962656924287996,0.0036788065038849353,10.912801012451315,5.0,6.0,1.75,2.5,descriptif 2017-2019
72,2019-01,logement,age x edu x rev,1369,27,4.291526661901425,4.0,77.11378748531841,72.75879950621349,4.354987979104925,5.9511707596263905,0.056474829224722814,8.781445637554127,5.0,6.0,2.0,2.5,descriptif 2017-2019
72,2019-01,perte_emploi,age x edu x rev,829,24,13.880579010856454,7.0,358.3552441814835,361.94681287378995,-3.591568692306435,8.154394401295376,-0.010022369563782748,18.930273219937515,19.0,16.0,5.0,6.0,descriptif 2017-2019
72,2019-01,chomage,age x edu x rev,1371,27,41.60393873085339,45.0,578.0870754635982,572.202298744484,5.884776719114221,16.453719342280934,0.01017974102672147,24.043441423049202,40.0,35.0,13.75,18.0,descriptif 2017-2019
72,2019-01,infl1_var,age x edu x rev,1335,26,14.345861664224653,2.245640993118286,802.2522438062754,718.2151497315875,84.03709407468784,100.64084938145551,0.10475146030876142,28.324057686113324,9.674183189868927,11.013127863407135,3.779024600982666,1.8891686797142029,descriptif 2017-2019
72,2019-01,infl1_point,age x edu x rev,1364,27,5.5293255126720995,3.0,105.76169172707915,102.82007724274916,2.941614484329996,5.172202133876572,0.0278136103563936,10.284050356113546,3.0,6.0,1.0,1.0,descriptif 2017-2019
73,2019-02,infl1,age x edu x rev,1337,26,3.467001839270242,2.8121910095214844,17.622324206225375,17.246124712293266,0.37619949393210983,0.7191715730257324,0.021347893134278574,4.197895211439344,2.637083888053894,2.5428696870803833,0.6101059913635254,1.349716067314148,descriptif 2017-2019
73,2019-02,infl3,age x edu x rev,1334,26,3.4941818665622675,2.7932299375534058,18.967601390582995,18.66889496361408,0.2987064269689166,0.6486869481307438,0.015748244641898574,4.355180982529084,3.3716540336608887,2.979335367679596,0.7067704200744629,1.6682056784629822,descriptif 2017-2019
73,2019-02,revenu,age x edu x rev,1352,26,4.825221893350048,2.799999952316284,134.41526089550158,130.85606006845987,3.5592008270417077,6.362244292503586,0.026479142348343438,11.593759566917953,4.0,4.0,1.0,2.200000047683716,descriptif 2017-2019
73,2019-02,depense,age x edu x rev,1357,26,4.413411938142671,3.0,135.16482268602326,133.76963359119117,1.3951890948320833,4.031962853752397,0.010322131654572526,11.626040714104835,4.0,5.0,2.0,2.0,descriptif 2017-2019
73,2019-02,logement,age x edu x rev,1356,26,4.558480825923537,4.0,67.6549755580204,65.2931681453472,2.3618074126732074,3.798052239875784,0.03490958932721421,8.22526446736033,4.0,5.5,1.0,2.0,descriptif 2017-2019
73,2019-02,perte_emploi,age x edu x rev,793,24,14.007566204287516,8.0,363.53062345564626,363.12916835499544,0.4014551006508178,11.853246075388132,0.0011043226477997076,19.066479052401004,19.0,18.0,5.0,7.0,descriptif 2017-2019
73,2019-02,chomage,age x edu x rev,1359,26,38.3009565857248,40.0,550.382190731038,541.8889595231582,8.49323120787978,18.482653209763612,0.015431515319561407,23.46022571781947,31.0,30.25,10.0,20.0,descriptif 2017-2019
73,2019-02,infl1_var,age x edu x rev,1337,26,14.067055668595485,2.0261151790618896,805.9671380282533,727.1333306755308,78.83380735272246,96.50271689891595,0.0978126819730942,28.389560370464586,9.090695679187775,9.076944813132286,1.792984962463379,1.6927818655967712,descriptif 2017-2019
73,2019-02,infl1_point,age x edu x rev,1348,26,4.750964391622858,3.0,85.2412536523027,83.89547375430156,1.345779898001145,3.1979172425221183,0.01578789424532109,9.232619002877932,3.0,3.0,1.5,1.0,descriptif 2017-2019
74,2019-03,infl1,age x edu x rev,1346,26,3.4495141045023963,2.819740056991577,17.78667793958619,17.66107386697062,0.12560407261556927,0.49902432658557716,0.007061693759913633,4.217425510852111,2.622296988964081,2.686585307121277,0.4783463478088379,1.3827574849128723,descriptif 2017-2019
74,2019-03,infl3,age x edu x rev,1352,26,3.41241289938648,2.8783507347106934,18.16206407285829,18.154768535352325,0.007295537505965066,0.39101464195795477,0.0004016909904457196,4.2616973229991695,3.0804725885391235,3.3487944435222765,0.7179663181304932,1.5663201808929443,descriptif 2017-2019
74,2019-03,revenu,age x edu x rev,1366,26,4.605124450936412,3.0,127.54745825661671,125.05934549046371,2.488112766152994,5.0521824095974734,0.019507348873601876,11.293691082042962,4.0,4.0,1.0,2.0,descriptif 2017-2019
74,2019-03,depense,age x edu x rev,1365,26,3.901611721646655,3.0,115.0239457746131,114.39576065502204,0.6281851195910586,2.9446541662126586,0.005461342117596745,10.724921714148458,4.0,5.0,0.5,2.0,descriptif 2017-2019
74,2019-03,logement,age x edu x rev,1365,26,5.061831501857702,4.0,60.87194723661982,58.103035333830576,2.768911902789241,3.954342204340482,0.04548748690469848,7.802047631014554,4.0,6.0,2.0,2.0,descriptif 2017-2019
74,2019-03,perte_emploi,age x edu x rev,817,25,13.296205630354956,5.0,346.36554187394154,343.05507253751705,3.310469336424509,15.895594599437663,0.009557732904127461,18.610898470357135,15.0,16.0,5.25,5.0,descriptif 2017-2019
74,2019-03,chomage,age x edu x rev,1367,26,37.97147037307974,40.0,558.6453007185371,556.6032588700166,2.0420418485204745,12.264021360539731,0.0036553459697843565,23.63567855422258,31.0,33.75,10.0,20.0,descriptif 2017-2019
74,2019-03,infl1_var,age x edu x rev,1346,26,14.684814632691742,2.0316697359085083,869.9310220995067,745.6369618101141,124.29406028939248,140.982485396125,0.1428780640439963,29.494593099405638,8.984187185764313,10.50231009721756,3.352520227432251,1.69833642244339,descriptif 2017-2019
74,2019-03,infl1_point,age x edu x rev,1361,26,4.839823658548673,3.0,86.50142189159432,84.81629261509228,1.6851292765020345,3.6016538707206824,0.019480943083385143,9.300614059920685,3.0,3.0,0.6000000238418579,1.0,descriptif 2017-2019
75,2019-04,infl1,age x edu x rev,1302,25,3.3858506479692436,2.6615086793899536,16.686693908581596,16.7686341044994,-0.08194019591780627,0.29465257353820357,-0.004910511115426301,4.084934994413203,2.684365004301071,2.7331767976284027,0.9345608353614807,1.3384913206100464,descriptif 2017-2019
75,2019-04,infl3,age x edu x rev,1311,25,3.3745312124845936,2.742464303970337,18.332813759644704,18.266534238930305,0.06627952071439841,0.4833956065856396,0.003615349044798398,4.281683519323294,3.1264654397964478,3.2324794828891754,0.7922143489122391,1.5334246158599854,descriptif 2017-2019
75,2019-04,revenu,age x edu x rev,1332,25,4.801951951987751,3.0,133.0402029380792,130.00853953230032,3.0316634057788785,5.655746063004592,0.022787573521591088,11.534305481392419,4.0,4.125,1.0625,2.0,descriptif 2017-2019
75,2019-04,depense,age x edu x rev,1334,25,4.2467766116963865,3.0,122.0949440243364,121.3004132785766,0.7945307457597965,3.062563836393832,0.006507482779970216,11.049658095359169,6.0,6.75,2.125,2.5,descriptif 2017-2019
75,2019-04,logement,age x edu x rev,1334,25,4.810794602610406,4.0,63.82848784839925,62.180239128483024,1.6482487199162277,2.9248512245374205,0.02582308896038752,7.989273299142998,4.0,5.25,1.25,2.0,descriptif 2017-2019
75,2019-04,perte_emploi,age x edu x rev,785,25,13.081528662420382,5.0,366.94468995223,367.80587716200773,-0.8611872097777251,10.808045251565918,-0.0023469128546044285,19.155800425777826,14.0,12.25,5.25,5.0,descriptif 2017-2019
75,2019-04,chomage,age x edu x rev,1335,25,36.9812734082397,37.0,554.1160971002673,549.5571719061338,4.558925194133529,14.138304597880687,0.00822738270552099,23.539670709257326,32.0,35.0,10.0,17.0,descriptif 2017-2019
75,2019-04,infl1_var,age x edu x rev,1302,25,14.448059679702864,1.8817058801651,867.4382828394674,762.3370111252017,105.1012717142657,121.85315693343281,0.12116282367689354,29.4523052211447,8.569363415241241,6.970420241355896,1.7938578128814697,1.5483725666999817,descriptif 2017-2019
75,2019-04,infl1_point,age x edu x rev,1331,25,4.658001502565788,3.0,85.35445043931318,83.9801406854892,1.3743097538239821,3.1975195712228834,0.016101207924724595,9.23874723321908,3.0,3.0,0.5,1.0,descriptif 2017-2019
76,2019-05,infl1,age x edu x rev,1293,25,3.4600550684843183,2.635063409805298,20.3476429789187,19.979042302117342,0.3686006768013555,0.7657259053745323,0.018115153543004785,4.510836172919462,2.7119929790496826,2.6584260165691376,0.9068111777305603,1.3649365901947021,descriptif 2017-2019
76,2019-05,infl3,age x edu x rev,1295,25,3.4643960068351483,2.7119929790496826,22.879901799905507,22.72010408672433,0.15979771318117864,0.6403079391138404,0.006984195761794685,4.783294032348995,3.243478000164032,3.4253610518009747,0.9743825793266296,1.589870572090149,descriptif 2017-2019
76,2019-05,revenu,age x edu x rev,1320,25,4.425075757548664,3.0,131.49854549039875,129.351951124496,2.1465943659027644,4.984366125680727,0.01632409208708317,11.467281521371957,4.0,4.0,1.0,2.0,descriptif 2017-2019
76,2019-05,depense,age x edu x rev,1321,25,4.17373202099302,3.0,116.6909049117457,116.87246830262202,-0.18156339087632634,1.9702343507800137,-0.001555934380778384,10.802356451800028,5.0,5.375,0.625,2.7999999970197678,descriptif 2017-2019
76,2019-05,logement,age x edu x rev,1320,25,5.16863636371087,5.0,65.61097147259957,64.21964639230593,1.39132508029364,2.73695414165505,0.021205677176639348,8.100059967222439,5.0,5.875,1.5625,3.0,descriptif 2017-2019
76,2019-05,perte_emploi,age x edu x rev,772,24,14.458549222797927,5.0,429.20940140624117,428.8206653609655,0.38873604527567984,14.701834048092374,0.0009057025405362595,20.717369558084375,19.0,17.25,5.0,5.0,descriptif 2017-2019
76,2019-05,chomage,age x edu x rev,1321,25,37.60787282361847,40.0,585.5581234418145,573.7123918571931,11.845731584621326,22.402436242022798,0.02022981342141419,24.198308276443925,31.0,35.0,16.0,20.0,descriptif 2017-2019
76,2019-05,infl1_var,age x edu x rev,1293,25,14.239468146596689,2.0223209857940674,801.1978108756942,711.762032774341,89.43577810135324,104.70442403208767,0.11162758670496316,28.305437832255734,8.876650154590607,8.685929410159588,3.1906891614198685,1.688987672328949,descriptif 2017-2019
76,2019-05,infl1_point,age x edu x rev,1315,25,5.093231938779354,3.0,91.84110574245155,89.84863082738387,1.9924749150676795,3.934993153919371,0.021694805381101825,9.583376531392865,3.0,3.0,1.4250000715255737,1.0,descriptif 2017-2019
77,2019-06,infl1,age x edu x rev,1304,25,3.482864531753184,2.7119929790496826,18.23054939283675,17.962808188374392,0.2677412044623559,0.6248395487621276,0.01468640350287843,4.269724744387716,3.225913882255554,3.190041265573555,0.5786031186580658,1.524183988571167,descriptif 2017-2019
77,2019-06,infl3,age x edu x rev,1304,25,3.3175573349684986,2.7119929790496826,20.14613586354438,19.975216499943443,0.1709193636009379,0.5641959638087147,0.00848397751105345,4.488444704298403,3.218230575323105,3.27543868124485,0.5781698524951935,1.6043208837509155,descriptif 2017-2019
77,2019-06,revenu,age x edu x rev,1327,25,4.755162019700867,3.0,134.5657988046355,132.75282046768123,1.8129783369542647,4.5054935119473045,0.013472801804464236,11.60024994578287,4.0,4.0,1.125,2.0,descriptif 2017-2019
77,2019-06,depense,age x edu x rev,1328,25,4.162876506055515,3.0,109.08103348066815,109.64502595421685,-0.5639924735486976,1.7333968322454514,-0.005170399065284351,10.444186587794578,5.125,5.125,2.125,2.0,descriptif 2017-2019
77,2019-06,logement,age x edu x rev,1329,25,4.844018058715412,4.0,58.98283204872266,56.822723573989144,2.1601084747335224,3.3494532748888526,0.036622664590760384,7.680028128120538,4.0,5.0,1.1875,2.0,descriptif 2017-2019
77,2019-06,perte_emploi,age x edu x rev,786,23,13.329516539440204,5.0,361.276002134196,355.5595755508525,5.716426583343486,16.218446655196598,0.015822879321002115,19.00726182631775,18.0,16.5,4.125,5.0,descriptif 2017-2019
77,2019-06,chomage,age x edu x rev,1329,25,38.01354401805869,40.0,580.5940659927534,571.2395455515308,9.35452044122252,19.320834317892228,0.01611198079544147,24.095519624875354,33.0,36.25,18.875,20.0,descriptif 2017-2019
77,2019-06,infl1_var,age x edu x rev,1304,25,13.223641766589477,2.0496712923049927,722.3499471824615,630.1507969626109,92.19915021985058,104.5459618307934,0.12763778910689336,26.876568739005013,8.524200737476349,6.849453620612621,3.038258880376816,1.6931989789009094,descriptif 2017-2019
77,2019-06,infl1_point,age x edu x rev,1316,25,4.971960486017598,3.0,76.48286433295806,74.16137308893147,2.3214912440265865,3.8860658715292278,0.030353089731580667,8.745448206521953,3.0,3.25,1.5,1.5,descriptif 2017-2019
78,2019-07,infl1,age x edu x rev,1291,26,3.530208252345102,2.587491273880005,20.885548107095993,20.65547795077309,0.2300701563229025,0.7390722697063957,0.011015758607011839,4.570070908322538,3.164902627468109,2.5448206067085266,0.7062194347381592,1.4372451305389404,descriptif 2017-2019
78,2019-07,infl3,age x edu x rev,1299,26,3.5090614332602517,2.6136958599090576,23.905621672078727,23.588151746095452,0.3174699259832766,0.8620227313067839,0.013280136795357843,4.889337549410833,3.47067928314209,3.4470372200012207,0.6698638200759888,1.6136958599090576,descriptif 2017-2019
78,2019-07,revenu,age x edu x rev,1314,26,4.926636225284507,3.0,133.3728452224036,130.5222518709459,2.8505933514577224,5.553734643583385,0.021373116444387642,11.54871617204283,4.0,4.0,1.5,2.0,descriptif 2017-2019
78,2019-07,depense,age x edu x rev,1318,26,4.517754172880841,3.0,124.52432572745796,124.46945925119108,0.05486647626687491,2.694357511829076,0.00044060849915348465,11.1590468108821,6.375,8.0,1.0,2.0,descriptif 2017-2019
78,2019-07,logement,age x edu x rev,1316,26,5.217705167105314,4.0,63.06012752758946,60.14788275389554,2.9122447736939203,4.245584130962053,0.04618203114828436,7.941040708092955,5.0,5.0,1.0,2.0,descriptif 2017-2019
78,2019-07,perte_emploi,age x edu x rev,775,24,12.983225806451612,6.0,344.30809544467513,343.63452205144955,0.6735733932255528,12.344846290122963,0.0019563100668766745,18.555540828676353,14.0,14.5,5.0,5.0,descriptif 2017-2019
78,2019-07,chomage,age x edu x rev,1318,26,37.374051593323216,38.5,583.6552548915499,576.727161368983,6.928093522566877,17.26031872212868,0.011870181009257253,24.158958067175618,30.0,34.5,10.0,18.5,descriptif 2017-2019
78,2019-07,infl1_var,age x edu x rev,1291,26,13.124692814166375,1.8824012279510498,721.4876277777229,658.6624364811894,62.825191296533475,78.7293965814468,0.08707729540705134,26.86052173316302,7.495702356100082,7.346837639808655,1.7062212228775024,1.5490679144859314,descriptif 2017-2019
78,2019-07,infl1_point,age x edu x rev,1315,26,5.012091254236127,3.0,86.84544676298064,85.40064545313824,1.444801309842407,3.393479665957115,0.01663646585624197,9.319090447193902,3.0,3.0,1.0,1.0,descriptif 2017-2019
79,2019-08,infl1,age x edu x rev,1265,27,3.3258182164069727,2.4957144260406494,20.914658465603733,20.41558595577632,0.49907250982741413,1.0208846810228993,0.0238623313236594,4.573254690655631,2.954198718070984,3.471159502863884,1.0339063555002213,1.4934123754501343,descriptif 2017-2019
79,2019-08,infl3,age x edu x rev,1267,27,3.3640097656819457,2.5024328231811523,22.88167347146259,22.358193324588647,0.5234801468739437,1.1235650258215204,0.022877703745174675,4.783479222434503,3.104609966278076,3.176383838057518,0.8001274466514587,1.5024328231811523,descriptif 2017-2019
79,2019-08,revenu,age x edu x rev,1287,27,4.707070707070707,3.0,137.4775623227828,130.6427107466007,6.834851576182101,9.600411900344884,0.04971612429477467,11.72508261475299,4.0,3.3125,1.0,2.0,descriptif 2017-2019
79,2019-08,depense,age x edu x rev,1287,27,3.897047397047397,3.0,119.42733510029439,118.5348119321086,0.8925231681857828,3.5582173625444935,0.007473357480816657,10.928281433981025,4.0,5.75,1.625,2.0,descriptif 2017-2019
79,2019-08,logement,age x edu x rev,1290,27,4.26162790675727,3.0,74.25393721611042,72.27564088205256,1.978296334057866,3.621485385893935,0.02664230892296237,8.617072427229008,3.0,5.5,2.0,2.0,descriptif 2017-2019
79,2019-08,perte_emploi,age x edu x rev,762,23,13.53280839895013,6.0,342.745834862897,337.59994390399686,5.145890958900184,17.098846778179094,0.015013722809960944,18.513396092097665,18.0,18.75,5.0,6.0,descriptif 2017-2019
79,2019-08,chomage,age x edu x rev,1290,27,40.05232558139535,40.0,613.8628110723797,606.4428654696167,7.419945602763084,18.80727049234883,0.01208730268217569,24.776254984811157,40.0,35.75,20.0,20.0,descriptif 2017-2019
79,2019-08,infl1_var,age x edu x rev,1265,27,13.262680120501123,1.9120957851409912,728.411880910263,668.4525914896496,59.95928942061332,75.04974868528294,0.08231508984406588,26.989106708267744,7.937006294727325,7.922576516866684,2.8905343115329742,1.5787624716758728,descriptif 2017-2019
79,2019-08,infl1_point,age x edu x rev,1286,27,4.780015552118073,3.0,95.17259606123379,91.02381981462149,4.148776246612295,6.130223369114261,0.04359213070055359,9.755644318097795,3.0,3.0,0.824999988079071,2.0,descriptif 2017-2019
80,2019-09,infl1,age x edu x rev,1274,27,3.4150101118948633,2.5555174350738525,22.503776698127783,22.101586949402186,0.402189748725597,0.9087868585549195,0.017872100053279386,4.743814572485711,2.937121331691742,3.0517556071281433,0.8620628714561462,1.4444825649261475,descriptif 2017-2019
80,2019-09,infl3,age x edu x rev,1278,28,3.12973827971767,2.4530820846557617,21.23735704582791,21.243323167429455,-0.005966121601546859,0.5479973825091489,-0.0002809258039346712,4.60840070369623,3.0819337368011475,3.2005202174186707,0.6497982740402222,1.4831647872924805,descriptif 2017-2019
80,2019-09,revenu,age x edu x rev,1297,28,5.2766383963370656,3.0,144.45519972220723,138.2519520100873,6.203247712119929,9.14776795875718,0.0429423636120334,12.018951689819175,3.5,4.0,2.0,2.0,descriptif 2017-2019
80,2019-09,depense,age x edu x rev,1298,28,3.807858243343551,3.0,107.40992529238854,104.7593271726055,2.65059811978304,4.917175914648015,0.02467740399751373,10.363875978242335,4.0,5.0,1.0,2.0,descriptif 2017-2019
80,2019-09,logement,age x edu x rev,1298,28,4.010323574602926,4.0,65.45998037800321,63.83098313471884,1.6289972432843678,3.1287003748385227,0.024885391561036377,8.09073422984609,3.0,4.75,1.0,2.0,descriptif 2017-2019
80,2019-09,perte_emploi,age x edu x rev,752,24,13.3125,6.0,355.3216342805098,350.98795947624814,4.3336748042616495,14.420648937887538,0.012196484497874442,18.849977036604308,17.0,17.5,5.0,5.0,descriptif 2017-2019
80,2019-09,chomage,age x edu x rev,1299,28,39.69399538106236,40.0,596.8127411785833,582.1168139789637,14.69592719961965,26.202573207628586,0.02462401719272647,24.42975114851937,35.0,32.5,20.0,20.0,descriptif 2017-2019
80,2019-09,infl1_var,age x edu x rev,1274,27,13.881929080003472,1.9677200317382812,766.6048457114312,690.8906751106225,75.71417060080867,91.7220617752334,0.09876557789110212,27.687629831956205,9.125421822071075,7.507271379232407,4.401225686073303,1.6343867182731628,descriptif 2017-2019
80,2019-09,infl1_point,age x edu x rev,1297,28,5.028296067839691,3.0,95.95174224322693,92.59180881983882,3.359933423388111,5.479665490720807,0.035016908967333345,9.795496018233427,3.0,3.0,1.0999999642372131,1.5,descriptif 2017-2019
81,2019-10,infl1,age x edu x rev,1289,29,3.1489932997102317,2.4139585494995117,18.487563692462796,17.929287518454355,0.5582761740084412,0.9843764868577886,0.03019739016428893,4.299716699093418,2.7863497734069824,2.6310193985700607,0.798220157623291,1.3950583934783936,descriptif 2017-2019
81,2019-10,infl3,age x edu x rev,1290,29,3.14437769223828,2.4517332315444946,17.597590035958103,17.310268769809998,0.28732126614810377,0.6521315602740873,0.01632730763479572,4.194948156528052,3.1460156440734863,3.022092618048191,0.9593552649021149,1.4517332315444946,descriptif 2017-2019
81,2019-10,revenu,age x edu x rev,1306,29,5.335528331091356,3.0,142.79454122281558,137.68695803130905,5.107583191506539,8.35289898653396,0.03576875661890115,11.9496669921306,3.5,4.0,1.625,2.0,descriptif 2017-2019
81,2019-10,depense,age x edu x rev,1305,29,4.043908045940472,3.0,113.01057273039623,113.07361266945144,-0.06303993905520455,2.6449381631873545,-0.0005578233746819056,10.630643100508841,5.0,5.0,1.0,2.0,descriptif 2017-2019
81,2019-10,logement,age x edu x rev,1308,29,4.86574923546717,4.0,61.474998746007586,59.26522339862613,2.2097753473814565,3.6312881033727686,0.03594591935676888,7.840599386909625,5.0,4.875,2.0,2.0,descriptif 2017-2019
81,2019-10,perte_emploi,age x edu x rev,754,24,13.924403183023873,6.5,362.79566216746906,361.1754415077768,1.620220659692265,14.539282069967124,0.004465931731411826,19.04719565099989,19.0,18.25,5.0,5.5,descriptif 2017-2019
81,2019-10,chomage,age x edu x rev,1309,29,38.41902215431627,40.0,588.3589043466941,573.399489907299,14.959414439395083,26.683017010706457,0.02542566166480614,24.25611065992844,32.0,35.875,15.875,20.0,descriptif 2017-2019
81,2019-10,infl1_var,age x edu x rev,1289,29,13.713224919684826,2.146181106567383,721.3559435675388,673.8579563298927,47.49798723764616,63.19348979024638,0.0658454229998301,26.858070361951523,9.145640671253204,10.548910096287727,2.9833953976631165,1.8128477931022644,descriptif 2017-2019
81,2019-10,infl1_point,age x edu x rev,1304,29,4.533128834043864,3.0,76.96362443597802,75.39164472242788,1.5719797135501303,3.4169492448766436,0.02042496991364768,8.772891452421945,3.0,3.2000000178813934,1.5,1.5,descriptif 2017-2019
