modele,cle_modele,camp,identite,item,famille,n_modalites,rejet,n_tentatives,motif_rejet,gs_decrit,gs_reel_w1,gs_reel_w1_sans_biais,gs_reel_w2,tv_decrit_reel,tv_plancher_w1_w2,pos_decrit,pos_reel_w1,pos_reel_w2
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,discaffm,hors famille,4,False,1,,0.7064,0.619728677489663,0.6212184098874748,0.630528670588709,0.34892086330935246,0.028776978417266154,0.48000000000000004,0.2669864108713029,0.2749800159872102
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,fehire,roles de genre (fe*),5,False,1,,0.7562,0.7051509871239698,0.7068460616122487,0.7098896422430401,0.2516786570743405,0.028776978417266112,0.47,0.303956834532374,0.3093525179856114
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,fechld,roles de genre (fe*),4,False,1,,0.6686,0.5827510653347825,0.5841519092418374,0.5771957973189794,0.15002398081534773,0.06474820143884899,0.33999999999999997,0.21103117505995198,0.1966426858513188
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,fepresch,roles de genre (fe*),4,False,1,,0.6849999999999999,0.6095727734359275,0.6110380926028409,0.6034539275054777,0.19892086330935252,0.04076738609112715,0.41666666666666674,0.27338129496402874,0.2901678657074339
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,fefam,roles de genre (fe*),4,False,1,,0.4446000000000001,0.6144954539965152,0.6159726065301607,0.6304711626382349,0.34350119904076726,0.03357314148681059,0.33,0.23021582733812943,0.24380495603517177
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,fepol,roles de genre (fe*),2,False,1,,0.21120000000000005,0.1577558097406967,0.15813503043718877,0.20739667258998562,0.03366906474820146,0.031175059952038398,0.12,0.0863309352517985,0.1175059952038369
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,mobile16,hors famille,3,False,1,,0.5752,0.6567868007752073,0.6583656152001478,0.657752934343173,0.16752997601918462,0.011990407673860864,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,incom16,hors famille,5,False,1,,0.775,0.6773861486350489,0.679014480723114,0.6826768800786709,0.2766187050359713,0.02637889688249405,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,dwelown16,hors famille,3,False,1,,0.6272,0.43057352679007876,0.43160855930640113,0.44925210910408364,0.38023980815347724,0.01678657074340524,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,divorced,hors famille,2,False,1,,0.4032,0.3544330003623002,0.3552850027670173,0.35700935654354216,0.04978417266187052,0.0023980815347721257,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,posslq/y,hors famille,4,False,1,,0.7384,0.6648609170217783,0.6664591403800038,0.6564072483020779,0.2852278177458034,0.019184652278177464,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wrkstat,hors famille,8,True,2,recopie du gabarit d'exemple de la relance,,,,,,,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,evwork,hors famille,2,False,1,,0.4351999999999999,0.14574814968169347,0.14609850581073602,0.1617123567333183,0.600863309352518,0.009592326139088746,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wrkgovt1,hors famille,2,False,1,,0.21120000000000005,0.266445836136846,0.2670863309352519,0.3011116286826654,0.03827338129496402,0.02637889688249398,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wrkgovt2,hors famille,2,False,1,,0.4872000000000001,0.3695460897469076,0.3704344216934146,0.3695460897469076,0.17539568345323742,0.0,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,partfull,hors famille,3,False,1,,0.6392,0.6413976732283239,0.6429394945581997,0.6281248382588893,0.18019184652278178,0.03117505995203844,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wksub1,hors famille,3,False,1,,0.5752,0.6382232343621507,0.6397574248293675,0.6414666827688928,0.17410071942446043,0.016786570743405282,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wksup1,hors famille,3,False,1,,0.6272,0.6245248405592073,0.626026102195167,0.6403395269395994,0.18129496402877704,0.03597122302158269,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conarmy,confiance dans les institutions (con*),3,False,1,,0.5952,0.6127932186624802,0.614266279284265,0.6213849064633186,0.28047961630695445,0.016786570743405282,0.36,0.6270983213429255,0.6211031175059952
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conbus,confiance dans les institutions (con*),3,False,1,,0.5952,0.581980458798429,0.5833794502859253,0.5539050773769474,0.01928057553956835,0.03836930455635501,0.36,0.34652278177458024,0.33453237410071934
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conclerg,confiance dans les institutions (con*),3,False,1,,0.5952,0.5201824152189041,0.5214328537170265,0.5075306661145904,0.22110311750599523,0.01438848920863308,0.36,0.2314148681055155,0.2194244604316546
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,coneduc,confiance dans les institutions (con*),3,False,1,,0.5952,0.518422671934395,0.5196688802803912,0.5549977284359562,0.3352517985611511,0.04316546762589924,0.64,0.36930455635491605,0.3764988009592326
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,confed,confiance dans les institutions (con*),3,False,1,,0.5952,0.589916555963862,0.591334624608006,0.5908481847615433,0.12422062350119908,0.019184652278177505,0.64,0.5515587529976018,0.5671462829736211
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,confinan,confiance dans les institutions (con*),3,False,1,,0.5952,0.5961274146150706,0.5975604132078953,0.586259050313706,0.09784172661870506,0.02398081534772184,0.36,0.4304556354916067,0.408872901678657
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conjudge,confiance dans les institutions (con*),3,False,1,,0.5952,0.5352264950629425,0.5365130972145362,0.49493642496075085,0.16834532374100722,0.07434052757793763,0.36,0.2458033573141486,0.20863309352517978
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conlabor,confiance dans les institutions (con*),3,False,1,,0.5952,0.5598053930955955,0.5611510791366907,0.5629108224211997,0.3088729016786571,0.004796163069544376,0.64,0.3669064748201439,0.3669064748201439
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conlegis,confiance dans les institutions (con*),3,False,1,,0.5952,0.5403447026551421,0.5416436081903708,0.5380903909965553,0.08201438848920863,0.014388489208633053,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conmedic,confiance dans les institutions (con*),3,False,1,,0.5952,0.5148341758248078,0.5160717579782329,0.5250475878290173,0.4747242206235012,0.03117505995203836,0.64,0.22541966426858506,0.23860911270983207
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,conpress,confiance dans les institutions (con*),3,False,1,,0.5952,0.5499600319744204,0.5512820512820513,0.5556648206614565,0.15539568345323743,0.014388489208633129,0.64,0.5479616306954437,0.5575539568345323
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,consci,confiance dans les institutions (con*),3,False,1,,0.5952,0.38800614184911064,0.38893884892086333,0.3802425685351001,0.6305995203836932,0.007194244604316544,0.64,0.1402877697841726,0.13669064748201432
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,contv,confiance dans les institutions (con*),3,False,1,,0.5952,0.5456124309185745,0.5469239992621288,0.5260137213969831,0.10513189448441251,0.01918465227817747,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,joblose,hors famille,5,False,1,,0.769,0.6475280207488686,0.6490845784910535,0.6898538722978452,0.4753477218225419,0.07913669064748197,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,jobfind,hors famille,4,False,1,,0.6786,0.6994922047973132,0.7011736764434607,0.7035522661007885,0.3463069544364509,0.062350119904076726,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,happy,hors famille,3,False,1,,0.5666,0.5672814266572354,0.5686450839328537,0.568661617468615,0.03378896882494005,0.019184652278177478,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,hapmar,hors famille,4,False,1,,0.6041999999999998,0.5296597254570445,0.5309329459509318,0.5666373376119249,0.5750839328537172,0.04076738609112707,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,satjob,hors famille,5,False,1,,0.7462,0.7208851623736983,0.7226180593986351,0.7313056029996148,0.3579376498800959,0.023980815347721795,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spdeg*,hors famille,6,False,1,,0.7949999999999999,0.6193491250165336,0.6208379450285927,0.6192686138858698,0.47793764988009607,0.019184652278177425,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spjew,hors famille,5,False,1,,0.7522,0.3590451379903271,0.35990822726434235,0.3552151084887486,0.7020383693045564,0.011990407673860878,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spfund,hors famille,4,False,1,,0.6362,0.40653520349188277,0.40751245157719984,0.40483296815784775,0.6982014388489208,0.009592326139088697,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,unemp,hors famille,2,False,1,,0.21120000000000005,0.4968686920966824,0.4980630879911456,0.4999281150619074,0.340431654676259,0.03357314148681054,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,union1,hors famille,4,False,1,,0.6881999999999999,0.1864292738471095,0.1868774211400112,0.21067462576701224,0.44928057553956835,0.014388489208633056,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spkath/y,libertes civiles (spk/col/lib),2,False,1,,0.4032,0.2254541690388696,0.2259961261759823,0.2254541690388696,0.1505035971223022,0.0,0.28,0.1294964028776978,0.1294964028776978
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,colath,libertes civiles (spk/col/lib),2,False,1,,0.4872000000000001,0.28882793046138633,0.2895222283711493,0.2980752088976302,0.2449400479616307,0.007194244604316502,0.42,0.1750599520383693,0.1822541966426858
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spkrac/y,libertes civiles (spk/col/lib),2,False,1,,0.01980000000000004,0.4729453846994347,0.4740822726434238,0.4863102323896278,0.3736930455635491,0.03357314148681059,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,colrac,libertes civiles (spk/col/lib),2,False,1,,0.01980000000000004,0.33299403642553593,0.3337945028592512,0.3274042636394483,0.20103117505995202,0.0047961630695443624,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,librac/y,libertes civiles (spk/col/lib),2,False,1,,0.01980000000000004,0.48858754722840436,0.4897620365246265,0.4878514454623353,0.4144604316546763,0.002398081534772223,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spkcom/y,libertes civiles (spk/col/lib),2,False,1,,0.4032,0.3620930593654572,0.3629634753735473,0.3245748724761197,0.042589928057554016,0.03357314148681054,0.28,0.237410071942446,0.2038369304556355
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,colcom/y,libertes civiles (spk/col/lib),2,False,1,,0.4351999999999999,0.3620930593654572,0.3629634753735473,0.3274042636394483,0.08258992805755397,0.031175059952038342,0.32,0.237410071942446,0.2062350119904076
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,libcom/y,libertes civiles (spk/col/lib),2,False,1,,0.21120000000000005,0.30412504528751083,0.30485611510791355,0.2793736234034354,0.06705035971223018,0.019184652278177464,0.12,0.1870503597122302,0.1678657074340527
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spkhomo/y,libertes civiles (spk/col/lib),2,False,1,,0.1472,0.04681147168596045,0.046923999262128625,0.09994881792407795,0.05601918465227819,0.028776978417266216,0.08,0.0239808153477218,0.052757793764988
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,colhomo,libertes civiles (spk/col/lib),2,False,1,,0.4351999999999999,0.05589772786087677,0.05603209739900388,0.10848299777444237,0.29122302158273383,0.02877697841726616,0.32,0.0287769784172661,0.0575539568345323
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,libhomo/y,libertes civiles (spk/col/lib),2,False,1,,0.21120000000000005,0.08260442006107338,0.0828029883785279,0.1127155829293397,0.07683453237410078,0.016786570743405237,0.12,0.0431654676258992,0.0599520383693045
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,cappun,hors famille,2,False,1,,0.21120000000000005,0.4855051210829897,0.4866722007009777,0.4893006458142839,0.2948681055155875,0.01199040767386092,0.12,0.4148681055155875,0.4268585131894484
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,polhitok/y,hors famille,2,False,1,,0.01980000000000004,0.4772239762147117,0.4783711492344586,0.4855051210829897,0.5967146282973621,0.021582733812949617,0.01,0.6067146282973621,0.5851318944844125
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,polabuse/y,hors famille,2,False,1,,0.01980000000000004,0.07379420204843301,0.07397159195720329,0.02836292117385253,0.02836930455635484,0.02398081534772173,0.01,0.0383693045563549,0.014388489208633
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,polattak/y,hors famille,2,False,1,,0.21120000000000005,0.45065530309565305,0.45173860911270997,0.4361632995761664,0.537074340527578,0.02158273381294959,0.12,0.657074340527578,0.6786570743405276
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,grass,hors famille,2,False,1,,0.22619999999999996,0.23948610895456302,0.24006179671647304,0.2360126287459241,0.009088729016786548,0.0023980815347721396,0.13,0.1390887290167865,0.1366906474820144
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,gunlaw,hors famille,2,False,1,,0.4032,0.2793736234034354,0.2800451946135398,0.27617618135707267,0.5521342925659473,0.002398081534772195,0.72,0.1678657074340527,0.1654676258992805
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,owngun,hors famille,2,False,1,,0.21120000000000005,0.31302727602090996,0.3137797454344218,0.33299403642553593,0.07424460431654674,0.016786570743405296,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,hunt1,hors famille,4,False,1,,0.6794,0.09701591244989627,0.09724912377790083,0.1369494332591482,0.47964028776978423,0.021582733812949714,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,class,hors famille,4,False,1,,0.6821999999999999,0.6532098062557149,0.6547800221361374,0.6465733887709977,0.18033573141486814,0.04316546762589932,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,satfin,hors famille,3,False,1,,0.5512,0.6555446290449656,0.6571204574801699,0.6279753175876566,0.216546762589928,0.07434052757793773,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,finalter,hors famille,3,False,1,,0.6566000000000001,0.6607318461777342,0.6623201438848922,0.6660110760312614,0.024964028776978453,0.0455635491606714,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,finrela,hors famille,5,False,1,,0.775,0.7240596012398715,0.7258001291274674,0.7231969819827591,0.25575539568345323,0.047961630695443735,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,racdif1,hors famille,2,False,1,,0.4872000000000001,0.30711545871216706,0.30785371702637904,0.3357544180482952,0.23055155875299765,0.02398081534772184,0.42,0.1894484412470023,0.2134292565947242
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,racdif2,hors famille,2,False,1,,0.01980000000000004,0.10848299777444237,0.10874377421140018,0.10848299777444237,0.04755395683453232,0.0,0.01,0.0575539568345323,0.0575539568345323
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,racdif3,hors famille,2,False,1,,0.21120000000000005,0.4037058123285544,0.4046762589928058,0.4078693879428832,0.5994244604316548,0.0047961630695443624,0.88,0.2805755395683453,0.2853717026378897
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,racdif4,hors famille,2,False,1,,0.01980000000000004,0.21105417824014183,0.2115615200147576,0.23948610895456302,0.10990407673860912,0.01918465227817743,0.01,0.1199040767386091,0.1390887290167865
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wlthwhts,hors famille,7,False,1,,0.8242,0.6520021392957578,0.6535694521306035,0.6672532477615031,0.3660671462829737,0.04796163069544367,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wlthblks,hors famille,7,False,1,,0.8242,0.6299420894938725,0.6314563733628482,0.6623535703811052,0.5202398081534773,0.043165467625899304,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,wlthhsps,hors famille,7,False,1,,0.8242,0.6861733634674995,0.6878228186681425,0.6943624956150187,0.414484412470024,0.019184652278177443,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,racwork,hors famille,7,False,1,,0.7627999999999999,0.7390461731334357,0.7408227264342373,0.7292008120122607,0.3990647482014389,0.043165467625899276,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,letin1a,hors famille,5,False,1,,0.7682,0.7275330814485104,0.7292819590481463,0.695581664165071,0.13177458033573136,0.05035971223021584,0.5325,0.4496402877697841,0.4514388489208633
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,getahead,hors famille,3,False,1,,0.6112,0.5411958203221595,0.5424967718133186,0.5282220266951907,0.08968824940047965,0.019184652278177478,0.54,0.5875299760191847,0.5779376498800959
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,aged,hors famille,3,False,1,,0.6272,0.5104865747689618,0.5117137059583102,0.5007332263685456,0.14244604316546772,0.011990407673860875,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,parsol,hors famille,5,False,1,,0.7522,0.7794397575464809,0.7813134108098139,0.7865937465854655,0.1359952038369304,0.028776978417266237,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,kidssol,hors famille,6,False,1,,0.7522,0.7641771474906407,0.7660141117874932,0.7765068520722991,0.39558752997601926,0.03357314148681051,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,spanking,hors famille,4,False,1,,0.6849999999999999,0.687024481134517,0.6886759822910904,0.6873350240670772,0.21486810551558755,0.02398081534772186,0.41666666666666674,0.31654676258992803,0.3229416466826539
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,divlaw,hors famille,3,False,1,,0.6566000000000001,0.5584597070545003,0.5598021582733814,0.5709159291272019,0.20525179856115108,0.026378896882493987,0.475,0.29856115107913667,0.302158273381295
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,sexeduc,hors famille,2,False,1,,0.29520000000000013,0.08697502429710946,0.08718409887474675,0.09994881792407795,0.1344364508393285,0.007194244604316495,0.18,0.0455635491606714,0.052757793764988
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,pillok,hors famille,4,False,1,,0.6984,0.6006245363421493,0.6020683453237411,0.6117695771440402,0.24038369304556356,0.026378896882494018,0.38,0.21662669864108702,0.2278177458033572
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,xmarsex,hors famille,4,False,1,,0.6901999999999999,0.6828954102904727,0.6845369857959788,0.6762819959859452,0.347841726618705,0.050359712230215806,0.42333333333333334,0.6666666666666666,0.6562749800159873
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,homosex,hors famille,4,False,1,,0.7154,0.369166537273778,0.37005395683453235,0.36580807296608764,0.5117745803357314,0.007194244604316585,0.4,0.12310151878497194,0.12390087929656268
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,marhomo,hors famille,5,False,1,,0.7038,0.386625951037731,0.38755534034311023,0.3717888998153994,0.44978417266187054,0.023980815347721875,0.295,0.10191846522781763,0.09892086330935236
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,discaff,hors famille,3,False,1,,0.5912,0.4492866138743682,0.4503666297731047,0.44297224091230614,0.19304556354916075,0.007194244604316502,0.31,0.1762589928057553,0.17266187050359705
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,abdefect,avortement (ab*),2,False,1,,0.34319999999999995,0.1127155829293397,0.11298653384984293,0.09994881792407795,0.16004796163069554,0.0071942446043164465,0.22,0.0599520383693045,0.052757793764988
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,abnomore,avortement (ab*),2,False,1,,0.29520000000000013,0.22188867610947205,0.22242206235011985,0.2289966587880774,0.0529016786570744,0.004796163069544376,0.18,0.1270983213429256,0.13189448441247
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,abhlth,avortement (ab*),2,False,1,,0.1472,0.06935458827182872,0.06952130603209755,0.06489197131503444,0.044028776978417214,0.0023980815347722367,0.08,0.0359712230215827,0.0335731414868105
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,abpoor,avortement (ab*),2,False,1,,0.22619999999999996,0.18876409663635996,0.18921785648404355,0.20739667258998562,0.02448441247002399,0.01199040767386092,0.13,0.105515587529976,0.1175059952038369
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,abrape,avortement (ab*),2,False,1,,0.1472,0.06489197131503444,0.06504796163069558,0.07379420204843301,0.04642685851318945,0.00479616306954431,0.08,0.0335731414868105,0.0383693045563549
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,absingle,avortement (ab*),2,False,1,,0.29520000000000013,0.22188867610947205,0.22242206235011985,0.2254541690388696,0.0529016786570744,0.002398081534772195,0.18,0.1270983213429256,0.1294964028776978
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,abany,avortement (ab*),2,False,1,,0.1472,0.23948610895456302,0.24006179671647304,0.27295573613051993,0.05908872901678657,0.02398081534772184,0.08,0.1390887290167865,0.1630695443645084
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,letdie1,fin de vie (suicide/letdie),2,False,1,,0.4872000000000001,0.23948610895456302,0.24006179671647304,0.24976853049934156,0.28091127098321345,0.007194244604316544,0.42,0.1390887290167865,0.1462829736211031
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,suicide1,fin de vie (suicide/letdie),2,False,1,,0.4872000000000001,0.24976853049934156,0.25036893562073426,0.23948610895456302,0.27371702637889694,0.007194244604316544,0.42,0.1462829736211031,0.1390887290167865
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,suicide2,fin de vie (suicide/letdie),2,False,1,,0.21120000000000005,0.455071913692068,0.45616583656152015,0.4217173024170592,0.23011990407673863,0.04796163069544365,0.88,0.6498800959232613,0.697841726618705
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,suicide3,fin de vie (suicide/letdie),2,False,1,,0.21120000000000005,0.44120099603770213,0.4422615753551005,0.3972879250556389,0.20853717026378896,0.05515587529976018,0.88,0.6714628297362111,0.7266187050359713
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,suicide4,fin de vie (suicide/letdie),2,False,1,,0.4872000000000001,0.4999741214222867,0.5011759822910903,0.494177320014492,0.08359712230215827,0.05035971223021582,0.42,0.5035971223021583,0.5539568345323741
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,pornlaw,hors famille,3,False,1,,0.5472,0.3960687565055869,0.39702084486257155,0.336237484832278,0.4920863309352518,0.04316546762589932,0.26,0.5131894484412469,0.5347721822541966
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,fair,hors famille,3,False,1,,0.5912,0.6478500652715239,0.6494073971591959,0.6429618894812208,0.20503597122302153,0.014388489208633101,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,helpful,hors famille,3,False,1,,0.6632,0.6572008580186212,0.6587806677734737,0.6533133205665684,0.09247002398081533,0.023980815347721895,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,trust,hors famille,3,False,1,,0.6632,0.6352558241176844,0.6367828813871982,0.624950399392716,0.15083932853717025,0.05035971223021583,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,tax,hors famille,3,False,1,,0.48319999999999985,0.5310514178585188,0.5323279837668327,0.5330296913548298,0.34282973621103124,0.021582733812949676,0.46,0.7146282973621103,0.7014388489208633
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,vote16,hors famille,3,False,1,,0.5512,0.45655561881430096,0.45765310828260464,0.4616738264065007,0.1641247002398082,0.02637889688249402,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,pres16,hors famille,4,False,1,,0.15139999999999998,0.5299472652094153,0.5312211769046302,0.5420009316287977,0.301294964028777,0.019184652278177425,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,if16who,hors famille,3,False,1,,0.1502,0.2952458177343018,0.2959555432577016,0.3062873442253392,0.09026378896882492,0.007194244604316551,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,news,hors famille,5,False,1,,0.7822,0.763464048904761,0.7652992990223206,0.7726193146202464,0.18119904076738616,0.028776978417266244,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,jew,hors famille,5,False,1,,0.7462,0.35444450195239496,0.3552965320051652,0.35147709170792873,0.6889688249400481,0.021582733812949624,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,relig16*,hors famille,5,False,1,,0.6940857975843399,0.760289610038588,0.7621172292934885,0.7588864160470186,0.23904957666519847,0.033573141486810475,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,jew16*,hors famille,5,False,1,,0.6921999999999999,0.33779019949508016,0.33860219516694334,0.3568138295119301,0.7732613908872903,0.023980815347721826,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,attend,hors famille,9,False,1,,0.8623490212411495,0.6663101173737269,0.6679118243866446,0.6820902989838346,0.5590221700190867,0.04796163069544366,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,pray,hors famille,6,False,1,,0.8182,0.7287752531787521,0.7305271167681242,0.7429682153557731,0.28983213429256593,0.045563549160671374,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,postlife,hors famille,2,False,1,,0.4872000000000001,0.48858754722840436,0.4897620365246265,0.48382588892914447,0.004460431654676272,0.014388489208633143,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,bible,hors famille,3,False,1,,0.48319999999999985,0.565073121359028,0.5664314702084488,0.5598283962757853,0.3443645083932854,0.009592326139088683,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,reborn,hors famille,3,False,1,,0.5592,0.6251229232441387,0.6266256225788602,0.6266756379069407,0.19390887290167863,0.004796163069544404,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,savesoul,hors famille,2,False,1,,0.21120000000000005,0.3188470806088941,0.3196135399372809,0.3620930593654572,0.07904076738609112,0.0383693045563549,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,granborn,hors famille,5,False,1,,0.7544,0.6455037408921784,0.6470554325770155,0.6269286728890269,0.3673860911270983,0.028776978417266286,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,uscitzn*,hors famille,2,False,1,,0.039200000000000124,0.014284974897779357,0.014319313779745173,0.01900062683666026,0.012805755395683564,0.002398081534772295,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,fucitzn,hors famille,5,False,1,,0.6821999999999999,0.028500940254990503,0.028569452130603464,0.03787473618227721,0.685611510791367,0.007194244604316462,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,mnthsusa,hors famille,6,False,1,,0.7682,0.03300956357216367,0.033088913484596756,0.05612775966277339,0.8799999999999999,0.011990407673860979,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,income,hors famille,12,True,2,recopie du gabarit d'exemple de la relance,,,,,,,,,
Qwen3-4B-Instruct-2507,q4nogab,gauche,journaliste,othlang,hors famille,2,False,1,,0.47119999999999995,0.35956270954459457,0.36042704298099987,0.35956270954459457,0.1449880095923262,0.0,,,
