jeu,predicteur,item,mi_bits,entropie_humaine_bits
Twin-2K-500,JSON Persona - GPT4.1,12,0.005872363015777963,2.687569676063709
Twin-2K-500,JSON Persona - GPT4.1,13,0.004990561784187424,2.6280972149013593
Twin-2K-500,JSON Persona - GPT4.1,14,0.006383836810583958,2.340997551695686
Twin-2K-500,JSON Persona - GPT4.1,15,0.0031390518445282155,2.1199317725722557
Twin-2K-500,JSON Persona - GPT4.1,16,0.008146746989539532,2.1407993382056354
Twin-2K-500,JSON Persona - GPT4.1,17,0.01565512459769812,2.1048157193171066
Twin-2K-500,JSON Persona - GPT4.1,18,0.027385523379743305,1.9142331273210715
Twin-2K-500,JSON Persona - GPT4.1,19,0.0008061491825077636,0.9573425734686967
Twin-2K-500,JSON Persona - GPT4.1,20,0.12701416244011643,0.9911639398132197
Twin-2K-500,JSON Persona - GPT4.1,21,0.12724992616745867,0.9908437246328534
Twin-2K-500,JSON Persona - GPT4.1,22,0.12542740037230327,0.994947489007991
Twin-2K-500,JSON Persona - GPT4.1,23,0.13090615282118523,0.9953060173280208
Twin-2K-500,JSON Persona - GPT4.1,24,0.12745514086066034,0.9944502310277452
Twin-2K-500,JSON Persona - GPT4.1,25,0.16065736251309115,0.9929693891278855
Twin-2K-500,JSON Persona - GPT4.1,26,0.14232065163962426,0.9939309930845985
Twin-2K-500,JSON Persona - GPT4.1,27,0.11238546983778797,0.9884474381266917
Twin-2K-500,JSON Persona - GPT4.1,28,0.14274594685824282,0.9855786450334957
Twin-2K-500,JSON Persona - GPT4.1,29,0.11848631297004975,0.9935271307269335
Twin-2K-500,JSON Persona - GPT4.1,30,0.1355729475397358,0.9906815461789256
Twin-2K-500,JSON Persona - GPT4.1,31,0.1421679344565394,0.9891597569207325
Twin-2K-500,JSON Persona - GPT4.1,32,0.14711620849250728,0.9884474381266917
Twin-2K-500,JSON Persona - GPT4.1,33,0.14557449407610945,0.9839207393294618
Twin-2K-500,JSON Persona - GPT4.1,34,0.13642545747121604,0.992389622117408
Twin-2K-500,JSON Persona - GPT4.1,35,0.13220767203408013,0.9928265129423262
Twin-2K-500,JSON Persona - GPT4.1,36,0.14374456951063164,0.9916339128800118
Twin-2K-500,JSON Persona - GPT4.1,37,0.1379504636431821,0.9951878802971897
Twin-2K-500,JSON Persona - GPT4.1,38,0.14182434605450656,0.9931108887286502
Twin-2K-500,JSON Persona - GPT4.1,39,0.1488166275921612,0.9845528988319523
Twin-2K-500,JSON Persona - GPT4.1,40,0.13875041870645877,0.9947016065454062
Twin-2K-500,JSON Persona - GPT4.1,41,0.133345440796226,0.993389759260429
Twin-2K-500,JSON Persona - GPT4.1,42,0.14036774675368657,0.9793851225722311
Twin-2K-500,JSON Persona - GPT4.1,43,0.14875876074775407,0.9928265129423262
Twin-2K-500,JSON Persona - GPT4.1,44,0.11298071997579595,0.9906815461789256
Twin-2K-500,JSON Persona - GPT4.1,45,0.13611492038095951,0.9908437246328534
Twin-2K-500,JSON Persona - GPT4.1,46,0.12954484528408838,0.9873373931349485
Twin-2K-500,JSON Persona - GPT4.1,47,0.117940087521468,0.9851725220671761
Twin-2K-500,JSON Persona - GPT4.1,48,0.11553167656202046,0.9898499326590742
Twin-2K-500,JSON Persona - GPT4.1,49,0.11983181267913467,0.9922412368194928
Twin-2K-500,JSON Persona - GPT4.1,50,0.13104492510955246,0.9867636445765502
Twin-2K-500,JSON Persona - GPT4.1,51,0.14477002544085904,0.992536629715774
Twin-2K-500,JSON Persona - GPT4.1,52,0.1302338401989327,0.984760832284804
Twin-2K-500,JSON Persona - GPT4.1,53,0.14133721392597876,0.9855786450334957
Twin-2K-500,JSON Persona - GPT4.1,54,0.13674427113200283,0.9898499326590742
Twin-2K-500,JSON Persona - GPT4.1,55,0.12781785283071123,0.9845528988319523
Twin-2K-500,JSON Persona - GPT4.1,56,0.09797171989915765,0.9906815461789256
Twin-2K-500,JSON Persona - GPT4.1,57,0.1249430748639575,0.9891597569207325
Twin-2K-500,JSON Persona - GPT4.1,58,0.1401591204017314,0.9810362409029043
Twin-2K-500,JSON Persona - GPT4.1,59,0.0954958490952118,0.992389622117408
Twin-2K-500,JSON Persona - GPT4.1-mini,0,0.21468927626840753,2.1518314761987885
Twin-2K-500,JSON Persona - GPT4.1-mini,1,0.15596937780020265,2.097367995708299
Twin-2K-500,JSON Persona - GPT4.1-mini,2,0.24219494953624982,2.1057217557884034
Twin-2K-500,JSON Persona - GPT4.1-mini,3,0.2149192449318508,1.937651438082106
Twin-2K-500,JSON Persona - GPT4.1-mini,4,0.07459674587616698,1.8450157745948101
Twin-2K-500,JSON Persona - GPT4.1-mini,5,0.2374424908159301,2.1045925291929604
Twin-2K-500,JSON Persona - GPT4.1-mini,6,0.1243835870626862,1.7751756886277978
Twin-2K-500,JSON Persona - GPT4.1-mini,7,0.1751052073581513,1.8534320012884278
Twin-2K-500,JSON Persona - GPT4.1-mini,8,0.1459246083373289,2.3067827312080036
Twin-2K-500,JSON Persona - GPT4.1-mini,9,0.016630380888885292,2.1736894773083106
Twin-2K-500,JSON Persona - GPT4.1-mini,10,0.0027525962558065066,1.7612482095388404
Twin-2K-500,JSON Persona - GPT4.1-mini,11,0.005409614994754631,2.311043966301265
Twin-2K-500,JSON Persona - GPT4.1-mini,12,0.0013869052700956203,2.687569676063709
Twin-2K-500,JSON Persona - GPT4.1-mini,13,0.005398681199053004,2.6280972149013593
Twin-2K-500,JSON Persona - GPT4.1-mini,14,0.0010849875976875374,2.340997551695686
Twin-2K-500,JSON Persona - GPT4.1-mini,15,0.0033684253175803045,2.1199317725722557
Twin-2K-500,JSON Persona - GPT4.1-mini,16,0.00421595758148694,2.1407993382056354
Twin-2K-500,JSON Persona - GPT4.1-mini,17,0.0027556080623241117,2.1048157193171066
Twin-2K-500,JSON Persona - GPT4.1-mini,18,0.013792050637201392,1.9142331273210715
Twin-2K-500,JSON Persona - GPT4.1-mini,19,-0.0007107895852842144,0.9573425734686967
Twin-2K-500,JSON Persona - GPT4.1-mini,20,0.12140263330842815,0.9911639398132197
Twin-2K-500,JSON Persona - GPT4.1-mini,21,0.10037710705602021,0.9908437246328534
Twin-2K-500,JSON Persona - GPT4.1-mini,22,0.10548857726367733,0.994947489007991
Twin-2K-500,JSON Persona - GPT4.1-mini,23,0.10645008090172059,0.9953060173280208
Twin-2K-500,JSON Persona - GPT4.1-mini,24,0.11350915844112475,0.9944502310277452
Twin-2K-500,JSON Persona - GPT4.1-mini,25,0.09628029283997663,0.9929693891278855
Twin-2K-500,JSON Persona - GPT4.1-mini,26,0.09880576525048945,0.9939309930845985
Twin-2K-500,JSON Persona - GPT4.1-mini,27,0.0847584800036778,0.9884474381266917
Twin-2K-500,JSON Persona - GPT4.1-mini,28,0.10838284600953618,0.9855786450334957
Twin-2K-500,JSON Persona - GPT4.1-mini,29,0.11305304747502998,0.9935271307269335
Twin-2K-500,JSON Persona - GPT4.1-mini,30,0.10797507473026546,0.9906815461789256
Twin-2K-500,JSON Persona - GPT4.1-mini,31,0.09039440365777551,0.9891597569207325
Twin-2K-500,JSON Persona - GPT4.1-mini,32,0.09423100823822494,0.9884474381266917
Twin-2K-500,JSON Persona - GPT4.1-mini,33,0.11346660656976826,0.9839207393294618
Twin-2K-500,JSON Persona - GPT4.1-mini,34,0.09876423031279069,0.992389622117408
Twin-2K-500,JSON Persona - GPT4.1-mini,35,0.10416833674046666,0.9928265129423262
Twin-2K-500,JSON Persona - GPT4.1-mini,36,0.08648235028517615,0.9916339128800118
Twin-2K-500,JSON Persona - GPT4.1-mini,37,0.08696036028042986,0.9951878802971897
Twin-2K-500,JSON Persona - GPT4.1-mini,38,0.09871313508583901,0.9931108887286502
Twin-2K-500,JSON Persona - GPT4.1-mini,39,0.10730630255589624,0.9845528988319523
Twin-2K-500,JSON Persona - GPT4.1-mini,40,0.06625899953560803,0.9947016065454062
Twin-2K-500,JSON Persona - GPT4.1-mini,41,0.09172093010898567,0.993389759260429
Twin-2K-500,JSON Persona - GPT4.1-mini,42,0.0951989104755278,0.9793851225722311
Twin-2K-500,JSON Persona - GPT4.1-mini,43,0.11767565041623955,0.9928265129423262
Twin-2K-500,JSON Persona - GPT4.1-mini,44,0.07045869770310458,0.9906815461789256
Twin-2K-500,JSON Persona - GPT4.1-mini,45,0.11032972779594878,0.9908437246328534
Twin-2K-500,JSON Persona - GPT4.1-mini,46,0.09202213138818775,0.9873373931349485
Twin-2K-500,JSON Persona - GPT4.1-mini,47,0.07003688932080925,0.9851725220671761
Twin-2K-500,JSON Persona - GPT4.1-mini,48,0.0672170091809992,0.9898499326590742
Twin-2K-500,JSON Persona - GPT4.1-mini,49,0.11917049157832942,0.9922412368194928
Twin-2K-500,JSON Persona - GPT4.1-mini,50,0.08454466048781444,0.9867636445765502
Twin-2K-500,JSON Persona - GPT4.1-mini,51,0.07728860751323845,0.992536629715774
Twin-2K-500,JSON Persona - GPT4.1-mini,52,0.10969213139531368,0.984760832284804
Twin-2K-500,JSON Persona - GPT4.1-mini,53,0.07983731084049443,0.9855786450334957
Twin-2K-500,JSON Persona - GPT4.1-mini,54,0.09091580207965082,0.9898499326590742
Twin-2K-500,JSON Persona - GPT4.1-mini,55,0.09511420763009797,0.9845528988319523
Twin-2K-500,JSON Persona - GPT4.1-mini,56,0.07404106020711136,0.9906815461789256
Twin-2K-500,JSON Persona - GPT4.1-mini,57,0.11691757144343988,0.9891597569207325
Twin-2K-500,JSON Persona - GPT4.1-mini,58,0.07592268352258662,0.9810362409029043
Twin-2K-500,JSON Persona - GPT4.1-mini,59,0.06112075389424691,0.992389622117408
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,0,0.2421030263804482,2.1518314761987885
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,1,0.2225334498874649,2.097367995708299
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,2,0.2579920200773054,2.1057217557884034
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,3,0.2418618795092162,1.937651438082106
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,4,0.0592562959490621,1.8450157745948101
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,5,0.28502540379270025,2.1045925291929604
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,6,0.13131156430423593,1.7751756886277978
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,7,0.17784237725511695,1.8534320012884278
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,8,0.24862953136597807,2.3067827312080036
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,9,0.012351845483366632,2.1736894773083106
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,10,0.017141267843267624,1.7612482095388404
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,11,0.0063092483051794,2.311043966301265
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,12,0.002670072664214781,2.687569676063709
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,13,0.003215251374600183,2.6280972149013593
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,14,-0.00012429589213172176,2.340997551695686
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,15,0.0028407249081227924,2.1199317725722557
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,16,0.006307447015775108,2.1407993382056354
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,17,-0.00012791125733892673,2.1048157193171066
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,18,0.015784499416845222,1.9142331273210715
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,19,-0.0003501131690628613,0.9573425734686967
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,20,0.09049535967509614,0.9911639398132197
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,21,0.05509014094335707,0.9908437246328534
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,22,0.08451389045187696,0.994947489007991
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,23,0.07213223964747817,0.9953060173280208
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,24,0.05817799078288943,0.9944502310277452
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,25,0.0746652059803703,0.9929693891278855
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,26,0.07300381998077143,0.9939309930845985
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,27,0.06994399250148398,0.9884474381266917
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,28,0.06468008134245906,0.9855786450334957
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,29,0.06576674571848562,0.9935271307269335
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,30,0.08472690027304752,0.9906815461789256
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,31,0.08453681277287828,0.9891597569207325
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,32,0.08687326693325881,0.9884474381266917
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,33,0.06862262800551355,0.9839207393294618
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,34,0.07400797635412593,0.992389622117408
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,35,0.0890729411642397,0.9928265129423262
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,36,0.08654002206552902,0.9916339128800118
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,37,0.07066380513325976,0.9951878802971897
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,38,0.07480615004809521,0.9931108887286502
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,39,0.07128188691976556,0.9845528988319523
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,40,0.05602910294642616,0.9947016065454062
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,41,0.05977545410869922,0.993389759260429
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,42,0.07566120009663124,0.9793851225722311
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,43,0.06053945483854184,0.9928265129423262
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,44,0.05392204539589285,0.9906815461789256
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,45,0.08552738700956586,0.9908437246328534
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,46,0.0749384856898998,0.9873373931349485
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,47,0.040939428928992605,0.9851725220671761
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,48,0.059884712635707826,0.9898499326590742
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,49,0.05212353901925004,0.9922412368194928
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,50,0.07032858361511085,0.9867636445765502
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,51,0.072982590814064,0.992536629715774
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,52,0.05957893042722828,0.984760832284804
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,53,0.05858727481023229,0.9855786450334957
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,54,0.05591959215593145,0.9898499326590742
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,55,0.0751868278497152,0.9845528988319523
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,56,0.05109545475343191,0.9906815461789256
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,57,0.0482315670849216,0.9891597569207325
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,58,0.06673757283200787,0.9810362409029043
Twin-2K-500,Text Persona (Default Temperature) - GPT4.1-mini,59,0.04623241276986634,0.992389622117408
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,0,0.255751610537291,2.1518314761987885
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,1,0.20814669018063944,2.097367995708299
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,2,0.26528671939342896,2.1057217557884034
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,3,0.24395970628868333,1.937651438082106
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,4,0.06184869494442855,1.8450157745948101
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,5,0.27606885654837665,2.1045925291929604
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,6,0.13711311117516975,1.7751756886277978
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,7,0.1744432839549814,1.8534320012884278
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,8,0.2523169131740488,2.3067827312080036
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,9,0.03542838044536943,2.1736894773083106
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,10,0.01623818199353709,1.7612482095388404
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,11,-0.0013096093123379522,2.311043966301265
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,12,-0.002353295196017265,2.687569676063709
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,13,0.0012516999827076603,2.6280972149013593
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,14,0.00046731973337308524,2.340997551695686
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,15,0.0037196618770844814,2.1199317725722557
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,16,0.0031425911346292072,2.1407993382056354
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,17,0.0022227361025071012,2.1048157193171066
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,18,0.0186168513567515,1.9142331273210715
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,19,-9.379082573657396e-05,0.9573425734686967
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,20,0.09254874781771827,0.9911639398132197
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,21,0.07061547349528574,0.9908437246328534
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,22,0.06217530056774789,0.994947489007991
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,23,0.07659160214928673,0.9953060173280208
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,24,0.07865305229006991,0.9944502310277452
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,25,0.09591843735595185,0.9929693891278855
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,26,0.08902298906259531,0.9939309930845985
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,27,0.07850183672563005,0.9884474381266917
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,28,0.07307010061579322,0.9855786450334957
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,29,0.08573985799762296,0.9935271307269335
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,30,0.07834438498248808,0.9906815461789256
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,31,0.08020609013864144,0.9891597569207325
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,32,0.09251975160622683,0.9884474381266917
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,33,0.07993560531128718,0.9839207393294618
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,34,0.08483487915395238,0.992389622117408
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,35,0.09586153209376147,0.9928265129423262
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,36,0.08221336827787828,0.9916339128800118
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,37,0.0833583052428637,0.9951878802971897
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,38,0.09110194919100967,0.9931108887286502
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,39,0.06969305396016545,0.9845528988319523
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,40,0.07407706146492421,0.9947016065454062
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,41,0.07718183581668558,0.993389759260429
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,42,0.09663153375720679,0.9793851225722311
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,43,0.08617209055546504,0.9928265129423262
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,44,0.0666969601181222,0.9906815461789256
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,45,0.07971555311725043,0.9908437246328534
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,46,0.10324630895160203,0.9873373931349485
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,47,0.055266285595392706,0.9851725220671761
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,48,0.06756041624840026,0.9898499326590742
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,49,0.06853931617607123,0.9922412368194928
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,50,0.06232015550248504,0.9867636445765502
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,51,0.06546166391250297,0.992536629715774
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,52,0.06247000914045864,0.984760832284804
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,53,0.06550891887119192,0.9855786450334957
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,54,0.0728060941770603,0.9898499326590742
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,55,0.06547791861239949,0.9845528988319523
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,56,0.07634526136198372,0.9906815461789256
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,57,0.06720807000802043,0.9891597569207325
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,58,0.07180898458567087,0.9810362409029043
Twin-2K-500,Text Persona (Reasoning) - GPT4.1-mini,59,0.04892138209473229,0.992389622117408
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,0,0.251341715645514,2.1518314761987885
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,1,0.21634755051690033,2.097367995708299
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,2,0.27004697304407177,2.1057217557884034
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,3,0.25058346694500155,1.937651438082106
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,4,0.057484053458141095,1.8450157745948101
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,5,0.2883384886722573,2.1045925291929604
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,6,0.14145858589198831,1.7751756886277978
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,7,0.18621977604052684,1.8534320012884278
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,8,0.28387344634537026,2.3067827312080036
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,9,0.022282041742493135,2.1736894773083106
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,10,0.031706445311670425,1.7612482095388404
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,11,0.0025625783378422145,2.311043966301265
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,12,0.0007225703488882018,2.687569676063709
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,13,0.002446625463654573,2.6280972149013593
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,14,0.006180952900728155,2.340997551695686
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,15,0.0008416873989527248,2.1199317725722557
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,16,0.0025158700851801597,2.1407993382056354
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,17,0.003331184763529545,2.1048157193171066
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,18,0.016959052783252375,1.9142331273210715
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,19,0.000243407648121695,0.9573425734686967
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,20,0.1117792314812951,0.9911639398132197
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,21,0.0822301712184661,0.9908437246328534
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,22,0.08730883381568377,0.994947489007991
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,23,0.08135933476720036,0.9953060173280208
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,24,0.06935087227160697,0.9944502310277452
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,25,0.10077894753564998,0.9929693891278855
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,26,0.08937060892366278,0.9939309930845985
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,27,0.08314275319144304,0.9884474381266917
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,28,0.07862691886526751,0.9855786450334957
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,29,0.071186947170502,0.9935271307269335
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,30,0.09404651208437764,0.9906815461789256
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,31,0.09363736951672719,0.9891597569207325
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,32,0.08238600517911654,0.9884474381266917
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,33,0.08173254870516833,0.9839207393294618
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,34,0.08715612004238338,0.992389622117408
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,35,0.08807653039955321,0.9928265129423262
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,36,0.08819207634122406,0.9916339128800118
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,37,0.06234644917467769,0.9951878802971897
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,38,0.06520891137150264,0.9931108887286502
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,39,0.09131866496957874,0.9845528988319523
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,40,0.06687504863412119,0.9947016065454062
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,41,0.07989125048563794,0.993389759260429
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,42,0.0918744201693833,0.9793851225722311
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,43,0.07605267029271201,0.9928265129423262
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,44,0.0506191228561117,0.9906815461789256
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,45,0.07409959262176291,0.9908437246328534
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,46,0.07844010615952768,0.9873373931349485
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,47,0.05483249131914958,0.9851725220671761
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,48,0.07134589149787751,0.9898499326590742
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,49,0.06528011956518354,0.9922412368194928
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,50,0.07977841476389624,0.9867636445765502
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,51,0.06410448571315452,0.992536629715774
Twin-2K-500,Text Persona (Repeating Questions) - GPT4.1-mini,52,0.0737588683409729,0.984760832284804
