global_A,global_B,global_C,camp_A,camp_B,camp_C,polarisation,marginale1,marginale2,marginale3,source,camp,taux,tirage,mode
-0.08840949430303657,0.04630651706019197,0.10187511953965153,-0.18450017322708734,0.09711701355255983,0.2247967963467225,0.6616238671556124,21.958174904942965,58.74524714828897,28.89733840304182,agents v8,gauche,0.3,9,concentre
-0.07482833374269815,0.04338036174633035,0.027727005305909002,-0.046960043880004965,0.03756399860428449,0.02683730803466544,0.4670580616516844,33.174904942965775,52.75665399239544,38.68821292775665,agents v8,droite,0.02,0,uniforme
-0.07526375484174697,0.044071102403654916,0.027952149500927954,-0.05072291015159369,0.038705689783684445,0.02651648891639064,0.46616985829255486,33.460076045627375,52.851711026615966,38.21292775665399,agents v8,droite,0.02,1,uniforme
-0.07401382675884516,0.04344701587997915,0.02790964443647385,-0.04796644172898046,0.03838920309347419,0.02560240963855422,0.4687922896921044,33.745247148288975,53.2319391634981,38.59315589353612,agents v8,droite,0.02,2,uniforme
-0.06969282615015238,0.043082106489396685,0.028000853794864927,-0.04083244035869382,0.037132662411457386,0.02560240963855422,0.4607722433874175,33.55513307984791,52.946768060836504,38.40304182509506,agents v8,droite,0.02,3,uniforme
-0.0717961914565105,0.04363447098775179,0.027768416153674806,-0.04776384137843659,0.03798354956880203,0.02592732368639623,0.4636815542134239,33.26996197718631,52.661596958174904,38.59315589353612,agents v8,droite,0.02,4,uniforme
-0.07324201499847438,0.04373237461251249,0.02828408473655622,-0.047138047138046923,0.038925377605604314,0.025753012048192775,0.46404790709910976,33.07984790874524,53.2319391634981,38.40304182509506,agents v8,droite,0.02,5,uniforme
-0.07200635097732089,0.04367325574693015,0.027384072711761714,-0.04648055692286046,0.037329622054112506,0.02606513667964911,0.462769436349141,33.55513307984791,52.851711026615966,38.02281368821293,agents v8,droite,0.02,6,uniforme
-0.07601127675024566,0.04372691371129389,0.027812552920724393,-0.051339535926465785,0.03916078206204654,0.026054216867469882,0.4664152352180543,33.07984790874524,52.851711026615966,38.40304182509506,agents v8,droite,0.02,7,uniforme
-0.06955029770388821,0.04354148329889811,0.028244108238310757,-0.04395511684805531,0.03773275983988319,0.02620982419102391,0.46718817711895944,33.26996197718631,53.2319391634981,38.68821292775665,agents v8,droite,0.02,8,uniforme
-0.07257528667881263,0.043330745623670106,0.02771437417749458,-0.04212560113952091,0.037872514283444646,0.02620845921450151,0.46370802795600535,33.365019011406844,52.851711026615966,38.68821292775665,agents v8,droite,0.02,9,uniforme
-0.0812654585428152,0.04563593058486132,0.03157408961710677,-0.05352636846779535,0.04315735550986042,0.02891884759582135,0.48227987633466257,32.79467680608365,53.61216730038023,38.02281368821293,agents v8,droite,0.05,0,uniforme
-0.08264235723868152,0.04539372983909934,0.031841117977685476,-0.05783095133960703,0.04368488354305482,0.029312459946901036,0.48138402799093605,33.4919124643197,52.90199809705043,38.21292775665399,agents v8,droite,0.05,1,uniforme
-0.08274506011668759,0.045545032857926646,0.03166372887426845,-0.058592709895314954,0.04256825161140464,0.029066265060240966,0.48691289378509695,32.60456273764258,53.136882129277566,37.547528517110266,agents v8,droite,0.05,2,uniforme
-0.08171932308088292,0.04589270183457857,0.03182038040730288,-0.06280914868730714,0.046384829551181526,0.032876896214354814,0.4934607983677625,32.79467680608365,53.041825095057035,37.832699619771866,agents v8,droite,0.05,3,uniforme
-0.08123598707450452,0.04645975658318602,0.03040220960927727,-0.05823126573200399,0.04379582325415824,0.028057119993293696,0.4883754984714441,32.88973384030418,52.75665399239544,37.547528517110266,agents v8,droite,0.05,4,uniforme
-0.08323455246880307,0.0450935358050617,0.03218920471489091,-0.047428265101712386,0.03996509292441439,0.027413278491609943,0.48698727168316464,32.69961977186312,53.326996197718636,37.9277566539924,agents v8,droite,0.05,5,uniforme
-0.08166363411246658,0.045806090462412796,0.031150232334251488,-0.05337917817484927,0.04317975737916783,0.02756024096385542,0.491796401870045,32.88973384030418,53.5171102661597,37.58325404376784,agents v8,droite,0.05,6,uniforme
-0.08155203087292329,0.045164180452477456,0.03114153458773647,-0.051304751064457754,0.040839584904321234,0.02756024096385542,0.488468028434803,32.31939163498099,53.89733840304183,37.67840152235966,agents v8,droite,0.05,7,uniforme
-0.08149822408782692,0.04665661839549884,0.031355125529468945,-0.05515405096995052,0.04364656894682201,0.02951807228915662,0.4834149471775366,32.98479087452472,53.42205323193916,37.452471482889734,agents v8,droite,0.05,8,uniforme
-0.08246940651048795,0.04685065626298922,0.032331154399222836,-0.06319765237780994,0.046098580297696166,0.03162650602409638,0.4860982487248154,32.79467680608365,53.5171102661597,37.832699619771866,agents v8,droite,0.05,9,uniforme
-0.09660423145663333,0.050842597305164855,0.040191988998249106,-0.07273187326042341,0.051079394858166226,0.03242098578328695,0.5175138304039696,32.79467680608365,54.27756653992395,37.26235741444867,agents v8,droite,0.1,0,uniforme
-0.10010930506990612,0.05081142017308285,0.03973082755828171,-0.07538228678935677,0.054611727725420535,0.04163638900562426,0.5183730791610226,31.93916349809886,53.89733840304183,36.02661596958175,agents v8,droite,0.1,1,uniforme
-0.10147617403314901,0.051978248788777964,0.03904270143690482,-0.07960556942739849,0.05593844246797086,0.040085720525606966,0.5195467932663247,31.68411037107517,53.5171102661597,36.59695817490494,agents v8,droite,0.1,2,uniforme
-0.10478764101645832,0.05264844166978089,0.038013826076817435,-0.0911146280804882,0.05979286034572509,0.03887043642849343,0.5239869451148318,32.69961977186312,53.2319391634981,36.97718631178707,agents v8,droite,0.1,3,uniforme
-0.09867039888033602,0.04955450540479671,0.03856039155505078,-0.07412113511224061,0.05073850829411942,0.033642176506079244,0.5181330041490365,33.07984790874524,53.80228136882129,37.26235741444867,agents v8,droite,0.1,4,uniforme
-0.1003228506516799,0.05083858614731804,0.03963719461883828,-0.08204968768548104,0.054638786770606594,0.04051222191705575,0.5185098556859754,32.921027592768795,54.043767840152235,36.50190114068441,agents v8,droite,0.1,5,uniforme
-0.09474942928579211,0.04970910224873244,0.0378309786211682,-0.06992346615174283,0.051622073871605265,0.03166797373509418,0.5151188664970752,32.129277566539926,53.99239543726235,36.50190114068441,agents v8,droite,0.1,6,uniforme
-0.10218669785879075,0.052301138317070034,0.0421551118889648,-0.08973345380618936,0.06199050231467886,0.04613575146507481,0.533824786832858,32.31939163498099,53.80228136882129,35.836501901140686,agents v8,droite,0.1,7,uniforme
