source,camp,mode,quantite,taux_total,valeur_humaine,valeur,ecart,facteur,ic_bas,ic_haut,n_tirages
agents demographiques (v6),droite,concentre,marginale1,0.1,33.65019011406844,38.61216730038022,4.961977186311785,1.147457627118644,38.1606463878327,39.02566539923954,10
agents demographiques (v6),droite,concentre,marginale1,0.2,33.65019011406844,43.97338403041825,10.323193916349815,1.3067796610169493,43.250950570342205,44.53897338403042,10
agents demographiques (v6),droite,concentre,marginale1,0.3,33.65019011406844,49.38212927756654,15.731939163498105,1.4675141242937855,49.07081749049429,49.619771863117876,10
agents demographiques (v6),droite,concentre,marginale2,0.02,52.75665399239544,53.79277566539923,1.036121673003791,1.0196396396396394,53.369771863117876,54.287072243346,10
agents demographiques (v6),droite,concentre,marginale2,0.05,52.75665399239544,55.70342205323194,2.9467680608364972,1.0558558558558557,55.22813688212928,56.15731939163498,10
agents demographiques (v6),droite,concentre,marginale2,0.1,52.75665399239544,58.583650190114064,5.826996197718621,1.1104504504504502,57.77566539923954,59.251425855513304,10
agents demographiques (v6),droite,concentre,marginale2,0.2,52.75665399239544,63.944866920152094,11.188212927756652,1.212072072072072,62.97053231939164,64.99762357414448,10
agents demographiques (v6),droite,concentre,marginale2,0.3,52.75665399239544,69.8764258555133,17.11977186311786,1.3245045045045043,69.60313688212926,70.18298479087451,10
agents demographiques (v6),droite,concentre,marginale3,0.02,38.68821292775665,38.63117870722433,-0.05703422053232288,0.9985257985257985,38.40304182509506,38.78326996197718,10
agents demographiques (v6),droite,concentre,marginale3,0.05,38.68821292775665,38.91634980988592,0.2281368821292702,1.0058968058968056,38.329372623574145,39.605513307984786,10
agents demographiques (v6),droite,concentre,marginale3,0.1,38.68821292775665,39.03041825095056,0.34220532319390884,1.0088452088452087,38.35076045627377,39.64828897338403,10
agents demographiques (v6),droite,concentre,marginale3,0.2,38.68821292775665,39.667300380228134,0.9790874524714823,1.0253071253071253,38.47908745247148,40.62975285171103,10
agents demographiques (v6),droite,concentre,marginale3,0.3,38.68821292775665,40.2661596958175,1.5779467680608477,1.0407862407862412,39.755228136882124,40.64163498098859,10
agents demographiques (v6),droite,uniforme,polarisation,0.02,0.4504530967379146,0.4450476531767219,-0.005405443561192713,0.9879999857913337,0.4413181845927493,0.4480864333281691,10
agents demographiques (v6),droite,uniforme,polarisation,0.05,0.4504530967379146,0.4398776127740446,-0.010575483963870036,0.9765225635244703,0.435587730179521,0.4429865556738846,10
agents demographiques (v6),droite,uniforme,polarisation,0.1,0.4504530967379146,0.43065831433287627,-0.019794782405038347,0.9560558412221207,0.42324323220384996,0.4386115071367539,10
agents demographiques (v6),droite,uniforme,polarisation,0.2,0.4504530967379146,0.41264854405839485,-0.037804552679519765,0.9160743860941521,0.3979644842443851,0.4293833065364361,10
agents demographiques (v6),droite,uniforme,polarisation,0.3,0.4504530967379146,0.3878254496519499,-0.06262764708596469,0.8609674402518247,0.36775329289984676,0.4067727760874165,10
agents demographiques (v6),droite,uniforme,marginale1,0.02,33.65019011406844,34.477186311787065,0.8269961977186284,1.0245762711864406,34.05180608365019,34.76948669201521,10
agents demographiques (v6),droite,uniforme,marginale1,0.05,33.65019011406844,36.19509574441145,2.5449056303430098,1.0756282690147132,35.57271863117871,36.76568441064639,10
agents demographiques (v6),droite,uniforme,marginale1,0.1,33.65019011406844,38.13824783928397,4.488057725215533,1.1333739188397385,37.547528517110266,38.571768060836504,10
agents demographiques (v6),droite,uniforme,marginale1,0.2,33.65019011406844,42.662970351645995,9.012780237577559,1.267837424009367,41.57319391634981,44.16771506767048,10
agents demographiques (v6),droite,uniforme,marginale1,0.3,33.65019011406844,47.027535935271466,13.37734582120303,1.3975414633871635,45.742028788701795,48.50380589914367,10
agents demographiques (v6),droite,uniforme,marginale2,0.02,52.75665399239544,53.52661596958175,0.7699619771863055,1.0145945945945944,52.946768060836504,53.85456273764259,10
agents demographiques (v6),droite,uniforme,marginale2,0.05,52.75665399239544,54.52471482889733,1.7680608365018884,1.0335135135135132,53.74049429657795,55.11169201520913,10
agents demographiques (v6),droite,uniforme,marginale2,0.1,52.75665399239544,56.08365019011408,3.3269961977186355,1.063063063063063,55.292300380228134,56.90589353612167,10
agents demographiques (v6),droite,uniforme,marginale2,0.2,52.75665399239544,59.09695817490494,6.340304182509499,1.12018018018018,58.76663498098859,59.80038022813688,10
agents demographiques (v6),droite,uniforme,marginale2,0.3,52.75665399239544,62.404942965779455,9.648288973384012,1.1828828828828826,61.069391634980995,64.06606463878327,10
agents demographiques (v6),droite,uniforme,marginale3,0.02,38.68821292775665,38.57414448669201,-0.11406844106463865,0.9970515970515971,38.01330798479088,39.04705323193917,10
agents demographiques (v6),droite,uniforme,marginale3,0.05,38.68821292775665,38.33417748079866,-0.3540354469579938,0.9908490100688008,37.66888677450047,38.761882129277566,10
agents demographiques (v6),droite,uniforme,marginale3,0.1,38.68821292775665,38.241444866920155,-0.4467680608364972,0.9884520884520885,37.56891634980988,39.02566539923954,10
agents demographiques (v6),droite,uniforme,marginale3,0.2,38.68821292775665,37.863554708421994,-0.8246582193346583,0.9786845099081066,36.309835734932875,39.458174904942965,10
agents demographiques (v6),droite,uniforme,marginale3,0.3,38.68821292775665,38.60566219664742,-0.0825507311092295,0.9978662562868081,37.243346007604565,40.27943919063141,10
agents v8,droite,concentre,polarisation,0.02,0.4504530967379146,0.4780786261669692,0.027625529429054607,1.0613283150434814,0.47495374207952124,0.4818251943155509,10
agents v8,droite,concentre,polarisation,0.05,0.4504530967379146,0.5149372791670526,0.06448418242913795,1.1431540439972967,0.5084618390173129,0.520289958557253,10
agents v8,droite,concentre,polarisation,0.1,0.4504530967379146,0.5746467620698087,0.12419366533189408,1.275708317317115,0.5701724015526042,0.582372765040133,10
agents v8,droite,concentre,polarisation,0.2,0.4504530967379146,0.6905180350688215,0.24006493833090686,1.53294103219493,0.6858998733898913,0.6940710361148509,10
agents v8,droite,concentre,polarisation,0.3,0.4504530967379146,0.8104075560582865,0.3599544593203719,1.7990942052060146,0.8071607892977517,0.8130507213110498,10
agents v8,droite,concentre,marginale1,0.02,33.65019011406844,33.393536121673,-0.2566539923954352,0.9923728813559323,33.29134980988593,33.53374524714829,10
agents v8,droite,concentre,marginale1,0.05,33.65019011406844,33.016446404474465,-0.633743709593972,0.9811667123589588,32.50000000000001,33.26996197718631,10
agents v8,droite,concentre,marginale1,0.1,33.65019011406844,32.33474004478806,-1.3154500692803737,0.9609080939863572,32.079230173689375,32.66380380083426,10
agents v8,droite,concentre,marginale1,0.2,33.65019011406844,31.41233407980088,-2.2378560342675584,0.9334964816935177,31.009980988593156,31.68411037107517,10
agents v8,droite,concentre,marginale1,0.3,33.65019011406844,30.076117982873456,-3.5740721311949812,0.8937874609599683,29.971455756422454,30.330637488106564,10
agents v8,droite,concentre,marginale2,0.02,52.75665399239544,52.404942965779455,-0.3517110266159875,0.993333333333333,52.28136882129277,52.566539923954366,10
agents v8,droite,concentre,marginale2,0.05,52.75665399239544,51.88704040692731,-0.8696135854681302,0.9835165136592348,51.6270196228108,52.23859315589353,10
agents v8,droite,concentre,marginale2,0.1,52.75665399239544,51.18406153111467,-1.5725924612807702,0.9701915807339213,50.361216730038024,51.657872458965386,10
agents v8,droite,concentre,marginale2,0.2,52.75665399239544,49.70989967910337,-3.0467543132920696,0.9422489092327341,49.22350115587906,50.221007604562736,10
agents v8,droite,concentre,marginale2,0.3,52.75665399239544,48.325404376784014,-4.431249615611428,0.9160058631419239,48.09229305423406,48.50380589914367,10
agents v8,droite,concentre,marginale3,0.02,38.68821292775665,38.022813688212935,-0.6653992395437172,0.982800982800983,37.590304182509506,38.26520912547529,10
agents v8,droite,concentre,marginale3,0.05,38.68821292775665,37.25285171102662,-1.4353612167300298,0.9628992628992631,36.69201520912547,37.98954372623574,10
agents v8,droite,concentre,marginale3,0.1,38.68821292775665,35.72243346007605,-2.965779467680605,0.9233415233415234,34.90731939163498,36.40684410646388,10
agents v8,droite,concentre,marginale3,0.2,38.68821292775665,32.7851711026616,-5.903041825095052,0.8474201474201476,31.8037072243346,33.564638783269956,10
agents v8,droite,concentre,marginale3,0.3,38.68821292775665,29.695817490494296,-8.992395437262356,0.7675675675675676,29.467680608365022,30.142585551330797,10
agents v8,droite,uniforme,polarisation,0.02,0.4504530967379146,0.4650602790978454,0.014607182359930804,1.0324277543338316,0.4612216118038053,0.4684313643631468,10
agents v8,droite,uniforme,polarisation,0.05,0.4504530967379146,0.4869177992840267,0.03646470254611206,1.0809511640838563,0.48158559386827454,0.49308630915577606,10
agents v8,droite,uniforme,polarisation,0.1,0.4504530967379146,0.5209793710209158,0.07052627428300123,1.1565674091125968,0.5156577333761264,0.531611272446302,10
agents v8,droite,uniforme,polarisation,0.2,0.4504530967379146,0.5881673769139851,0.1377142801760705,1.3057239059368622,0.5822563367521559,0.6001231813072601,10
agents v8,droite,uniforme,polarisation,0.3,0.4504530967379146,0.6518707455376551,0.2014176487997405,1.447144553469305,0.6420095017773058,0.6655472640555169,10
agents v8,droite,uniforme,marginale1,0.02,33.65019011406844,33.35551330798479,-0.29467680608364333,0.9912429378531076,33.07984790874524,33.702471482889734,10
agents v8,droite,uniforme,marginale1,0.05,33.65019011406844,32.82637755821904,-0.8238125558493934,0.9755183387357751,32.383555133079845,33.377810106615826,10
agents v8,droite,uniforme,marginale1,0.1,33.65019011406844,32.31908412411862,-1.331105989949819,0.9604428389427342,31.51343053691397,33.04411333765054,10
agents v8,droite,uniforme,marginale1,0.2,33.65019011406844,30.89292109994826,-2.757269014120176,0.9180608191284061,30.108677956536056,31.74595623215985,10
agents v8,droite,uniforme,marginale1,0.3,33.65019011406844,30.232136452819994,-3.418053661248443,0.8984239420442552,28.851263779199964,32.4029147507534,10
agents v8,droite,uniforme,marginale2,0.02,52.75665399239544,52.946768060836504,0.19011406844106205,1.0036036036036036,52.68298479087453,53.2319391634981,10
agents v8,droite,uniforme,marginale2,0.05,52.75665399239544,53.31301349791797,0.5563595055225292,1.0105457693659405,52.78935641594281,53.83317490494297,10
agents v8,droite,uniforme,marginale2,0.1,52.75665399239544,53.80741860911028,1.0507646167148366,1.0199171959780902,53.296102661596954,54.224961832475316,10
agents v8,droite,uniforme,marginale2,0.2,52.75665399239544,54.50653551026905,1.749881517873611,1.0331689253478025,53.79277566539923,55.01663498098859,10
agents v8,droite,uniforme,marginale2,0.3,52.75665399239544,55.76282591629192,3.0061719238964812,1.056981853404308,54.058935361216726,56.42245480494766,10
agents v8,droite,uniforme,marginale3,0.02,38.68821292775665,38.469581749049425,-0.21863117870722704,0.9943488943488943,38.06558935361217,38.68821292775665,10
agents v8,droite,uniforme,marginale3,0.05,38.68821292775665,37.76380814216408,-0.9244047855925714,0.97610629399402,37.47385931558935,38.17015209125475,10
agents v8,droite,uniforme,marginale3,0.1,38.68821292775665,36.55893536121673,-2.129277566539919,0.944963144963145,35.8578897338403,37.26235741444867,10
agents v8,droite,uniforme,marginale3,0.2,38.68821292775665,34.483689262082464,-4.204523665674188,0.8913228772410505,33.60513298940354,35.62262357414449,10
agents v8,droite,uniforme,marginale3,0.3,38.68821292775665,32.604182871283186,-6.084030056473466,0.8427420240931183,31.244473848914485,33.72385931558935,10
agents v8,gauche,concentre,polarisation,0.02,0.4504530967379146,0.46368431143800776,0.013231214700093141,1.0293731240742061,0.46146314310524433,0.46647392548854644,10
agents v8,gauche,concentre,polarisation,0.05,0.4504530967379146,0.48446250005068087,0.03400940331276625,1.0755004318075625,0.48001812147294637,0.48727793666329683,10
agents v8,gauche,concentre,polarisation,0.1,0.4504530967379146,0.5180148707084573,0.0675617739705427,1.1499862570816155,0.5114344681724565,0.5248514983913051,10
agents v8,gauche,concentre,polarisation,0.2,0.4504530967379146,0.5889176040937021,0.13846450735578747,1.3073894004914561,0.5845248423187843,0.5928959819898881,10
agents v8,gauche,concentre,polarisation,0.3,0.4504530967379146,0.6584436476078135,0.20799055086989887,1.4617363103420138,0.6524618573233689,0.6622552640363499,10
agents v8,gauche,concentre,marginale1,0.02,33.65019011406844,32.851711026615966,-0.7984790874524705,0.976271186440678,32.53089353612167,33.34363117870723,10
agents v8,gauche,concentre,marginale1,0.05,33.65019011406844,31.730038022813694,-1.9201520912547423,0.9429378531073449,31.10503802281369,32.328897338403046,10
agents v8,gauche,concentre,marginale1,0.1,33.65019011406844,29.638783269961976,-4.01140684410646,0.8807909604519775,29.087452471482887,30.228136882129274,10
agents v8,gauche,concentre,marginale1,0.2,33.65019011406844,25.769961977186313,-7.880228136882124,0.7658192090395481,25.06416349809886,26.59458174904943,10
agents v8,gauche,concentre,marginale1,0.3,33.65019011406844,21.758555133079845,-11.891634980988592,0.6466101694915254,20.90304182509506,22.14828897338403,10
agents v8,gauche,concentre,marginale2,0.02,52.75665399239544,53.10836501901141,0.3517110266159662,1.0066666666666666,52.946768060836504,53.326996197718636,10
agents v8,gauche,concentre,marginale2,0.05,52.75665399239544,53.61216730038022,0.8555133079847792,1.016216216216216,53.084600760456276,54.13973384030418,10
agents v8,gauche,concentre,marginale2,0.1,52.75665399239544,54.64828897338403,1.8916349809885844,1.0358558558558557,54.10884030418251,55.20674904942966,10
agents v8,gauche,concentre,marginale2,0.2,52.75665399239544,56.330798479087456,3.5741444866920133,1.0677477477477477,55.84125475285171,57.043726235741445,10
agents v8,gauche,concentre,marginale2,0.3,52.75665399239544,58.38403041825095,5.627376425855509,1.1066666666666665,57.95389733840304,58.81891634980988,10
agents v8,gauche,concentre,marginale3,0.02,38.68821292775665,38.07984790874525,-0.6083650190114014,0.9842751842751845,37.85408745247148,38.43393536121673,10
agents v8,gauche,concentre,marginale3,0.05,38.68821292775665,37.233840304182515,-1.4543726235741374,0.9624078624078626,36.78707224334601,37.547528517110266,10
agents v8,gauche,concentre,marginale3,0.1,38.68821292775665,35.4467680608365,-3.2414448669201548,0.9162162162162162,34.432034220532316,36.12167300380228,10
agents v8,gauche,concentre,marginale3,0.2,38.68821292775665,32.338403041825096,-6.349809885931556,0.8358722358722359,31.653992395437264,32.868346007604565,10
agents v8,gauche,concentre,marginale3,0.3,38.68821292775665,29.020912547528518,-9.667300380228134,0.7501228501228502,28.633555133079845,29.467680608365022,10
humains vague 2,droite,concentre,polarisation,0.02,0.4504530967379146,0.45130429317225057,0.0008511964343359546,1.0018896449830186,0.4504085450527613,0.4523849898796488,10
humains vague 2,droite,concentre,polarisation,0.05,0.4504530967379146,0.45230912039775084,0.0018560236598362256,1.0041203483187864,0.45006239349907246,0.45425140321902774,10
humains vague 2,droite,concentre,polarisation,0.1,0.4504530967379146,0.45195414354537516,0.0015010468074605487,1.0033323043360802,0.44896995730033135,0.45404320043949664,10
humains vague 2,droite,concentre,polarisation,0.2,0.4504530967379146,0.4534632664500469,0.0030101697121323046,1.006682537502642,0.4490538375228652,0.4574966140628295,10
humains vague 2,droite,concentre,polarisation,0.3,0.4504530967379146,0.45476944590426305,0.004316349166348432,1.0095822388559574,0.45325596353547704,0.4557683741077776,10
humains vague 2,droite,concentre,marginale1,0.02,33.65019011406844,33.59315589353612,-0.05703422053231577,0.9983050847457628,33.31273764258555,33.81891634980989,10
humains vague 2,droite,concentre,marginale1,0.05,33.65019011406844,33.65019011406844,0.0,1.0,33.217680608365015,33.93536121673004,10
humains vague 2,droite,concentre,marginale1,0.1,33.65019011406844,33.564638783269956,-0.08555133079848076,0.997457627118644,33.29134980988593,33.840304182509506,10
humains vague 2,droite,concentre,marginale1,0.2,33.65019011406844,33.51711026615969,-0.13307984790874627,0.9960451977401129,33.1962927756654,33.8925855513308,10
humains vague 2,droite,concentre,marginale1,0.3,33.65019011406844,33.5361216730038,-0.11406844106463865,0.9966101694915255,33.38640684410646,33.65019011406844,10
humains vague 2,droite,concentre,marginale2,0.02,52.75665399239544,52.718631178707234,-0.038022813688208146,0.9992792792792794,52.566539923954366,52.851711026615966,10
humains vague 2,droite,concentre,marginale2,0.05,52.75665399239544,52.58555133079848,-0.17110266159696152,0.9967567567567567,52.22908745247149,52.808935361216726,10
humains vague 2,droite,concentre,marginale2,0.1,52.75665399239544,52.538022813688215,-0.21863117870722704,0.9958558558558558,52.112642585551335,52.92538022813688,10
humains vague 2,droite,concentre,marginale2,0.2,52.75665399239544,52.58555133079848,-0.17110266159696152,0.9967567567567567,52.3027566539924,52.92538022813688,10
humains vague 2,droite,concentre,marginale2,0.3,52.75665399239544,52.40494296577947,-0.3517110266159733,0.9933333333333333,52.13403041825095,52.566539923954366,10
humains vague 2,droite,concentre,marginale3,0.02,38.68821292775665,38.71673003802281,0.028517110266157886,1.0007371007371006,38.59315589353612,38.87832699619772,10
humains vague 2,droite,concentre,marginale3,0.05,38.68821292775665,38.74524714828897,0.05703422053231577,1.0014742014742013,38.129752851711025,39.1421102661597,10
humains vague 2,droite,concentre,marginale3,0.1,38.68821292775665,38.954372623574145,0.26615969581749255,1.0068796068796069,38.129752851711025,39.61739543726236,10
humains vague 2,droite,concentre,marginale3,0.2,38.68821292775665,39.04942965779467,0.36121673003801646,1.0093366093366092,38.467205323193916,39.500950570342205,10
humains vague 2,droite,concentre,marginale3,0.3,38.68821292775665,39.344106463878326,0.655893536121674,1.016953316953317,39.163498098859314,39.52233840304183,10
humains vague 2,droite,uniforme,polarisation,0.02,0.4504530967379146,0.4505326064121388,7.950967422420963e-05,1.0001765104398217,0.4497624443574377,0.4519358851457293,10
humains vague 2,droite,uniforme,polarisation,0.05,0.4504530967379146,0.4506848151422222,0.00023171840430757928,1.0005144118355176,0.449585018091535,0.4523368417602763,10
humains vague 2,droite,uniforme,polarisation,0.1,0.4504530967379146,0.4514094124575996,0.0009563157196849636,1.0021230084255395,0.4474709297695642,0.4550842722669414,10
humains vague 2,droite,uniforme,polarisation,0.2,0.4504530967379146,0.4498411723881672,-0.0006119243497474391,0.9986415359242086,0.44721068874514625,0.4529983651908167,10
humains vague 2,droite,uniforme,polarisation,0.3,0.4504530967379146,0.44977547794269934,-0.0006776187952152735,0.9984956951120495,0.44740164124514153,0.45217386861534614,10
humains vague 2,droite,uniforme,marginale1,0.02,33.65019011406844,33.74524714828897,0.09505703422053102,1.002824858757062,33.481463878327,34.15636882129277,10
humains vague 2,droite,uniforme,marginale1,0.05,33.65019011406844,33.773764258555126,0.12357414448668891,1.0036723163841808,33.31273764258555,34.10408745247149,10
humains vague 2,droite,uniforme,marginale1,0.1,33.65019011406844,33.90684410646388,0.2566539923954423,1.007627118644068,33.18678707224334,34.736216730038024,10
humains vague 2,droite,uniforme,marginale1,0.2,33.65019011406844,33.79277566539924,0.14258555133080364,1.0042372881355934,33.174904942965775,34.51520912547529,10
humains vague 2,droite,uniforme,marginale1,0.3,33.65019011406844,34.03992395437262,0.38973384030418146,1.0115819209039547,33.502851711026615,34.778992395437264,10
humains vague 2,droite,uniforme,marginale2,0.02,52.75665399239544,52.69961977186313,-0.05703422053231577,0.998918918918919,52.566539923954366,52.75665399239544,10
humains vague 2,droite,uniforme,marginale2,0.05,52.75665399239544,52.65209125475285,-0.1045627376425955,0.9980180180180178,52.08174904942966,53.16777566539924,10
humains vague 2,droite,uniforme,marginale2,0.1,52.75665399239544,52.87072243346008,0.11406844106463865,1.0021621621621621,52.41920152091255,53.47433460076046,10
humains vague 2,droite,uniforme,marginale2,0.2,52.75665399239544,52.41444866920152,-0.34220532319392305,0.9935135135135134,51.827471482889734,53.16777566539924,10
humains vague 2,droite,uniforme,marginale2,0.3,52.75665399239544,52.281368821292766,-0.47528517110267643,0.9909909909909907,51.606463878327,53.125,10
humains vague 2,droite,uniforme,marginale3,0.02,38.68821292775665,38.78326996197718,0.09505703422053102,1.0024570024570025,38.51948669201521,38.97338403041825,10
humains vague 2,droite,uniforme,marginale3,0.05,38.68821292775665,38.73574144486692,0.04752851711026551,1.0012285012285012,38.29847908745247,39.04705323193917,10
humains vague 2,droite,uniforme,marginale3,0.1,38.68821292775665,39.07794676806083,0.38973384030418146,1.01007371007371,38.120247148288975,39.9643536121673,10
humains vague 2,droite,uniforme,marginale3,0.2,38.68821292775665,39.3916349809886,0.7034220532319466,1.0181818181818183,38.36264258555133,40.0712927756654,10
humains vague 2,droite,uniforme,marginale3,0.3,38.68821292775665,39.42015209125475,0.7319391634980974,1.018918918918919,38.54087452471483,40.95532319391635,10
