A,B,C,R1,R1_brut,R1_nul,n_triplets,R2,R2_p10,se_nul_A,se_nul_B,se_nul_C,se_nul_R1,se_nul_R2,source,taux,tirage
-0.04833362414936304,0.03406419443002339,0.03517110266159696,0.003068371986349426,0.037940386682748795,0.03487201469639937,20000,0.34094214918212673,0.2818791946308725,0.0012434697723147296,9.046595728189497e-05,0.0,7.021786032992682e-05,0.0,A* deux cibles,0.05,13
-0.0480990085576114,0.035150949861835055,0.03460076045627376,0.0033571800837914126,0.03816692903637886,0.03480974895258745,20000,0.34117181718427025,0.2818791946308725,0.0012379615804975308,9.112690702789177e-05,0.0,9.618925766997232e-05,0.0,A* deux cibles,0.05,14
-0.049815606158168935,0.033276457284707996,0.036692015209125475,0.0036035506054759026,0.03850487247109413,0.03490132186561823,20000,0.3419246178579631,0.2818791946308725,0.0016846382230694516,8.975314092203021e-05,0.0,4.70654823202887e-05,0.0,A* deux cibles,0.1,0
-0.045208587886192975,0.03328531624135872,0.03640684410646387,0.003379345561067261,0.03821153566241264,0.03483219010134538,20000,0.34297088320106156,0.2818791946308725,0.0013170489461349385,0.00010349680007178871,0.0,6.168686714828375e-05,0.0,A* deux cibles,0.1,1
-0.04736770613005248,0.03308089931797765,0.03526615969581749,0.0037112102533380167,0.03844932094216347,0.03473811068882545,20000,0.34155459718784287,0.2818791946308725,0.0016145032635027875,0.00011357567270722434,0.0,5.9025784261214854e-05,0.0,A* deux cibles,0.1,2
-0.0456838973740753,0.032898771483137045,0.03450570342205323,0.003335192178686462,0.03807082399725914,0.03473563181857268,20000,0.34229463852808323,0.2818791946308725,0.0011898761193321868,6.560089452439409e-05,0.0,4.0778917795512836e-05,0.0,A* deux cibles,0.1,3
-0.04740503360950454,0.033372298973029846,0.036882129277566546,0.0029951361939311028,0.03772692382335663,0.034731787629425526,20000,0.340980427182484,0.2818791946308725,0.0014365252008486222,0.0001258103064615554,0.0,4.4416209414120406e-05,0.0,A* deux cibles,0.1,4
-0.046792144979896366,0.033055559351975454,0.03697718631178708,0.00366644592334827,0.03849217668175697,0.0348257307584087,20000,0.34202669252558243,0.2818791946308725,0.0015810332876924778,0.00012671144935862445,0.0,6.65343722879931e-05,0.0,A* deux cibles,0.1,5
-0.04985302877901576,0.033397918948796006,0.036692015209125475,0.003831133867303528,0.038617949932813644,0.034786816065510116,20000,0.34233291652844056,0.2818791946308725,0.0019667543936984556,8.909006218142524e-05,0.0,0.00011782056072579043,0.0,A* deux cibles,0.1,6
-0.048006652643937,0.03249498923288891,0.03621673003802281,0.0031562248865763323,0.03811074048280716,0.03495451559623083,20000,0.3408017965141501,0.2818791946308725,0.0014748732057390964,8.376567493314146e-05,0.0,4.773585936863628e-05,0.0,A* deux cibles,0.1,7
-0.048051618939940255,0.03321263784603747,0.03640684410646387,0.0037688016891479492,0.03849582374095917,0.03472702205181122,20000,0.34108250185010336,0.2818791946308725,0.0018261340725975986,9.277081292997691e-05,0.0,9.257843362068949e-05,0.0,A* deux cibles,0.1,8
-0.045619795942301145,0.03304722784425359,0.03526615969581748,0.002869590806464352,0.03787653148174286,0.03500694067527851,20000,0.341860821190701,0.2818791946308725,0.0015601694915743463,0.00011051557100056714,0.0,7.682845153271166e-05,0.0,A* deux cibles,0.1,9
-0.0464030379943039,0.03320020568543838,0.03555133079847909,0.003220705625911556,0.03811940550804138,0.034898699882129826,20000,0.3420522111924873,0.2818791946308725,0.0013030817069426583,8.528894505971979e-05,0.0,9.793219955836122e-05,0.0,A* deux cibles,0.1,10
-0.0474154683249125,0.03250699561682651,0.03498098859315589,0.003757605329155922,0.038462165743112564,0.03470456041395664,20000,0.3431239952024906,0.2818791946308725,0.0018514696994164663,6.02652994589437e-05,0.0,7.141427261446708e-05,0.0,A* deux cibles,0.1,11
-0.042524138331767825,0.03232105914063068,0.035931558935361214,0.00307779355595509,0.038096509873867035,0.035018716317911945,20000,0.3439150738765407,0.2818791946308725,0.0013728465116506937,0.00011918045141589015,0.0,4.5948342642619255e-05,0.0,A* deux cibles,0.1,12
-0.04940929988942555,0.032724060777200074,0.036026615969581746,0.0037234636644522326,0.03841559588909149,0.03469213222463926,20000,0.3417459871896292,0.2818791946308725,0.0016055011878244622,0.00013092878513156205,0.0,7.44006354971835e-05,0.0,A* deux cibles,0.1,13
-0.045925464750916745,0.03226645930020032,0.035456273764258556,0.0033134007826447487,0.0381615124642849,0.03484811168164015,20000,0.34242223186260745,0.2818791946308725,0.0009735468650694006,0.0001071251011974854,0.0,6.206280504653215e-05,0.0,A* deux cibles,0.1,14
-0.04961118813671739,0.028914691833561094,0.04458174904942965,0.0041996113335092886,0.03901475667953491,0.034815145346025624,20000,0.34401714854416005,0.2818791946308725,0.0014357781655254117,0.0001239720785476571,0.0,8.900323153418369e-05,0.0,A* deux cibles,0.25,0
-0.05096096691103613,0.02854881899977086,0.042490494296577946,0.0038360677038629873,0.03841298073530197,0.034576913031438984,20000,0.34581621456095135,0.2818791946308725,0.0013171166165377001,9.625043643367831e-05,0.0,5.687136523868966e-05,0.0,A* deux cibles,0.25,1
-0.04912103874544238,0.028477232162866947,0.04182509505703422,0.004035811560849346,0.03887959197163582,0.03484378041078647,20000,0.3449230612192819,0.2818791946308725,0.0014979284165844188,7.153605437320753e-05,0.0,6.927816183957502e-05,0.0,A* deux cibles,0.25,2
