source,famille,statistique,taille,taux,taux_realise_moyen,valeur_moyenne,ecart_a_la_reference,s0,z,p_bilateral,puissance_empirique,n_tirages,tau_etoile_holm3,tau_etoile_holm27,tau_etoile_nominal,courbe_a,courbe_b,courbe_r2
PMM k=10,imputation par tirage,B,750,0.05,0.05266666666666664,0.04056664889017347,0.00045553645329880765,0.0016875881041886862,0.2699334346859528,0.7872114644457818,0.0,12,0.39385000000000003,0.4708,0.34590000000000004,0.012269692796038926,0.004049138711343213,0.9978099404135539
PMM k=10,imputation par tirage,B,750,0.1,0.10099999999999999,0.04168451679253422,0.0015734043556595509,0.0016875881041886862,0.9323390889958723,0.3511613126354307,0.0,12,0.39385000000000003,0.4708,0.34590000000000004,0.012269692796038926,0.004049138711343213,0.9978099404135539
PMM k=10,imputation par tirage,B,750,0.25,0.2443333333333333,0.04329630841640166,0.003185195979526996,0.0016875881041886862,1.887425001172481,0.05910318503976414,0.16666666666666666,12,0.39385000000000003,0.4708,0.34590000000000004,0.012269692796038926,0.004049138711343213,0.9978099404135539
PMM k=10,imputation par tirage,B,750,0.5,0.49722222222222223,0.04728151107274048,0.007170398635865813,0.0016875881041886862,4.248903282778831,2.148196353977588e-05,1.0,12,0.39385000000000003,0.4708,0.34590000000000004,0.012269692796038926,0.004049138711343213,0.9978099404135539
PMM k=10,imputation par tirage,C,750,0.05,0.05266666666666664,0.03099999999999996,0.0005077777777777355,0.0010935900468854569,0.4643218720066866,0.642417155934216,0.0,12,,,0.915,0.006037571564015173,-0.0029389745833781422,0.986757014707076
PMM k=10,imputation par tirage,C,750,0.1,0.10099999999999999,0.030844444444444414,0.0003522222222221878,0.0010935900468854569,0.322078847759557,0.7473929622182891,0.0,12,,,0.915,0.006037571564015173,-0.0029389745833781422,0.986757014707076
PMM k=10,imputation par tirage,C,750,0.25,0.2443333333333333,0.031883333333333284,0.0013911111111110583,0.0010935900468854569,1.272059045410061,0.20335214102526897,0.0,12,,,0.915,0.006037571564015173,-0.0029389745833781422,0.986757014707076
PMM k=10,imputation par tirage,C,750,0.5,0.49722222222222223,0.032766666666666645,0.0022744444444444192,0.0010935900468854569,2.0797962188134704,0.03754422808066384,0.3333333333333333,12,,,0.915,0.006037571564015173,-0.0029389745833781422,0.986757014707076
PMM k=10,imputation par tirage,A,1052,0.05,0.05038022813688211,-0.07072949487496447,-0.002287108244000441,0.004277478437351692,-0.534686095440952,0.5928669379663234,0.0,12,0.40415,0.5185500000000001,0.34105,-0.039974107881184405,0.014174945501599921,0.9996588593437035
PMM k=10,imputation par tirage,A,1052,0.1,0.09980988593155889,-0.07215139430749135,-0.0037090076765273206,0.004277478437351692,-0.86710143156763,0.3858864363025109,0.0,12,0.40415,0.5185500000000001,0.34105,-0.039974107881184405,0.014174945501599921,0.9996588593437035
PMM k=10,imputation par tirage,A,1052,0.25,0.25,-0.07752725537068793,-0.009084868739723903,0.004277478437351692,-2.123884169793408,0.03367983042094832,0.25,12,0.40415,0.5185500000000001,0.34105,-0.039974107881184405,0.014174945501599921,0.9996588593437035
PMM k=10,imputation par tirage,A,1052,0.5,0.5,-0.08489401297446285,-0.016451626343498824,0.004277478437351692,-3.846103863397729,0.00012001090699599811,1.0,12,0.40415,0.5185500000000001,0.34105,-0.039974107881184405,0.014174945501599921,0.9996588593437035
PMM k=10,imputation par tirage,B,1052,0.05,0.05038022813688211,0.04301638367350303,0.0008266027766393111,0.001524859107359017,0.5420846900871698,0.5877601650494901,0.0,12,0.33305,0.41025,0.28705,0.015313394122990537,-0.0014970671839086604,0.9998696650401941
PMM k=10,imputation par tirage,B,1052,0.1,0.09980988593155889,0.043751614136934854,0.0015618332400711352,0.001524859107359017,1.0242475731257268,0.30571835374633755,0.0,12,0.33305,0.41025,0.28705,0.015313394122990537,-0.0014970671839086604,0.9998696650401941
PMM k=10,imputation par tirage,B,1052,0.25,0.25,0.04587218218302407,0.003682401286160354,0.001524859107359017,2.4149124783981497,0.015738991063472624,0.3333333333333333,12,0.33305,0.41025,0.28705,0.015313394122990537,-0.0014970671839086604,0.9998696650401941
PMM k=10,imputation par tirage,B,1052,0.5,0.5,0.049482840961411124,0.007293060064547406,0.001524859107359017,4.782776342647575,1.7289046086525094e-06,1.0,12,0.33305,0.41025,0.28705,0.015313394122990537,-0.0014970671839086604,0.9998696650401941
PMM k=10,imputation par tirage,C,1052,0.05,0.05038022813688211,0.027423954372623533,0.00019011406844102186,0.0009241516858999943,0.2057173852968492,0.8370116775090903,0.0,12,0.75415,,0.62705,0.004938957624382797,-0.0012914877522941916,0.9986593132574391
PMM k=10,imputation par tirage,C,1052,0.1,0.09980988593155889,0.02778437896070972,0.0005505386565272073,0.0009241516858999943,0.5957232615888807,0.5513601157471661,0.0,12,0.75415,,0.62705,0.004938957624382797,-0.0012914877522941916,0.9986593132574391
PMM k=10,imputation par tirage,C,1052,0.25,0.25,0.028362642585551285,0.0011288022813687737,0.0009241516858999943,1.2214469752002655,0.22191683046513008,0.0,12,0.75415,,0.62705,0.004938957624382797,-0.0012914877522941916,0.9986593132574391
PMM k=10,imputation par tirage,C,1052,0.5,0.5,0.029384505703421996,0.0021506653992394847,0.0009241516858999943,2.3271779211710664,0.019955797627425054,0.5,12,0.75415,,0.62705,0.004938957624382797,-0.0012914877522941916,0.9986593132574391
agents composite,modele riche,A,300,0.05,0.05194444444444441,-0.04054575952814383,-0.0034981435108766973,0.0050623540495576625,-0.6910112324487374,0.48955848227551174,0.08333333333333333,12,0.26285000000000003,0.30535,0.23555,-0.04216554961118004,-0.07666587875281151,0.9990710138458595
agents composite,modele riche,A,300,0.1,0.0986111111111111,-0.04147324378094131,-0.004425627763674181,0.0050623540495576625,-0.8742232803849195,0.3819966702151406,0.0,12,0.26285000000000003,0.30535,0.23555,-0.04216554961118004,-0.07666587875281151,0.9990710138458595
agents composite,modele riche,A,300,0.25,0.25166666666666665,-0.052306123392458055,-0.015258507375190924,0.0050623540495576625,-3.014113044211947,0.0025773175396962113,0.8333333333333334,12,0.26285000000000003,0.30535,0.23555,-0.04216554961118004,-0.07666587875281151,0.9990710138458595
agents composite,modele riche,A,300,0.5,0.5061111111111111,-0.07732580629953824,-0.04027819028227111,0.0050623540495576625,-7.956415115965768,1.7709553266220956e-15,1.0,12,0.26285000000000003,0.30535,0.23555,-0.04216554961118004,-0.07666587875281151,0.9990710138458595
agents composite,modele riche,B,300,0.05,0.05194444444444441,0.03551792514042224,0.0017689246933605962,0.0020730142359473513,0.8533104417163886,0.39348717112238996,0.16666666666666666,12,0.23645000000000002,0.28150000000000003,0.2082,0.02441722495897388,0.016725481135331857,0.9989285118886879
agents composite,modele riche,B,300,0.1,0.0986111111111111,0.036049034204227635,0.0023000337571659896,0.0020730142359473513,1.1095118003928672,0.2672094566680692,0.08333333333333333,12,0.23645000000000002,0.28150000000000003,0.2082,0.02441722495897388,0.016725481135331857,0.9989285118886879
agents composite,modele riche,B,300,0.25,0.25166666666666665,0.04091412322249109,0.007165122775429446,0.0020730142359473513,3.4563789534976546,0.0005474850405963042,0.8333333333333334,12,0.23645000000000002,0.28150000000000003,0.2082,0.02441722495897388,0.016725481135331857,0.9989285118886879
agents composite,modele riche,B,300,0.5,0.5061111111111111,0.05014240996377727,0.016393409516715626,0.0020730142359473513,7.908006241560598,2.6154370388456653e-15,1.0,12,0.23645000000000002,0.28150000000000003,0.2082,0.02441722495897388,0.016725481135331857,0.9989285118886879
agents composite,modele riche,C,300,0.05,0.05194444444444441,0.04600601682466285,0.0007893501579961867,0.00169280352145932,0.4662975637690719,0.6410025223455676,0.0,12,0.3113,0.3534,0.2838,0.007609157806072197,0.03208176633542658,0.9989544708792538
agents composite,modele riche,C,300,0.1,0.0986111111111111,0.046064411822655145,0.000847745155988483,0.00169280352145932,0.5007935919566524,0.6165163959361684,0.0,12,0.3113,0.3534,0.2838,0.007609157806072197,0.03208176633542658,0.9989544708792538
agents composite,modele riche,C,300,0.25,0.25166666666666665,0.04915549139178415,0.003938824725117487,0.00169280352145932,2.3268056069034717,0.01997561386420205,0.5833333333333334,12,0.3113,0.3534,0.2838,0.007609157806072197,0.03208176633542658,0.9989544708792538
agents composite,modele riche,C,300,0.5,0.5061111111111111,0.05703990358715096,0.0118232369204843,0.00169280352145932,6.984411817794311,2.8605184516211443e-12,1.0,12,0.3113,0.3534,0.2838,0.007609157806072197,0.03208176633542658,0.9989544708792538
agents composite,modele riche,A,500,0.05,0.05183333333333334,-0.052558859646170485,-0.0028468081216583285,0.004675325411364339,-0.6089005301617245,0.5425903728095001,0.0,12,0.21845,0.25475000000000003,0.19515000000000002,-0.049304845156983246,-0.09138873036442581,0.9998939658010633
agents composite,modele riche,A,500,0.1,0.09466666666666668,-0.05510954742192158,-0.005397495897409427,0.004675325411364339,-1.1544642185311218,0.2483099000554757,0.08333333333333333,12,0.21845,0.25475000000000003,0.19515000000000002,-0.049304845156983246,-0.09138873036442581,0.9998939658010633
agents composite,modele riche,A,500,0.25,0.25066666666666676,-0.06798094519792848,-0.018268893673416324,0.004675325411364339,-3.9075127538737786,9.325112059980215e-05,1.0,12,0.21845,0.25475000000000003,0.19515000000000002,-0.049304845156983246,-0.09138873036442581,0.9998939658010633
agents composite,modele riche,A,500,0.5,0.5053333333333333,-0.09717027910651009,-0.047458227581997935,0.004675325411364339,-10.15078596810416,3.287053794514572e-24,1.0,12,0.21845,0.25475000000000003,0.19515000000000002,-0.049304845156983246,-0.09138873036442581,0.9998939658010633
agents composite,modele riche,B,500,0.05,0.05183333333333334,0.03883734774410912,0.001596615921697235,0.001734040458621174,0.9207489443278547,0.35718151628309563,0.0,12,0.19690000000000002,0.23415000000000002,0.17355,0.024304625402834783,0.021283134309430806,0.9993053879516197
agents composite,modele riche,B,500,0.1,0.09466666666666668,0.03951703717819321,0.0022763053557813204,0.001734040458621174,1.3127175576925865,0.18927813902786048,0.0,12,0.19690000000000002,0.23415000000000002,0.17355,0.024304625402834783,0.021283134309430806,0.9993053879516197
agents composite,modele riche,B,500,0.25,0.25066666666666676,0.044763813071440256,0.007523081249028368,0.001734040458621174,4.338469273669867,1.4347853926849433e-05,1.0,12,0.19690000000000002,0.23415000000000002,0.17355,0.024304625402834783,0.021283134309430806,0.9993053879516197
agents composite,modele riche,B,500,0.5,0.5053333333333333,0.05469604362313796,0.01745531180072607,0.001734040458621174,10.0662655902537,7.787915526205969e-24,1.0,12,0.19690000000000002,0.23415000000000002,0.17355,0.024304625402834783,0.021283134309430806,0.9993053879516197
agents composite,modele riche,C,500,0.05,0.05183333333333334,0.03595865139138393,0.00013431805805059344,0.0013037422640499435,0.10302500866493963,0.9179431225182432,0.0,12,0.25905,0.29525,0.2354,0.007853856693435524,0.03255666505012868,0.9987781083499396
agents composite,modele riche,C,500,0.1,0.09466666666666668,0.0367661589578085,0.0009418256244751594,0.0013037422640499435,0.722401697364227,0.47004754364719575,0.0,12,0.25905,0.29525,0.2354,0.007853856693435524,0.03255666505012868,0.9987781083499396
agents composite,modele riche,C,500,0.25,0.25066666666666676,0.0400531460754906,0.004228812742157258,0.0013037422640499435,3.2435956544208966,0.0011803117144039664,0.6666666666666666,12,0.25905,0.29525,0.2354,0.007853856693435524,0.03255666505012868,0.9987781083499396
agents composite,modele riche,C,500,0.5,0.5053333333333333,0.047842951423999185,0.012018618090665845,0.0013037422640499435,9.21855371423737,3.0113437957414495e-20,1.0,12,0.25905,0.29525,0.2354,0.007853856693435524,0.03255666505012868,0.9987781083499396
agents composite,modele riche,A,750,0.05,0.05144444444444441,-0.063417849457005,-0.003035772548225159,0.004493340965043854,-0.6756158884540672,0.4992845511899307,0.0,12,0.193,0.22675,0.17155,-0.05795278321030509,-0.09007790807568493,0.9999794890875859
agents composite,modele riche,A,750,0.1,0.09866666666666664,-0.06689536978866896,-0.006513292879889117,0.004493340965043854,-1.4495434311706075,0.14718588066944738,0.08333333333333333,12,0.193,0.22675,0.17155,-0.05795278321030509,-0.09007790807568493,0.9999794890875859
agents composite,modele riche,A,750,0.25,0.2522222222222222,-0.08064845335779385,-0.020266376449014002,0.004493340965043854,-4.510313507627661,6.47318876969823e-06,1.0,12,0.193,0.22675,0.17155,-0.05795278321030509,-0.09007790807568493,0.9999794890875859
agents composite,modele riche,A,750,0.5,0.5005555555555555,-0.11184904887962747,-0.05146697197084763,0.004493340965043854,-11.454054426591979,2.2439868097796327e-30,1.0,12,0.193,0.22675,0.17155,-0.05795278321030509,-0.09007790807568493,0.9999794890875859
agents composite,modele riche,B,750,0.05,0.05144444444444441,0.04143091233264101,0.0013197998957663465,0.0016875881041886862,0.7820628105226215,0.4341776612951784,0.0,12,0.1885,0.22405,0.16620000000000001,0.024610822123843565,0.023121669083733913,0.9999855191274182
agents composite,modele riche,B,750,0.1,0.09866666666666664,0.04274116446558327,0.0026300520287086057,0.0016875881041886862,1.5584679829045207,0.11912235201028729,0.08333333333333333,12,0.1885,0.22405,0.16620000000000001,0.024610822123843565,0.023121669083733913,0.9999855191274182
agents composite,modele riche,B,750,0.25,0.2522222222222222,0.04773743662318596,0.0076263241863112965,0.0016875881041886862,4.51906728151398,6.211265572874775e-06,1.0,12,0.1885,0.22405,0.16620000000000001,0.024610822123843565,0.023121669083733913,0.9999855191274182
agents composite,modele riche,B,750,0.5,0.5005555555555555,0.05819198751413754,0.018080875077262873,0.0016875881041886862,10.714033259884417,8.746625172629832e-27,1.0,12,0.1885,0.22405,0.16620000000000001,0.024610822123843565,0.023121669083733913,0.9999855191274182
agents composite,modele riche,C,750,0.05,0.05144444444444441,0.03086701922557758,0.0003747970033553538,0.0010935900468854569,0.34272166651733454,0.7318078613160157,0.0,12,0.2169,0.2506,0.1951,0.010231419303062256,0.028053443304357776,0.9995984754346106
agents composite,modele riche,C,750,0.1,0.09866666666666664,0.03171085456124647,0.0012186323390242434,0.0010935900468854569,1.114341102952525,0.26513287996976076,0.0,12,0.2169,0.2506,0.1951,0.010231419303062256,0.028053443304357776,0.9995984754346106
agents composite,modele riche,C,750,0.25,0.2522222222222222,0.034932332155299624,0.004440109933077398,0.0010935900468854569,4.060122845597237,4.904690384719191e-05,1.0,12,0.2169,0.2506,0.1951,0.010231419303062256,0.028053443304357776,0.9995984754346106
agents composite,modele riche,C,750,0.5,0.5005555555555555,0.042594534811319036,0.01210231258909681,0.0010935900468854569,11.066589919654245,1.8220266057913573e-28,1.0,12,0.2169,0.2506,0.1951,0.010231419303062256,0.028053443304357776,0.9995984754346106
agents composite,modele riche,A,1052,0.05,0.05038022813688211,-0.0721001425469295,-0.003657755915965469,0.004277478437351692,-0.8551196620946824,0.3924849056046748,0.0,12,0.17015,0.20295000000000002,0.14965,-0.07092622857012688,-0.061218949266535615,0.9999986698857481
agents composite,modele riche,A,1052,0.1,0.09980988593155889,-0.07611448423577132,-0.00767209760480729,0.004277478437351692,-1.7936028707504845,0.07287657801334188,0.0,12,0.17015,0.20295000000000002,0.14965,-0.07092622857012688,-0.061218949266535615,0.9999986698857481
agents composite,modele riche,A,1052,0.25,0.25,-0.0900360425782261,-0.021593655947262078,0.004277478437351692,-5.048220876744225,4.4594340131270766e-07,1.0,12,0.17015,0.20295000000000002,0.14965,-0.07092622857012688,-0.061218949266535615,0.9999986698857481
agents composite,modele riche,A,1052,0.5,0.5,-0.1192029842324203,-0.05076059760145628,0.004277478437351692,-11.866944122547958,1.7577143528224706e-32,1.0,12,0.17015,0.20295000000000002,0.14965,-0.07092622857012688,-0.061218949266535615,0.9999986698857481
agents composite,modele riche,B,1052,0.05,0.05038022813688211,0.043378487732224906,0.0011887068353611877,0.001524859107359017,0.779551913763345,0.43565466932539376,0.0,12,0.1587,0.19095,0.13875,0.028681215300702997,0.015202800974422117,0.9996090916433927
agents composite,modele riche,B,1052,0.1,0.09980988593155889,0.045034493915496264,0.0028447130186325456,0.001524859107359017,1.8655579423068485,0.06210323847028912,0.08333333333333333,12,0.1587,0.19095,0.13875,0.028681215300702997,0.015202800974422117,0.9996090916433927
agents composite,modele riche,B,1052,0.25,0.25,0.05052454909205692,0.008334768195193201,0.001524859107359017,5.465926756753691,4.604944662085574e-08,1.0,12,0.1587,0.19095,0.13875,0.028681215300702997,0.015202800974422117,0.9996090916433927
agents composite,modele riche,B,1052,0.5,0.5,0.060287367533710105,0.018097586636846387,0.001524859107359017,11.868366427761671,1.7280898596670282e-32,1.0,12,0.1587,0.19095,0.13875,0.028681215300702997,0.015202800974422117,0.9996090916433927
agents composite,modele riche,C,1052,0.05,0.05038022813688211,0.027591895194136542,0.0003580548899540306,0.0009241516858999943,0.38744168886662295,0.698429245820058,0.0,12,0.20105,0.23105,0.18155000000000002,0.008565924087830468,0.03138612945188985,0.9998505575035528
agents composite,modele riche,C,1052,0.1,0.09980988593155889,0.028410196373298533,0.0011763560691160219,0.0009241516858999943,1.2729036662097477,0.20305222814475773,0.0,12,0.20105,0.23105,0.18155000000000002,0.008565924087830468,0.03138612945188985,0.9998505575035528
agents composite,modele riche,C,1052,0.25,0.25,0.03138671129246643,0.0041528709882839195,0.0009241516858999943,4.493711423833637,6.99924629712009e-06,1.0,12,0.20105,0.23105,0.18155000000000002,0.008565924087830468,0.03138612945188985,0.9998505575035528
agents composite,modele riche,C,1052,0.5,0.5,0.039352146463922516,0.012118306159740005,0.0009241516858999943,13.112897313971215,2.7778007957779288e-39,1.0,12,0.20105,0.23105,0.18155000000000002,0.008565924087830468,0.03138612945188985,0.9998505575035528
agents demographiques (v6),modele a demographies,A,300,0.05,0.0494444444444444,-0.04128014858816209,-0.00423253257089496,0.0050623540495576625,-0.8360799204205779,0.4031099437112143,0.0,12,0.10890000000000001,0.12995,0.09575,-0.1316019196731914,-0.1731625438163344,0.9971073661913573
agents demographiques (v6),modele a demographies,A,300,0.1,0.08916666666666662,-0.04763899819610241,-0.010591382178835276,0.0050623540495576625,-2.092185191938665,0.036421952624738116,0.3333333333333333,12,0.10890000000000001,0.12995,0.09575,-0.1316019196731914,-0.1731625438163344,0.9971073661913573
agents demographiques (v6),modele a demographies,A,300,0.25,0.2544444444444445,-0.08452400258717006,-0.04747638656990293,0.0050623540495576625,-9.378322042499441,6.703094202060578e-21,1.0,12,0.10890000000000001,0.12995,0.09575,-0.1316019196731914,-0.1731625438163344,0.9971073661913573
agents demographiques (v6),modele a demographies,A,300,0.5,0.5002777777777778,-0.14540072199896434,-0.1083531059816972,0.0050623540495576625,-21.403699725657248,1.2341558559560458e-101,1.0,12,0.10890000000000001,0.12995,0.09575,-0.1316019196731914,-0.1731625438163344,0.9971073661913573
agents demographiques (v6),modele a demographies,B,300,0.05,0.0494444444444444,0.034353744598381475,0.000604744151319829,0.0020730142359473513,0.2917221410413835,0.7704990791068791,0.0,12,0.15180000000000002,0.18095,0.13355,0.03836419258399156,0.03843458384883216,0.993527974234823
agents demographiques (v6),modele a demographies,B,300,0.1,0.08916666666666662,0.03646912091609995,0.0027201204690383007,0.0020730142359473513,1.312157158339642,0.18946711358870263,0.16666666666666666,12,0.15180000000000002,0.18095,0.13355,0.03836419258399156,0.03843458384883216,0.993527974234823
agents demographiques (v6),modele a demographies,B,300,0.25,0.2544444444444445,0.04721006134293568,0.013461060895874032,0.0020730142359473513,6.493472481978607,8.388009350893849e-11,1.0,12,0.15180000000000002,0.18095,0.13355,0.03836419258399156,0.03843458384883216,0.993527974234823
agents demographiques (v6),modele a demographies,B,300,0.5,0.5002777777777778,0.062246901190923416,0.02849790074386177,0.0020730142359473513,13.747083956149705,5.302397145564729e-43,1.0,12,0.15180000000000002,0.18095,0.13355,0.03836419258399156,0.03843458384883216,0.993527974234823
agents demographiques (v6),modele a demographies,C,300,0.05,0.0494444444444444,0.045977353716812365,0.000760687050145703,0.00169280352145932,0.44936523376908816,0.6531682066034399,0.0,12,0.14525000000000002,0.16720000000000002,0.13105,0.02223051321651538,0.1065973043920085,0.9982831136356336
agents demographiques (v6),modele a demographies,C,300,0.1,0.08916666666666662,0.047334994899652955,0.0021183282329862926,0.00169280352145932,1.2513727707514095,0.21079850685327606,0.08333333333333333,12,0.14525000000000002,0.16720000000000002,0.13105,0.02223051321651538,0.1065973043920085,0.9982831136356336
agents demographiques (v6),modele a demographies,C,300,0.25,0.2544444444444445,0.058408111493948284,0.013191444827281622,0.00169280352145932,7.792661499138207,6.561222635098066e-15,1.0,12,0.14525000000000002,0.16720000000000002,0.13105,0.02223051321651538,0.1065973043920085,0.9982831136356336
agents demographiques (v6),modele a demographies,C,300,0.5,0.5002777777777778,0.08279137928728343,0.03757471262061677,0.00169280352145932,22.19673585521882,3.693142679306258e-109,1.0,12,0.14525000000000002,0.16720000000000002,0.13105,0.02223051321651538,0.1065973043920085,0.9982831136356336
agents demographiques (v6),modele a demographies,A,500,0.05,0.05350000000000001,-0.05393766058630552,-0.004225609061793367,0.004675325411364339,-0.9038106848182496,0.36609579509040124,0.0,12,0.09655000000000001,0.11615,0.08445,-0.1441701572257454,-0.1297613461569498,0.9985779240736815
agents demographiques (v6),modele a demographies,A,500,0.1,0.09933333333333334,-0.06380135545191316,-0.014089303927401008,0.004675325411364339,-3.01354508782513,0.0025821466901775267,0.6666666666666666,12,0.09655000000000001,0.11615,0.08445,-0.1441701572257454,-0.1297613461569498,0.9985779240736815
agents demographiques (v6),modele a demographies,A,500,0.25,0.25633333333333336,-0.09609551190943245,-0.0463834603849203,0.004675325411364339,-9.920905242697284,3.37679523823732e-23,1.0,12,0.09655000000000001,0.11615,0.08445,-0.1441701572257454,-0.1297613461569498,0.9985779240736815
agents demographiques (v6),modele a demographies,A,500,0.5,0.5003333333333333,-0.15377784347262222,-0.10406579194811005,0.004675325411364339,-22.25851310695011,9.32904961493442e-110,1.0,12,0.09655000000000001,0.11615,0.08445,-0.1441701572257454,-0.1297613461569498,0.9985779240736815
agents demographiques (v6),modele a demographies,B,500,0.05,0.05350000000000001,0.03863932621396106,0.001398594391549171,0.001734040458621174,0.806552341149679,0.4199244410007315,0.0,12,0.10980000000000001,0.13265000000000002,0.09575,0.048327067275837375,0.025421743764168763,0.9977025032862138
agents demographiques (v6),modele a demographies,B,500,0.1,0.09933333333333334,0.041529766023621344,0.004289034201209456,0.001734040458621174,2.4734337540312588,0.013382161169341569,0.4166666666666667,12,0.10980000000000001,0.13265000000000002,0.09575,0.048327067275837375,0.025421743764168763,0.9977025032862138
agents demographiques (v6),modele a demographies,B,500,0.25,0.25633333333333336,0.05181128000299712,0.01457054818058523,0.001734040458621174,8.402657566693128,4.364860988455437e-17,1.0,12,0.10980000000000001,0.13265000000000002,0.09575,0.048327067275837375,0.025421743764168763,0.9977025032862138
agents demographiques (v6),modele a demographies,B,500,0.5,0.5003333333333333,0.06757744953915859,0.030336717716746703,0.001734040458621174,17.494815398291806,1.569200904459712e-68,1.0,12,0.10980000000000001,0.13265000000000002,0.09575,0.048327067275837375,0.025421743764168763,0.9977025032862138
agents demographiques (v6),modele a demographies,C,500,0.05,0.05350000000000001,0.03674523773417928,0.0009209044008459399,0.0013037422640499435,0.7063546425082851,0.4799676202500232,0.08333333333333333,12,0.116,0.13455,0.10405,0.02409658612803477,0.10580923922718151,0.9991746163286795
agents demographiques (v6),modele a demographies,C,500,0.1,0.09933333333333334,0.03853050668308884,0.0027061733497555016,0.0013037422640499435,2.075696573147094,0.03792202309309614,0.25,12,0.116,0.13455,0.10405,0.02409658612803477,0.10580923922718151,0.9991746163286795
agents demographiques (v6),modele a demographies,C,500,0.25,0.25633333333333336,0.0491464082977501,0.013322074964416758,0.0013037422640499435,10.218334813380276,1.6413613572667756e-24,1.0,12,0.116,0.13455,0.10405,0.02409658612803477,0.10580923922718151,0.9991746163286795
agents demographiques (v6),modele a demographies,C,500,0.5,0.5003333333333333,0.07418967104521783,0.03836533771188449,0.0013037422640499435,29.42708752319377,2.473339326154259e-190,1.0,12,0.116,0.13455,0.10405,0.02409658612803477,0.10580923922718151,0.9991746163286795
agents demographiques (v6),modele a demographies,A,750,0.05,0.05177777777777775,-0.06482136211857292,-0.00443928520979308,0.004493340965043854,-0.9879698078398004,0.32316743498216766,0.0,12,0.0925,0.112,0.08055000000000001,-0.1501976434683004,-0.07584264360619572,0.998399199498524
agents demographiques (v6),modele a demographies,A,750,0.1,0.09833333333333329,-0.07467381855954312,-0.01429174165076328,0.004493340965043854,-3.1806492678713947,0.0014694541533313975,0.75,12,0.0925,0.112,0.08055000000000001,-0.1501976434683004,-0.07584264360619572,0.998399199498524
agents demographiques (v6),modele a demographies,A,750,0.25,0.25488888888888883,-0.10479665373195401,-0.04441457682317417,0.004493340965043854,-9.88453294969141,4.8584201668030544e-23,1.0,12,0.0925,0.112,0.08055000000000001,-0.1501976434683004,-0.07584264360619572,0.998399199498524
agents demographiques (v6),modele a demographies,A,750,0.5,0.5023333333333332,-0.1540023693628125,-0.09362029245403267,0.004493340965043854,-20.835341271084456,2.0703414610971493e-96,1.0,12,0.0925,0.112,0.08055000000000001,-0.1501976434683004,-0.07584264360619572,0.998399199498524
agents demographiques (v6),modele a demographies,B,750,0.05,0.05177777777777775,0.041288185630199564,0.0011770731933248985,0.0016875881041886862,0.6974884395092252,0.4854971716621097,0.0,12,0.10285000000000001,0.1245,0.08965000000000001,0.05056347584551751,0.024574533829178815,0.9965981524602741
agents demographiques (v6),modele a demographies,B,750,0.1,0.09833333333333329,0.04446913868043515,0.004358026243560485,0.0016875881041886862,2.5823992434786813,0.00981160071583967,0.4166666666666667,12,0.10285000000000001,0.1245,0.08965000000000001,0.05056347584551751,0.024574533829178815,0.9965981524602741
agents demographiques (v6),modele a demographies,B,750,0.25,0.25488888888888883,0.05540060573338749,0.015289493296512822,0.0016875881041886862,9.059967452107218,1.3048948750310004e-19,1.0,12,0.10285000000000001,0.1245,0.08965000000000001,0.05056347584551751,0.024574533829178815,0.9965981524602741
agents demographiques (v6),modele a demographies,B,750,0.5,0.5023333333333332,0.07131019286073224,0.031199080423857578,0.0016875881041886862,18.487378730876184,2.6093379861670023e-76,1.0,12,0.10285000000000001,0.1245,0.08965000000000001,0.05056347584551751,0.024574533829178815,0.9965981524602741
agents demographiques (v6),modele a demographies,C,750,0.05,0.05177777777777775,0.031178044343840295,0.0006858221216180689,0.0010935900468854569,0.6271290814791973,0.5305746255777042,0.08333333333333333,12,0.09505000000000001,0.11120000000000001,0.0847,0.027520885092296422,0.10232722279508065,0.998085764249886
agents demographiques (v6),modele a demographies,C,750,0.1,0.09833333333333329,0.03314007032837029,0.002647848106148064,0.0010935900468854569,2.421243786635707,0.01546750033704295,0.5833333333333334,12,0.09505000000000001,0.11120000000000001,0.0847,0.027520885092296422,0.10232722279508065,0.998085764249886
agents demographiques (v6),modele a demographies,C,750,0.25,0.25488888888888883,0.044830077472244,0.01433785525002177,0.0010935900468854569,13.110813591305046,2.8551892444558468e-39,1.0,12,0.09505000000000001,0.11120000000000001,0.0847,0.027520885092296422,0.10232722279508065,0.998085764249886
agents demographiques (v6),modele a demographies,C,750,0.5,0.5023333333333332,0.06962348573621795,0.03913126351399572,0.0010935900468854569,35.78238813112968,2.0753901957287829e-280,1.0,12,0.09505000000000001,0.11120000000000001,0.0847,0.027520885092296422,0.10232722279508065,0.998085764249886
agents demographiques (v6),modele a demographies,A,1052,0.05,0.05038022813688211,-0.07454400812531482,-0.006101621494350798,0.004277478437351692,-1.4264528936184386,0.15373765507932807,0.0,12,0.0889,0.10835,0.0771,-0.1539095635539374,-0.02086936053378002,0.9993411755402638
agents demographiques (v6),modele a demographies,A,1052,0.1,0.09980988593155889,-0.08293573369529926,-0.014493347064335235,0.004277478437351692,-3.38829225596482,0.0007032928279854021,0.9166666666666666,12,0.0889,0.10835,0.0771,-0.1539095635539374,-0.02086936053378002,0.9993411755402638
