modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,class,0.0,0.03620958654762935,0.04241426136199466,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,satfin,0.09999999999999998,0.05671607292479264,0.056759411747710306,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,finalter,0.0,0.11467452543988899,0.13765854786050674,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,finrela,0.05000000000000002,0.02301291496922946,0.026855623934587226,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,racdif1,0.6699999999999999,0.6027202334517927,0.5877755626823842,0.6699999999999999,0.6027202334517928,0.5877755626823842
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,racdif2,0.29,0.014735199791973689,0.04184363352691342,0.29000000000000004,0.014735199791973692,0.0418436335269134
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,racdif3,0.0,0.4573762676605703,0.46764034555488143,0.0,0.4573762676605703,0.46764034555488143
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,racdif4,0.37,0.36202363410476435,0.36091127098321346,0.37,0.3620236341047644,0.3609112709832135
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,wlthwhts,0.11,0.2209629886452284,0.13975325763485602,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,wlthblks,0.04999999999999999,0.16163936320822864,0.10914882551789883,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,wlthhsps,0.14999999999999997,0.12014244026465574,0.13458871457051227,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,racwork,0.4,0.04780272167807922,0.07621132010054603,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,letin1a,0.44999999999999996,0.5739432550345265,0.6063462483025628,0.30499999999999994,0.3771669411458785,0.38591054866949814
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,getahead,0.33000000000000007,0.35619456242235126,0.32417439542342036,0.24,0.2151808673543093,0.19615873566207287
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,aged,0.05,0.0508797781052267,0.0568966513536159,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,parsol,0.09999999999999999,0.0801623761231979,0.031969605038860496,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,kidssol,0.14,0.15784721620294134,0.14407269365230707,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spanking,0.47848500000000005,0.3899988442980556,0.35034382132847947,0.3003703333333334,0.3089552454422005,0.28248004006433414
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,divlaw,0.27,0.2387102366299731,0.26336280373291726,0.26,0.22553523446303197,0.24151642541388563
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,sexeduc,0.5,0.2526292219236658,0.24242292912657823,0.49999999999999994,0.2526292219236659,0.2424229291265782
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,pillok,0.42999999999999994,0.38500765652538216,0.36102684117766026,0.35,0.3406022170215635,0.3294111698592932
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,xmarsex,0.43,0.38414810320418363,0.4225174077605386,0.3366666666666668,0.1887550200803213,0.21119489950208492
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,homosex,0.73,0.45346132732368327,0.5010401317500217,0.6400000000000001,0.4311153486849076,0.4524043415869714
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,marhomo,0.48,0.5258082690474126,0.5528589176851291,0.3725,0.39732852272398944,0.41613937765450304
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,discaff,0.24999999999999997,0.4008768888503655,0.408071133454682,0.24,0.30717474213400364,0.30173571985784864
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,abdefect,0.49,0.2743853110282859,0.29061570021091565,0.49,0.2743853110282858,0.2906157002109156
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,abnomore,0.6900000000000001,0.5385643292594839,0.5578645517321084,0.6900000000000001,0.5385643292594839,0.5578645517321084
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,abhlth,0.54,0.08149865649648948,0.08690878622403284,0.54,0.08149865649648949,0.08690878622403281
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,abpoor,0.59,0.5480988703013493,0.5692409927479702,0.59,0.5480988703013493,0.5692409927479704
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,abrape,0.6000000000000001,0.20739071393487618,0.21163069544364516,0.6000000000000001,0.20739071393487618,0.2116306954436451
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,absingle,0.64,0.5506125220305684,0.5662867296524227,0.64,0.5506125220305684,0.5662867296524227
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,abany,0.64,0.5747666926699604,0.5507858773222386,0.64,0.5747666926699605,0.5507858773222386
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,letdie1,0.4,0.24042934327237003,0.2181748577041981,0.4,0.24042934327237012,0.2181748577041981
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,suicide1,0.29999999999999993,0.2091387131258848,0.21030886134465926,0.3,0.20913871312588478,0.2103088613446593
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,suicide2,0.36000000000000004,0.21758978359481093,0.16661610470659616,0.36000000000000004,0.21758978359481096,0.16661610470659616
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,suicide3,0.30000000000000004,0.1839588570107769,0.13181502990378785,0.30000000000000004,0.18395885701077686,0.1318150299037878
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,suicide4,0.36,0.2704992632400104,0.2261636473953368,0.36,0.2704992632400104,0.2261636473953368
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,pornlaw,0.30000000000000004,0.20305683164311922,0.25124960272745656,0.19999999999999996,0.13440091300453627,0.1293844442518275
