modele,cle_modele,camp,item,tv_entre_identites,tv_plancher_w1_w2
Qwen3-4B-Instruct-2507,q4,droite,fepol,0.13,0.06927710843373494
Qwen3-4B-Instruct-2507,q4,droite,mobile16,0.0,0.006024096385542188
Qwen3-4B-Instruct-2507,q4,droite,incom16,0.0,0.048192771084337394
Qwen3-4B-Instruct-2507,q4,droite,dwelown16,0.0,0.006024096385542223
Qwen3-4B-Instruct-2507,q4,droite,divorced,0.20000000000000004,0.012048192771084376
Qwen3-4B-Instruct-2507,q4,droite,posslq/y,0.04999999999999999,0.015060240963855397
Qwen3-4B-Instruct-2507,q4,droite,wrkstat,0.07999999999999999,0.0301204819277109
Qwen3-4B-Instruct-2507,q4,droite,evwork,0.0,0.006024096385542219
Qwen3-4B-Instruct-2507,q4,droite,wrkgovt1,0.0,0.0030120481927710524
Qwen3-4B-Instruct-2507,q4,droite,wrkgovt2,0.0,0.006024096385542216
Qwen3-4B-Instruct-2507,q4,droite,partfull,0.0,0.027108433734939777
Qwen3-4B-Instruct-2507,q4,droite,wksub1,0.06999999999999998,0.03614457831325299
Qwen3-4B-Instruct-2507,q4,droite,wksup1,0.0,0.04819277108433735
Qwen3-4B-Instruct-2507,q4,droite,conarmy,0.2,0.02710843373493982
Qwen3-4B-Instruct-2507,q4,droite,conbus,0.10000000000000002,0.033132530120481965
Qwen3-4B-Instruct-2507,q4,droite,conclerg,0.2,0.006024096385542091
Qwen3-4B-Instruct-2507,q4,droite,coneduc,0.2,0.054216867469879484
Qwen3-4B-Instruct-2507,q4,droite,confed,0.12999999999999998,0.024096385542168683
Qwen3-4B-Instruct-2507,q4,droite,confinan,0.12999999999999998,0.021084337349397575
Qwen3-4B-Instruct-2507,q4,droite,conjudge,0.0,0.015060240963855373
Qwen3-4B-Instruct-2507,q4,droite,conlabor,0.0,0.04819277108433737
Qwen3-4B-Instruct-2507,q4,droite,conlegis,0.2,0.012048192771084324
Qwen3-4B-Instruct-2507,q4,droite,conmedic,0.2,0.03313253012048191
Qwen3-4B-Instruct-2507,q4,droite,conpress,0.2,0.030120481927710874
Qwen3-4B-Instruct-2507,q4,droite,consci,0.2,0.045180722891566286
Qwen3-4B-Instruct-2507,q4,droite,contv,0.2,0.027108433734939756
Qwen3-4B-Instruct-2507,q4,droite,joblose,0.0,0.03915662650602417
Qwen3-4B-Instruct-2507,q4,droite,jobfind,0.2,0.03012048192771094
Qwen3-4B-Instruct-2507,q4,droite,happy,0.02000000000000001,0.06325301204819275
Qwen3-4B-Instruct-2507,q4,droite,hapmar,0.0,0.027108433734939794
Qwen3-4B-Instruct-2507,q4,droite,satjob,0.049999999999999996,0.04819277108433736
Qwen3-4B-Instruct-2507,q4,droite,spdeg*,0.0,0.018072289156626505
Qwen3-4B-Instruct-2507,q4,droite,spjew,0.2,0.03313253012048185
Qwen3-4B-Instruct-2507,q4,droite,spfund,0.050000000000000024,0.027108433734939753
Qwen3-4B-Instruct-2507,q4,droite,unemp,0.19999999999999996,0.05421686746987947
Qwen3-4B-Instruct-2507,q4,droite,union1,0.0,0.006024096385542111
Qwen3-4B-Instruct-2507,q4,droite,spkath/y,0.03,0.00602409638554216
Qwen3-4B-Instruct-2507,q4,droite,colath,0.03,0.02409638554216867
Qwen3-4B-Instruct-2507,q4,droite,spkrac/y,0.03,0.060240963855421686
Qwen3-4B-Instruct-2507,q4,droite,colrac,0.23000000000000004,0.01807228915662651
Qwen3-4B-Instruct-2507,q4,droite,librac/y,0.0,0.01204819277108432
Qwen3-4B-Instruct-2507,q4,droite,spkcom/y,0.07000000000000003,0.054216867469879554
Qwen3-4B-Instruct-2507,q4,droite,colcom/y,0.06000000000000004,0.009036144578313282
Qwen3-4B-Instruct-2507,q4,droite,libcom/y,0.030000000000000027,0.030120481927710885
Qwen3-4B-Instruct-2507,q4,droite,spkhomo/y,0.0,0.01506024096385545
Qwen3-4B-Instruct-2507,q4,droite,colhomo,0.06999999999999995,0.009036144578313282
Qwen3-4B-Instruct-2507,q4,droite,libhomo/y,0.0,0.02409638554216867
Qwen3-4B-Instruct-2507,q4,droite,cappun,0.10000000000000003,0.01204819277108439
Qwen3-4B-Instruct-2507,q4,droite,polhitok/y,0.0,0.01807228915662651
Qwen3-4B-Instruct-2507,q4,droite,polabuse/y,0.0,0.009036144578313275
Qwen3-4B-Instruct-2507,q4,droite,polattak/y,0.19999999999999996,0.036144578313253045
Qwen3-4B-Instruct-2507,q4,droite,grass,0.10000000000000003,0.009036144578313227
Qwen3-4B-Instruct-2507,q4,droite,gunlaw,0.0,0.03915662650602411
Qwen3-4B-Instruct-2507,q4,droite,owngun,0.0,0.021084337349397547
Qwen3-4B-Instruct-2507,q4,droite,hunt1,0.049999999999999996,0.012048192771084362
Qwen3-4B-Instruct-2507,q4,droite,class,0.0,0.051204819277108383
Qwen3-4B-Instruct-2507,q4,droite,satfin,0.09999999999999998,0.07530120481927705
Qwen3-4B-Instruct-2507,q4,droite,finalter,0.0,0.04216867469879515
Qwen3-4B-Instruct-2507,q4,droite,finrela,0.04999999999999999,0.054216867469879505
Qwen3-4B-Instruct-2507,q4,droite,racdif1,0.030000000000000027,0.009036144578313268
Qwen3-4B-Instruct-2507,q4,droite,racdif2,0.0,0.027108433734939735
Qwen3-4B-Instruct-2507,q4,droite,racdif3,0.030000000000000027,0.015060240963855456
Qwen3-4B-Instruct-2507,q4,droite,racdif4,0.030000000000000027,0.01807228915662651
Qwen3-4B-Instruct-2507,q4,droite,wlthwhts,0.15,0.06024096385542168
Qwen3-4B-Instruct-2507,q4,droite,wlthblks,0.25,0.04518072289156628
Qwen3-4B-Instruct-2507,q4,droite,wlthhsps,0.25,0.0271084337349397
Qwen3-4B-Instruct-2507,q4,droite,racwork,0.08000000000000002,0.039156626506024056
Qwen3-4B-Instruct-2507,q4,droite,letin1a,0.1,0.03012048192771089
Qwen3-4B-Instruct-2507,q4,droite,getahead,0.05000000000000001,0.05120481927710842
Qwen3-4B-Instruct-2507,q4,droite,aged,0.0,0.07530120481927706
Qwen3-4B-Instruct-2507,q4,droite,parsol,0.15000000000000002,0.04819277108433747
Qwen3-4B-Instruct-2507,q4,droite,kidssol,0.020000000000000004,0.018072289156626505
Qwen3-4B-Instruct-2507,q4,droite,spanking,0.1,0.027108433734939784
Qwen3-4B-Instruct-2507,q4,droite,divlaw,0.04999999999999999,0.024096385542168752
Qwen3-4B-Instruct-2507,q4,droite,sexeduc,0.03,0.003012048192771094
Qwen3-4B-Instruct-2507,q4,droite,pillok,0.05000000000000002,0.02409638554216867
Qwen3-4B-Instruct-2507,q4,droite,xmarsex,0.009999999999999997,0.024096385542168655
Qwen3-4B-Instruct-2507,q4,droite,homosex,0.0,0.04518072289156626
Qwen3-4B-Instruct-2507,q4,droite,marhomo,0.15000000000000002,0.03915662650602405
Qwen3-4B-Instruct-2507,q4,droite,discaff,0.0,0.01807228915662651
Qwen3-4B-Instruct-2507,q4,droite,abdefect,0.03,0.009036144578313282
Qwen3-4B-Instruct-2507,q4,droite,abnomore,0.03,0.02409638554216867
Qwen3-4B-Instruct-2507,q4,droite,abhlth,0.13,0.003012048192771115
Qwen3-4B-Instruct-2507,q4,droite,abpoor,0.03,0.033132530120481896
Qwen3-4B-Instruct-2507,q4,droite,abrape,0.030000000000000013,0.009036144578313282
Qwen3-4B-Instruct-2507,q4,droite,absingle,0.03,0.01807228915662648
Qwen3-4B-Instruct-2507,q4,droite,abany,0.03,0.0
Qwen3-4B-Instruct-2507,q4,droite,letdie1,0.03,0.015060240963855415
Qwen3-4B-Instruct-2507,q4,droite,suicide1,0.0,0.006024096385542105
Qwen3-4B-Instruct-2507,q4,droite,suicide2,0.20000000000000004,0.003012048192771108
Qwen3-4B-Instruct-2507,q4,droite,suicide3,0.20000000000000004,0.003012048192771108
Qwen3-4B-Instruct-2507,q4,droite,suicide4,0.030000000000000027,0.00602409638554223
Qwen3-4B-Instruct-2507,q4,droite,pornlaw,0.029999999999999943,0.06325301204819284
Qwen3-4B-Instruct-2507,q4,droite,fair,0.1,0.06626506024096379
Qwen3-4B-Instruct-2507,q4,droite,helpful,0.1,0.045180722891566244
Qwen3-4B-Instruct-2507,q4,droite,trust,0.12999999999999995,0.05722891566265058
Qwen3-4B-Instruct-2507,q4,droite,tax,0.07000000000000003,0.003012048192771094
Qwen3-4B-Instruct-2507,q4,droite,vote16,0.0,0.021084337349397613
Qwen3-4B-Instruct-2507,q4,droite,pres16,0.190196,0.015060240963855432
Qwen3-4B-Instruct-2507,q4,droite,if16who,0.02000000000000001,0.003012048192771101
Qwen3-4B-Instruct-2507,q4,droite,news,0.09999999999999998,0.03915662650602406
Qwen3-4B-Instruct-2507,q4,droite,jew,0.35,0.006024096385542202
Qwen3-4B-Instruct-2507,q4,droite,relig16*,0.12000000000000005,0.02710843373493972
Qwen3-4B-Instruct-2507,q4,droite,jew16*,0.04999999999999999,0.01807228915662649
Qwen3-4B-Instruct-2507,q4,droite,pray,0.09999999999999998,0.03915662650602411
Qwen3-4B-Instruct-2507,q4,droite,postlife,0.20000000000000004,0.021084337349397617
Qwen3-4B-Instruct-2507,q4,droite,bible,0.049999999999999996,0.012048192771084348
Qwen3-4B-Instruct-2507,q4,droite,reborn,0.0,0.02710843373493972
Qwen3-4B-Instruct-2507,q4,droite,savesoul,0.0,0.01807228915662651
Qwen3-4B-Instruct-2507,q4,droite,granborn,0.12999999999999998,0.060240963855421645
Qwen3-4B-Instruct-2507,q4,droite,uscitzn*,0.0,0.003012048192771167
Qwen3-4B-Instruct-2507,q4,droite,fucitzn,0.4,0.00602409638554215
Qwen3-4B-Instruct-2507,q4,droite,mnthsusa,0.5,0.006024096385542122
Qwen3-4B-Instruct-2507,q4,droite,othlang,0.0,0.0030120481927710524
Qwen3-4B-Instruct-2507,q4,droite,health,0.15000000000000002,0.04819277108433736
Qwen3-4B-Instruct-2507,q4,droite,compuse*,0.05999999999999997,0.009036144578313227
Qwen3-4B-Instruct-2507,q4,droite,webmob,0.0,0.003012048192771056
Qwen3-4B-Instruct-2507,q4,droite,xmovie,0.30000000000000004,0.039156626506024056
Qwen3-4B-Instruct-2507,q4,droite,usewww*,0.06999999999999995,0.003012048192771167
Qwen3-4B-Instruct-2507,q4,droite,life,0.0,0.05120481927710846
Qwen3-4B-Instruct-2507,q4,droite,richwork,0.17,0.009036144578313227
Qwen3-4B-Base,q4base,gauche,natspac/y,0.13,0.035971223021582774
Qwen3-4B-Base,q4base,gauche,natenvir/y,0.0,0.014388489208633098
Qwen3-4B-Base,q4base,gauche,natheal/y,0.09000000000000004,0.03357314148681051
Qwen3-4B-Base,q4base,gauche,natcity/y,0.0,0.0239808153477218
Qwen3-4B-Base,q4base,gauche,natdrug/y,0.0,0.02398081534772179
Qwen3-4B-Base,q4base,gauche,nateduc/y,0.020000000000000018,0.023980815347721802
Qwen3-4B-Base,q4base,gauche,natrace/y,0.0,0.0647482014388489
Qwen3-4B-Base,q4base,gauche,natarms/y,0.13,0.004796163069544307
Qwen3-4B-Base,q4base,gauche,nataid/y,0.0,0.038369304556354886
Qwen3-4B-Base,q4base,gauche,natfare/y,0.0,0.014388489208633146
Qwen3-4B-Base,q4base,gauche,natroad,0.0,0.026378896882494
Qwen3-4B-Base,q4base,gauche,natsoc,0.22999999999999998,0.02158273381294968
Qwen3-4B-Base,q4base,gauche,natmass,0.09000000000000004,0.03357314148681058
Qwen3-4B-Base,q4base,gauche,natpark,0.09000000000000004,0.004796163069544328
Qwen3-4B-Base,q4base,gauche,natchld,0.059999999999999984,0.01199040767386087
Qwen3-4B-Base,q4base,gauche,natsci,0.0,0.031175059952038342
Qwen3-4B-Base,q4base,gauche,natenrgy,0.0,0.014388489208633108
Qwen3-4B-Base,q4base,gauche,uswary,0.0,0.011990407673860948
Qwen3-4B-Base,q4base,gauche,prayer,0.0,0.0071942446043165575
Qwen3-4B-Base,q4base,gauche,courts,0.0,0.026378896882494007
Qwen3-4B-Base,q4base,gauche,discaffw,0.02999999999999997,0.01199040767386092
Qwen3-4B-Base,q4base,gauche,discaffm,0.009999999999999981,0.028776978417266154
Qwen3-4B-Base,q4base,gauche,fehire,0.73,0.028776978417266112
Qwen3-4B-Base,q4base,gauche,fechld,0.0,0.06474820143884899
Qwen3-4B-Base,q4base,gauche,fepresch,0.02999999999999997,0.04076738609112715
Qwen3-4B-Base,q4base,gauche,fefam,0.29999999999999993,0.03357314148681059
Qwen3-4B-Base,q4base,gauche,fepol,0.0,0.031175059952038398
Qwen3-4B-Base,q4base,gauche,mobile16,0.33999999999999997,0.011990407673860864
Qwen3-4B-Base,q4base,gauche,incom16,0.0,0.02637889688249405
Qwen3-4B-Base,q4base,gauche,dwelown16,0.0,0.01678657074340524
Qwen3-4B-Base,q4base,gauche,divorced,0.0,0.0023980815347721257
Qwen3-4B-Base,q4base,gauche,posslq/y,0.23,0.019184652278177464
Qwen3-4B-Base,q4base,gauche,wrkstat,0.0,0.057553956834532315
Qwen3-4B-Base,q4base,gauche,evwork,0.0,0.009592326139088746
Qwen3-4B-Base,q4base,gauche,wrkgovt1,0.0,0.02637889688249398
Qwen3-4B-Base,q4base,gauche,wrkgovt2,0.0,0.0
Qwen3-4B-Base,q4base,gauche,partfull,0.07000000000000003,0.03117505995203844
Qwen3-4B-Base,q4base,gauche,wksub1,0.0,0.016786570743405282
Qwen3-4B-Base,q4base,gauche,wksup1,0.0,0.03597122302158269
Qwen3-4B-Base,q4base,gauche,conarmy,0.0,0.016786570743405282
Qwen3-4B-Base,q4base,gauche,conbus,0.0,0.03836930455635501
Qwen3-4B-Base,q4base,gauche,conclerg,0.0,0.01438848920863308
Qwen3-4B-Base,q4base,gauche,coneduc,0.0,0.04316546762589924
Qwen3-4B-Base,q4base,gauche,confed,0.0,0.019184652278177505
Qwen3-4B-Base,q4base,gauche,confinan,0.0,0.02398081534772184
Qwen3-4B-Base,q4base,gauche,conjudge,0.0,0.07434052757793763
Qwen3-4B-Base,q4base,gauche,conlabor,0.0,0.004796163069544376
Qwen3-4B-Base,q4base,gauche,conlegis,0.0,0.014388489208633053
Qwen3-4B-Base,q4base,gauche,conmedic,0.0,0.03117505995203836
Qwen3-4B-Base,q4base,gauche,conpress,0.0,0.014388489208633129
Qwen3-4B-Base,q4base,gauche,consci,0.0,0.007194244604316544
Qwen3-4B-Base,q4base,gauche,contv,0.04000000000000001,0.01918465227817747
Qwen3-4B-Base,q4base,gauche,joblose,0.0,0.07913669064748197
Qwen3-4B-Base,q4base,gauche,jobfind,0.26,0.062350119904076726
Qwen3-4B-Base,q4base,gauche,happy,0.0,0.019184652278177478
Qwen3-4B-Base,q4base,gauche,hapmar,0.27,0.04076738609112707
Qwen3-4B-Base,q4base,gauche,satjob,0.059999999999999984,0.023980815347721795
Qwen3-4B-Base,q4base,gauche,spdeg*,0.0,0.019184652278177425
Qwen3-4B-Base,q4base,gauche,spjew,0.0,0.011990407673860878
Qwen3-4B-Base,q4base,gauche,spfund,0.0,0.009592326139088697
Qwen3-4B-Base,q4base,gauche,unemp,0.0,0.03357314148681054
Qwen3-4B-Base,q4base,gauche,union1,0.0,0.014388489208633056
Qwen3-4B-Base,q4base,gauche,spkath/y,0.09999999999999998,0.0
Qwen3-4B-Base,q4base,gauche,colath,0.0,0.007194244604316502
Qwen3-4B-Base,q4base,gauche,spkrac/y,0.0,0.03357314148681059
Qwen3-4B-Base,q4base,gauche,colrac,0.0,0.0047961630695443624
Qwen3-4B-Base,q4base,gauche,librac/y,0.11,0.002398081534772223
Qwen3-4B-Base,q4base,gauche,spkcom/y,0.19999999999999998,0.03357314148681054
Qwen3-4B-Base,q4base,gauche,colcom/y,0.1,0.031175059952038342
Qwen3-4B-Base,q4base,gauche,libcom/y,0.5900000000000001,0.019184652278177464
Qwen3-4B-Base,q4base,gauche,spkhomo/y,0.10000000000000003,0.028776978417266216
Qwen3-4B-Base,q4base,gauche,colhomo,0.49,0.02877697841726616
Qwen3-4B-Base,q4base,gauche,libhomo/y,0.06000000000000004,0.016786570743405237
Qwen3-4B-Base,q4base,gauche,cappun,0.0,0.01199040767386092
Qwen3-4B-Base,q4base,gauche,polhitok/y,0.0,0.021582733812949617
Qwen3-4B-Base,q4base,gauche,polabuse/y,0.11,0.02398081534772173
Qwen3-4B-Base,q4base,gauche,polattak/y,0.11,0.02158273381294959
Qwen3-4B-Base,q4base,gauche,grass,0.13,0.0023980815347721396
Qwen3-4B-Base,q4base,gauche,gunlaw,0.6900000000000001,0.002398081534772195
Qwen3-4B-Base,q4base,gauche,owngun,0.0,0.016786570743405296
Qwen3-4B-Base,q4base,gauche,hunt1,0.04999999999999999,0.021582733812949714
Qwen3-4B-Base,q4base,gauche,class,0.0,0.04316546762589932
Qwen3-4B-Base,q4base,gauche,satfin,0.0,0.07434052757793773
Qwen3-4B-Base,q4base,gauche,finalter,0.27,0.0455635491606714
Qwen3-4B-Base,q4base,gauche,finrela,0.4,0.047961630695443735
Qwen3-4B-Base,q4base,gauche,racdif1,0.0,0.02398081534772184
Qwen3-4B-Base,q4base,gauche,racdif2,0.0,0.0
Qwen3-4B-Base,q4base,gauche,racdif3,0.0,0.0047961630695443624
Qwen3-4B-Base,q4base,gauche,racdif4,0.0,0.01918465227817743
Qwen3-4B-Base,q4base,gauche,racwork,0.0,0.043165467625899276
Qwen3-4B-Base,q4base,gauche,letin1a,0.09999999999999999,0.05035971223021584
Qwen3-4B-Base,q4base,gauche,getahead,0.020000000000000018,0.019184652278177478
Qwen3-4B-Base,q4base,gauche,aged,0.08000000000000004,0.011990407673860875
Qwen3-4B-Base,q4base,gauche,parsol,0.12000000000000001,0.028776978417266237
Qwen3-4B-Base,q4base,gauche,kidssol,0.0,0.03357314148681051
Qwen3-4B-Base,q4base,gauche,spanking,0.0,0.02398081534772186
Qwen3-4B-Base,q4base,gauche,divlaw,0.0,0.026378896882493987
Qwen3-4B-Base,q4base,gauche,sexeduc,0.09999999999999998,0.007194244604316495
Qwen3-4B-Base,q4base,gauche,pillok,0.06999999999999998,0.026378896882494018
Qwen3-4B-Base,q4base,gauche,xmarsex,0.0,0.050359712230215806
Qwen3-4B-Base,q4base,gauche,homosex,0.0,0.007194244604316585
Qwen3-4B-Base,q4base,gauche,marhomo,0.0,0.023980815347721875
Qwen3-4B-Base,q4base,gauche,discaff,0.0,0.007194244604316502
Qwen3-4B-Base,q4base,gauche,abdefect,0.0,0.0071942446043164465
Qwen3-4B-Base,q4base,gauche,abnomore,0.1,0.004796163069544376
Qwen3-4B-Base,q4base,gauche,abhlth,0.030000000000000013,0.0023980815347722367
Qwen3-4B-Base,q4base,gauche,abpoor,0.0,0.01199040767386092
Qwen3-4B-Base,q4base,gauche,abrape,0.030000000000000013,0.00479616306954431
Qwen3-4B-Base,q4base,gauche,absingle,0.13,0.002398081534772195
Qwen3-4B-Base,q4base,gauche,abany,0.030000000000000013,0.02398081534772184
Qwen3-4B-Base,q4base,gauche,letdie1,0.010000000000000009,0.007194244604316544
Qwen3-4B-Base,q4base,gauche,suicide1,0.09999999999999998,0.007194244604316544
Qwen3-4B-Base,q4base,gauche,suicide2,0.39,0.04796163069544365
Qwen3-4B-Base,q4base,gauche,suicide3,0.010000000000000009,0.05515587529976018
Qwen3-4B-Base,q4base,gauche,suicide4,0.09999999999999998,0.05035971223021582
Qwen3-4B-Base,q4base,gauche,pornlaw,0.0,0.04316546762589932
Qwen3-4B-Base,q4base,gauche,fair,0.0,0.014388489208633101
Qwen3-4B-Base,q4base,gauche,helpful,0.29999999999999993,0.023980815347721895
Qwen3-4B-Base,q4base,gauche,trust,0.10000000000000002,0.05035971223021583
Qwen3-4B-Base,q4base,gauche,tax,0.0,0.021582733812949676
Qwen3-4B-Base,q4base,gauche,vote16,0.0,0.02637889688249402
Qwen3-4B-Base,q4base,gauche,pres16,0.15,0.019184652278177425
Qwen3-4B-Base,q4base,gauche,if16who,0.05000000000000001,0.007194244604316551
Qwen3-4B-Base,q4base,gauche,news,0.0,0.028776978417266244
Qwen3-4B-Base,q4base,gauche,jew,0.19000000000000003,0.021582733812949624
Qwen3-4B-Base,q4base,gauche,relig16*,0.13,0.033573141486810475
Qwen3-4B-Base,q4base,gauche,jew16*,0.0,0.023980815347721826
Qwen3-4B-Base,q4base,gauche,pray,0.0,0.045563549160671374
Qwen3-4B-Base,q4base,gauche,postlife,0.20000000000000004,0.014388489208633143
Qwen3-4B-Base,q4base,gauche,bible,0.05000000000000003,0.009592326139088683
Qwen3-4B-Base,q4base,gauche,reborn,0.0,0.004796163069544404
Qwen3-4B-Base,q4base,gauche,savesoul,0.33999999999999997,0.0383693045563549
Qwen3-4B-Base,q4base,gauche,granborn,0.020000000000000004,0.028776978417266286
Qwen3-4B-Base,q4base,gauche,uscitzn*,0.8,0.002398081534772295
Qwen3-4B-Base,q4base,gauche,fucitzn,0.0,0.007194244604316462
Qwen3-4B-Base,q4base,gauche,mnthsusa,0.0,0.011990407673860979
Qwen3-4B-Base,q4base,gauche,othlang,0.09999999999999998,0.0
Qwen3-4B-Base,q4base,gauche,health,0.0,0.047961630695443555
Qwen3-4B-Base,q4base,gauche,compuse*,0.10000000000000003,0.004796163069544366
Qwen3-4B-Base,q4base,gauche,webmob,0.1,0.007194244604316502
Qwen3-4B-Base,q4base,gauche,xmovie,0.16000000000000003,0.009592326139088753
Qwen3-4B-Base,q4base,gauche,usewww*,0.13,0.004796163069544373
Qwen3-4B-Base,q4base,gauche,life,0.03999999999999995,0.021582733812949603
Qwen3-4B-Base,q4base,gauche,richwork,0.0,0.05515587529976021
Qwen3-4B-Base,q4base,centre,natspac/y,0.020000000000000004,0.04620462046204621
Qwen3-4B-Base,q4base,centre,natenvir/y,0.0,0.033003300330032986
Qwen3-4B-Base,q4base,centre,natheal/y,0.1,0.06600660066006604
Qwen3-4B-Base,q4base,centre,natcity/y,0.10000000000000002,0.05280528052805285
Qwen3-4B-Base,q4base,centre,natdrug/y,0.05,0.0033003300330033195
Qwen3-4B-Base,q4base,centre,nateduc/y,0.0,0.013201320132013167
Qwen3-4B-Base,q4base,centre,natrace/y,0.10000000000000002,0.019801980198019806
Qwen3-4B-Base,q4base,centre,natarms/y,0.020000000000000004,0.006600660066006611
Qwen3-4B-Base,q4base,centre,nataid/y,0.0,0.01650165016501648
Qwen3-4B-Base,q4base,centre,natfare/y,0.0,0.00990099009900991
Qwen3-4B-Base,q4base,centre,natroad,0.0,0.046204620462046195
Qwen3-4B-Base,q4base,centre,natsoc,0.05,0.03630363036303631
Qwen3-4B-Base,q4base,centre,natmass,0.020000000000000004,0.046204620462046195
Qwen3-4B-Base,q4base,centre,natpark,0.0,0.05940594059405936
Qwen3-4B-Base,q4base,centre,natchld,0.0,0.0363036303630363
Qwen3-4B-Base,q4base,centre,natsci,0.06999999999999999,0.03630363036303631
Qwen3-4B-Base,q4base,centre,natenrgy,0.1,0.029702970297029722
Qwen3-4B-Base,q4base,centre,uswary,0.0,0.02640264026402639
Qwen3-4B-Base,q4base,centre,prayer,0.13,0.01980198019801982
Qwen3-4B-Base,q4base,centre,courts,0.0,0.016501650165016507
Qwen3-4B-Base,q4base,centre,discaffw,0.01999999999999999,0.03300330033003298
Qwen3-4B-Base,q4base,centre,discaffm,0.01999999999999999,0.036303630363036306
Qwen3-4B-Base,q4base,centre,fehire,0.020000000000000018,0.013201320132013188
Qwen3-4B-Base,q4base,centre,fechld,0.0,0.0396039603960396
Qwen3-4B-Base,q4base,centre,fepresch,0.0,0.0627062706270627
Qwen3-4B-Base,q4base,centre,fefam,0.0,0.033003300330032986
Qwen3-4B-Base,q4base,centre,fepol,0.0,0.05280528052805278
Qwen3-4B-Base,q4base,centre,mobile16,0.13,0.016501650165016507
Qwen3-4B-Base,q4base,centre,incom16,0.040000000000000015,0.029702970297029736
Qwen3-4B-Base,q4base,centre,dwelown16,0.05000000000000002,0.013201320132013201
Qwen3-4B-Base,q4base,centre,divorced,0.08999999999999998,0.003300330033003257
Qwen3-4B-Base,q4base,centre,posslq/y,0.10000000000000002,0.0231023102310231
Qwen3-4B-Base,q4base,centre,evwork,0.09999999999999998,0.00660066006600659
Qwen3-4B-Base,q4base,centre,wrkgovt1,0.07000000000000005,0.0
Qwen3-4B-Base,q4base,centre,wrkgovt2,0.0,0.009900990099009882
Qwen3-4B-Base,q4base,centre,partfull,0.2,0.029702970297029715
Qwen3-4B-Base,q4base,centre,wksub1,0.33999999999999997,0.04620462046204621
Qwen3-4B-Base,q4base,centre,wksup1,0.0,0.009900990099009868
Qwen3-4B-Base,q4base,centre,conarmy,0.25,0.04290429042904289
Qwen3-4B-Base,q4base,centre,conbus,0.18,0.029702970297029695
Qwen3-4B-Base,q4base,centre,conclerg,0.18,0.08250825082508254
Qwen3-4B-Base,q4base,centre,coneduc,0.18,0.009900990099009896
Qwen3-4B-Base,q4base,centre,confed,0.18,0.026402640264026396
Qwen3-4B-Base,q4base,centre,confinan,0.25,0.009900990099009882
Qwen3-4B-Base,q4base,centre,conjudge,0.0,0.019801980198019764
Qwen3-4B-Base,q4base,centre,conlabor,0.25,0.026402640264026403
Qwen3-4B-Base,q4base,centre,conlegis,0.25,0.06930693069306929
Qwen3-4B-Base,q4base,centre,conmedic,0.0,0.05280528052805284
Qwen3-4B-Base,q4base,centre,conpress,0.25,0.016501650165016493
Qwen3-4B-Base,q4base,centre,consci,0.29000000000000004,0.033003300330033
Qwen3-4B-Base,q4base,centre,contv,0.25,0.01650165016501655
Qwen3-4B-Base,q4base,centre,joblose,0.0,0.013201320132013201
Qwen3-4B-Base,q4base,centre,jobfind,0.35,0.013201320132013195
Qwen3-4B-Base,q4base,centre,happy,0.0,0.04620462046204621
Qwen3-4B-Base,q4base,centre,hapmar,0.07,0.02640264026402642
Qwen3-4B-Base,q4base,centre,satjob,0.19000000000000003,0.059405940594059424
Qwen3-4B-Base,q4base,centre,spdeg*,0.04999999999999999,0.026402640264026365
Qwen3-4B-Base,q4base,centre,spjew,0.0,0.052805280528052834
Qwen3-4B-Base,q4base,centre,spfund,0.26999999999999996,0.016501650165016545
Qwen3-4B-Base,q4base,centre,unemp,0.0,0.03960396039603961
Qwen3-4B-Base,q4base,centre,union1,0.0,0.01980198019801975
Qwen3-4B-Base,q4base,centre,spkath/y,0.0,0.01980198019801982
Qwen3-4B-Base,q4base,centre,colath,0.09999999999999998,0.0363036303630363
Qwen3-4B-Base,q4base,centre,spkrac/y,0.0,0.013201320132013222
Qwen3-4B-Base,q4base,centre,colrac,0.08999999999999998,0.0033003300330033125
Qwen3-4B-Base,q4base,centre,librac/y,0.03999999999999995,0.0066006600660065695
Qwen3-4B-Base,q4base,centre,spkcom/y,0.0,0.023102310231023132
Qwen3-4B-Base,q4base,centre,colcom/y,0.08999999999999998,0.019801980198019792
Qwen3-4B-Base,q4base,centre,libcom/y,0.03999999999999995,0.023102310231023132
Qwen3-4B-Base,q4base,centre,spkhomo/y,0.09999999999999998,0.009900990099009965
Qwen3-4B-Base,q4base,centre,colhomo,0.20000000000000004,0.009900990099009965
Qwen3-4B-Base,q4base,centre,libhomo/y,0.03999999999999995,0.03300330033003297
Qwen3-4B-Base,q4base,centre,cappun,0.06999999999999998,0.0033003300330033125
Qwen3-4B-Base,q4base,centre,polhitok/y,0.08999999999999998,0.006600660066006597
Qwen3-4B-Base,q4base,centre,polabuse/y,0.05000000000000003,0.013201320132013222
Qwen3-4B-Base,q4base,centre,polattak/y,0.08999999999999998,0.01980198019801982
Qwen3-4B-Base,q4base,centre,grass,0.0,0.016501650165016493
Qwen3-4B-Base,q4base,centre,gunlaw,0.0,0.016501650165016535
Qwen3-4B-Base,q4base,centre,owngun,0.08999999999999998,0.013201320132013167
Qwen3-4B-Base,q4base,centre,hunt1,0.0,0.016501650165016493
