item,panel,paire,ecart_annees,n_paires,consistance,hasard_panel,n_modalites_panel
courts,2010-2014,2010-2014,4,1126,0.6705150976909414,0.5103222164161461,3
discaffw,2010-2014,2010-2014,4,426,0.49295774647887325,0.32270690065070573,4
discaffm,2010-2014,2010-2014,4,438,0.4634703196347032,0.3115040742304176,4
fehire,2010-2014,2010-2014,4,441,0.49206349206349204,0.3197871251156031,5
fechld,2010-2014,2010-2014,4,897,0.5139353400222966,0.3383559130791567,4
fepresch,2010-2014,2010-2014,4,885,0.5412429378531074,0.365197997164135,4
fefam,2010-2014,2010-2014,4,888,0.5529279279279279,0.31579371410496915,4
fepol,2010-2014,2010-2014,4,835,0.8383233532934131,0.665386990254772,2
mobile16,2010-2014,2010-2014,4,1303,0.782808902532617,0.3432688276842526,3
incom16,2010-2014,2010-2014,4,1273,0.5718774548311076,0.2948136457321008,5
wrkstat,2010-2014,2010-2014,4,1303,0.5909439754412893,0.2610903235269335,8
evwork,2010-2014,2010-2014,4,316,0.9525316455696202,0.7626088877666962,2
partfull,2010-2014,2010-2014,4,835,0.8047904191616766,0.6340748187325627,2
conarmy,2010-2014,2010-2014,4,875,0.6068571428571429,0.4307796225232987,3
conbus,2010-2014,2010-2014,4,856,0.625,0.47401363473348795,3
conclerg,2010-2014,2010-2014,4,846,0.6288416075650118,0.40202361128913683,3
coneduc,2010-2014,2010-2014,4,884,0.5995475113122172,0.43317925963884635,3
confed,2010-2014,2010-2014,4,868,0.6048387096774194,0.37805594254287095,3
confinan,2010-2014,2010-2014,4,885,0.5796610169491525,0.4134209372124423,3
conjudge,2010-2014,2010-2014,4,860,0.5523255813953488,0.3988705129823676,3
conlabor,2010-2014,2010-2014,4,827,0.6348246674727932,0.4558615384615384,3
conlegis,2010-2014,2010-2014,4,872,0.6009174311926605,0.4207535346220174,3
conmedic,2010-2014,2010-2014,4,874,0.540045766590389,0.40636753008581794,3
conpress,2010-2014,2010-2014,4,875,0.5988571428571429,0.41289034735365804,3
consci,2010-2014,2010-2014,4,825,0.6363636363636364,0.4506623922102958,3
contv,2010-2014,2010-2014,4,876,0.569634703196347,0.4074753104395649,3
joblose,2010-2014,2010-2014,4,433,0.5473441108545035,0.38703960872878945,4
jobfind,2010-2014,2010-2014,4,434,0.576036866359447,0.417059602485087,3
happy,2010-2014,2010-2014,4,1298,0.6032357473035439,0.4309753336182788,3
hapmar,2010-2014,2010-2014,4,519,0.7109826589595376,0.5035898272093106,3
satjob,2010-2014,2010-2014,4,856,0.5654205607476636,0.38702081220361284,4
spdeg*,2010-2014,2010-2014,4,519,0.8323699421965318,0.312997118740362,5
spfund,2010-2014,2010-2014,4,482,0.8195020746887967,0.3441217993079585,3
unemp,2010-2014,2010-2014,4,889,0.7784026996625422,0.5295453726833754,2
spkath/y,2010-2014,2010-2014,4,801,0.8114856429463171,0.628974315596732,2
colath,2010-2014,2010-2014,4,772,0.7357512953367875,0.5281074401664932,2
spkrac/y,2010-2014,2010-2014,4,791,0.7357774968394437,0.5148538150416287,2
colrac,2010-2014,2010-2014,4,781,0.6709346991037132,0.5010834026831286,2
librac/y,2010-2014,2010-2014,4,786,0.7519083969465649,0.5529353836494945,2
spkcom/y,2010-2014,2010-2014,4,784,0.7997448979591837,0.5508296576349507,2
colcom/y,2010-2014,2010-2014,4,749,0.7383177570093458,0.5390524062964491,2
libcom/y,2010-2014,2010-2014,4,780,0.7948717948717948,0.5838423247418043,2
spkhomo/y,2010-2014,2010-2014,4,796,0.8969849246231156,0.7685780796226884,2
colhomo,2010-2014,2010-2014,4,793,0.8940731399747793,0.7419418739385089,2
libhomo/y,2010-2014,2010-2014,4,799,0.851063829787234,0.6601654024734545,2
cappun,2010-2014,2010-2014,4,1183,0.8233305156382079,0.561368485147718,2
polhitok/y,2010-2014,2010-2014,4,814,0.8144963144963145,0.5606313850157051,2
polabuse/y,2010-2014,2010-2014,4,873,0.8694158075601375,0.8303045289659086,2
polattak/y,2010-2014,2010-2014,4,871,0.8599311136624569,0.7594983106333812,2
grass,2010-2014,2010-2014,4,777,0.8133848133848134,0.5008860745917717,2
gunlaw,2010-2014,2010-2014,4,800,0.76875,0.6201309735236384,2
owngun,2010-2014,2010-2014,4,395,0.8531645569620253,0.5295938485198002,3
class,2010-2014,2010-2014,4,1291,0.6839659178931061,0.4010878729589022,4
satfin,2010-2014,2010-2014,4,1296,0.5625,0.3571426507736712,3
finalter,2010-2014,2010-2014,4,1295,0.44555984555984557,0.34409251772705596,3
finrela,2010-2014,2010-2014,4,1286,0.5536547433903577,0.30572390423713697,5
racdif1,2010-2014,2010-2014,4,844,0.7523696682464455,0.526757329754828,2
racdif2,2010-2014,2010-2014,4,876,0.8949771689497716,0.8145065398335316,2
racdif3,2010-2014,2010-2014,4,863,0.7045191193511008,0.5009047344041826,2
racdif4,2010-2014,2010-2014,4,840,0.7,0.5007627145796598,2
wlthwhts,2010-2014,2010-2014,4,871,0.4764638346727899,0.33859427565860983,7
wlthblks,2010-2014,2010-2014,4,863,0.42178447276940906,0.2868726820141,7
racwork,2010-2014,2010-2014,4,399,0.5764411027568922,0.3476223543400713,5
letin1a,2010-2014,2010-2014,4,871,0.4753157290470723,0.26278196438040885,5
getahead,2010-2014,2010-2014,4,803,0.6413449564134496,0.5378179178457502,3
aged,2010-2014,2010-2014,4,875,0.5565714285714286,0.3936684270218741,3
parsol,2010-2014,2010-2014,4,873,0.47308132875143183,0.2466435353267603,5
kidssol,2010-2014,2010-2014,4,857,0.4492415402567094,0.20465813598593263,6
spanking,2010-2014,2010-2014,4,885,0.5581920903954802,0.32301636196024786,4
divlaw,2010-2014,2010-2014,4,815,0.6539877300613497,0.35298318011909174,3
sexeduc,2010-2014,2010-2014,4,883,0.9184597961494904,0.8132277048438208,2
pillok,2010-2014,2010-2014,4,872,0.4644495412844037,0.26414964164251914,4
xmarsex,2010-2014,2010-2014,4,794,0.7732997481108312,0.6341679157506195,4
homosex,2010-2014,2010-2014,4,742,0.7601078167115903,0.3941215286993834,4
marhomo,2010-2014,2010-2014,4,794,0.4811083123425693,0.2123826793683962,5
discaff,2010-2014,2010-2014,4,767,0.5684485006518905,0.38445124578287415,3
abdefect,2010-2014,2010-2014,4,759,0.8484848484848485,0.626843481882549,2
abnomore,2010-2014,2010-2014,4,753,0.8154050464807437,0.5008026186561869,2
abhlth,2010-2014,2010-2014,4,760,0.9236842105263158,0.7751559229356231,2
abpoor,2010-2014,2010-2014,4,754,0.830238726790451,0.5040653679222311,2
abrape,2010-2014,2010-2014,4,758,0.9023746701846965,0.6790296513629136,2
absingle,2010-2014,2010-2014,4,761,0.835742444152431,0.5107428195524621,2
abany,2010-2014,2010-2014,4,757,0.8031704095112285,0.5080428316478286,2
letdie1,2010-2014,2010-2014,4,857,0.8039673278879813,0.5640144900718957,2
suicide1,2010-2014,2010-2014,4,836,0.8205741626794258,0.522329968055971,2
suicide2,2010-2014,2010-2014,4,875,0.8777142857142857,0.8027150456588203,2
suicide3,2010-2014,2010-2014,4,869,0.8952819332566168,0.8056806283653448,2
suicide4,2010-2014,2010-2014,4,863,0.8354577056778679,0.6966082886155285,2
pornlaw,2010-2014,2010-2014,4,880,0.7568181818181818,0.5136239584591232,3
fair,2010-2014,2010-2014,4,881,0.699205448354143,0.43345113982476624,3
helpful,2010-2014,2010-2014,4,881,0.6356413166855845,0.4169524215461666,3
trust,2010-2014,2010-2014,4,887,0.7350620067643743,0.4883753793062414,3
tax,2010-2014,2010-2014,4,782,0.7365728900255755,0.48273656449227587,3
news,2010-2014,2010-2014,4,902,0.4977827050997783,0.21776908406279036,5
relig16*,2010-2014,2010-2014,4,1296,0.8796296296296297,0.3837064723261464,11
attend,2010-2014,2010-2014,4,1298,0.4437596302003082,0.14272225674595976,9
pray,2010-2014,2010-2014,4,1290,0.506201550387597,0.2163789187565928,6
postlife,2010-2014,2010-2014,4,1069,0.8933582787652011,0.6932812724463355,2
bible,2010-2014,2010-2014,4,1280,0.7078125,0.34745116594384345,4
reborn,2010-2014,2010-2014,4,1281,0.8501170960187353,0.5269986953293184,2
savesoul,2010-2014,2010-2014,4,1299,0.8352578906851424,0.5090949630801624,2
granborn,2010-2014,2010-2014,4,1190,0.8647058823529412,0.4242022212419162,5
uscitzn*,2010-2014,2010-2014,4,107,0.822429906542056,0.4763168503090567,4
income,2010-2014,2010-2014,4,1134,0.6975308641975309,0.4692987315935267,12
health,2010-2014,2010-2014,4,813,0.5867158671586716,0.3319214539541194,4
xmovie,2010-2014,2010-2014,4,885,0.831638418079096,0.6237249627966861,2
life,2010-2014,2010-2014,4,798,0.6967418546365914,0.4538420071426968,3
richwork,2010-2014,2010-2014,4,475,0.7557894736842106,0.5782154949268827,2
natspac/y,2016-2020,2018-2020,2,893,0.6259798432250839,0.3753475896011303,3
natenvir/y,2016-2020,2018-2020,2,504,0.7361111111111112,0.531614336543784,3
natheal/y,2016-2020,2018-2020,2,979,0.693564862104188,0.5610705764402645,3
natcity/y,2016-2020,2018-2020,2,886,0.5609480812641083,0.35137204371197966,3
natdrug/y,2016-2020,2018-2020,2,965,0.6352331606217616,0.5296754517351996,3
nateduc/y,2016-2020,2018-2020,2,1001,0.7492507492507493,0.6249008368519462,3
natrace/y,2016-2020,2018-2020,2,907,0.6504961411245865,0.42317051352484486,3
natarms/y,2016-2020,2018-2020,2,968,0.609504132231405,0.3417946154619989,3
nataid/y,2016-2020,2018-2020,2,940,0.6117021276595744,0.40561618906373903,3
natfare/y,2016-2020,2018-2020,2,973,0.6813977389516958,0.37147006222923945,3
natroad,2016-2020,2018-2020,2,994,0.6800804828973843,0.44213962311785415,3
natsoc,2016-2020,2018-2020,2,953,0.6977964323189927,0.4980727543284602,3
natmass,2016-2020,2018-2020,2,942,0.6411889596602972,0.43137571930407165,3
natpark,2016-2020,2018-2020,2,982,0.6802443991853361,0.4825736435767031,3
natchld,2016-2020,2018-2020,2,944,0.6557203389830508,0.48553888172678583,3
natsci,2016-2020,2018-2020,2,946,0.6067653276955602,0.4229130961634583,3
natenrgy,2016-2020,2018-2020,2,961,0.631633714880333,0.45689150100706194,3
uswary,2016-2020,2018-2020,2,299,0.7023411371237458,0.5007396449704142,2
prayer,2016-2020,2018-2020,2,639,0.7386541471048513,0.5019985294668139,2
courts,2016-2020,2018-2020,2,831,0.6606498194945848,0.4486191123256977,3
discaffw,2016-2020,2018-2020,2,308,0.41883116883116883,0.32086825625986104,4
discaffm,2016-2020,2018-2020,2,347,0.4265129682997118,0.28929324155750846,4
fehire,2016-2020,2018-2020,2,319,0.4670846394984326,0.333452216066482,5
fechld,2016-2020,2018-2020,2,669,0.515695067264574,0.32884578563995837,4
fepresch,2016-2020,2018-2020,2,658,0.5045592705167173,0.3739734225802951,4
fefam,2016-2020,2018-2020,2,666,0.5435435435435435,0.3356181858170736,4
fepol,2016-2020,2018-2020,2,647,0.8948995363214838,0.76195471208068,2
posslq/y,2016-2020,2018-2020,2,1008,0.8045634920634921,0.34943056205710155,4
wrkstat,2016-2020,2018-2020,2,1012,0.6393280632411067,0.2958648302346996,8
evwork,2016-2020,2018-2020,2,312,0.9583333333333334,0.8290831651287967,2
partfull,2016-2020,2018-2020,2,605,0.8330578512396695,0.6648537548291273,2
wksub1,2016-2020,2018-2020,2,586,0.8720136518771331,0.7077759238835231,2
wksup1,2016-2020,2018-2020,2,582,0.7422680412371134,0.5388613406795225,2
conarmy,2016-2020,2018-2020,2,669,0.6158445440956651,0.47895838274950747,3
conbus,2016-2020,2018-2020,2,657,0.624048706240487,0.4967757188673556,3
conclerg,2016-2020,2018-2020,2,649,0.613251155624037,0.3942587899801194,3
coneduc,2016-2020,2018-2020,2,669,0.5381165919282511,0.41272336904724505,3
confed,2016-2020,2018-2020,2,663,0.6289592760180995,0.40265241018531633,3
confinan,2016-2020,2018-2020,2,666,0.5960960960960962,0.4135642039542144,3
conjudge,2016-2020,2018-2020,2,661,0.556732223903177,0.41236243483356094,3
conlabor,2016-2020,2018-2020,2,641,0.6443057722308893,0.4858356096080472,3
conlegis,2016-2020,2018-2020,2,659,0.6191198786039454,0.451555035526609,3
conmedic,2016-2020,2018-2020,2,670,0.5791044776119403,0.4035047181765328,3
conpress,2016-2020,2018-2020,2,667,0.6626686656671664,0.39747294166349517,3
consci,2016-2020,2018-2020,2,653,0.6416539050535988,0.44063939020368287,3
contv,2016-2020,2018-2020,2,664,0.5978915662650602,0.4289108827934353,3
joblose,2016-2020,2018-2020,2,315,0.5492063492063493,0.5650158450390784,4
jobfind,2016-2020,2018-2020,2,311,0.5305466237942122,0.34765784181896314,3
happy,2016-2020,2018-2020,2,1010,0.5336633663366337,0.4208963558107841,3
hapmar,2016-2020,2018-2020,2,434,0.716589861751152,0.5212262617065557,3
satjob,2016-2020,2018-2020,2,632,0.5205696202531646,0.3892612101169232,4
spdeg*,2016-2020,2018-2020,2,433,0.9676674364896074,0.28692184668307563,5
unemp,2016-2020,2018-2020,2,672,0.7604166666666666,0.5509541420118343,2
union1,2016-2020,2018-2020,2,664,0.9096385542168675,0.7744608922215099,4
spkath/y,2016-2020,2018-2020,2,673,0.8320950965824666,0.6826215118671521,2
colath,2016-2020,2018-2020,2,637,0.7189952904238619,0.5571689663997911,2
spkrac/y,2016-2020,2018-2020,2,657,0.6560121765601218,0.5124653739612188,2
colrac,2016-2020,2018-2020,2,644,0.6583850931677019,0.5105282149953718,2
librac/y,2016-2020,2018-2020,2,658,0.6413373860182371,0.5275561409795085,2
spkcom/y,2016-2020,2018-2020,2,648,0.8024691358024691,0.5796820142265126,2
colcom/y,2016-2020,2018-2020,2,622,0.364951768488746,0.546133327120875,2
libcom/y,2016-2020,2018-2020,2,642,0.7959501557632399,0.6128519552764318,2
spkhomo/y,2016-2020,2018-2020,2,660,0.906060606060606,0.8021355608228194,2
colhomo,2016-2020,2018-2020,2,660,0.8772727272727273,0.7839314582944312,2
libhomo/y,2016-2020,2018-2020,2,661,0.8472012102874432,0.7383360962710408,2
cappun,2016-2020,2018-2020,2,922,0.8091106290672451,0.5346134084552494,2
polhitok/y,2016-2020,2018-2020,2,641,0.781591263650546,0.5370228612617804,2
polabuse/y,2016-2020,2018-2020,2,663,0.8687782805429864,0.82252464504929,2
polattak/y,2016-2020,2018-2020,2,658,0.7857142857142857,0.7555026197247803,2
grass,2016-2020,2018-2020,2,626,0.854632587859425,0.5439488511129716,2
gunlaw,2016-2020,2018-2020,2,661,0.7534039334341907,0.5925532734712577,2
owngun,2016-2020,2018-2020,2,662,0.8564954682779456,0.5183033608867799,3
hunt1,2016-2020,2018-2020,2,678,0.9233038348082596,0.703543061573461,4
class,2016-2020,2018-2020,2,1009,0.686818632309217,0.3913677093176069,4
satfin,2016-2020,2018-2020,2,1010,0.593069306930693,0.35605691952280216,3
finalter,2016-2020,2018-2020,2,1010,0.5445544554455446,0.37650315184591404,3
finrela,2016-2020,2018-2020,2,1001,0.5744255744255744,0.31463785035235486,5
racdif1,2016-2020,2018-2020,2,635,0.7763779527559055,0.5011247165897147,2
racdif2,2016-2020,2018-2020,2,655,0.9129770992366413,0.8456817327592054,2
racdif3,2016-2020,2018-2020,2,640,0.7046875,0.5002359838794189,2
racdif4,2016-2020,2018-2020,2,629,0.7631160572337043,0.5292324215394099,2
wlthwhts,2016-2020,2018-2020,2,345,0.43768115942028984,0.3403061831153389,7
wlthblks,2016-2020,2018-2020,2,344,0.4186046511627907,0.29986874078256925,7
racwork,2016-2020,2018-2020,2,293,0.5665529010238908,0.32323288067705896,5
letin1a,2016-2020,2018-2020,2,642,0.46417445482866043,0.270998095567867,5
getahead,2016-2020,2018-2020,2,667,0.6896551724137931,0.5614110951700506,3
aged,2016-2020,2018-2020,2,662,0.6117824773413897,0.42007174090798927,3
parsol,2016-2020,2018-2020,2,664,0.5015060240963856,0.2545437282986111,5
kidssol,2016-2020,2018-2020,2,644,0.40683229813664595,0.21845664144977664,6
spanking,2016-2020,2018-2020,2,653,0.5053598774885145,0.32323199054170065,4
divlaw,2016-2020,2018-2020,2,605,0.6528925619834711,0.3634693071203649,3
sexeduc,2016-2020,2018-2020,2,662,0.9123867069486404,0.8423754418016254,2
pillok,2016-2020,2018-2020,2,648,0.49537037037037035,0.2690948245492321,4
xmarsex,2016-2020,2018-2020,2,661,0.7216338880484114,0.5966280911962764,4
homosex,2016-2020,2018-2020,2,630,0.7555555555555555,0.4370273263162604,4
discaff,2016-2020,2018-2020,2,644,0.5854037267080745,0.3905215524558624,3
abdefect,2016-2020,2018-2020,2,637,0.82574568288854,0.650646810172071,2
abnomore,2016-2020,2018-2020,2,651,0.7926267281105991,0.5003847838491996,2
abhlth,2016-2020,2018-2020,2,637,0.9042386185243328,0.820738725123181,2
abpoor,2016-2020,2018-2020,2,645,0.7984496124031008,0.5000865650969528,2
abrape,2016-2020,2018-2020,2,640,0.8875,0.6739793014551392,2
absingle,2016-2020,2018-2020,2,641,0.7800312012480499,0.5029274371523451,2
abany,2016-2020,2018-2020,2,653,0.7672281776416539,0.5000034444513334,2
letdie1,2016-2020,2018-2020,2,337,0.8338278931750742,0.6033057851239669,2
suicide1,2016-2020,2018-2020,2,637,0.8241758241758241,0.5461901313203116,2
suicide2,2016-2020,2018-2020,2,654,0.8853211009174312,0.7710632699111726,2
suicide3,2016-2020,2018-2020,2,659,0.8922610015174507,0.779668409104247,2
suicide4,2016-2020,2018-2020,2,648,0.8472222222222222,0.6603818545692524,2
pornlaw,2016-2020,2018-2020,2,664,0.7289156626506024,0.5015392299687825,3
fair,2016-2020,2018-2020,2,661,0.6792738275340393,0.437491779396462,3
helpful,2016-2020,2018-2020,2,670,0.6507462686567164,0.42121453232822337,3
trust,2016-2020,2018-2020,2,667,0.7406296851574213,0.5108552348979983,3
tax,2016-2020,2018-2020,2,643,0.702954898911353,0.4819111751432725,3
vote16,2016-2020,2018-2020,2,934,0.8940042826552462,0.5177444953419356,3
pres16,2016-2020,2018-2020,2,614,0.9169381107491856,0.44097497787002843,4
if16who,2016-2020,2018-2020,2,194,0.5773195876288659,0.3654382761139518,3
news,2016-2020,2018-2020,2,672,0.5520833333333334,0.2738885841938283,5
attend,2016-2020,2018-2020,2,946,0.17970401691331925,0.1676510566685006,9
pray,2016-2020,2018-2020,2,1002,0.5409181636726547,0.21861239499831797,6
postlife,2016-2020,2018-2020,2,889,0.8875140607424072,0.6924161700275275,2
bible,2016-2020,2018-2020,2,985,0.7208121827411168,0.3563178249115339,4
reborn,2016-2020,2018-2020,2,973,0.8478931140801644,0.5119996879263082,2
savesoul,2016-2020,2018-2020,2,995,0.8552763819095477,0.5064720857685825,2
uscitzn*,2016-2020,2018-2020,2,120,0.8833333333333333,0.4925228593306608,4
income,2016-2020,2018-2020,2,810,0.6864197530864198,0.5432919604840846,12
othlang,2016-2020,2018-2020,2,1003,0.8773678963110668,0.5735866458225678,2
health,2016-2020,2018-2020,2,676,0.5976331360946746,0.3478822680187069,4
compuse*,2016-2020,2018-2020,2,663,0.8929110105580694,0.6798460880788617,2
xmovie,2016-2020,2018-2020,2,671,0.8032786885245902,0.5985748572621159,2
life,2016-2020,2018-2020,2,668,0.6826347305389222,0.4574100764053308,3
richwork,2016-2020,2018-2020,2,351,0.7635327635327636,0.5975383918036519,2
natspac/y,2016-2020,2016-2020,4,732,0.5956284153005464,0.3739659061682252,3
natenvir/y,2016-2020,2016-2020,4,374,0.7085561497326203,0.4845937005330648,3
natheal/y,2016-2020,2016-2020,4,787,0.6340533672172808,0.4825928823913667,3
natcity/y,2016-2020,2016-2020,4,713,0.5483870967741935,0.34706980643194635,3
natdrug/y,2016-2020,2016-2020,4,770,0.6012987012987013,0.4905814203413665,3
nateduc/y,2016-2020,2016-2020,4,802,0.729426433915212,0.5835892188025168,3
natrace/y,2016-2020,2016-2020,4,713,0.6297335203366059,0.3936277455590619,3
natarms/y,2016-2020,2016-2020,4,788,0.5697969543147208,0.34048781754727697,3
nataid/y,2016-2020,2016-2020,4,756,0.6216931216931217,0.476449230977674,3
natfare/y,2016-2020,2016-2020,4,784,0.6237244897959183,0.3629605462228983,3
natroad,2016-2020,2016-2020,4,798,0.6516290726817042,0.4203382626628439,3
natsoc,2016-2020,2016-2020,4,780,0.6576923076923077,0.4906724160085608,3
natmass,2016-2020,2016-2020,4,763,0.6186107470511141,0.4328287849945385,3
natpark,2016-2020,2016-2020,4,793,0.6166456494325346,0.47874768650047905,3
natchld,2016-2020,2016-2020,4,754,0.6273209549071618,0.46777311385459536,3
natsci,2016-2020,2016-2020,4,750,0.568,0.40698803554419694,3
natenrgy,2016-2020,2016-2020,4,774,0.6007751937984496,0.4481271985336619,3
uswary,2016-2020,2016-2020,4,225,0.6844444444444444,0.5173216612649938,2
prayer,2016-2020,2016-2020,4,492,0.7540650406504065,0.5141045755624065,2
courts,2016-2020,2016-2020,4,682,0.6700879765395894,0.4555984609382167,3
discaffw,2016-2020,2016-2020,4,258,0.46511627906976744,0.3523703851983186,4
discaffm,2016-2020,2016-2020,4,239,0.39748953974895396,0.28964248910408136,4
fehire,2016-2020,2016-2020,4,259,0.4247104247104247,0.3380569017504403,5
fechld,2016-2020,2016-2020,4,505,0.5504950495049505,0.3344657777233388,4
fepresch,2016-2020,2016-2020,4,504,0.5198412698412699,0.3788552533333333,4
fefam,2016-2020,2016-2020,4,504,0.5376984126984127,0.3303718998831178,4
fepol,2016-2020,2016-2020,4,482,0.8132780082987552,0.685621525341559,2
posslq/y,2016-2020,2016-2020,4,803,0.775840597758406,0.3440191523729607,4
wrkstat,2016-2020,2016-2020,4,809,0.6143386897404203,0.28102031381667236,8
evwork,2016-2020,2016-2020,4,224,0.9553571428571429,0.83952666385738,2
partfull,2016-2020,2016-2020,4,482,0.8174273858921162,0.6433750942508096,2
wksub1,2016-2020,2016-2020,4,455,0.8395604395604396,0.6992240970199237,2
wksup1,2016-2020,2016-2020,4,457,0.7155361050328227,0.5264996635784897,2
conarmy,2016-2020,2016-2020,4,562,0.5747330960854092,0.4420364347360013,3
conbus,2016-2020,2016-2020,4,560,0.6267857142857143,0.4808538995804259,3
conclerg,2016-2020,2016-2020,4,561,0.6221033868092691,0.3989942665221014,3
coneduc,2016-2020,2016-2020,4,566,0.5565371024734982,0.4153425405512525,3
confed,2016-2020,2016-2020,4,559,0.38998211091234347,0.399006171521219,3
confinan,2016-2020,2016-2020,4,568,0.5897887323943662,0.414964578036587,3
conjudge,2016-2020,2016-2020,4,564,0.5514184397163121,0.40000518102925237,3
conlabor,2016-2020,2016-2020,4,544,0.6011029411764706,0.4726322911173402,3
conlegis,2016-2020,2016-2020,4,561,0.5989304812834224,0.45594710743801653,3
conmedic,2016-2020,2016-2020,4,566,0.5547703180212014,0.3973199086590422,3
conpress,2016-2020,2016-2020,4,561,0.5418894830659536,0.4309403942303361,3
consci,2016-2020,2016-2020,4,557,0.6122082585278277,0.44850422149196945,3
contv,2016-2020,2016-2020,4,564,0.6170212765957447,0.4148558885832319,3
joblose,2016-2020,2016-2020,4,238,0.5588235294117647,0.50560276717925,4
jobfind,2016-2020,2016-2020,4,237,0.5780590717299579,0.35790544752558867,3
happy,2016-2020,2016-2020,4,805,0.4993788819875776,0.41805612291150307,3
hapmar,2016-2020,2016-2020,4,338,0.7189349112426036,0.49273738700455844,3
satjob,2016-2020,2016-2020,4,425,0.5341176470588235,0.3976196592498644,4
spdeg*,2016-2020,2016-2020,4,339,0.967551622418879,0.3100572841359367,5
unemp,2016-2020,2016-2020,4,568,0.772887323943662,0.535655859695287,2
union1,2016-2020,2016-2020,4,567,0.908289241622575,0.7719004043727868,4
spkath/y,2016-2020,2016-2020,4,534,0.8239700374531835,0.6775710505590262,2
colath,2016-2020,2016-2020,4,519,0.7321772639691715,0.5567698487712665,2
spkrac/y,2016-2020,2016-2020,4,532,0.7124060150375939,0.5240985499179001,2
colrac,2016-2020,2016-2020,4,526,0.6768060836501901,0.5037807183364839,2
librac/y,2016-2020,2016-2020,4,526,0.7053231939163498,0.5461422936449963,2
spkcom/y,2016-2020,2016-2020,4,519,0.8111753371868978,0.5908319639734736,2
colcom/y,2016-2020,2016-2020,4,506,0.3577075098814229,0.5580704891918221,2
libcom/y,2016-2020,2016-2020,4,523,0.8126195028680688,0.6130072561139479,2
spkhomo/y,2016-2020,2016-2020,4,527,0.9146110056925996,0.812482910513971,2
colhomo,2016-2020,2016-2020,4,525,0.9238095238095239,0.7903080486328782,2
libhomo/y,2016-2020,2016-2020,4,530,0.8660377358490566,0.7135815729766158,2
cappun,2016-2020,2016-2020,4,754,0.7838196286472149,0.5218207289662365,2
polhitok/y,2016-2020,2016-2020,4,548,0.7627737226277372,0.5712148971863195,2
polabuse/y,2016-2020,2016-2020,4,555,0.8990990990990991,0.8144207692217309,2
polattak/y,2016-2020,2016-2020,4,559,0.8193202146690519,0.7528805532130207,2
grass,2016-2020,2016-2020,4,533,0.8330206378986866,0.5246244165941197,2
gunlaw,2016-2020,2016-2020,4,521,0.7562380038387716,0.5931595370324236,2
owngun,2016-2020,2016-2020,4,531,0.8455743879472694,0.534331132204754,3
hunt1,2016-2020,2016-2020,4,539,0.9183673469387755,0.701631938860769,4
class,2016-2020,2016-2020,4,801,0.6928838951310862,0.39226904446797084,4
satfin,2016-2020,2016-2020,4,806,0.543424317617866,0.35027564947547646,3
finalter,2016-2020,2016-2020,4,808,0.4839108910891089,0.3565120951046034,3
finrela,2016-2020,2016-2020,4,801,0.5468164794007491,0.30805004168155,5
racdif1,2016-2020,2016-2020,4,479,0.7515657620041754,0.5078383763278571,2
racdif2,2016-2020,2016-2020,4,502,0.9103585657370518,0.8478956771580499,2
racdif3,2016-2020,2016-2020,4,492,0.6971544715447154,0.5010185039804301,2
racdif4,2016-2020,2016-2020,4,487,0.7248459958932238,0.5093486479811318,2
wlthwhts,2016-2020,2016-2020,4,244,0.47540983606557374,0.35618705825711827,7
wlthblks,2016-2020,2016-2020,4,241,0.3775933609958506,0.29712697867122473,7
racwork,2016-2020,2016-2020,4,235,0.6425531914893617,0.33481036055743785,5
letin1a,2016-2020,2016-2020,4,487,0.44353182751540043,0.2683520244416537,5
getahead,2016-2020,2016-2020,4,534,0.6573033707865169,0.5460217947727098,3
aged,2016-2020,2016-2020,4,560,0.6142857142857143,0.4310818079366164,3
parsol,2016-2020,2016-2020,4,562,0.48576512455516013,0.24651665959389427,5
kidssol,2016-2020,2016-2020,4,544,0.4172794117647059,0.21016408865013736,6
spanking,2016-2020,2016-2020,4,496,0.5241935483870968,0.31391608624577677,4
divlaw,2016-2020,2016-2020,4,456,0.5526315789473685,0.35470740613588836,3
sexeduc,2016-2020,2016-2020,4,501,0.9301397205588823,0.8559005727019702,2
pillok,2016-2020,2016-2020,4,488,0.4610655737704918,0.26708654674126325,4
xmarsex,2016-2020,2016-2020,4,528,0.6723484848484849,0.5883078361702445,4
homosex,2016-2020,2016-2020,4,513,0.783625730994152,0.42556128274277083,4
discaff,2016-2020,2016-2020,4,506,0.5830039525691699,0.3868784660497127,3
abdefect,2016-2020,2016-2020,4,503,0.878727634194831,0.6266722222222223,2
abnomore,2016-2020,2016-2020,4,506,0.8102766798418972,0.5016587283413709,2
abhlth,2016-2020,2016-2020,4,516,0.8817829457364341,0.8018970902835645,2
abpoor,2016-2020,2016-2020,4,507,0.814595660749507,0.5057481721243577,2
abrape,2016-2020,2016-2020,4,518,0.9034749034749034,0.6563053630841549,2
absingle,2016-2020,2016-2020,4,512,0.806640625,0.5107683616929012,2
abany,2016-2020,2016-2020,4,506,0.808300395256917,0.502822868654803,2
letdie1,2016-2020,2016-2020,4,237,0.8312236286919831,0.6122428062012547,2
suicide1,2016-2020,2016-2020,4,488,0.8442622950819673,0.5482741119181801,2
suicide2,2016-2020,2016-2020,4,502,0.8446215139442231,0.7931100226986387,2
