jeu,item,k,baseline,1-MAE,1-TV,spearman,KS
GSS,comprend,3,B0 uniforme,0.6861972755621204,0.5292959133431807,,
GSS,comprend,3,B1 autre cohorte,0.9824577140136466,0.9736865710204698,1.0,
GSS,comprend,3,B2 sous-echantillon (sexe),0.9828933009483688,0.9743399514225533,1.0,
GSS,conarmy,3,B0 uniforme,0.8411996066863323,0.7617994100294985,,
GSS,conarmy,3,B1 autre cohorte,0.9833133900511513,0.9749700850767269,1.0,
GSS,conarmy,3,B2 sous-echantillon (sexe),0.9820999279081702,0.9731498918622553,1.0,
GSS,conbus,3,B0 uniforme,0.800016596133101,0.7000248941996515,,
GSS,conbus,3,B1 autre cohorte,0.9642012818365159,0.9463019227547739,1.0,
GSS,conbus,3,B2 sous-echantillon (sexe),0.9642393219212869,0.9463589828819303,1.0,
GSS,conclerg,3,B0 uniforme,0.858310167635414,0.7874652514531211,,
GSS,conclerg,3,B1 autre cohorte,0.9951234755659265,0.9926852133488898,1.0,
GSS,conclerg,3,B2 sous-echantillon (sexe),0.995969503924537,0.9939542558868055,1.0,
GSS,condom,2,B0 uniforme,0.7380410022779044,0.7380410022779044,,
GSS,condom,2,B1 autre cohorte,0.9941527601358787,0.9941527601358787,0.9999999999999999,
GSS,condom,2,B2 sous-echantillon (sexe),0.994780606176649,0.994780606176649,0.9999999999999999,
GSS,condrift,2,B0 uniforme,0.6036144578313253,0.6036144578313253,,
GSS,condrift,2,B1 autre cohorte,0.9846582030347021,0.9846582030347021,0.9999999999999999,
GSS,condrift,2,B2 sous-echantillon (sexe),0.982579241792559,0.982579241792559,0.9999999999999999,
GSS,coneduc,3,B0 uniforme,0.834352327382408,0.7515284910736122,,
GSS,coneduc,3,B1 autre cohorte,0.9858622370656442,0.9787933555984663,1.0,
GSS,coneduc,3,B2 sous-echantillon (sexe),0.9857337007741233,0.9786005511611849,1.0,
GSS,confed,3,B0 uniforme,0.89020967475648,0.8353145121347202,,
GSS,confed,3,B1 autre cohorte,0.9541346695878642,0.9312020043817963,1.0,
GSS,confed,3,B2 sous-echantillon (sexe),0.954044883992438,0.931067325988657,1.0,
GSS,confinan,3,B0 uniforme,0.848159009449332,0.772238514173998,,
GSS,confinan,3,B1 autre cohorte,0.8631056080518447,0.7946584120777669,1.0,
GSS,confinan,3,B2 sous-echantillon (sexe),0.862100023089276,0.7931500346339141,1.0,
GSS,conjudge,3,B0 uniforme,0.8696629213483146,0.8044943820224719,,
GSS,conjudge,3,B1 autre cohorte,0.9882844557510659,0.9824266836265989,1.0,
GSS,conjudge,3,B2 sous-echantillon (sexe),0.9879830195981156,0.9819745293971734,1.0,
GSS,conlabor,3,B0 uniforme,0.8217094017094018,0.7325641025641026,,
GSS,conlabor,3,B1 autre cohorte,0.990515966650936,0.985773949976404,1.0,
GSS,conlabor,3,B2 sous-echantillon (sexe),0.9899052975580229,0.9848579463370343,1.0,
GSS,conlegis,3,B0 uniforme,0.8396436525612472,0.7594654788418708,,
GSS,conlegis,3,B1 autre cohorte,0.9715605625300313,0.957340843795047,1.0,
GSS,conlegis,3,B2 sous-echantillon (sexe),0.9698194650180851,0.9547291975271277,1.0,
GSS,conmedic,3,B0 uniforme,0.855058286459607,0.7825874296894106,,
GSS,conmedic,3,B1 autre cohorte,0.9762754791251533,0.96441321868773,1.0,
GSS,conmedic,3,B2 sous-echantillon (sexe),0.9759408015282908,0.9639112022924361,1.0,
GSS,conpress,3,B0 uniforme,0.8466584665846658,0.7699876998769988,,
GSS,conpress,3,B1 autre cohorte,0.988096619838602,0.9821449297579029,1.0,
GSS,conpress,3,B2 sous-echantillon (sexe),0.9887748753005858,0.9831623129508787,1.0,
GSS,consci,3,B0 uniforme,0.8181044750723158,0.7271567126084737,,
GSS,consci,3,B1 autre cohorte,0.9894364055764228,0.9841546083646341,1.0,
GSS,consci,3,B2 sous-echantillon (sexe),0.9887463215583246,0.983119482337487,1.0,
GSS,consent,2,B0 uniforme,0.6746575342465754,0.6746575342465754,,
GSS,consent,2,B1 autre cohorte,0.9856591406668338,0.9856591406668338,0.9999999999999999,
GSS,consent,2,B2 sous-echantillon (sexe),0.9860019403407985,0.9860019403407985,0.9999999999999999,
GSS,contv,3,B0 uniforme,0.8584821064644983,0.7877231596967473,,
GSS,contv,3,B1 autre cohorte,0.9825524046960322,0.9738286070440483,1.0,
GSS,contv,3,B2 sous-echantillon (sexe),0.9826006990386129,0.9739010485579193,1.0,
GSS,coop,4,B0 uniforme,0.7312992125984252,0.46259842519685046,,
GSS,coop,4,B1 autre cohorte,0.9944433616590005,0.9888867233180011,1.0,
GSS,coop,4,B2 sous-echantillon (sexe),0.9943465305108842,0.9886930610217683,1.0,
GSS,courts,3,B0 uniforme,0.7715029894038951,0.6572544841058426,,
GSS,courts,3,B1 autre cohorte,0.9827168243060205,0.9740752364590308,1.0,
GSS,courts,3,B2 sous-echantillon (sexe),0.9834796754370728,0.9752195131556093,1.0,
GSS,degree,5,B0 uniforme,0.8841095890410958,0.7102739726027396,,
GSS,degree,5,B1 autre cohorte,0.9916251952591939,0.9790629881479846,0.9999999999999999,
GSS,degree,5,B2 sous-echantillon (sexe),0.9914933289676046,0.9787333224190115,0.9999999999999999,
GSS,discaff,3,B0 uniforme,0.8788861854555285,0.8183292781832927,,
GSS,discaff,3,B1 autre cohorte,0.98820251719684,0.98230377579526,1.0,
GSS,discaff,3,B2 sous-echantillon (sexe),0.987883907249683,0.9818258608745246,1.0,
GSS,discaffm,4,B0 uniforme,0.878005657708628,0.7560113154172561,,
GSS,discaffm,4,B1 autre cohorte,0.9767326732673267,0.9534653465346535,1.0,
GSS,discaffm,4,B2 sous-echantillon (sexe),0.9775526237384963,0.9551052474769924,1.0,
GSS,discaffw,4,B0 uniforme,0.892433234421365,0.78486646884273,,
GSS,discaffw,4,B1 autre cohorte,0.9848938462625406,0.9697876925250812,1.0,
GSS,discaffw,4,B2 sous-echantillon (sexe),0.987782930668344,0.975565861336688,1.0,
GSS,divlaw,3,B0 uniforme,0.9332670972015235,0.8999006458022851,,
GSS,divlaw,3,B1 autre cohorte,0.9672287364832988,0.9508431047249482,1.0,
GSS,divlaw,3,B2 sous-echantillon (sexe),0.9676701525599353,0.951505228839903,1.0,
GSS,divorce,2,B0 uniforme,0.7408963585434174,0.7408963585434174,,
GSS,divorce,2,B1 autre cohorte,0.9970583303744033,0.9970583303744033,0.9999999999999999,
GSS,divorce,2,B2 sous-echantillon (sexe),0.9970918600469976,0.9970918600469976,0.9999999999999999,
GSS,dwelown,3,B0 uniforme,0.7899500624219725,0.6849250936329588,,
GSS,dwelown,3,B1 autre cohorte,0.9625545780660384,0.9438318670990575,1.0,
GSS,dwelown,3,B2 sous-echantillon (sexe),0.9618340605932125,0.9427510908898188,1.0,
GSS,earthsun,2,B0 uniforme,0.6947004608294931,0.6947004608294931,,
GSS,earthsun,2,B1 autre cohorte,0.9699894781705336,0.9699894781705336,0.9999999999999999,
GSS,earthsun,2,B2 sous-echantillon (sexe),0.9642452203024681,0.9642452203024681,0.9999999999999999,
GSS,electron,2,B0 uniforme,0.7773613193403298,0.7773613193403298,,
GSS,electron,2,B1 autre cohorte,0.9728568148358253,0.9728568148358253,0.9999999999999999,
GSS,electron,2,B2 sous-echantillon (sexe),0.9689536433358278,0.9689536433358278,0.9999999999999999,
GSS,eqwlth,7,B0 uniforme,0.9614662642098782,0.8651319247345737,,
GSS,eqwlth,7,B1 autre cohorte,0.9779335164388601,0.9227673075360103,0.8571428571428573,
GSS,eqwlth,7,B2 sous-echantillon (sexe),0.9775225755368497,0.9213290143789741,0.8571428571428573,
GSS,ethnum,4,B0 uniforme,0.8518654884634266,0.7037309769268532,,
GSS,ethnum,4,B1 autre cohorte,0.9718019371162038,0.9436038742324077,1.0,
GSS,ethnum,4,B2 sous-echantillon (sexe),0.9723217604665084,0.9446435209330167,1.0,
GSS,evcrack,2,B0 uniforme,0.563013698630137,0.563013698630137,,
GSS,evcrack,2,B1 autre cohorte,0.9996652823405442,0.9996652823405442,0.9999999999999999,
GSS,evcrack,2,B2 sous-echantillon (sexe),0.9994721190479035,0.9994721190479035,0.9999999999999999,
GSS,evidu,2,B0 uniforme,0.5363036303630363,0.5363036303630363,,
GSS,evidu,2,B1 autre cohorte,0.9987642429401311,0.9987642429401311,0.9999999999999999,
GSS,evidu,2,B2 sous-echantillon (sexe),0.9981227810268809,0.9981227810268809,0.9999999999999999,
GSS,evolved,2,B0 uniforme,0.9449938195302843,0.9449938195302843,,
GSS,evolved,2,B1 autre cohorte,0.9503129684664545,0.9503129684664545,0.9999999999999999,
GSS,evolved,2,B2 sous-echantillon (sexe),0.944570176051794,0.944570176051794,-0.9999999999999999,
GSS,evpaidsx,2,B0 uniforme,0.5715077605321508,0.5715077605321508,,
GSS,evpaidsx,2,B1 autre cohorte,0.9805986696230599,0.9805986696230599,0.9999999999999999,
GSS,evpaidsx,2,B2 sous-echantillon (sexe),0.9830156766580262,0.9830156766580262,0.9999999999999999,
GSS,evstray,3,B0 uniforme,0.8321042281219272,0.7481563421828908,,
GSS,evstray,3,B1 autre cohorte,0.991869374264011,0.9878040613960165,1.0,
GSS,evstray,3,B2 sous-echantillon (sexe),0.990362560151076,0.985543840226614,1.0,
GSS,evwork,2,B0 uniforme,0.6376404494382022,0.6376404494382022,,
GSS,evwork,2,B1 autre cohorte,0.9535360211500331,0.9535360211500331,0.9999999999999999,
GSS,evwork,2,B2 sous-echantillon (sexe),0.9490452573516195,0.9490452573516195,0.9999999999999999,
GSS,expdesgn,2,B0 uniforme,0.6477611940298508,0.6477611940298508,,
GSS,expdesgn,2,B1 autre cohorte,0.9476177220068952,0.9476177220068952,0.9999999999999999,
GSS,expdesgn,2,B2 sous-echantillon (sexe),0.9482234746609749,0.9482234746609749,0.9999999999999999,
GSS,fair,3,B0 uniforme,0.8368742368742369,0.7553113553113553,,
GSS,fair,3,B1 autre cohorte,0.9846439555048827,0.9769659332573241,1.0,
GSS,fair,3,B2 sous-echantillon (sexe),0.9847131705771373,0.9770697558657059,1.0,
GSS,famdif16,5,B0 uniforme,0.8420058997050148,0.6050147492625368,,
GSS,famdif16,5,B1 autre cohorte,0.9878433096978692,0.9696082742446729,0.9999999999999999,
GSS,famdif16,5,B2 sous-echantillon (sexe),0.9877569607247383,0.9693924018118458,0.9999999999999999,
GSS,famgen,7,B0 uniforme,0.800670953312832,0.302348336594912,,
GSS,famgen,7,B1 autre cohorte,0.988118535085267,0.9584148727984344,0.7207499701564473,
GSS,famgen,7,B2 sous-echantillon (sexe),0.9875423255696676,0.9563981394938367,0.7207499701564473,
GSS,fear,2,B0 uniforme,0.8307210031347962,0.8307210031347962,,
GSS,fear,2,B1 autre cohorte,0.9949167036536991,0.9949167036536991,0.9999999999999999,
GSS,fear,2,B2 sous-echantillon (sexe),0.9897146296092822,0.9897146296092822,0.9999999999999999,
GSS,fechld,4,B0 uniforme,0.8732443820224719,0.7464887640449438,,
GSS,fechld,4,B1 autre cohorte,0.9846080183861082,0.9692160367722166,1.0,
GSS,fechld,4,B2 sous-echantillon (sexe),0.9874604633352703,0.9749209266705405,1.0,
GSS,feeused,3,B0 uniforme,0.7830374753451677,0.6745562130177515,,
GSS,feeused,3,B1 autre cohorte,0.9555607631769094,0.9333411447653641,1.0,
GSS,feeused,3,B2 sous-echantillon (sexe),0.9562038373215211,0.9343057559822818,1.0,
GSS,fefam,4,B0 uniforme,0.8924541607898449,0.7849083215796897,,
GSS,fefam,4,B1 autre cohorte,0.9817964096392817,0.9635928192785636,1.0,
GSS,fefam,4,B2 sous-echantillon (sexe),0.9827587802035544,0.965517560407109,1.0,
GSS,fehire,5,B0 uniforme,0.883448275862069,0.7086206896551724,,
GSS,fehire,5,B1 autre cohorte,0.9820149747873478,0.9550374369683696,0.8999999999999998,
GSS,fehire,5,B2 sous-echantillon (sexe),0.984301738654106,0.9607543466352648,0.8999999999999998,
GSS,fejobaff,4,B0 uniforme,0.9123376623376623,0.8246753246753247,,
GSS,fejobaff,4,B1 autre cohorte,0.9827502188157926,0.9655004376315852,1.0,
GSS,fejobaff,4,B2 sous-echantillon (sexe),0.9821883809968984,0.964376761993797,1.0,
GSS,fepol,2,B0 uniforme,0.7124352331606217,0.7124352331606217,,
GSS,fepol,2,B1 autre cohorte,0.9472108741862628,0.9472108741862628,0.9999999999999999,
GSS,fepol,2,B2 sous-echantillon (sexe),0.9478083635771719,0.9478083635771719,0.9999999999999999,
GSS,fepres,2,B0 uniforme,0.5396881644223954,0.5396881644223954,,
GSS,fepres,2,B1 autre cohorte,0.977619198905154,0.977619198905154,0.9999999999999999,
GSS,fepres,2,B2 sous-echantillon (sexe),0.9775855701987198,0.9775855701987198,0.9999999999999999,
GSS,fepresch,4,B0 uniforme,0.8519108280254777,0.7038216560509554,,
GSS,fepresch,4,B1 autre cohorte,0.9908946739645623,0.9817893479291248,1.0,
GSS,fepresch,4,B2 sous-echantillon (sexe),0.9912998158219124,0.9825996316438249,1.0,
GSS,finalter,3,B0 uniforme,0.9437066185713505,0.9155599278570258,,
GSS,finalter,3,B1 autre cohorte,0.9531041344883442,0.9296562017325163,0.5,
GSS,finalter,3,B2 sous-echantillon (sexe),0.9535021124090597,0.9302531686135895,0.5,
GSS,finrela,5,B0 uniforme,0.8713422486379396,0.678355621594849,,
GSS,finrela,5,B1 autre cohorte,0.9859207528479446,0.9648018821198613,0.9999999999999999,
GSS,finrela,5,B2 sous-echantillon (sexe),0.9863125929506582,0.9657814823766455,0.9999999999999999,
GSS,frndsex,2,B0 uniforme,0.8224755700325733,0.8224755700325733,,
GSS,frndsex,2,B1 autre cohorte,0.9602960828530861,0.9602960828530861,0.9999999999999999,
GSS,frndsex,2,B2 sous-echantillon (sexe),0.9639006876898812,0.9639006876898812,0.9999999999999999,
GSS,fund,3,B0 uniforme,0.9490263459335624,0.9235395189003437,,
GSS,fund,3,B1 autre cohorte,0.9880187544911884,0.9820281317367826,1.0,
GSS,fund,3,B2 sous-echantillon (sexe),0.9880017432813072,0.9820026149219607,1.0,
GSS,fund16,3,B0 uniforme,0.9150526673462454,0.872579001019368,,
GSS,fund16,3,B1 autre cohorte,0.9778595646855167,0.9667893470282751,1.0,
GSS,fund16,3,B2 sous-echantillon (sexe),0.9778668257041279,0.9668002385561918,1.0,
GSS,gender1,2,B0 uniforme,0.9536537518391368,0.9536537518391368,,
GSS,gender1,2,B1 autre cohorte,0.974140511266699,0.974140511266699,0.9999999999999999,
GSS,gender1,2,B2 sous-echantillon (sexe),0.9852211761201234,0.9852211761201234,0.9999999999999999,
GSS,gender2,2,B0 uniforme,0.8526970954356846,0.8526970954356846,,
GSS,gender2,2,B1 autre cohorte,0.999519837910601,0.999519837910601,0.9999999999999999,
GSS,gender2,2,B2 sous-echantillon (sexe),0.9988251203135323,0.9988251203135323,0.9999999999999999,
GSS,gender3,2,B0 uniforme,0.9916201117318436,0.9916201117318436,,
GSS,gender3,2,B1 autre cohorte,0.9979332430449749,0.9979332430449749,0.9999999999999999,
GSS,gender3,2,B2 sous-echantillon (sexe),0.9989512906575295,0.9989512906575295,0.9999999999999999,
GSS,gender4,2,B0 uniforme,0.9471744471744472,0.9471744471744472,,
GSS,gender4,2,B1 autre cohorte,0.961213324064296,0.961213324064296,0.9999999999999999,
GSS,gender4,2,B2 sous-echantillon (sexe),0.9631593510150462,0.9631593510150462,0.9999999999999999,
GSS,getahead,3,B0 uniforme,0.7578145521407933,0.6367218282111899,,
GSS,getahead,3,B1 autre cohorte,0.9757314257953719,0.9635971386930577,1.0,
GSS,getahead,3,B2 sous-echantillon (sexe),0.9765191944239189,0.9647787916358783,1.0,
GSS,god,6,B0 uniforme,0.8598341297303235,0.5795023891909705,,
GSS,god,6,B1 autre cohorte,0.9884441968073719,0.9653325904221157,1.0,
GSS,god,6,B2 sous-echantillon (sexe),0.9869698715095696,0.9609096145287087,1.0,
GSS,goodlife,5,B0 uniforme,0.8936257309941521,0.7340643274853802,,
GSS,goodlife,5,B1 autre cohorte,0.9836037202477288,0.959009300619322,0.8999999999999998,
GSS,goodlife,5,B2 sous-echantillon (sexe),0.9836096874116268,0.9590242185290669,0.8999999999999998,
GSS,goveqinc,5,B0 uniforme,0.9383941605839416,0.845985401459854,,
GSS,goveqinc,5,B1 autre cohorte,0.9608298117556665,0.9020745293891663,0.8999999999999998,
GSS,goveqinc,5,B2 sous-echantillon (sexe),0.9601793249376643,0.9004483123441608,0.8999999999999998,
GSS,granborn,5,B0 uniforme,0.8326321297749869,0.5815803244374673,,
GSS,granborn,5,B1 autre cohorte,0.9970251177394035,0.9925627943485087,0.9999999999999999,
GSS,granborn,5,B2 sous-echantillon (sexe),0.997182333190161,0.9929558329754025,0.9999999999999999,
GSS,grass,2,B0 uniforme,0.9789515488482923,0.9789515488482923,,
GSS,grass,2,B1 autre cohorte,0.9188030622182675,0.9188030622182675,0.9999999999999999,
GSS,grass,2,B2 sous-echantillon (sexe),0.9180884322813094,0.9180884322813094,0.9999999999999999,
GSS,gunlaw,2,B0 uniforme,0.7549173878835562,0.7549173878835562,,
GSS,gunlaw,2,B1 autre cohorte,0.957385687885386,0.957385687885386,0.9999999999999999,
GSS,gunlaw,2,B2 sous-echantillon (sexe),0.9546929504082889,0.9546929504082889,0.9999999999999999,
GSS,hapmar,3,B0 uniforme,0.798846250313519,0.6982693754702785,,
GSS,hapmar,3,B1 autre cohorte,0.9992856039092997,0.9989284058639495,1.0,
GSS,hapmar,3,B2 sous-echantillon (sexe),0.999424153582997,0.9991362303744954,1.0,
GSS,happy,3,B0 uniforme,0.8351043539861588,0.7526565309792381,,
GSS,happy,3,B1 autre cohorte,0.9768192698946231,0.9652289048419347,1.0,
GSS,happy,3,B2 sous-echantillon (sexe),0.9765316583553951,0.9647974875330927,1.0,
GSS,harmgood,5,B0 uniforme,0.8857731958762887,0.7144329896907217,,
GSS,harmgood,5,B1 autre cohorte,0.9896535152313775,0.9741337880784435,0.9999999999999999,
GSS,harmgood,5,B2 sous-echantillon (sexe),0.9901269907370125,0.9753174768425311,0.9999999999999999,
GSS,health,4,B0 uniforme,0.8924100156494523,0.7848200312989045,,
GSS,health,4,B1 autre cohorte,0.9887653497264531,0.9775306994529063,1.0,
GSS,health,4,B2 sous-echantillon (sexe),0.9889283955346133,0.9778567910692265,1.0,
GSS,helpblk,5,B0 uniforme,0.9123146747352496,0.7807866868381241,,
GSS,helpblk,5,B1 autre cohorte,0.9872776397544264,0.9681940993860659,0.8999999999999998,
GSS,helpblk,5,B2 sous-echantillon (sexe),0.9869989468310709,0.9674973670776774,0.8999999999999998,
GSS,helpful,3,B0 uniforme,0.843471208434712,0.7652068126520681,,
GSS,helpful,3,B1 autre cohorte,0.9809222892824437,0.9713834339236656,0.5,
GSS,helpful,3,B2 sous-echantillon (sexe),0.9813392423118565,0.9720088634677848,0.5,
GSS,helpnot,5,B0 uniforme,0.9284018264840183,0.8210045662100456,,
GSS,helpnot,5,B1 autre cohorte,0.9770753913395612,0.9426884783489031,0.8999999999999998,
GSS,helpnot,5,B2 sous-echantillon (sexe),0.9760174649741717,0.9400436624354294,0.7999999999999999,
GSS,helpoth,5,B0 uniforme,0.898472942920682,0.746182357301705,,
GSS,helpoth,5,B1 autre cohorte,0.987072036802215,0.9676800920055374,0.9999999999999999,
GSS,helpoth,5,B2 sous-echantillon (sexe),0.9870947862029233,0.9677369655073084,0.9999999999999999,
GSS,helppoor,5,B0 uniforme,0.9017910447761194,0.7544776119402985,,
GSS,helppoor,5,B1 autre cohorte,0.9820046802745462,0.9550117006863656,0.8999999999999998,
GSS,helppoor,5,B2 sous-echantillon (sexe),0.9817562402985337,0.9543906007463343,0.8999999999999998,
GSS,helpsick,5,B0 uniforme,0.9114328808446456,0.7785822021116139,,
GSS,helpsick,5,B1 autre cohorte,0.9715583719472879,0.9288959298682196,0.8999999999999998,
GSS,helpsick,5,B2 sous-echantillon (sexe),0.9713807146563075,0.9284517866407687,0.8999999999999998,
GSS,hhrace,5,B0 uniforme,0.7758271968581247,0.4395679921453117,,
GSS,hhrace,5,B1 autre cohorte,0.9876256468448458,0.9690641171121144,0.9999999999999999,
GSS,hhrace,5,B2 sous-echantillon (sexe),0.9876943412359083,0.9692358530897707,0.9999999999999999,
GSS,hivtest,2,B0 uniforme,0.9004412575841148,0.9004412575841148,,
GSS,hivtest,2,B1 autre cohorte,0.9932453695201513,0.9932453695201513,0.9999999999999999,
GSS,hivtest,2,B2 sous-echantillon (sexe),0.9927261740949047,0.9927261740949047,0.9999999999999999,
GSS,hivtest2,7,B0 uniforme,0.8840884543232335,0.5943095901313171,,
GSS,hivtest2,7,B1 autre cohorte,0.9888601869150474,0.961010654202666,0.9285714285714288,
GSS,hivtest2,7,B2 sous-echantillon (sexe),0.9889539952241748,0.961338983284612,0.9285714285714288,
GSS,homosex,4,B0 uniforme,0.8109157808667211,0.6218315617334423,,
GSS,homosex,4,B1 autre cohorte,0.9692178478299109,0.9384356956598219,1.0,
GSS,homosex,4,B2 sous-echantillon (sexe),0.9699969083340896,0.9399938166681792,1.0,
GSS,hotcore,2,B0 uniforme,0.5676328502415459,0.5676328502415459,,
GSS,hotcore,2,B1 autre cohorte,0.9953413530968457,0.9953413530968457,0.9999999999999999,
GSS,hotcore,2,B2 sous-echantillon (sexe),0.9971215166528115,0.9971215166528115,0.9999999999999999,
GSS,hsbio,2,B0 uniforme,0.6774461028192371,0.6774461028192371,,
GSS,hsbio,2,B1 autre cohorte,0.9651318777661586,0.9651318777661586,0.9999999999999999,
GSS,hsbio,2,B2 sous-echantillon (sexe),0.9654240343657183,0.9654240343657183,0.9999999999999999,
GSS,hschem,2,B0 uniforme,0.9137931034482759,0.9137931034482759,,
GSS,hschem,2,B1 autre cohorte,0.9155598879005727,0.9155598879005727,0.9999999999999999,
GSS,hschem,2,B2 sous-echantillon (sexe),0.9134944649774757,0.9134944649774757,-0.9999999999999999,
GSS,hsphys,2,B0 uniforme,0.8333333333333334,0.8333333333333334,,
GSS,hsphys,2,B1 autre cohorte,0.9728325064965745,0.9728325064965745,0.9999999999999999,
GSS,hsphys,2,B2 sous-echantillon (sexe),0.9697735907378603,0.9697735907378603,0.9999999999999999,
GSS,hunt,4,B0 uniforme,0.7140625,0.428125,,
GSS,hunt,4,B1 autre cohorte,0.9899099625277572,0.9798199250555144,1.0,
GSS,hunt,4,B2 sous-echantillon (sexe),0.9882892271021566,0.9765784542043132,1.0,
GSS,if04who,3,B0 uniforme,0.9003831417624522,0.8505747126436781,,
GSS,if04who,3,B1 autre cohorte,0.9877867107781563,0.9816800661672344,1.0,
GSS,if04who,3,B2 sous-echantillon (sexe),0.9879251238864633,0.981887685829695,1.0,
GSS,incom16,5,B0 uniforme,0.8818172740888667,0.7045431852221667,,
GSS,incom16,5,B1 autre cohorte,0.9860359209928825,0.9650898024822063,0.9999999999999999,
GSS,incom16,5,B2 sous-echantillon (sexe),0.9858016348462159,0.9645040871155395,0.9999999999999999,
GSS,intecon,3,B0 uniforme,0.8564880670143828,0.7847321005215742,,
GSS,intecon,3,B1 autre cohorte,0.9698468174294164,0.9547702261441245,1.0,
GSS,intecon,3,B2 sous-echantillon (sexe),0.9721263699753929,0.9581895549630893,1.0,
GSS,inteduc,3,B0 uniforme,0.8384700489963648,0.7577050734945472,,
GSS,inteduc,3,B1 autre cohorte,0.9454777975897318,0.9182166963845978,1.0,
GSS,inteduc,3,B2 sous-echantillon (sexe),0.9480323268097902,0.9220484902146853,1.0,
GSS,intenvir,3,B0 uniforme,0.8319088319088319,0.7478632478632479,,
GSS,intenvir,3,B1 autre cohorte,0.9545266323565051,0.9317899485347577,0.5,
GSS,intenvir,3,B2 sous-echantillon (sexe),0.9540230687969243,0.9310346031953864,0.5,
GSS,intethn,5,B0 uniforme,0.7985109637939827,0.4962774094849567,,
GSS,intethn,5,B1 autre cohorte,0.9717015734509917,0.9292539336274793,0.9999999999999999,
GSS,intethn,5,B2 sous-echantillon (sexe),0.971488278260153,0.9287206956503826,0.9999999999999999,
GSS,intfarm,3,B0 uniforme,0.8528015194681862,0.7792022792022792,,
GSS,intfarm,3,B1 autre cohorte,0.964637877410463,0.9469568161156946,1.0,
GSS,intfarm,3,B2 sous-echantillon (sexe),0.9619845069281084,0.9429767603921627,0.5,
GSS,intintl,3,B0 uniforme,0.8960419647114926,0.844062947067239,,
GSS,intintl,3,B1 autre cohorte,0.981992354751759,0.9729885321276384,1.0,
GSS,intintl,3,B2 sous-echantillon (sexe),0.9856600284323541,0.9784900426485312,1.0,
GSS,intlblks,7,B0 uniforme,0.8659953064195111,0.5309835724682886,,
GSS,intlblks,7,B1 autre cohorte,0.9927190370257026,0.9745166295899591,1.0,
GSS,intlblks,7,B2 sous-echantillon (sexe),0.9925996022574004,0.9740986079009013,1.0,
GSS,intlwhts,7,B0 uniforme,0.8792948026422734,0.577531809247957,,
GSS,intlwhts,7,B1 autre cohorte,0.9912567720788532,0.9693987022759865,0.9642857142857145,
GSS,intlwhts,7,B2 sous-echantillon (sexe),0.9915496980450359,0.9704239431576258,0.9642857142857145,
GSS,intmed,3,B0 uniforme,0.8081239133870712,0.712185870080607,,
GSS,intmed,3,B1 autre cohorte,0.9830063669072957,0.9745095503609436,1.0,
GSS,intmed,3,B2 sous-echantillon (sexe),0.9817895291993596,0.9726842937990394,1.0,
GSS,intmil,3,B0 uniforme,0.8738310350293232,0.8107465525439848,,
GSS,intmil,3,B1 autre cohorte,0.9738510202815853,0.960776530422378,1.0,
GSS,intmil,3,B2 sous-echantillon (sexe),0.976808796031382,0.9652131940470731,1.0,
GSS,intrhome,2,B0 uniforme,0.7598314606741573,0.7598314606741573,,
GSS,intrhome,2,B1 autre cohorte,0.9508502274301894,0.9508502274301894,0.9999999999999999,
GSS,intrhome,2,B2 sous-echantillon (sexe),0.9504729979926778,0.9504729979926778,0.9999999999999999,
GSS,intsci,3,B0 uniforme,0.8366571699905033,0.754985754985755,,
GSS,intsci,3,B1 autre cohorte,0.9524753292869235,0.9287129939303853,1.0,
GSS,intsci,3,B2 sous-echantillon (sexe),0.9533520140720391,0.9300280211080586,1.0,
GSS,intsex,2,B0 uniforme,0.6973227565691621,0.6973227565691621,,
GSS,intsex,2,B1 autre cohorte,0.9537421270365833,0.9537421270365833,0.9999999999999999,
GSS,intsex,2,B2 sous-echantillon (sexe),0.9530887072435826,0.9530887072435826,0.9999999999999999,
GSS,intspace,3,B0 uniforme,0.8755935422602089,0.8133903133903134,,
GSS,intspace,3,B1 autre cohorte,0.9491240440762344,0.9236860661143516,1.0,
GSS,intspace,3,B2 sous-echantillon (sexe),0.9497417211844487,0.9246125817766729,1.0,
GSS,inttech,3,B0 uniforme,0.8403666824719456,0.7605500237079185,,
GSS,inttech,3,B1 autre cohorte,0.9543915953452136,0.9315873930178202,1.0,
GSS,inttech,3,B2 sous-echantillon (sexe),0.957735661182452,0.936603491773678,1.0,
GSS,issp,2,B0 uniforme,0.8003913894324853,0.8003913894324853,,
GSS,issp,2,B1 autre cohorte,0.9751318738615511,0.9751318738615511,0.9999999999999999,
GSS,issp,2,B2 sous-echantillon (sexe),0.9755349535667605,0.9755349535667605,0.9999999999999999,
GSS,jobfind,3,B0 uniforme,0.8631840796019901,0.7947761194029851,,
GSS,jobfind,3,B1 autre cohorte,0.9289682753500847,0.8934524130251271,1.0,
GSS,jobfind,3,B2 sous-echantillon (sexe),0.9315293908240343,0.8972940862360514,1.0,
GSS,joblose,4,B0 uniforme,0.8274032459425718,0.6548064918851435,,
GSS,joblose,4,B1 autre cohorte,0.96750701408186,0.9350140281637201,1.0,
GSS,joblose,4,B2 sous-echantillon (sexe),0.9691288084810329,0.9382576169620657,1.0,
