condition,perimetre,item,n_observes,taux_accord
C2,150,discaffm,150,0.23333333333333334
C2,150,fehire,150,0.26
C2,150,fechld,150,0.37333333333333335
C2,150,fepresch,150,0.36
C2,150,fefam,150,0.35333333333333333
C2,150,fepol,150,0.7666666666666667
C2,150,mobile16,150,0.30666666666666664
C2,150,incom16,150,0.3333333333333333
C2,150,dwelown16,150,0.24
C2,150,divorced,150,0.7
C2,150,posslq/y,150,0.43333333333333335
C2,150,wrkstat,150,0.5333333333333333
C2,150,evwork,150,0.8933333333333333
C2,150,wrkgovt1,150,0.8333333333333334
C2,150,wrkgovt2,150,0.6133333333333333
C2,150,partfull,150,0.56
C2,150,wksub1,150,0.54
C2,150,wksup1,150,0.4866666666666667
C2,150,conarmy,150,0.4533333333333333
C2,150,conbus,150,0.5933333333333334
C2,150,conclerg,150,0.34
C2,150,coneduc,150,0.54
C2,150,confed,150,0.5133333333333333
C2,150,confinan,150,0.6
C2,150,conjudge,150,0.4533333333333333
C2,150,conlabor,150,0.52
C2,150,conlegis,150,0.4066666666666667
C2,150,conmedic,150,0.4266666666666667
C2,150,conpress,150,0.5
C2,150,consci,150,0.4666666666666667
C2,150,contv,150,0.48
C2,150,joblose,150,0.14666666666666667
C2,150,jobfind,150,0.24666666666666667
C2,150,happy,150,0.5133333333333333
C2,150,hapmar,150,0.32666666666666666
C2,150,satjob,150,0.26666666666666666
C2,150,spdeg*,150,0.32
C2,150,spjew,150,0.7133333333333334
C2,150,spfund,150,0.34
C2,150,unemp,150,0.58
C2,150,union1,150,0.88
C2,150,spkath/y,150,0.7733333333333333
C2,150,colath,150,0.72
C2,150,spkrac/y,150,0.56
C2,150,colrac,150,0.7466666666666667
C2,150,librac/y,150,0.5666666666666667
C2,150,spkcom/y,150,0.7066666666666667
C2,150,colcom/y,150,0.64
C2,150,libcom/y,150,0.7666666666666667
C2,150,spkhomo/y,150,0.92
C2,150,colhomo,150,0.8333333333333334
C2,150,libhomo/y,150,0.8533333333333334
C2,150,cappun,150,0.5666666666666667
C2,150,polhitok/y,150,0.36666666666666664
C2,150,polabuse/y,150,0.5466666666666666
C2,150,polattak/y,150,0.54
C2,150,grass,150,0.7133333333333334
C2,150,gunlaw,150,0.3333333333333333
C2,150,owngun,150,0.6666666666666666
C2,150,hunt1,150,0.6533333333333333
C2,150,class,150,0.43333333333333335
C2,150,satfin,150,0.36
C2,150,finalter,150,0.4533333333333333
C2,150,finrela,150,0.30666666666666664
C2,150,racdif1,150,0.74
C2,150,racdif2,150,0.94
C2,150,racdif3,150,0.36
C2,150,racdif4,150,0.7333333333333333
C2,150,wlthwhts,150,0.5333333333333333
C2,150,wlthblks,150,0.30666666666666664
C2,150,wlthhsps,150,0.34
C2,150,racwork,150,0.2733333333333333
C2,150,letin1a,150,0.32
C2,150,getahead,150,0.5666666666666667
C2,150,aged,150,0.2866666666666667
C2,150,parsol,150,0.21333333333333335
C2,150,kidssol,150,0.2
C2,150,spanking,150,0.38
C2,150,divlaw,150,0.35333333333333333
C2,150,sexeduc,150,0.7866666666666666
C2,150,pillok,150,0.41333333333333333
C2,150,xmarsex,150,0.3333333333333333
C2,150,homosex,150,0.58
C2,150,marhomo,150,0.5
C2,150,discaff,150,0.5266666666666666
C2,150,abdefect,150,0.7266666666666667
C2,150,abnomore,150,0.7533333333333333
C2,150,abhlth,150,0.8066666666666666
C2,150,abpoor,150,0.78
C2,150,abrape,150,0.8533333333333334
C2,150,absingle,150,0.76
C2,150,abany,150,0.76
C2,150,letdie1,150,0.7666666666666667
C2,150,suicide1,150,0.7666666666666667
C2,150,suicide2,150,0.7333333333333333
C2,150,suicide3,150,0.7466666666666667
C2,150,suicide4,150,0.43333333333333335
C2,150,pornlaw,150,0.6733333333333333
C2,150,fair,150,0.26
C2,150,helpful,150,0.35333333333333333
C2,150,trust,150,0.4666666666666667
C2,150,tax,150,0.52
C2,150,vote16,150,0.3933333333333333
C2,150,pres16,150,0.6
C2,150,if16who,150,0.7066666666666667
C2,150,news,150,0.22
C2,150,jew,150,0.7066666666666667
C2,150,relig16*,150,0.32
C2,150,jew16*,150,0.7333333333333333
C2,150,attend,150,0.21333333333333335
C2,150,pray,150,0.14666666666666667
C2,150,postlife,150,0.7066666666666667
C2,150,bible,150,0.43333333333333335
C2,150,reborn,150,0.4066666666666667
C2,150,savesoul,150,0.6666666666666666
C2,150,granborn,150,0.5333333333333333
C2,150,uscitzn*,150,0.9866666666666667
C2,150,fucitzn,150,0.24
C2,150,mnthsusa,150,0.9866666666666667
C2,150,income,150,0.08666666666666667
C2,150,othlang,150,0.4266666666666667
C2,150,health,150,0.48
C2,150,compuse*,150,0.9733333333333334
C2,150,webmob,150,0.96
C2,150,xmovie,150,0.6
C2,150,usewww*,150,0.9866666666666667
C2,150,life,150,0.5933333333333334
C2,150,richwork,150,0.58
C3,150,natspac/y,150,0.22
C3,150,natenvir/y,150,0.6533333333333333
C3,150,natheal/y,150,0.68
C3,150,natcity/y,150,0.30666666666666664
C3,150,natdrug/y,150,0.5933333333333334
C3,150,nateduc/y,150,0.6666666666666666
C3,150,natrace/y,150,0.48
C3,150,natarms/y,150,0.41333333333333333
C3,150,nataid/y,150,0.13333333333333333
C3,150,natfare/y,150,0.7266666666666667
C3,150,natroad,150,0.5466666666666666
C3,150,natsoc,150,0.6
C3,150,natmass,150,0.49333333333333335
C3,150,natpark,150,0.37333333333333335
C3,150,natchld,150,0.6066666666666667
C3,150,natsci,150,0.32
C3,150,natenrgy,150,0.4666666666666667
C3,150,uswary,150,0.47333333333333333
C3,150,prayer,150,0.6733333333333333
C3,150,courts,150,0.3933333333333333
C3,150,discaffw,150,0.21333333333333335
C3,150,discaffm,150,0.4866666666666667
C3,150,fehire,150,0.29333333333333333
C3,150,fechld,150,0.54
C3,150,fepresch,150,0.4266666666666667
C3,150,fefam,150,0.4666666666666667
C3,150,fepol,150,0.76
C3,150,mobile16,150,0.26666666666666666
C3,150,incom16,150,0.4
C3,150,dwelown16,150,0.05333333333333334
C3,150,divorced,150,0.7
C3,150,posslq/y,150,0.6066666666666667
C3,150,wrkstat,150,0.6066666666666667
C3,150,evwork,150,0.6266666666666667
C3,150,wrkgovt1,150,0.84
C3,150,wrkgovt2,150,0.52
C3,150,partfull,150,0.7866666666666666
C3,150,wksub1,150,0.5733333333333334
C3,150,wksup1,150,0.6133333333333333
C3,150,conarmy,150,0.3466666666666667
C3,150,conbus,150,0.6266666666666667
C3,150,conclerg,150,0.6133333333333333
C3,150,coneduc,150,0.6066666666666667
C3,150,confed,150,0.5933333333333334
C3,150,confinan,150,0.5733333333333334
C3,150,conjudge,150,0.54
C3,150,conlabor,150,0.43333333333333335
C3,150,conlegis,150,0.6
C3,150,conmedic,150,0.52
C3,150,conpress,150,0.5533333333333333
C3,150,consci,150,0.5266666666666666
C3,150,contv,150,0.5866666666666667
C3,150,joblose,150,0.52
C3,150,jobfind,150,0.6733333333333333
C3,150,happy,150,0.68
C3,150,hapmar,150,0.7
C3,150,satjob,150,0.5866666666666667
C3,150,spdeg*,150,0.6266666666666667
C3,150,spjew,150,0.7266666666666667
C3,150,spfund,150,0.7466666666666667
C3,150,unemp,150,0.5866666666666667
C3,150,union1,150,0.9266666666666666
C3,150,spkath/y,150,0.9
C3,150,colath,150,0.8466666666666667
C3,150,spkrac/y,150,0.6533333333333333
C3,150,colrac,150,0.7466666666666667
C3,150,librac/y,150,0.5
C3,150,spkcom/y,150,0.86
C3,150,colcom/y,150,0.8
C3,150,libcom/y,150,0.7933333333333333
C3,150,spkhomo/y,150,0.9466666666666667
C3,150,colhomo,150,0.9
C3,150,libhomo/y,150,0.8733333333333333
C3,150,cappun,150,0.5533333333333333
C3,150,polhitok/y,150,0.37333333333333335
C3,150,polabuse/y,150,0.66
C3,150,polattak/y,150,0.43333333333333335
C3,150,grass,150,0.7
C3,150,gunlaw,150,0.3333333333333333
C3,150,owngun,150,0.7733333333333333
C3,150,hunt1,150,0.9133333333333333
C3,150,class,150,0.4666666666666667
C3,150,satfin,150,0.5466666666666666
C3,150,finalter,150,0.52
C3,150,finrela,150,0.42
C3,150,racdif1,150,0.5466666666666666
C3,150,racdif2,150,0.94
C3,150,racdif3,150,0.49333333333333335
C3,150,racdif4,150,0.7466666666666667
C3,150,wlthwhts,150,0.38
C3,150,wlthblks,150,0.31333333333333335
C3,150,wlthhsps,150,0.4
C3,150,racwork,150,0.4666666666666667
C3,150,letin1a,150,0.3466666666666667
C3,150,getahead,150,0.42
C3,150,aged,150,0.32666666666666666
C3,150,parsol,150,0.36
C3,150,kidssol,150,0.3466666666666667
C3,150,spanking,150,0.38
C3,150,divlaw,150,0.19333333333333333
C3,150,sexeduc,150,0.4866666666666667
C3,150,pillok,150,0.21333333333333335
C3,150,xmarsex,150,0.35333333333333333
C3,150,homosex,150,0.7
C3,150,marhomo,150,0.48
C3,150,discaff,150,0.52
C3,150,abdefect,150,0.72
C3,150,abnomore,150,0.8066666666666666
C3,150,abhlth,150,0.9266666666666666
C3,150,abpoor,150,0.8466666666666667
C3,150,abrape,150,0.92
C3,150,absingle,150,0.8466666666666667
C3,150,abany,150,0.5866666666666667
C3,150,letdie1,150,0.88
C3,150,suicide1,150,0.88
C3,150,suicide2,150,0.7866666666666666
C3,150,suicide3,150,0.7466666666666667
C3,150,suicide4,150,0.5933333333333334
C3,150,pornlaw,150,0.6066666666666667
C3,150,fair,150,0.48
C3,150,helpful,150,0.5266666666666666
C3,150,trust,150,0.5333333333333333
C3,150,tax,150,0.5533333333333333
C3,150,vote16,150,0.34
C3,150,pres16,150,0.8266666666666667
C3,150,if16who,150,0.76
C3,150,news,150,0.32
C3,150,jew,150,0.88
C3,150,relig16*,150,0.20666666666666667
C3,150,jew16*,150,0.7866666666666666
C3,150,attend,150,0.4066666666666667
C3,150,pray,150,0.41333333333333333
C3,150,postlife,150,0.4666666666666667
C3,150,bible,150,0.4066666666666667
C3,150,reborn,150,0.3466666666666667
C3,150,savesoul,150,0.84
C3,150,granborn,150,0.5533333333333333
C3,150,uscitzn*,150,0.9866666666666667
C3,150,fucitzn,150,0.9733333333333334
C3,150,mnthsusa,150,0.96
C3,150,income,150,0.09333333333333334
C3,150,othlang,150,0.28
C3,150,health,150,0.5266666666666666
C3,150,compuse*,150,0.96
C3,150,webmob,150,0.9466666666666667
C3,150,xmovie,150,0.6066666666666667
C3,150,usewww*,150,0.9466666666666667
C3,150,life,150,0.62
C3,150,richwork,150,0.56
B1 argmax,1052,natspac/y,1052,0.4828897338403042
B1 argmax,1052,natenvir/y,1052,0.6720532319391636
B1 argmax,1052,natheal/y,1052,0.6815589353612167
B1 argmax,1052,natcity/y,1052,0.5247148288973384
B1 argmax,1052,natdrug/y,1052,0.5475285171102662
B1 argmax,1052,nateduc/y,1052,0.6929657794676806
B1 argmax,1052,natrace/y,1052,0.5665399239543726
B1 argmax,1052,natarms/y,1052,0.470532319391635
B1 argmax,1052,nataid/y,1052,0.6872623574144486
B1 argmax,1052,natfare/y,1052,0.7119771863117871
B1 argmax,1052,natroad,1052,0.5285171102661597
B1 argmax,1052,natsoc,1052,0.6226235741444867
B1 argmax,1052,natmass,1052,0.5655893536121673
B1 argmax,1052,natpark,1052,0.629277566539924
B1 argmax,1052,natchld,1052,0.5465779467680608
B1 argmax,1052,natsci,1052,0.5741444866920152
B1 argmax,1052,natenrgy,1052,0.5247148288973384
B1 argmax,1052,uswary,1052,0.5551330798479087
B1 argmax,1052,prayer,1052,0.7005703422053232
B1 argmax,1052,courts,1052,0.5399239543726235
B1 argmax,1052,discaffw,1052,0.38593155893536124
B1 argmax,1052,discaffm,1052,0.39448669201520914
B1 argmax,1052,fehire,1052,0.33365019011406843
B1 argmax,1052,fechld,1052,0.4448669201520912
B1 argmax,1052,fepresch,1052,0.44011406844106465
B1 argmax,1052,fefam,1052,0.42585551330798477
B1 argmax,1052,fepol,1052,0.747148288973384
B1 argmax,1052,mobile16,1052,0.47243346007604564
B1 argmax,1052,incom16,1052,0.4610266159695818
B1 argmax,1052,dwelown16,1052,0.7062737642585551
B1 argmax,1052,divorced,1052,0.7157794676806084
B1 argmax,1052,posslq/y,1052,0.5019011406844106
B1 argmax,1052,wrkstat,1052,0.4591254752851711
B1 argmax,1052,evwork,1052,0.9173003802281369
B1 argmax,1052,wrkgovt1,1052,0.8355513307984791
B1 argmax,1052,wrkgovt2,1052,0.7281368821292775
B1 argmax,1052,partfull,1052,0.5598859315589354
B1 argmax,1052,wksub1,1052,0.535171102661597
B1 argmax,1052,wksup1,1052,0.5399239543726235
B1 argmax,1052,conarmy,1052,0.5218631178707225
B1 argmax,1052,conbus,1052,0.6045627376425855
B1 argmax,1052,conclerg,1052,0.49524714828897337
B1 argmax,1052,coneduc,1052,0.5465779467680608
B1 argmax,1052,confed,1052,0.5475285171102662
B1 argmax,1052,confinan,1052,0.5522813688212928
B1 argmax,1052,conjudge,1052,0.5142585551330798
B1 argmax,1052,conlabor,1052,0.5484790874524715
B1 argmax,1052,conlegis,1052,0.5104562737642585
B1 argmax,1052,conmedic,1052,0.5446768060836502
B1 argmax,1052,conpress,1052,0.5884030418250951
B1 argmax,1052,consci,1052,0.594106463878327
B1 argmax,1052,contv,1052,0.5437262357414449
B1 argmax,1052,joblose,1052,0.5418250950570342
B1 argmax,1052,jobfind,1052,0.470532319391635
B1 argmax,1052,happy,1052,0.5399239543726235
B1 argmax,1052,hapmar,1052,0.5503802281368821
B1 argmax,1052,satjob,1052,0.4505703422053232
B1 argmax,1052,spdeg*,1052,0.502851711026616
B1 argmax,1052,spjew,1052,0.6939163498098859
B1 argmax,1052,spfund,1052,0.6625475285171103
B1 argmax,1052,unemp,1052,0.6140684410646388
B1 argmax,1052,union1,1052,0.9077946768060836
B1 argmax,1052,spkath/y,1052,0.8032319391634981
B1 argmax,1052,colath,1052,0.7281368821292775
B1 argmax,1052,spkrac/y,1052,0.5693916349809885
B1 argmax,1052,colrac,1052,0.688212927756654
B1 argmax,1052,librac/y,1052,0.5750950570342205
B1 argmax,1052,spkcom/y,1052,0.6663498098859315
B1 argmax,1052,colcom/y,1052,0.6749049429657795
B1 argmax,1052,libcom/y,1052,0.717680608365019
B1 argmax,1052,spkhomo/y,1052,0.935361216730038
B1 argmax,1052,colhomo,1052,0.9306083650190115
B1 argmax,1052,libhomo/y,1052,0.8574144486692015
B1 argmax,1052,cappun,1052,0.6644486692015209
B1 argmax,1052,polhitok/y,1052,0.6615969581749049
B1 argmax,1052,polabuse/y,1052,0.9372623574144486
B1 argmax,1052,polattak/y,1052,0.6159695817490495
B1 argmax,1052,grass,1052,0.75
B1 argmax,1052,gunlaw,1052,0.6967680608365019
B1 argmax,1052,owngun,1052,0.7271863117870723
B1 argmax,1052,hunt1,1052,0.876425855513308
B1 argmax,1052,class,1052,0.5560836501901141
B1 argmax,1052,satfin,1052,0.48954372623574144
B1 argmax,1052,finalter,1052,0.4049429657794677
B1 argmax,1052,finrela,1052,0.4553231939163498
B1 argmax,1052,racdif1,1052,0.75
B1 argmax,1052,racdif2,1052,0.9325095057034221
B1 argmax,1052,racdif3,1052,0.6777566539923955
B1 argmax,1052,racdif4,1052,0.720532319391635
B1 argmax,1052,wlthwhts,1052,0.5304182509505704
B1 argmax,1052,wlthblks,1052,0.42870722433460073
B1 argmax,1052,wlthhsps,1052,0.4144486692015209
B1 argmax,1052,racwork,1052,0.4543726235741445
B1 argmax,1052,letin1a,1052,0.45817490494296575
B1 argmax,1052,getahead,1052,0.5750950570342205
B1 argmax,1052,aged,1052,0.5817490494296578
B1 argmax,1052,parsol,1052,0.2633079847908745
B1 argmax,1052,kidssol,1052,0.2804182509505703
B1 argmax,1052,spanking,1052,0.41920152091254753
B1 argmax,1052,divlaw,1052,0.5114068441064639
B1 argmax,1052,sexeduc,1052,0.8422053231939164
B1 argmax,1052,pillok,1052,0.4096958174904943
B1 argmax,1052,xmarsex,1052,0.5551330798479087
B1 argmax,1052,homosex,1052,0.6378326996197718
B1 argmax,1052,marhomo,1052,0.5465779467680608
B1 argmax,1052,discaff,1052,0.532319391634981
B1 argmax,1052,abdefect,1052,0.8298479087452472
B1 argmax,1052,abnomore,1052,0.7423954372623575
B1 argmax,1052,abhlth,1052,0.9239543726235742
B1 argmax,1052,abpoor,1052,0.7623574144486692
B1 argmax,1052,abrape,1052,0.8811787072243346
B1 argmax,1052,absingle,1052,0.7404942965779467
B1 argmax,1052,abany,1052,0.7566539923954373
B1 argmax,1052,letdie1,1052,0.7728136882129277
B1 argmax,1052,suicide1,1052,0.776615969581749
B1 argmax,1052,suicide2,1052,0.7328897338403042
B1 argmax,1052,suicide3,1052,0.7338403041825095
B1 argmax,1052,suicide4,1052,0.6169201520912547
B1 argmax,1052,pornlaw,1052,0.6730038022813688
B1 argmax,1052,fair,1052,0.3887832699619772
B1 argmax,1052,helpful,1052,0.38593155893536124
B1 argmax,1052,trust,1052,0.48954372623574144
B1 argmax,1052,tax,1052,0.6055133079847909
B1 argmax,1052,vote16,1052,0.7661596958174905
B1 argmax,1052,pres16,1052,0.720532319391635
B1 argmax,1052,if16who,1052,0.7861216730038023
B1 argmax,1052,news,1052,0.34790874524714827
B1 argmax,1052,jew,1052,0.6834600760456274
B1 argmax,1052,relig16*,1052,0.3745247148288973
B1 argmax,1052,jew16*,1052,0.7281368821292775
B1 argmax,1052,attend,1052,0.42490494296577946
B1 argmax,1052,pray,1052,0.36216730038022815
B1 argmax,1052,postlife,1052,0.7015209125475285
B1 argmax,1052,bible,1052,0.49429657794676807
B1 argmax,1052,reborn,1052,0.4914448669201521
B1 argmax,1052,savesoul,1052,0.7110266159695817
B1 argmax,1052,granborn,1052,0.5541825095057035
B1 argmax,1052,uscitzn*,1052,0.9952471482889734
B1 argmax,1052,fucitzn,1052,0.9895437262357415
B1 argmax,1052,mnthsusa,1052,0.9819391634980988
B1 argmax,1052,income,1052,0.5180608365019012
B1 argmax,1052,othlang,1052,0.785171102661597
B1 argmax,1052,health,1052,0.5142585551330798
B1 argmax,1052,compuse*,1052,0.9752851711026616
B1 argmax,1052,webmob,1052,0.9809885931558935
B1 argmax,1052,xmovie,1052,0.6701520912547528
B1 argmax,1052,usewww*,1052,0.9876425855513308
B1 argmax,1052,life,1052,0.5560836501901141
B1 argmax,1052,richwork,1052,0.6140684410646388
B2 argmax,1052,natspac/y,1052,0.5418250950570342
B2 argmax,1052,natenvir/y,1052,0.7015209125475285
B2 argmax,1052,natheal/y,1052,0.723384030418251
B2 argmax,1052,natcity/y,1052,0.5408745247148289
B2 argmax,1052,natdrug/y,1052,0.6074144486692015
B2 argmax,1052,nateduc/y,1052,0.723384030418251
B2 argmax,1052,natrace/y,1052,0.6007604562737643
B2 argmax,1052,natarms/y,1052,0.5456273764258555
B2 argmax,1052,nataid/y,1052,0.714828897338403
B2 argmax,1052,natfare/y,1052,0.7167300380228137
B2 argmax,1052,natroad,1052,0.5684410646387833
B2 argmax,1052,natsoc,1052,0.6863117870722434
B2 argmax,1052,natmass,1052,0.6321292775665399
B2 argmax,1052,natpark,1052,0.6615969581749049
B2 argmax,1052,natchld,1052,0.6349809885931559
B2 argmax,1052,natsci,1052,0.623574144486692
B2 argmax,1052,natenrgy,1052,0.6083650190114068
B2 argmax,1052,uswary,1052,0.6102661596958175
B2 argmax,1052,prayer,1052,0.7519011406844106
B2 argmax,1052,courts,1052,0.5627376425855514
B2 argmax,1052,discaffw,1052,0.4296577946768061
B2 argmax,1052,discaffm,1052,0.4695817490494297
B2 argmax,1052,fehire,1052,0.38593155893536124
B2 argmax,1052,fechld,1052,0.5437262357414449
B2 argmax,1052,fepresch,1052,0.5579847908745247
B2 argmax,1052,fefam,1052,0.5095057034220533
B2 argmax,1052,fepol,1052,0.7728136882129277
B2 argmax,1052,mobile16,1052,0.43250950570342206
B2 argmax,1052,incom16,1052,0.49619771863117873
B2 argmax,1052,dwelown16,1052,0.7043726235741445
B2 argmax,1052,divorced,1052,0.714828897338403
B2 argmax,1052,posslq/y,1052,0.685361216730038
B2 argmax,1052,wrkstat,1052,0.5903041825095057
B2 argmax,1052,evwork,1052,0.9211026615969582
B2 argmax,1052,wrkgovt1,1052,0.841254752851711
B2 argmax,1052,wrkgovt2,1052,0.714828897338403
B2 argmax,1052,partfull,1052,0.7186311787072244
B2 argmax,1052,wksub1,1052,0.7585551330798479
B2 argmax,1052,wksup1,1052,0.7775665399239544
B2 argmax,1052,conarmy,1052,0.564638783269962
B2 argmax,1052,conbus,1052,0.6416349809885932
B2 argmax,1052,conclerg,1052,0.5779467680608364
B2 argmax,1052,coneduc,1052,0.6330798479087453
B2 argmax,1052,confed,1052,0.5922053231939164
B2 argmax,1052,confinan,1052,0.6017110266159695
B2 argmax,1052,conjudge,1052,0.5750950570342205
B2 argmax,1052,conlabor,1052,0.6045627376425855
B2 argmax,1052,conlegis,1052,0.5579847908745247
B2 argmax,1052,conmedic,1052,0.6017110266159695
B2 argmax,1052,conpress,1052,0.6055133079847909
B2 argmax,1052,consci,1052,0.6216730038022814
B2 argmax,1052,contv,1052,0.55893536121673
B2 argmax,1052,joblose,1052,0.7642585551330798
B2 argmax,1052,jobfind,1052,0.6321292775665399
B2 argmax,1052,happy,1052,0.5798479087452472
B2 argmax,1052,hapmar,1052,0.6197718631178707
B2 argmax,1052,satjob,1052,0.6549429657794676
B2 argmax,1052,spdeg*,1052,0.55893536121673
B2 argmax,1052,spjew,1052,0.7072243346007605
B2 argmax,1052,spfund,1052,0.7034220532319392
B2 argmax,1052,unemp,1052,0.6739543726235742
B2 argmax,1052,union1,1052,0.9115969581749049
B2 argmax,1052,spkath/y,1052,0.8127376425855514
B2 argmax,1052,colath,1052,0.7956273764258555
B2 argmax,1052,spkrac/y,1052,0.655893536121673
B2 argmax,1052,colrac,1052,0.7091254752851711
B2 argmax,1052,librac/y,1052,0.6359315589353612
B2 argmax,1052,spkcom/y,1052,0.7832699619771863
B2 argmax,1052,colcom/y,1052,0.7566539923954373
B2 argmax,1052,libcom/y,1052,0.7832699619771863
B2 argmax,1052,spkhomo/y,1052,0.938212927756654
B2 argmax,1052,colhomo,1052,0.9334600760456274
B2 argmax,1052,libhomo/y,1052,0.8669201520912547
B2 argmax,1052,cappun,1052,0.7034220532319392
B2 argmax,1052,polhitok/y,1052,0.6958174904942965
B2 argmax,1052,polabuse/y,1052,0.938212927756654
B2 argmax,1052,polattak/y,1052,0.6891634980988594
B2 argmax,1052,grass,1052,0.776615969581749
B2 argmax,1052,gunlaw,1052,0.6815589353612167
B2 argmax,1052,owngun,1052,0.7167300380228137
B2 argmax,1052,hunt1,1052,0.8897338403041825
B2 argmax,1052,class,1052,0.5532319391634981
B2 argmax,1052,satfin,1052,0.5503802281368821
B2 argmax,1052,finalter,1052,0.48098859315589354
B2 argmax,1052,finrela,1052,0.46387832699619774
B2 argmax,1052,racdif1,1052,0.7737642585551331
B2 argmax,1052,racdif2,1052,0.9334600760456274
B2 argmax,1052,racdif3,1052,0.7157794676806084
B2 argmax,1052,racdif4,1052,0.75
B2 argmax,1052,wlthwhts,1052,0.5741444866920152
B2 argmax,1052,wlthblks,1052,0.5171102661596958
B2 argmax,1052,wlthhsps,1052,0.4866920152091255
B2 argmax,1052,racwork,1052,0.6131178707224335
B2 argmax,1052,letin1a,1052,0.5038022813688213
B2 argmax,1052,getahead,1052,0.5903041825095057
B2 argmax,1052,aged,1052,0.6026615969581749
B2 argmax,1052,parsol,1052,0.32604562737642584
B2 argmax,1052,kidssol,1052,0.32414448669201523
B2 argmax,1052,spanking,1052,0.41825095057034223
B2 argmax,1052,divlaw,1052,0.5560836501901141
B2 argmax,1052,sexeduc,1052,0.8526615969581749
B2 argmax,1052,pillok,1052,0.5019011406844106
B2 argmax,1052,xmarsex,1052,0.5674904942965779
B2 argmax,1052,homosex,1052,0.6996197718631179
B2 argmax,1052,marhomo,1052,0.629277566539924
B2 argmax,1052,discaff,1052,0.6045627376425855
B2 argmax,1052,abdefect,1052,0.8678707224334601
B2 argmax,1052,abnomore,1052,0.8593155893536122
B2 argmax,1052,abhlth,1052,0.9277566539923955
B2 argmax,1052,abpoor,1052,0.8716730038022814
B2 argmax,1052,abrape,1052,0.9125475285171103
B2 argmax,1052,absingle,1052,0.8602661596958175
B2 argmax,1052,abany,1052,0.8460076045627376
B2 argmax,1052,letdie1,1052,0.8317490494296578
B2 argmax,1052,suicide1,1052,0.8479087452471483
B2 argmax,1052,suicide2,1052,0.8564638783269962
B2 argmax,1052,suicide3,1052,0.8621673003802282
B2 argmax,1052,suicide4,1052,0.7899239543726235
B2 argmax,1052,pornlaw,1052,0.7195817490494296
B2 argmax,1052,fair,1052,0.5142585551330798
B2 argmax,1052,helpful,1052,0.5332699619771863
B2 argmax,1052,trust,1052,0.591254752851711
B2 argmax,1052,tax,1052,0.6406844106463878
B2 argmax,1052,vote16,1052,0.7081749049429658
B2 argmax,1052,pres16,1052,0.6739543726235742
B2 argmax,1052,if16who,1052,0.7186311787072244
B2 argmax,1052,news,1052,0.37832699619771865
B2 argmax,1052,jew,1052,0.7043726235741445
B2 argmax,1052,relig16*,1052,0.40019011406844107
B2 argmax,1052,jew16*,1052,0.7376425855513308
B2 argmax,1052,attend,1052,0.4923954372623574
B2 argmax,1052,pray,1052,0.43346007604562736
B2 argmax,1052,postlife,1052,0.7281368821292775
B2 argmax,1052,bible,1052,0.5922053231939164
B2 argmax,1052,reborn,1052,0.5636882129277566
B2 argmax,1052,savesoul,1052,0.7680608365019012
B2 argmax,1052,granborn,1052,0.5570342205323194
B2 argmax,1052,uscitzn*,1052,0.9952471482889734
B2 argmax,1052,fucitzn,1052,0.9904942965779467
B2 argmax,1052,mnthsusa,1052,0.9819391634980988
B2 argmax,1052,income,1052,0.5171102661596958
B2 argmax,1052,othlang,1052,0.7699619771863118
B2 argmax,1052,health,1052,0.5579847908745247
B2 argmax,1052,compuse*,1052,0.9752851711026616
B2 argmax,1052,webmob,1052,0.9809885931558935
B2 argmax,1052,xmovie,1052,0.6340304182509505
B2 argmax,1052,usewww*,1052,0.9876425855513308
B2 argmax,1052,life,1052,0.6159695817490495
B2 argmax,1052,richwork,1052,0.6131178707224335
PMM k=10,1052,natspac/y,1052,0.46387832699619774
PMM k=10,1052,natenvir/y,1052,0.685361216730038
PMM k=10,1052,natheal/y,1052,0.7167300380228137
PMM k=10,1052,natcity/y,1052,0.4838403041825095
PMM k=10,1052,natdrug/y,1052,0.6026615969581749
PMM k=10,1052,nateduc/y,1052,0.6673003802281369
PMM k=10,1052,natrace/y,1052,0.6444866920152091
PMM k=10,1052,natarms/y,1052,0.5532319391634981
PMM k=10,1052,nataid/y,1052,0.6749049429657795
PMM k=10,1052,natfare/y,1052,0.7072243346007605
PMM k=10,1052,natroad,1052,0.5693916349809885
PMM k=10,1052,natsoc,1052,0.6416349809885932
PMM k=10,1052,natmass,1052,0.5836501901140685
PMM k=10,1052,natpark,1052,0.594106463878327
PMM k=10,1052,natchld,1052,0.6159695817490495
PMM k=10,1052,natsci,1052,0.596958174904943
PMM k=10,1052,natenrgy,1052,0.6112167300380228
PMM k=10,1052,uswary,1052,0.5665399239543726
PMM k=10,1052,prayer,1052,0.6996197718631179
PMM k=10,1052,courts,1052,0.561787072243346
PMM k=10,1052,discaffw,1052,0.42870722433460073
PMM k=10,1052,discaffm,1052,0.4619771863117871
PMM k=10,1052,fehire,1052,0.36311787072243346
PMM k=10,1052,fechld,1052,0.5627376425855514
PMM k=10,1052,fepresch,1052,0.5579847908745247
PMM k=10,1052,fefam,1052,0.49334600760456276
PMM k=10,1052,fepol,1052,0.7566539923954373
PMM k=10,1052,mobile16,1052,0.4372623574144487
PMM k=10,1052,incom16,1052,0.47243346007604564
PMM k=10,1052,dwelown16,1052,0.6625475285171103
