source,camp,mode,lecture,statistique,taux_total,valeur_moyenne,reference,s0,z,p_bilateral,puissance_empirique,n_tirages,tau_etoile_holm3,courbe_a,courbe_b,courbe_r2
C2,gauche,concentre,global,B,0.05,0.04402111516097753,0.0421897808968637,0.001524859107359,1.2009858847127428,0.229756676781338,0.0,10,0.0766,-0.015649053200844188,1.0455147696624165,1.0
C2,gauche,concentre,global,C,0.02,0.02791349809885931,0.0272338403041825,0.0009241516858999,0.7354396524364812,0.4620717801753033,0.0,10,0.03435,-0.04032002534854224,3.71514575411914,1.0
C2,gauche,concentre,global,C,0.05,0.03450570342205324,0.0272338403041825,0.0009241516858999,7.86868998760707,3.5837400309895536e-15,1.0,10,0.03435,-0.04032002534854224,3.71514575411914,1.0
C2,gauche,concentre,camp,A,0.02,-0.07785564638787372,-0.06641698872465052,0.006870305986010267,-1.6649415159259706,0.09592442439826893,0.0,10,0.0318,-0.35443599815302246,-10.874844250406888,1.0
C2,gauche,concentre,camp,A,0.05,-0.11132589925831886,-0.06641698872465052,0.006870305986010267,-6.536668181171929,6.290439531323155e-11,1.0,10,0.0318,-0.35443599815302246,-10.874844250406888,1.0
C2,gauche,concentre,camp,B,0.02,0.04561928974352812,0.04486270517831272,0.003097012554661067,0.24429496227799422,0.807002384822568,0.0,10,0.052000000000000005,-0.05904677652391911,4.843800239234456,1.0
C2,gauche,concentre,camp,B,0.05,0.05401986695020291,0.04486270517831272,0.003097012554661067,2.956772570427095,0.00310877326199435,1.0,10,0.052000000000000005,-0.05904677652391911,4.843800239234456,1.0
C2,gauche,concentre,camp,C,0.02,0.03648681055155876,0.03477218225419664,0.0018824072242574841,0.9108700154072413,0.3623638661040499,0.0,10,0.0315,-0.10171862509991934,9.37250199840126,1.0
C2,gauche,concentre,camp,C,0.05,0.05311750599520383,0.03477218225419664,0.0018824072242574841,9.745672192818695,1.925006088031895e-22,1.0,10,0.0315,-0.10171862509991934,9.37250199840126,1.0
C3,droite,concentre,global,A,0.02,-0.07053363502519497,-0.068442386630964,0.0042774784373516,-0.4888974719240823,0.6249142855994698,0.0,10,0.1321,-0.10452061146696182,-0.0020904122293392362,1.0
C3,droite,concentre,global,B,0.02,0.04299584238110934,0.0421897808968637,0.001524859107359,0.528613745594968,0.5970734229614572,0.0,10,0.1222,0.04028695942851063,0.0008057391885702126,1.0
C3,droite,concentre,global,C,0.02,0.027091254752851714,0.0272338403041825,0.0009241516858999,-0.15428803897267512,0.8773826279093611,0.0,10,0.41615,-0.007126426995741068,-0.00014252853991482135,1.0
C3,droite,concentre,camp,A,0.02,-0.04711579238917437,-0.04240789140881873,0.005220668890779636,-0.9017811852941657,0.3671731162889815,0.0,10,0.0717,-0.23530092864632343,-0.004706018572926469,1.0
C3,droite,concentre,camp,B,0.02,0.0394856795741014,0.03606690150542229,0.001803978879310672,1.895131981803177,0.058074918562700355,0.1,10,0.03415,0.17087055521187075,0.003417411104237415,1.0
C3,droite,concentre,camp,C,0.02,0.025301204819277112,0.025753012048192775,0.0014427410880173514,-0.31315891164959253,0.7541599332350767,0.0,10,0.2059,-0.02258132891421746,-0.0004516265782843492,1.0
C3,droite,uniforme,global,A,0.02,-0.07015384602139357,-0.068442386630964,0.0042774784373516,-0.4001094138745036,0.6890759308171407,0.0,10,0.07895,-0.0746446379545273,-1.2763708678985435,0.9997367973134356
C3,droite,uniforme,global,A,0.05,-0.07555241399656176,-0.068442386630964,0.0042774784373516,-1.662200632856945,0.09647255318753963,0.0,10,0.07895,-0.0746446379545273,-1.2763708678985435,0.9997367973134356
C3,droite,uniforme,global,A,0.1,-0.08863552129950371,-0.068442386630964,0.0042774784373516,-4.7208033808446945,2.3491493814290463e-06,1.0,10,0.07895,-0.0746446379545273,-1.2763708678985435,0.9997367973134356
C3,droite,uniforme,global,B,0.02,0.04243956003887626,0.0421897808968637,0.001524859107359,0.1638047350126454,0.869884864031224,0.0,10,0.083,0.005352229603383321,0.6519517091173161,0.9996292705256253
C3,droite,uniforme,global,B,0.05,0.04416282117539545,0.0421897808968637,0.001524859107359,1.2939164471063749,0.19569428277157974,0.0,10,0.083,0.005352229603383321,0.6519517091173161,0.9996292705256253
C3,droite,uniforme,global,B,0.1,0.049230355412330944,0.0421897808968637,0.001524859107359,4.617196750499305,3.889584634701154e-06,1.0,10,0.083,0.005352229603383321,0.6519517091173161,0.9996292705256253
C3,droite,uniforme,global,C,0.02,0.0269106463878327,0.0272338403041825,0.0009241516858999,-0.34971955500474833,0.7265491765303087,0.0,10,0.14465,-0.021343935574827704,0.29058614944247196,0.9997224309470019
C3,droite,uniforme,global,C,0.05,0.026901140684410647,0.0272338403041825,0.0009241516858999,-0.3600054242695941,0.7188430771841229,0.0,10,0.14465,-0.021343935574827704,0.29058614944247196,0.9997224309470019
C3,droite,uniforme,global,C,0.1,0.028003802281368822,0.0272338403041825,0.0009241516858999,0.8331554104525216,0.4047570865101052,0.0,10,0.14465,-0.021343935574827704,0.29058614944247196,0.9997224309470019
C3,droite,uniforme,camp,A,0.02,-0.04207662028154748,-0.04240789140881873,0.005220668890779636,0.06345377081015749,0.9494051705654427,0.0,10,0.12625,0.018427500313330503,-1.2063191781496425,0.9974133706407803
C3,droite,uniforme,camp,A,0.05,-0.04478727356557559,-0.04240789140881873,0.005220668890779636,-0.4557619352108592,0.6485611791251,0.0,10,0.12625,0.018427500313330503,-1.2063191781496425,0.9974133706407803
C3,droite,uniforme,camp,A,0.1,-0.05257490330391036,-0.04240789140881873,0.005220668890779636,-1.9474538814457019,0.051480343690982575,0.2,10,0.12625,0.018427500313330503,-1.2063191781496425,0.9974133706407803
C3,droite,uniforme,camp,B,0.02,0.036185037798444356,0.03606690150542229,0.001803978879310672,0.06548651670866817,0.9477866413994885,0.0,10,0.09895000000000001,0.006862118323392923,0.526970000939879,0.9980414566164634
C3,droite,uniforme,camp,B,0.05,0.03787456463118755,0.03606690150542229,0.001803978879310672,1.0020422891292364,0.3163231687482113,0.0,10,0.09895000000000001,0.006862118323392923,0.526970000939879,0.9980414566164634
C3,droite,uniforme,camp,B,0.1,0.04199522605830176,0.03606690150542229,0.001803978879310672,3.2862494239094273,0.0010153106256542606,1.0,10,0.09895000000000001,0.006862118323392923,0.526970000939879,0.9980414566164634
C3,droite,uniforme,camp,C,0.02,0.025512048192771086,0.025753012048192775,0.0014427410880173514,-0.16701808621311728,0.8673558180685682,0.0,10,0.3166,-0.011348822255313468,0.08242520644375288,0.9882778829595943
C3,droite,uniforme,camp,C,0.05,0.025421686746987953,0.025753012048192775,0.0014427410880173514,-0.22964986854303626,0.8183638528250379,0.0,10,0.3166,-0.011348822255313468,0.08242520644375288,0.9882778829595943
C3,droite,uniforme,camp,C,0.1,0.025436746987951807,0.025753012048192775,0.0014427410880173514,-0.21921123815471763,0.8264855015961579,0.0,10,0.3166,-0.011348822255313468,0.08242520644375288,0.9882778829595943
E2 regression contexte tirage,droite,concentre,global,A,0.02,-0.06830696643470018,-0.068442386630964,0.0042774784373516,0.03165888460858431,0.9747440837665893,0.0,10,0.42200000000000004,0.027741840146847507,0.011981731708577161,0.9865038637500256
E2 regression contexte tirage,droite,concentre,global,A,0.05,-0.06776521822584011,-0.068442386630964,0.0042774784373516,0.15831018555482265,0.8742123824423448,0.0,10,0.42200000000000004,0.027741840146847507,0.011981731708577161,0.9865038637500256
E2 regression contexte tirage,droite,concentre,global,A,0.1,-0.06590236341997359,-0.068442386630964,0.0042774784373516,0.59381321219776,0.5526370511903286,0.0,10,0.42200000000000004,0.027741840146847507,0.011981731708577161,0.9865038637500256
E2 regression contexte tirage,droite,concentre,global,A,0.2,-0.06147956890147025,-0.068442386630964,0.0042774784373516,1.627785582434116,0.10357035866997887,0.0,10,0.42200000000000004,0.027741840146847507,0.011981731708577161,0.9865038637500256
E2 regression contexte tirage,droite,concentre,global,A,0.3,-0.05939534603885978,-0.068442386630964,0.0042774784373516,2.1150406073597168,0.034426486505359656,0.2,10,0.42200000000000004,0.027741840146847507,0.011981731708577161,0.9865038637500256
E2 regression contexte tirage,droite,concentre,global,B,0.02,0.04202131846526812,0.0421897808968637,0.001524859107359,-0.11047737511129839,0.9120307920679145,0.0,10,0.39855,-0.012371846776780066,-2.182552957682859e-05,0.9989648044644723
E2 regression contexte tirage,droite,concentre,global,B,0.05,0.041666832054331936,0.0421897808968637,0.001524859107359,-0.3429489583713016,0.7316368592716649,0.0,10,0.39855,-0.012371846776780066,-2.182552957682859e-05,0.9989648044644723
E2 regression contexte tirage,droite,concentre,global,B,0.1,0.04094938577075619,0.0421897808968637,0.001524859107359,-0.81344900661401,0.4159606715710044,0.0,10,0.39855,-0.012371846776780066,-2.182552957682859e-05,0.9989648044644723
E2 regression contexte tirage,droite,concentre,global,B,0.2,0.03963560412031383,0.0421897808968637,0.001524859107359,-1.6750247706318289,0.0939293716823166,0.0,10,0.39855,-0.012371846776780066,-2.182552957682859e-05,0.9989648044644723
E2 regression contexte tirage,droite,concentre,global,B,0.3,0.03850866767158754,0.0421897808968637,0.001524859107359,-2.4140677702687636,0.015775527815884156,0.6,10,0.39855,-0.012371846776780066,-2.182552957682859e-05,0.9989648044644723
E2 regression contexte tirage,droite,concentre,global,C,0.02,0.027157794676806086,0.0272338403041825,0.0009241516858999,-0.08228695411875482,0.9344185283423783,0.0,10,0.73085,-0.0034687186213335644,-0.0008522263039837776,0.999682613751004
E2 regression contexte tirage,droite,concentre,global,C,0.05,0.02707699619771863,0.0272338403041825,0.0009241516858999,-0.1697168428699494,0.8652328275420362,0.0,10,0.73085,-0.0034687186213335644,-0.0008522263039837776,0.999682613751004
E2 regression contexte tirage,droite,concentre,global,C,0.1,0.02688212927756654,0.0272338403041825,0.0009241516858999,-0.3805771627992856,0.7035170297303676,0.0,10,0.73085,-0.0034687186213335644,-0.0008522263039837776,0.999682613751004
E2 regression contexte tirage,droite,concentre,global,C,0.2,0.026492395437262357,0.0272338403041825,0.0009241516858999,-0.8022978026579655,0.4223807131806832,0.0,10,0.73085,-0.0034687186213335644,-0.0008522263039837776,0.999682613751004
E2 regression contexte tirage,droite,concentre,global,C,0.3,0.026121673003802283,0.0272338403041825,0.0009241516858999,-1.20344670398695,0.22880350383556214,0.0,10,0.73085,-0.0034687186213335644,-0.0008522263039837776,0.999682613751004
E2 regression contexte tirage,droite,concentre,camp,A,0.02,-0.040667093963742976,-0.04240789140881873,0.005220668890779636,0.33344337315668987,0.7387996275194648,0.0,10,0.17625000000000002,0.10660748866340777,-0.06098749714851335,0.9991581465578478
E2 regression contexte tirage,droite,concentre,camp,A,0.05,-0.03801854128505133,-0.04240789140881873,0.005220668890779636,0.8407639357323635,0.40048019465500156,0.0,10,0.17625000000000002,0.10660748866340777,-0.06098749714851335,0.9991581465578478
E2 regression contexte tirage,droite,concentre,camp,A,0.1,-0.03219119990319634,-0.04240789140881873,0.005220668890779636,1.956969828840585,0.05035101570347862,0.2,10,0.17625000000000002,0.10660748866340777,-0.06098749714851335,0.9991581465578478
E2 regression contexte tirage,droite,concentre,camp,A,0.2,-0.023096115891548908,-0.04240789140881873,0.005220668890779636,3.6990998512426003,0.00021636547261898225,1.0,10,0.17625000000000002,0.10660748866340777,-0.06098749714851335,0.9991581465578478
E2 regression contexte tirage,droite,concentre,camp,A,0.3,-0.016100420787393245,-0.04240789140881873,0.005220668890779636,5.039099619569404,4.677269974167831e-07,1.0,10,0.17625000000000002,0.10660748866340777,-0.06098749714851335,0.9991581465578478
E2 regression contexte tirage,droite,concentre,camp,B,0.02,0.035186092545035054,0.03606690150542229,0.001803978879310672,-0.48825902037379143,0.625366384098906,0.0,10,0.12890000000000001,-0.04587790126009319,0.004599551389726031,0.9998154103948782
E2 regression contexte tirage,droite,concentre,camp,B,0.05,0.03398086114711087,0.03606690150542229,0.001803978879310672,-1.1563552002939899,0.24753589815932062,0.0,10,0.12890000000000001,-0.04587790126009319,0.004599551389726031,0.9998154103948782
E2 regression contexte tirage,droite,concentre,camp,B,0.1,0.03149334281536984,0.03606690150542229,0.001803978879310672,-2.5352617719116965,0.011236332552532327,0.7,10,0.12890000000000001,-0.04587790126009319,0.004599551389726031,0.9998154103948782
E2 regression contexte tirage,droite,concentre,camp,B,0.2,0.026974570407153814,0.03606690150542229,0.001803978879310672,-5.040153852434679,4.6515774523542253e-07,1.0,10,0.12890000000000001,-0.04587790126009319,0.004599551389726031,0.9998154103948782
E2 regression contexte tirage,droite,concentre,camp,B,0.3,0.02276018079235533,0.03606690150542229,0.001803978879310672,-7.376317353644222,1.6272786538578873e-13,1.0,10,0.12890000000000001,-0.04587790126009319,0.004599551389726031,0.9998154103948782
E2 regression contexte tirage,droite,concentre,camp,C,0.02,0.025512048192771086,0.025753012048192775,0.0014427410880173514,-0.16701808621311728,0.8673558180685682,0.0,10,0.38780000000000003,-0.010991240932659777,-0.002700427927080109,0.999682613751004
E2 regression contexte tirage,droite,concentre,camp,C,0.05,0.025256024096385544,0.025753012048192775,0.0014427410880173514,-0.34447480281455317,0.7304892422660152,0.0,10,0.38780000000000003,-0.010991240932659777,-0.002700427927080109,0.999682613751004
E2 regression contexte tirage,droite,concentre,camp,C,0.1,0.02463855421686747,0.025753012048192775,0.0014427410880173514,-0.772458648735665,0.43984282917724643,0.0,10,0.38780000000000003,-0.010991240932659777,-0.002700427927080109,0.999682613751004
E2 regression contexte tirage,droite,concentre,camp,C,0.2,0.023403614457831328,0.025753012048192775,0.0014427410880173514,-1.6284263405778816,0.10343451615460786,0.2,10,0.38780000000000003,-0.010991240932659777,-0.002700427927080109,0.999682613751004
E2 regression contexte tirage,droite,concentre,camp,C,0.3,0.022228915662650603,0.025753012048192775,0.0014427410880173514,-2.4426395108668233,0.014580293034622459,0.6,10,0.38780000000000003,-0.010991240932659777,-0.002700427927080109,0.999682613751004
E2 regression contexte tirage,droite,uniforme,global,A,0.02,-0.06730775145172033,-0.068442386630964,0.0042774784373516,0.26525795415725806,0.7908107523382529,0.0,10,0.39635000000000004,0.023112904145870094,0.02978949922198392,0.9896455072920701
E2 regression contexte tirage,droite,uniforme,global,A,0.05,-0.06752787160411308,-0.068442386630964,0.0042774784373516,0.21379769418946198,0.8307048231534185,0.0,10,0.39635000000000004,0.023112904145870094,0.02978949922198392,0.9896455072920701
E2 regression contexte tirage,droite,uniforme,global,A,0.1,-0.06647101866486342,-0.068442386630964,0.0042774784373516,0.4608715146022217,0.6448907896963684,0.0,10,0.39635000000000004,0.023112904145870094,0.02978949922198392,0.9896455072920701
E2 regression contexte tirage,droite,uniforme,global,A,0.2,-0.061978085099951875,-0.068442386630964,0.0042774784373516,1.5112411729688329,0.13072701583435684,0.0,10,0.39635000000000004,0.023112904145870094,0.02978949922198392,0.9896455072920701
E2 regression contexte tirage,droite,uniforme,global,A,0.3,-0.059039711897321066,-0.068442386630964,0.0042774784373516,2.1981816790792745,0.027936161725283425,0.5,10,0.39635000000000004,0.023112904145870094,0.02978949922198392,0.9896455072920701
E2 regression contexte tirage,droite,uniforme,global,B,0.02,0.04183990133345165,0.0421897808968637,0.001524859107359,-0.2294504205165742,0.8185188513646101,0.0,10,0.37035,-0.014721576946572732,0.003776690991188245,0.9977855498906532
E2 regression contexte tirage,droite,uniforme,global,B,0.05,0.04157807996248379,0.0421897808968637,0.001524859107359,-0.4011524287246118,0.6883079023995529,0.0,10,0.37035,-0.014721576946572732,0.003776690991188245,0.9977855498906532
E2 regression contexte tirage,droite,uniforme,global,B,0.1,0.040866442250989635,0.0421897808968637,0.001524859107359,-0.8678432253101972,0.3854801631385798,0.0,10,0.37035,-0.014721576946572732,0.003776690991188245,0.9977855498906532
E2 regression contexte tirage,droite,uniforme,global,B,0.2,0.03922959432865171,0.0421897808968637,0.001524859107359,-1.9412852990325922,0.05222368168064528,0.0,10,0.37035,-0.014721576946572732,0.003776690991188245,0.9977855498906532
E2 regression contexte tirage,droite,uniforme,global,B,0.3,0.03817212638398504,0.0421897808968637,0.001524859107359,-2.6347709722749983,0.008419407121193464,0.9,10,0.37035,-0.014721576946572732,0.003776690991188245,0.9977855498906532
E2 regression contexte tirage,droite,uniforme,global,C,0.02,0.02716254752851711,0.0272338403041825,0.0009241516858999,-0.07714401948633381,0.9385089748291616,0.0,10,0.4776,-0.0014194852862492472,-0.01013781155703687,0.9926613963604317
E2 regression contexte tirage,droite,uniforme,global,C,0.05,0.02719106463878327,0.0272338403041825,0.0009241516858999,-0.046286411691796536,0.9630819696009728,0.0,10,0.4776,-0.0014194852862492472,-0.01013781155703687,0.9926613963604317
E2 regression contexte tirage,droite,uniforme,global,C,0.1,0.026901140684410647,0.0272338403041825,0.0009241516858999,-0.3600054242695941,0.7188430771841229,0.0,10,0.4776,-0.0014194852862492472,-0.01013781155703687,0.9926613963604317
E2 regression contexte tirage,droite,uniforme,global,C,0.2,0.026611216730038023,0.0272338403041825,0.0009241516858999,-0.6737244368473917,0.5004865228182308,0.0,10,0.4776,-0.0014194852862492472,-0.01013781155703687,0.9926613963604317
E2 regression contexte tirage,droite,uniforme,global,C,0.3,0.0258745247148289,0.0272338403041825,0.0009241516858999,-1.4708793048729398,0.14132376033702826,0.0,10,0.4776,-0.0014194852862492472,-0.01013781155703687,0.9926613963604317
E2 regression contexte tirage,droite,uniforme,camp,A,0.02,-0.04162022951123129,-0.04240789140881873,0.005220668890779636,0.1508737508671647,0.8800753072045568,0.0,10,0.3854,0.01162427498382495,0.08356406168479416,0.9956639387773026
E2 regression contexte tirage,droite,uniforme,camp,A,0.05,-0.041806826109735386,-0.04240789140881873,0.005220668890779636,0.11513185602421633,0.9083406103300025,0.0,10,0.3854,0.01162427498382495,0.08356406168479416,0.9956639387773026
E2 regression contexte tirage,droite,uniforme,camp,A,0.1,-0.040001464840872435,-0.04240789140881873,0.005220668890779636,0.46094219309643486,0.6448400792249478,0.0,10,0.3854,0.01162427498382495,0.08356406168479416,0.9956639387773026
E2 regression contexte tirage,droite,uniforme,camp,A,0.2,-0.037176760986184276,-0.04240789140881873,0.005220668890779636,1.0020038681007517,0.31634172466029176,0.0,10,0.3854,0.01162427498382495,0.08356406168479416,0.9956639387773026
E2 regression contexte tirage,droite,uniforme,camp,A,0.3,-0.031248378436092683,-0.04240789140881873,0.005220668890779636,2.137563826818277,0.03255216024734658,0.3,10,0.3854,0.01162427498382495,0.08356406168479416,0.9956639387773026
E2 regression contexte tirage,droite,uniforme,camp,B,0.02,0.03568688079261096,0.03606690150542229,0.001803978879310672,-0.21065696343215742,0.8331549591538897,0.0,10,0.37420000000000003,-0.01259088031961059,-0.008038253717433982,0.9988381134394827
E2 regression contexte tirage,droite,uniforme,camp,B,0.05,0.03535759680334234,0.03606690150542229,0.001803978879310672,-0.39318902799515415,0.6941798728795602,0.0,10,0.37420000000000003,-0.01259088031961059,-0.008038253717433982,0.9988381134394827
E2 regression contexte tirage,droite,uniforme,camp,B,0.1,0.03468642893756887,0.03606690150542229,0.001803978879310672,-0.7652376553216214,0.444130040816185,0.0,10,0.37420000000000003,-0.01259088031961059,-0.008038253717433982,0.9988381134394827
E2 regression contexte tirage,droite,uniforme,camp,B,0.2,0.03334048453428049,0.03606690150542229,0.001803978879310672,-1.5113353057567986,0.13070304305483738,0.0,10,0.37420000000000003,-0.01259088031961059,-0.008038253717433982,0.9988381134394827
E2 regression contexte tirage,droite,uniforme,camp,B,0.3,0.031522612442520734,0.03606690150542229,0.001803978879310672,-2.5190367332005583,0.011767637945721297,0.7,10,0.37420000000000003,-0.01259088031961059,-0.008038253717433982,0.9988381134394827
E2 regression contexte tirage,droite,uniforme,camp,C,0.02,0.025813253012048194,0.025753012048192775,0.0014427410880173514,0.04175452155327691,0.9666943899125415,0.0,10,0.5935,0.00013399989170222645,-0.01347992890906476,0.9876948666762788
E2 regression contexte tirage,droite,uniforme,camp,C,0.05,0.02576807228915663,0.025753012048192775,0.0014427410880173514,0.010438630388318628,0.9916713292331154,0.0,10,0.5935,0.00013399989170222645,-0.01347992890906476,0.9876948666762788
E2 regression contexte tirage,droite,uniforme,camp,C,0.1,0.02552710843373494,0.025753012048192775,0.0014427410880173514,-0.15657945582479865,0.8755762946844166,0.0,10,0.5935,0.00013399989170222645,-0.01347992890906476,0.9876948666762788
E2 regression contexte tirage,droite,uniforme,camp,C,0.2,0.025301204819277112,0.025753012048192775,0.0014427410880173514,-0.31315891164959253,0.7541599332350767,0.0,10,0.5935,0.00013399989170222645,-0.01347992890906476,0.9876948666762788
E2 regression contexte tirage,droite,uniforme,camp,C,0.3,0.024563253012048196,0.025753012048192775,0.0014427410880173514,-0.8246518006772606,0.409569303370433,0.0,10,0.5935,0.00013399989170222645,-0.01347992890906476,0.9876948666762788
E2 regression contexte tirage,gauche,concentre,global,A,0.02,-0.0676021234295272,-0.068442386630964,0.0042774784373516,0.19643890991933102,0.8442666437758356,0.0,10,0.36535,0.03406741350113305,0.01044687302187699,0.9956208265171808
E2 regression contexte tirage,gauche,concentre,global,A,0.05,-0.0671601139469293,-0.068442386630964,0.0042774784373516,0.29977303283113915,0.7643502865402227,0.0,10,0.36535,0.03406741350113305,0.01044687302187699,0.9956208265171808
E2 regression contexte tirage,gauche,concentre,global,A,0.1,-0.06427470941528127,-0.068442386630964,0.0042774784373516,0.9743303856987172,0.32989252215662834,0.0,10,0.36535,0.03406741350113305,0.01044687302187699,0.9956208265171808
E2 regression contexte tirage,gauche,concentre,global,A,0.2,-0.061631312792745065,-0.068442386630964,0.0042774784373516,1.5923105020807558,0.11131495436621686,0.0,10,0.36535,0.03406741350113305,0.01044687302187699,0.9956208265171808
E2 regression contexte tirage,gauche,concentre,global,A,0.3,-0.05715635708173446,-0.068442386630964,0.0042774784373516,2.638477251148292,0.008327928769223215,0.7,10,0.36535,0.03406741350113305,0.01044687302187699,0.9956208265171808
E2 regression contexte tirage,gauche,concentre,global,B,0.02,0.04191373472694318,0.0421897808968637,0.001524859107359,-0.18103060708252514,0.8563435519305161,0.0,10,0.3265,-0.016039624834081046,0.002838940789024338,0.9997983358929035
E2 regression contexte tirage,gauche,concentre,global,B,0.05,0.0413481598266936,0.0421897808968637,0.001524859107359,-0.5519336613516749,0.5809938048517023,0.0,10,0.3265,-0.016039624834081046,0.002838940789024338,0.9997983358929035
E2 regression contexte tirage,gauche,concentre,global,B,0.1,0.040588698470036697,0.0421897808968637,0.001524859107359,-1.0499871228103277,0.29372403326367313,0.0,10,0.3265,-0.016039624834081046,0.002838940789024338,0.9997983358929035
E2 regression contexte tirage,gauche,concentre,global,B,0.2,0.039137922640566994,0.0421897808968637,0.001524859107359,-2.0014034356147237,0.04534893074121224,0.0,10,0.3265,-0.016039624834081046,0.002838940789024338,0.9997983358929035
E2 regression contexte tirage,gauche,concentre,global,B,0.3,0.037618443995492336,0.0421897808968637,0.001524859107359,-2.9978749376319422,0.0027186921265933525,1.0,10,0.3265,-0.016039624834081046,0.002838940789024338,0.9997983358929035
E2 regression contexte tirage,gauche,concentre,global,C,0.02,0.02716730038022814,0.0272338403041825,0.0009241516858999,-0.07200108485390906,0.942601044505285,0.0,10,0.69515,-0.003449272210431976,-0.0012264088236958518,0.9993771825961192
E2 regression contexte tirage,gauche,concentre,global,C,0.05,0.027067490494296575,0.0272338403041825,0.0009241516858999,-0.18000271213479516,0.8571504390021312,0.0,10,0.69515,-0.003449272210431976,-0.0012264088236958518,0.9993771825961192
E2 regression contexte tirage,gauche,concentre,global,C,0.1,0.02689638783269962,0.0272338403041825,0.0009241516858999,-0.36514835890201885,0.7150006642185325,0.0,10,0.69515,-0.003449272210431976,-0.0012264088236958518,0.9993771825961192
E2 regression contexte tirage,gauche,concentre,global,C,0.2,0.026468631178707226,0.0272338403041825,0.0009241516858999,-0.8280124758200781,0.40766343453557125,0.0,10,0.69515,-0.003449272210431976,-0.0012264088236958518,0.9993771825961192
E2 regression contexte tirage,gauche,concentre,global,C,0.3,0.02609790874524715,0.0272338403041825,0.0009241516858999,-1.2291613771490626,0.21901130663760113,0.0,10,0.69515,-0.003449272210431976,-0.0012264088236958518,0.9993771825961192
E2 regression contexte tirage,gauche,concentre,camp,A,0.02,-0.06394778545239257,-0.06641698872465052,0.006870305986010267,0.3594022271039868,0.7192942088914283,0.0,10,0.20995,0.10642644881741799,-0.0025975812903148558,0.9973279819092566
E2 regression contexte tirage,gauche,concentre,camp,A,0.05,-0.059498848750686874,-0.06641698872465052,0.006870305986010267,1.0069624246795963,0.3139528314973725,0.0,10,0.20995,0.10642644881741799,-0.0025975812903148558,0.9973279819092566
E2 regression contexte tirage,gauche,concentre,camp,A,0.1,-0.05572645668709544,-0.06641698872465052,0.006870305986010267,1.5560488949580686,0.119696465984813,0.1,10,0.20995,0.10642644881741799,-0.0025975812903148558,0.9973279819092566
E2 regression contexte tirage,gauche,concentre,camp,A,0.2,-0.04640721459240423,-0.06641698872465052,0.006870305986010267,2.9125011568613393,0.003585468723368301,0.9,10,0.20995,0.10642644881741799,-0.0025975812903148558,0.9973279819092566
E2 regression contexte tirage,gauche,concentre,camp,A,0.3,-0.03425638193499061,-0.06641698872465052,0.006870305986010267,4.681102538248993,2.8533616734254603e-06,1.0,10,0.20995,0.10642644881741799,-0.0025975812903148558,0.9973279819092566
E2 regression contexte tirage,gauche,concentre,camp,B,0.02,0.04378829206718308,0.04486270517831272,0.003097012554661067,-0.3469191978290917,0.7286520235243598,0.0,10,0.19795000000000001,-0.05317119515484069,0.012846307566196062,0.9998869015357343
E2 regression contexte tirage,gauche,concentre,camp,B,0.05,0.04219984887962024,0.04486270517831272,0.003097012554661067,-0.8598144991969198,0.3898913054722354,0.0,10,0.19795000000000001,-0.05317119515484069,0.012846307566196062,0.9998869015357343
E2 regression contexte tirage,gauche,concentre,camp,B,0.1,0.03955401938346747,0.04486270517831272,0.003097012554661067,-1.7141311832448247,0.08650463595001834,0.0,10,0.19795000000000001,-0.05317119515484069,0.012846307566196062,0.9998869015357343
E2 regression contexte tirage,gauche,concentre,camp,B,0.2,0.034889621263378384,0.04486270517831272,0.003097012554661067,-3.22022715081495,0.001280890593207793,1.0,10,0.19795000000000001,-0.05317119515484069,0.012846307566196062,0.9998869015357343
E2 regression contexte tirage,gauche,concentre,camp,B,0.3,0.030016466122616846,0.04486270517831272,0.003097012554661067,-4.793729051356922,1.6370934673326678e-06,1.0,10,0.19795000000000001,-0.05317119515484069,0.012846307566196062,0.9998869015357343
E2 regression contexte tirage,gauche,concentre,camp,C,0.02,0.03460431654676259,0.03477218225419664,0.0018824072242574841,-0.08917608542448441,0.9289419707101594,0.0,10,0.58025,-0.008701761068044475,-0.0030939618286038276,0.9993771825961193
E2 regression contexte tirage,gauche,concentre,camp,C,0.05,0.034352517985611515,0.03477218225419664,0.0018824072242574841,-0.2229402135612092,0.8235820380111969,0.0,10,0.58025,-0.008701761068044475,-0.0030939618286038276,0.9993771825961193
E2 regression contexte tirage,gauche,concentre,camp,C,0.1,0.03392086330935252,0.03477218225419664,0.0018824072242574841,-0.45225014750988657,0.651088785406285,0.0,10,0.58025,-0.008701761068044475,-0.0030939618286038276,0.9993771825961193
E2 regression contexte tirage,gauche,concentre,camp,C,0.2,0.03284172661870503,0.03477218225419664,0.0018824072242574841,-1.0255249823815762,0.30511554378208156,0.0,10,0.58025,-0.008701761068044475,-0.0030939618286038276,0.9993771825961193
E2 regression contexte tirage,gauche,concentre,camp,C,0.3,0.03190647482014389,0.03477218225419664,0.0018824072242574841,-1.5223631726037032,0.12791810717221425,0.0,10,0.58025,-0.008701761068044475,-0.0030939618286038276,0.9993771825961193
IM m=10 mode des m,droite,concentre,global,A,0.02,-0.07114082646214602,-0.068442386630964,0.0042774784373516,-0.6308482604187624,0.52813974465322,0.0,10,0.21615,-0.08402296519853536,0.09246152909876404,0.9964978024005688
