statistique,source_evaluee,calibration,source_calibration,taux_vrai,taux_estime_median,erreur_absolue_mediane,erreur_quadratique_moyenne,n_tirages
C,E2 regression contexte tirage,croisee,agents composite,0.05,0.0,0.05,0.047746218436646906,20
C,E2 regression contexte tirage,croisee,agents composite,0.1,0.0,0.1,0.09518376305862257,20
C,E2 regression contexte tirage,croisee,agents composite,0.25,0.0,0.25,0.25,20
C,E2 regression contexte tirage,croisee,agents composite,0.5,0.0,0.5,0.5,20
C,E2 regression contexte tirage,croisee,agents demographiques (v6),0.05,0.0,0.05,0.04913485270151932,20
C,E2 regression contexte tirage,croisee,agents demographiques (v6),0.1,0.0,0.1,0.09808716085706633,20
C,E2 regression contexte tirage,croisee,agents demographiques (v6),0.25,0.0,0.25,0.25,20
C,E2 regression contexte tirage,croisee,agents demographiques (v6),0.5,0.0,0.5,0.5,20
C,E2 regression contexte tirage,croisee,agents v8,0.05,0.0,0.05,0.049817564673516515,20
C,E2 regression contexte tirage,croisee,agents v8,0.1,0.0,0.1,0.09958393758533553,20
C,E2 regression contexte tirage,croisee,agents v8,0.25,0.0,0.25,0.25,20
C,E2 regression contexte tirage,croisee,agents v8,0.5,0.0,0.5,0.5,20
C,E2 regression contexte tirage,croisee,humains vague 2,0.05,0.42195000000000005,0.37195,0.3882362668208626,20
C,E2 regression contexte tirage,croisee,humains vague 2,0.1,0.3017,0.20170000000000002,0.37534493785716627,20
C,E2 regression contexte tirage,croisee,humains vague 2,0.25,0.83165,0.58165,0.5629210608513417,20
C,E2 regression contexte tirage,croisee,humains vague 2,0.5,1.0,0.5,0.47045738050858554,20
C,E2 regression contexte tirage,agnostique,moyenne des sources a modele de langage,0.05,0.0,0.05,0.0493317722162908,20
C,E2 regression contexte tirage,agnostique,moyenne des sources a modele de langage,0.1,0.0,0.1,0.09856734246189254,20
C,E2 regression contexte tirage,agnostique,moyenne des sources a modele de langage,0.25,0.0,0.25,0.25,20
C,E2 regression contexte tirage,agnostique,moyenne des sources a modele de langage,0.5,0.0,0.5,0.5,20
C,IM m=10 mode des m,propre,IM m=10 mode des m,0.05,0.049850000000000005,0.0074,0.010027119476699178,20
C,IM m=10 mode des m,propre,IM m=10 mode des m,0.1,0.108,0.01795,0.023510261057674373,20
C,IM m=10 mode des m,propre,IM m=10 mode des m,0.25,0.25085,0.018600000000000005,0.024492391675783733,20
C,IM m=10 mode des m,propre,IM m=10 mode des m,0.5,0.5029250000000001,0.018699999999999994,0.030313732449172275,20
C,IM m=10 mode des m,croisee,B0 segment,0.05,0.0,0.05,0.05000000000000001,20
C,IM m=10 mode des m,croisee,B0 segment,0.1,0.0,0.1,0.10000000000000002,20
C,IM m=10 mode des m,croisee,B0 segment,0.25,0.0,0.25,0.25,20
C,IM m=10 mode des m,croisee,B0 segment,0.5,0.0,0.5,0.5,20
C,IM m=10 mode des m,croisee,C2,0.05,0.022,0.028000000000000004,0.02854280776307755,20
C,IM m=10 mode des m,croisee,C2,0.1,0.0351,0.06490000000000001,0.06621773553965736,20
C,IM m=10 mode des m,croisee,C2,0.25,0.056925,0.193075,0.19352550542499558,20
C,IM m=10 mode des m,croisee,C2,0.5,0.08365,0.41635,0.41662202549193195,20
C,IM m=10 mode des m,croisee,C3,0.05,0.10370000000000001,0.053700000000000005,0.053278241337341464,20
C,IM m=10 mode des m,croisee,C3,0.1,0.1288,0.028799999999999992,0.02828271115010016,20
C,IM m=10 mode des m,croisee,C3,0.25,0.1724,0.07759999999999999,0.07869835290525462,20
C,IM m=10 mode des m,croisee,C3,0.5,0.22705000000000003,0.27295,0.2735708331492961,20
C,IM m=10 mode des m,croisee,E2 regression contexte tirage,0.05,0.0,0.05,0.05000000000000001,20
C,IM m=10 mode des m,croisee,E2 regression contexte tirage,0.1,0.0,0.1,0.10000000000000002,20
C,IM m=10 mode des m,croisee,E2 regression contexte tirage,0.25,0.0,0.25,0.25,20
C,IM m=10 mode des m,croisee,E2 regression contexte tirage,0.5,0.0,0.5,0.5,20
C,IM m=10 mode des m,croisee,PMM k=10,0.05,0.20425000000000001,0.15425000000000003,0.15718817425302706,20
C,IM m=10 mode des m,croisee,PMM k=10,0.1,0.5053,0.4053,0.4112924513044216,20
C,IM m=10 mode des m,croisee,PMM k=10,0.25,1.0,0.75,0.75,20
C,IM m=10 mode des m,croisee,PMM k=10,0.5,1.0,0.5,0.5,20
C,IM m=10 mode des m,croisee,agents composite,0.05,0.103375,0.053375,0.05377276843347384,20
C,IM m=10 mode des m,croisee,agents composite,0.1,0.1814,0.0814,0.08031395582338104,20
C,IM m=10 mode des m,croisee,agents composite,0.25,0.3174,0.06740000000000002,0.06774068939714152,20
C,IM m=10 mode des m,croisee,agents composite,0.5,0.48815000000000003,0.013649999999999968,0.02260025165789088,20
C,IM m=10 mode des m,croisee,agents demographiques (v6),0.05,0.03862500000000001,0.011375,0.013988763347773098,20
C,IM m=10 mode des m,croisee,agents demographiques (v6),0.1,0.07395,0.026050000000000004,0.03202525370703564,20
C,IM m=10 mode des m,croisee,agents demographiques (v6),0.25,0.141075,0.10892499999999998,0.1107014475966778,20
C,IM m=10 mode des m,croisee,agents demographiques (v6),0.5,0.229725,0.270275,0.2713532239075114,20
C,IM m=10 mode des m,croisee,agents v8,0.05,0.008625,0.041375,0.041557621142216505,20
C,IM m=10 mode des m,croisee,agents v8,0.1,0.018500000000000003,0.0815,0.0823558536170927,20
C,IM m=10 mode des m,croisee,agents v8,0.25,0.04190000000000001,0.2081,0.2085990391277007,20
C,IM m=10 mode des m,croisee,agents v8,0.5,0.080675,0.419325,0.4197567943166614,20
C,IM m=10 mode des m,croisee,humains vague 2,0.05,0.0,0.05,0.05000000000000001,20
C,IM m=10 mode des m,croisee,humains vague 2,0.1,0.0,0.1,0.10000000000000002,20
C,IM m=10 mode des m,croisee,humains vague 2,0.25,0.0,0.25,0.25,20
C,IM m=10 mode des m,croisee,humains vague 2,0.5,0.0,0.5,0.5,20
C,IM m=10 mode des m,agnostique,moyenne des sources a modele de langage,0.05,0.02645,0.02355,0.0244941957410322,20
C,IM m=10 mode des m,agnostique,moyenne des sources a modele de langage,0.1,0.0477,0.052300000000000006,0.05473064498066874,20
C,IM m=10 mode des m,agnostique,moyenne des sources a modele de langage,0.25,0.085475,0.16452499999999998,0.16535358402526387,20
C,IM m=10 mode des m,agnostique,moyenne des sources a modele de langage,0.5,0.133475,0.366525,0.3670451208639069,20
C,PMM k=10,propre,PMM k=10,0.05,0.0449,0.032799999999999996,0.04402054207980633,20
C,PMM k=10,propre,PMM k=10,0.1,0.10875,0.069525,0.07601880277273512,20
C,PMM k=10,propre,PMM k=10,0.25,0.24775,0.054075,0.09591583419853054,20
C,PMM k=10,propre,PMM k=10,0.5,0.524975,0.097025,0.17201300314220436,20
C,PMM k=10,croisee,B0 segment,0.05,0.0,0.05,0.05000000000000001,20
C,PMM k=10,croisee,B0 segment,0.1,0.0,0.1,0.09495387630318207,20
C,PMM k=10,croisee,B0 segment,0.25,0.0,0.25,0.25,20
C,PMM k=10,croisee,B0 segment,0.5,0.0,0.5,0.5,20
C,PMM k=10,croisee,C2,0.05,0.00825,0.04175,0.04076810487378583,20
C,PMM k=10,croisee,C2,0.1,0.015050000000000001,0.08495,0.08803362993765508,20
C,PMM k=10,croisee,C2,0.25,0.024550000000000002,0.22544999999999998,0.22556149133883646,20
C,PMM k=10,croisee,C2,0.5,0.0357,0.46430000000000005,0.46562178737146737,20
C,PMM k=10,croisee,C3,0.05,0.08027500000000001,0.0334,0.03516889072745969,20
C,PMM k=10,croisee,C3,0.1,0.09125,0.008750000000000008,0.03435711534747933,20
C,PMM k=10,croisee,C3,0.25,0.10840000000000001,0.1416,0.14179905897078443,20
C,PMM k=10,croisee,C3,0.5,0.129975,0.37002500000000005,0.37260035812516334,20
C,PMM k=10,croisee,E2 regression contexte tirage,0.05,0.0,0.05,0.05000000000000001,20
C,PMM k=10,croisee,E2 regression contexte tirage,0.1,0.0,0.1,0.09664998577340818,20
C,PMM k=10,croisee,E2 regression contexte tirage,0.25,0.0,0.25,0.25,20
C,PMM k=10,croisee,E2 regression contexte tirage,0.5,0.0,0.5,0.5,20
C,PMM k=10,croisee,IM m=10 mode des m,0.05,0.011675000000000001,0.038325000000000005,0.0357944286865987,20
C,PMM k=10,croisee,IM m=10 mode des m,0.1,0.027600000000000003,0.0724,0.07781285240884053,20
C,PMM k=10,croisee,IM m=10 mode des m,0.25,0.0594,0.1906,0.19000911392614828,20
C,PMM k=10,croisee,IM m=10 mode des m,0.5,0.11115,0.38885000000000003,0.39418954894821856,20
C,PMM k=10,croisee,agents composite,0.05,0.030975000000000003,0.02155,0.025928066356749397,20
C,PMM k=10,croisee,agents composite,0.1,0.0648,0.03520000000000001,0.05934223832987766,20
C,PMM k=10,croisee,agents composite,0.25,0.11795,0.13205,0.13511588359626708,20
C,PMM k=10,croisee,agents composite,0.5,0.18507500000000002,0.314925,0.32457870886735624,20
C,PMM k=10,croisee,agents demographiques (v6),0.05,0.010125000000000002,0.039875,0.03772506295554721,20
C,PMM k=10,croisee,agents demographiques (v6),0.1,0.0227,0.07730000000000001,0.08170773525193316,20
C,PMM k=10,croisee,agents demographiques (v6),0.25,0.044950000000000004,0.20505,0.2049447388931953,20
C,PMM k=10,croisee,agents demographiques (v6),0.5,0.07567499999999999,0.424325,0.42779648651549257,20
C,PMM k=10,croisee,agents v8,0.05,0.002025,0.047975000000000004,0.04728344186922099,20
C,PMM k=10,croisee,agents v8,0.1,0.0048000000000000004,0.0952,0.09581811154473878,20
C,PMM k=10,croisee,agents v8,0.25,0.01025,0.23975,0.2394774146448888,20
C,PMM k=10,croisee,agents v8,0.5,0.019025,0.48097500000000004,0.4817281924228642,20
C,PMM k=10,croisee,humains vague 2,0.05,0.0,0.05,0.05000000000000001,20
C,PMM k=10,croisee,humains vague 2,0.1,0.0,0.1,0.1866571606582507,20
C,PMM k=10,croisee,humains vague 2,0.25,0.0,0.25,0.25,20
C,PMM k=10,croisee,humains vague 2,0.5,0.0,0.5,0.5,20
C,PMM k=10,agnostique,moyenne des sources a modele de langage,0.05,0.007575,0.042425000000000004,0.04081973021713887,20
C,PMM k=10,agnostique,moyenne des sources a modele de langage,0.1,0.0162,0.08380000000000001,0.08682999481745925,20
C,PMM k=10,agnostique,moyenne des sources a modele de langage,0.25,0.030350000000000002,0.21965,0.2196049692060724,20
C,PMM k=10,agnostique,moyenne des sources a modele de langage,0.5,0.048675,0.451325,0.45341193204965397,20
C,agents composite,propre,agents composite,0.05,0.05055,0.015050000000000001,0.0253999557086228,20
C,agents composite,propre,agents composite,0.1,0.1014,0.009925000000000003,0.02115266236198177,20
C,agents composite,propre,agents composite,0.25,0.24815,0.021750000000000005,0.029952422689992875,20
C,agents composite,propre,agents composite,0.5,0.49792500000000006,0.012824999999999975,0.0169808568688391,20
C,agents composite,croisee,B0 segment,0.05,0.0,0.05,0.04860800602781399,20
C,agents composite,croisee,B0 segment,0.1,0.0,0.1,0.10000000000000002,20
C,agents composite,croisee,B0 segment,0.25,0.0,0.25,0.25,20
C,agents composite,croisee,B0 segment,0.5,0.0,0.5,0.5,20
C,agents composite,croisee,C2,0.05,0.012300000000000002,0.0377,0.03946418629593166,20
C,agents composite,croisee,C2,0.1,0.021675,0.078325,0.07855824272474532,20
C,agents composite,croisee,C2,0.25,0.0459,0.2041,0.20410384213679075,20
C,agents composite,croisee,C2,0.5,0.085175,0.414825,0.4145384517749831,20
C,agents composite,croisee,C3,0.05,0.08662500000000001,0.038,0.03679059662468115,20
C,agents composite,croisee,C3,0.1,0.103075,0.004125000000000004,0.007420503689103589,20
C,agents composite,croisee,C3,0.25,0.150225,0.09977499999999999,0.10012825088355433,20
C,agents composite,croisee,C3,0.5,0.23020000000000002,0.2698,0.26926741563917456,20
C,agents composite,croisee,E2 regression contexte tirage,0.05,0.0,0.05,0.048175214062835266,20
C,agents composite,croisee,E2 regression contexte tirage,0.1,0.0,0.1,0.10000000000000002,20
C,agents composite,croisee,E2 regression contexte tirage,0.25,0.0,0.25,0.25,20
C,agents composite,croisee,E2 regression contexte tirage,0.5,0.0,0.5,0.5,20
C,agents composite,croisee,IM m=10 mode des m,0.05,0.0205,0.029500000000000002,0.03287715392183454,20
C,agents composite,croisee,IM m=10 mode des m,0.1,0.048600000000000004,0.0514,0.052712765294565984,20
C,agents composite,croisee,IM m=10 mode des m,0.25,0.17157500000000003,0.07842499999999998,0.08281408998473627,20
C,agents composite,croisee,IM m=10 mode des m,0.5,0.519725,0.022875000000000034,0.03771135273362652,20
C,agents composite,croisee,PMM k=10,0.05,0.07985,0.042875,0.05188274038637513,20
C,agents composite,croisee,PMM k=10,0.1,0.19867500000000002,0.09867500000000001,0.11849864503444756,20
C,agents composite,croisee,PMM k=10,0.25,1.0,0.75,0.6765412640778092,20
C,agents composite,croisee,PMM k=10,0.5,1.0,0.5,0.5,20
C,agents composite,croisee,agents demographiques (v6),0.05,0.01725,0.03275,0.035325394548398184,20
C,agents composite,croisee,agents demographiques (v6),0.1,0.037775,0.062225,0.06288199265290502,20
C,agents composite,croisee,agents demographiques (v6),0.25,0.10627500000000001,0.143725,0.14416324254122476,20
C,agents composite,croisee,agents demographiques (v6),0.5,0.2349,0.2651,0.2642695359382159,20
C,agents composite,croisee,agents v8,0.05,0.003575,0.046425,0.04671371987970987,20
C,agents composite,croisee,agents v8,0.1,0.008425,0.091575,0.09154099013556714,20
C,agents composite,croisee,agents v8,0.25,0.02905,0.22094999999999998,0.22076400635067303,20
C,agents composite,croisee,agents v8,0.5,0.083175,0.416825,0.41634290434688564,20
C,agents composite,croisee,humains vague 2,0.05,0.0,0.05,0.084727909362854,20
C,agents composite,croisee,humains vague 2,0.1,0.0,0.1,0.10000000000000002,20
C,agents composite,croisee,humains vague 2,0.25,0.0,0.25,0.25,20
C,agents composite,croisee,humains vague 2,0.5,0.0,0.5,0.5,20
C,agents composite,agnostique,moyenne des sources a modele de langage,0.05,0.012525000000000001,0.03747500000000001,0.03911870556396262,20
C,agents composite,agnostique,moyenne des sources a modele de langage,0.1,0.025925000000000004,0.074075,0.07437501428571291,20
C,agents composite,agnostique,moyenne des sources a modele de langage,0.25,0.06615,0.18385,0.1839182012471849,20
C,agents composite,agnostique,moyenne des sources a modele de langage,0.5,0.13625,0.36374999999999996,0.3632566066157641,20
C,agents demographiques (v6),propre,agents demographiques (v6),0.05,0.0291,0.020900000000000002,0.026030386090106314,20
C,agents demographiques (v6),propre,agents demographiques (v6),0.1,0.080875,0.019125000000000003,0.02430500977164996,20
C,agents demographiques (v6),propre,agents demographiques (v6),0.25,0.26165,0.012149999999999994,0.015324885807078636,20
C,agents demographiques (v6),propre,agents demographiques (v6),0.5,0.50075,0.007950000000000013,0.012921711380463509,20
C,agents demographiques (v6),croisee,B0 segment,0.05,0.0,0.05,0.04936193371414861,20
C,agents demographiques (v6),croisee,B0 segment,0.1,0.0,0.1,0.10000000000000002,20
C,agents demographiques (v6),croisee,B0 segment,0.25,0.0,0.25,0.25,20
C,agents demographiques (v6),croisee,B0 segment,0.5,0.0,0.5,0.5,20
C,agents demographiques (v6),croisee,C2,0.05,0.017975,0.032025,0.03401896529878591,20
C,agents demographiques (v6),croisee,C2,0.1,0.037500000000000006,0.0625,0.0633476657028497,20
C,agents demographiques (v6),croisee,C2,0.25,0.09305000000000001,0.15694999999999998,0.15736743190698638,20
C,agents demographiques (v6),croisee,C2,0.5,0.161775,0.338225,0.3388471788653404,20
C,agents demographiques (v6),croisee,C3,0.05,0.096375,0.046375,0.0469619886184561,20
C,agents demographiques (v6),croisee,C3,0.1,0.1335,0.0335,0.033194146697874315,20
C,agents demographiques (v6),croisee,C3,0.25,0.246375,0.004500000000000004,0.008131266813971846,20
C,agents demographiques (v6),croisee,C3,0.5,0.388625,0.111375,0.112907687404357,20
C,agents demographiques (v6),croisee,E2 regression contexte tirage,0.05,0.0,0.05,0.049017651157516724,20
C,agents demographiques (v6),croisee,E2 regression contexte tirage,0.1,0.0,0.1,0.10000000000000002,20
C,agents demographiques (v6),croisee,E2 regression contexte tirage,0.25,0.0,0.25,0.25,20
C,agents demographiques (v6),croisee,E2 regression contexte tirage,0.5,0.0,0.5,0.5,20
C,agents demographiques (v6),croisee,IM m=10 mode des m,0.05,0.036225,0.018875000000000003,0.023471946020728662,20
C,agents demographiques (v6),croisee,IM m=10 mode des m,0.1,0.120825,0.022575000000000005,0.028776359655105783,20
C,agents demographiques (v6),croisee,IM m=10 mode des m,0.25,0.6107,0.3607,0.35885108523592346,20
C,agents demographiques (v6),croisee,IM m=10 mode des m,0.5,1.0,0.5,0.5,20
C,agents demographiques (v6),croisee,PMM k=10,0.05,0.144825,0.094825,0.12056599022941752,20
C,agents demographiques (v6),croisee,PMM k=10,0.1,0.588125,0.48812500000000003,0.5102905505689871,20
C,agents demographiques (v6),croisee,PMM k=10,0.25,1.0,0.75,0.75,20
C,agents demographiques (v6),croisee,PMM k=10,0.5,1.0,0.5,0.5,20
C,agents demographiques (v6),croisee,agents composite,0.05,0.08065,0.038025,0.04258858855374289,20
C,agents demographiques (v6),croisee,agents composite,0.1,0.196025,0.096025,0.09540132533146486,20
C,agents demographiques (v6),croisee,agents composite,0.25,0.548475,0.298475,0.296769248533267,20
C,agents demographiques (v6),croisee,agents composite,0.5,0.99325,0.49325,0.48509620179918955,20
C,agents demographiques (v6),croisee,agents v8,0.05,0.0063,0.0437,0.04403104302648304,20
C,agents demographiques (v6),croisee,agents v8,0.1,0.02065,0.07935,0.07991821913681511,20
C,agents demographiques (v6),croisee,agents v8,0.25,0.09645000000000001,0.15355,0.15425751075717511,20
C,agents demographiques (v6),croisee,agents v8,0.5,0.2358,0.2642,0.26566230820347847,20
C,agents demographiques (v6),croisee,humains vague 2,0.05,0.0,0.05,0.06395997283457835,20
C,agents demographiques (v6),croisee,humains vague 2,0.1,0.0,0.1,0.10000000000000002,20
C,agents demographiques (v6),croisee,humains vague 2,0.25,0.0,0.25,0.25,20
C,agents demographiques (v6),croisee,humains vague 2,0.5,0.0,0.5,0.5,20
C,agents demographiques (v6),agnostique,moyenne des sources a modele de langage,0.05,0.0204,0.0296,0.03205059476827224,20
C,agents demographiques (v6),agnostique,moyenne des sources a modele de langage,0.1,0.0517,0.0483,0.049956114490620665,20
C,agents demographiques (v6),agnostique,moyenne des sources a modele de langage,0.25,0.15052500000000002,0.099475,0.10036340032601525,20
C,agents demographiques (v6),agnostique,moyenne des sources a modele de langage,0.5,0.276475,0.22352499999999997,0.2247431203062732,20
C,agents v8,propre,agents v8,0.05,0.029725,0.020275,0.02052015168072595,20
C,agents v8,propre,agents v8,0.1,0.0858,0.014200000000000004,0.016002937230396176,20
C,agents v8,propre,agents v8,0.25,0.26115,0.011150000000000021,0.014861969082190968,20
C,agents v8,propre,agents v8,0.5,0.49965000000000004,0.0042999999999999705,0.00790613685689793,20
C,agents v8,croisee,B0 segment,0.05,0.0,0.05,0.05000000000000001,20
C,agents v8,croisee,B0 segment,0.1,0.0,0.1,0.10000000000000002,20
C,agents v8,croisee,B0 segment,0.25,0.0,0.25,0.25,20
C,agents v8,croisee,B0 segment,0.5,0.0,0.5,0.5,20
C,agents v8,croisee,C2,0.05,0.04655,0.0034500000000000017,0.004473938421569971,20
C,agents v8,croisee,C2,0.1,0.086775,0.013225,0.014020828256561736,20
C,agents v8,croisee,C2,0.25,0.172925,0.07707499999999999,0.07707955954726259,20
C,agents v8,croisee,C2,0.5,0.269825,0.230175,0.23071198251282918,20
C,agents v8,croisee,C3,0.05,0.15150000000000002,0.1015,0.10143090135653927,20
C,agents v8,croisee,C3,0.1,0.23347500000000002,0.133475,0.1335531294092355,20
C,agents v8,croisee,C3,0.25,0.411725,0.16172500000000004,0.16217179278468868,20
C,agents v8,croisee,C3,0.5,0.613175,0.11317500000000003,0.11223401556569207,20
C,agents v8,croisee,E2 regression contexte tirage,0.05,0.0,0.05,0.05000000000000001,20
C,agents v8,croisee,E2 regression contexte tirage,0.1,0.0,0.1,0.10000000000000002,20
C,agents v8,croisee,E2 regression contexte tirage,0.25,0.0,0.25,0.25,20
C,agents v8,croisee,E2 regression contexte tirage,0.5,0.0,0.5,0.5,20
C,agents v8,croisee,IM m=10 mode des m,0.05,0.17577500000000001,0.125775,0.12672948009441212,20
C,agents v8,croisee,IM m=10 mode des m,0.1,0.537625,0.43762500000000004,0.4401824682731015,20
C,agents v8,croisee,IM m=10 mode des m,0.25,1.0,0.75,0.75,20
C,agents v8,croisee,IM m=10 mode des m,0.5,1.0,0.5,0.5,20
C,agents v8,croisee,PMM k=10,0.05,1.0,0.95,0.913754105804729,20
C,agents v8,croisee,PMM k=10,0.1,1.0,0.9,0.9000000000000001,20
C,agents v8,croisee,PMM k=10,0.25,1.0,0.75,0.75,20
C,agents v8,croisee,PMM k=10,0.5,1.0,0.5,0.5,20
C,agents v8,croisee,agents composite,0.05,0.25215,0.20215000000000002,0.20220690331934765,20
C,agents v8,croisee,agents composite,0.1,0.508175,0.40817500000000007,0.40843036156730567,20
C,agents v8,croisee,agents composite,0.25,1.0,0.75,0.75,20
C,agents v8,croisee,agents composite,0.5,1.0,0.5,0.5,20
C,agents v8,croisee,agents demographiques (v6),0.05,0.10827500000000001,0.058275,0.05858201515823777,20
C,agents v8,croisee,agents demographiques (v6),0.1,0.2403,0.1403,0.14073354433112242,20
C,agents v8,croisee,agents demographiques (v6),0.25,0.5399,0.28990000000000005,0.2906701627274461,20
C,agents v8,croisee,agents demographiques (v6),0.5,0.8831,0.38310000000000005,0.3813616641391739,20
C,agents v8,croisee,humains vague 2,0.05,0.0,0.05,0.05000000000000001,20
C,agents v8,croisee,humains vague 2,0.1,0.0,0.1,0.10000000000000002,20
C,agents v8,croisee,humains vague 2,0.25,0.0,0.25,0.25,20
C,agents v8,croisee,humains vague 2,0.5,0.0,0.5,0.5,20
C,agents v8,agnostique,moyenne des sources a modele de langage,0.05,0.06725,0.01725,0.017721695742789402,20
C,agents v8,agnostique,moyenne des sources a modele de langage,0.1,0.139125,0.03912500000000001,0.03973278558067632,20
C,agents v8,agnostique,moyenne des sources a modele de langage,0.25,0.296975,0.04697500000000002,0.047782211648269284,20
C,agents v8,agnostique,moyenne des sources a modele de langage,0.5,0.4759,0.024099999999999983,0.02569139933907842,20
C,humains vague 2,propre,humains vague 2,0.05,0.0,0.05,0.21802163195426275,20
C,humains vague 2,propre,humains vague 2,0.1,0.0,0.1,0.26289689780406317,20
C,humains vague 2,propre,humains vague 2,0.25,0.3017,0.25,0.25180770242389333,20
C,humains vague 2,propre,humains vague 2,0.5,0.48175,0.14285000000000003,0.2766675432717036,20
C,humains vague 2,croisee,B0 segment,0.05,0.0,0.05,0.04052132926003293,20
C,humains vague 2,croisee,B0 segment,0.1,0.0,0.1,0.08520508860977731,20
C,humains vague 2,croisee,B0 segment,0.25,0.023100000000000002,0.2269,0.2207568639929459,20
C,humains vague 2,croisee,B0 segment,0.5,0.0541,0.4459,0.4413549734907266,20
C,humains vague 2,croisee,C2,0.05,0.0,0.05,0.04781400422470388,20
C,humains vague 2,croisee,C2,0.1,0.0018750000000000001,0.098125,0.09679565653995019,20
C,humains vague 2,croisee,C2,0.25,0.0,0.25,0.2474637614884248,20
C,humains vague 2,croisee,C2,0.5,0.0,0.5,0.4993589054978393,20
C,humains vague 2,croisee,C3,0.05,0.06795,0.025999999999999995,0.031094780510561575,20
C,humains vague 2,croisee,C3,0.1,0.07105,0.028950000000000004,0.05402020571045616,20
C,humains vague 2,croisee,C3,0.25,0.042,0.20800000000000002,0.2070572988329559,20
C,humains vague 2,croisee,C3,0.5,0.035050000000000005,0.46495,0.4648984476474405,20
C,humains vague 2,croisee,E2 regression contexte tirage,0.05,0.0,0.05,0.04252342883634856,20
C,humains vague 2,croisee,E2 regression contexte tirage,0.1,0.0,0.1,0.08615695488467545,20
C,humains vague 2,croisee,E2 regression contexte tirage,0.25,0.0409,0.2091,0.20389535980497445,20
C,humains vague 2,croisee,E2 regression contexte tirage,0.5,0.09565,0.40435,0.40195910301920024,20
C,humains vague 2,croisee,IM m=10 mode des m,0.05,0.0,0.05,0.047239957927585,20
C,humains vague 2,croisee,IM m=10 mode des m,0.1,0.002125,0.097875,0.09563143769179674,20
C,humains vague 2,croisee,IM m=10 mode des m,0.25,0.0,0.25,0.24542315243269125,20
C,humains vague 2,croisee,IM m=10 mode des m,0.5,0.0,0.5,0.4991594275629781,20
C,humains vague 2,croisee,PMM k=10,0.05,0.0,0.05,0.04220658864442849,20
C,humains vague 2,croisee,PMM k=10,0.1,0.008075,0.091925,0.08575116034200354,20
C,humains vague 2,croisee,PMM k=10,0.25,0.0,0.25,0.23569494213919823,20
C,humains vague 2,croisee,PMM k=10,0.5,0.0,0.5,0.49685013094996766,20
C,humains vague 2,croisee,agents composite,0.05,0.0,0.05,0.04347772418147022,20
C,humains vague 2,croisee,agents composite,0.1,0.0060750000000000005,0.09392500000000001,0.0892322713484309,20
C,humains vague 2,croisee,agents composite,0.25,0.0,0.25,0.24034388878230292,20
C,humains vague 2,croisee,agents composite,0.5,0.0,0.5,0.4977362768073068,20
C,humains vague 2,croisee,agents demographiques (v6),0.05,0.0,0.05,0.047550621709920894,20
C,humains vague 2,croisee,agents demographiques (v6),0.1,0.0019,0.0981,0.09618382010504678,20
C,humains vague 2,croisee,agents demographiques (v6),0.25,0.0,0.25,0.24624410043694447,20
C,humains vague 2,croisee,agents demographiques (v6),0.5,0.0,0.5,0.4992603271340514,20
C,humains vague 2,croisee,agents v8,0.05,0.0,0.05,0.049490971398831934,20
C,humains vague 2,croisee,agents v8,0.1,0.000375,0.099625,0.09920816309659201,20
C,humains vague 2,croisee,agents v8,0.25,0.0,0.25,0.24916149406559596,20
C,humains vague 2,croisee,agents v8,0.5,0.0,0.5,0.4998527099306354,20
C,humains vague 2,agnostique,moyenne des sources a modele de langage,0.05,0.0,0.05,0.04812091670988824,20
C,humains vague 2,agnostique,moyenne des sources a modele de langage,0.1,0.0014500000000000001,0.09855,0.0971236634399671,20
C,humains vague 2,agnostique,moyenne des sources a modele de langage,0.25,0.0,0.25,0.2472960872112618,20
C,humains vague 2,agnostique,moyenne des sources a modele de langage,0.5,0.0,0.5,0.4994405266145309,20
