volet,jeu,condition,attaque,mesure,valeur,ic_bas,ic_haut,axes,n_pool,n_items_contexte,note,n_axes,n_cellules,plafond,attribut_retire,chute_points,modalites,n_attaques,n_items,hasard,fpr_cible,ecart_points,ecart_bas,ecart_haut,cible_top1,cible_ic_bas,cible_ic_haut,comparateur_top1,comparateur_ic_bas,comparateur_ic_haut,controle_interpretabilite_passe,cible_tpr,comparateur_tpr,comparateur_retenu,seuil_effondrement,seuil_tenue,k_items,n_tirages_items,temoin_aleatoire,n_modalites,attribut,park_bloc_complet,top1_comparateur
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 4 axes (genre x race x age x education) (4),A-LLR (hors pli),rapport_top1_ferme,478.00000000000006,145.2,510.89999999999986,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.2317784256559767,0.2142857142857143,0.24976919339164233,0.23226433430515064,0.21379980563654033,0.250242954324587,0.00048590864917395527,0.0,0.0014577259475218659,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 4 axes (genre x race x age x education) (4),A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 8 premiers attributs (8),naif (Hamming),rapport_top1_ferme,425.8833333333333,112.50604166666668,457.5708333333334,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.20645448655652737,0.19058066083576292,0.22412637674117264,0.20694039520570132,0.19060293164885,0.22337301587301586,0.00048590864917395527,0.0,0.0014577259475218659,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 8 premiers attributs (8),naif (Hamming),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.029640427599611274,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 8 premiers attributs (8),A-LLR (hors pli),rapport_top1_ferme,478.00000000000006,127.48750000000003,510.00000000000006,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.2317784256559767,0.2142857142857143,0.24927113702623907,0.23226433430515064,0.21379980563654033,0.250242954324587,0.00048590864917395527,0.0,0.001943634596695821,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 8 premiers attributs (8),A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 11 attributs homologues de Park (11),naif (Hamming),rapport_top1_ferme,354.90277777777777,143.06188218390807,2114.0666666666666,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.20635730482669257,0.19013949627470034,0.22296910430838998,0.20694039520570132,0.19060293164885,0.22337301587301586,0.0005830903790087463,0.0,0.0013119533527696794,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 11 attributs homologues de Park (11),naif (Hamming),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.029640427599611274,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 11 attributs homologues de Park (11),A-LLR (hors pli),rapport_top1_ferme,478.00000000000006,127.01250000000002,510.00000000000006,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.2317784256559767,0.21331389698736639,0.24927113702623907,0.23226433430515064,0.21379980563654033,0.250242954324587,0.00048590864917395527,0.0,0.0014577259475218659,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 11 attributs homologues de Park (11),A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.0,,,,,,,,,,
4bis rapport et controle,Twin,"cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs, bloc complet (14)",naif (Hamming),rapport_top1_ferme,inf,,,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.20694039520570132,0.18917071590540976,0.22466796242306447,0.20694039520570132,0.19060293164885,0.22337301587301586,0.0,0.0,0.0,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,"cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs, bloc complet (14)",naif (Hamming),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.029640427599611274,0.0,,,,,,,,,,
4bis rapport et controle,Twin,"cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs, bloc complet (14)",A-LLR (hors pli),rapport_top1_ferme,159.33333333333334,71.8607142857143,497.0,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.23080660835762878,0.21331389698736639,0.24975704567541301,0.23226433430515064,0.21379980563654033,0.250242954324587,0.0014577259475218659,0.0,0.003401360544217687,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,"cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs, bloc complet (14)",A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,88.0,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.00048590864917395527,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi MODE k=10 | 14 attributs,naif (Hamming),rapport_top1_ferme,511.06,187.81785714285715,1321.15,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.2065354713313897,0.19003421606737933,0.22373764982183347,0.20694039520570132,0.19060293164885,0.22337301587301586,0.0004049238743116294,0.0,0.0011337868480725622,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi MODE k=10 | 14 attributs,naif (Hamming),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.029640427599611274,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi MODE k=10 | 14 attributs,A-LLR (hors pli),rapport_top1_ferme,inf,,,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.23226433430515064,0.21331389698736639,0.2512147716229349,0.23226433430515064,0.21379980563654033,0.250242954324587,0.0,0.0,0.0,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi MODE k=10 | 14 attributs,A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi DONNEUR k=1 | 14 attributs,naif (Hamming),rapport_top1_ferme,inf,,,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.20694039520570132,0.19060374149659864,0.22368015063168123,0.20694039520570132,0.19060293164885,0.22337301587301586,0.0,0.0,0.0,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi DONNEUR k=1 | 14 attributs,naif (Hamming),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.029640427599611274,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi DONNEUR k=1 | 14 attributs,A-LLR (hors pli),rapport_top1_ferme,inf,,,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.23226433430515064,0.21379980563654033,0.25072886297376096,0.23226433430515064,0.21379980563654033,0.250242954324587,0.0,0.0,0.0,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi DONNEUR k=1 | 14 attributs,A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs + 494 items de contexte,naif (Hamming),rapport_top1_ferme,319.41249999999997,144.12921568627453,1297.345,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.2062925170068027,0.18884778911564626,0.22265468091998702,0.20694039520570132,0.19060293164885,0.22337301587301586,0.0006478781988986071,0.0,0.0014577259475218659,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs + 494 items de contexte,naif (Hamming),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.029640427599611274,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs + 494 items de contexte,A-LLR (hors pli),rapport_top1_ferme,239.00000000000003,92.22999999999999,505.00000000000006,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.23129251700680273,0.21282798833819241,0.24928328474246836,0.23226433430515064,0.21379980563654033,0.250242954324587,0.0009718172983479105,0.0,0.0024295432458697765,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs enrichi PMM k=10 | 14 attributs + 494 items de contexte,A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs (temoin) PMM k=10 canonique c7_monde_ouvert,naif (Hamming),rapport_top1_ferme,232.29999999999998,92.82956043956044,1279.26,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.20604956268221572,0.18854774052478135,0.22324344023323614,0.20694039520570132,0.19060293164885,0.22337301587301586,0.0008908325234855847,0.0,0.0021056041464204726,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs (temoin) PMM k=10 canonique c7_monde_ouvert,naif (Hamming),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.029640427599611274,0.0,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs (temoin) PMM k=10 canonique c7_monde_ouvert,A-LLR (hors pli),rapport_top1_ferme,95.60000000000001,47.3675,461.3250000000001,,2058.0,,"bootstrap APPARIE ; controle = regle de c7_controle_interpretabilite (IC disjoints), meme attaque, meme bassin",,,,,,,,,,,0.22983479105928087,0.2118561710398445,0.24878522837706513,0.23226433430515064,0.21379980563654033,0.250242954324587,0.0024295432458697765,0.00048590864917395527,0.004859086491739553,1.0,,,,,,,,,,,,
4bis rapport et controle,Twin,cible : JSON Persona - GPT4.1 vs (temoin) PMM k=10 canonique c7_monde_ouvert,A-LLR (hors pli),rapport_tpr_a_fpr_1pct_escalier,inf,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,0.042759961127308066,0.0,,,,,,,,,,
6 verdict,Twin,cible : JSON Persona - GPT4.1 vs COMPARATEUR LE PLUS FORT,A-LLR (hors pli),rapport_top1_ferme_DE_TETE,29.875000000000004,19.27167832167832,54.22499999999999,,2058.0,,"comparateur LE PLUS FORT parmi tous ceux mesures, temoin exclu ; seuils du preenregistrement 0.4",,,,,,,,,,,0.22448979591836735,,,0.23226433430515064,0.21379980563654033,0.250242954324587,0.007774538386783284,0.004373177842565598,0.011661807580174927,1.0,,,comparateur demographique (Demographics Only),2.0,5.0,,,,,,,
5 courbe items,Twin,cible : JSON Persona - GPT4.1,A-LLR (hors pli),top1_ferme_uniforme_moyenne_tirages,0.03206997084548105,0.0228377065111759,0.043974732750242954,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,20.0,4.0,,,,,
5 courbe items,Twin,cible : JSON Persona - GPT4.1,naif (Hamming),top1_ferme_uniforme_moyenne_tirages,0.0266482982676603,0.021320591728754994,0.031957619163930265,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,20.0,4.0,,,,,
5 courbe items,Twin,comparateur demographique (Demographics Only),A-LLR (hors pli),top1_ferme_uniforme_moyenne_tirages,0.002793974732750243,0.0014577259475218659,0.003401360544217687,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,20.0,4.0,,,,,
5 courbe items,Twin,comparateur demographique (Demographics Only),naif (Hamming),top1_ferme_uniforme_moyenne_tirages,0.00573765117261087,0.004276206462795383,0.00892240116001049,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,20.0,4.0,,,,,
5 courbe items,Twin,rapport cible / comparateur enrichi,A-LLR (hors pli),rapport_top1_ferme,11.478260869565217,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,
5 courbe items,Twin,cible : JSON Persona - GPT4.1,A-LLR (hors pli),top1_ferme_uniforme_moyenne_tirages,0.17067541302235179,0.14091350826044705,0.21137026239067055,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,40.0,4.0,,,,,
5 courbe items,Twin,cible : JSON Persona - GPT4.1,naif (Hamming),top1_ferme_uniforme_moyenne_tirages,0.160636434278927,0.12416007219214216,0.20369541240532496,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,40.0,4.0,,,,,
5 courbe items,Twin,comparateur demographique (Demographics Only),A-LLR (hors pli),top1_ferme_uniforme_moyenne_tirages,0.008746355685131196,0.005344995140913508,0.015549076773566569,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,40.0,4.0,,,,,
5 courbe items,Twin,comparateur demographique (Demographics Only),naif (Hamming),top1_ferme_uniforme_moyenne_tirages,0.0186936480941583,0.011337868480725623,0.029067171086121522,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,40.0,4.0,,,,,
5 courbe items,Twin,rapport cible / comparateur enrichi,A-LLR (hors pli),rapport_top1_ferme,19.513888888888886,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,
5 courbe items,Twin,cible : JSON Persona - GPT4.1,A-LLR (hors pli),top1_ferme_uniforme_moyenne_tirages,0.23226433430515064,0.23226433430515064,0.23226433430515064,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,60.0,1.0,,,,,
5 courbe items,Twin,cible : JSON Persona - GPT4.1,naif (Hamming),top1_ferme_uniforme_moyenne_tirages,0.20694039520570132,0.20694039520570132,0.20694039520570132,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,60.0,1.0,,,,,
5 courbe items,Twin,comparateur demographique (Demographics Only),A-LLR (hors pli),top1_ferme_uniforme_moyenne_tirages,0.007774538386783284,0.007774538386783284,0.007774538386783284,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,60.0,1.0,,,,,
5 courbe items,Twin,comparateur demographique (Demographics Only),naif (Hamming),top1_ferme_uniforme_moyenne_tirages,0.021452866861030127,0.021452866861030127,0.021452866861030127,,2058.0,,"ic_bas/ic_haut = min/max sur les tirages d'items, PAS un IC",,,,,,,,,0.00048590864917395527,,,,,,,,,,,,,,,,,60.0,1.0,,,,,
5 courbe items,Twin,rapport cible / comparateur enrichi,A-LLR (hors pli),rapport_top1_ferme,29.875000000000004,,,,2058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,
7 determination des items,Twin,items humains | QID11,-,part_modalite_majoritaire,0.5175698561563443,,,,2058.0,,,,,,,,,,,,,0.013155653875750128,,,,,,,,,,,,,,,,,0.5044142022805942,5.0,,,
7 determination des items,Twin,items humains | QID12,-,part_modalite_majoritaire,0.4991649002093299,,,,2058.0,,,,,,,,,,,,,0.0032171250009446206,,,,,,,,,,,,,,,,,0.4959477752083853,2.0,,,
7 determination des items,Twin,items humains | QID13,-,part_modalite_majoritaire,0.5014403105272601,,,,2058.0,,,,,,,,,,,,,0.002056347309421669,,,,,,,,,,,,,,,,,0.49938396321783846,4.0,,,
7 determination des items,Twin,items humains | QID14,-,part_modalite_majoritaire,0.5050990873511106,,,,2058.0,,,,,,,,,,,,,0.0002384990467824144,,,,,,,,,,,,,,,,,0.5048605883043282,6.0,,,
7 determination des items,Twin,items humains | QID15,-,part_modalite_majoritaire,0.507427887586777,,,,2058.0,,,,,,,,,,,,,0.001168250844812091,,,,,,,,,,,,,,,,,0.506259636741965,5.0,,,
7 determination des items,Twin,items humains | QID16,-,part_modalite_majoritaire,0.5765559071729958,,,,2058.0,,,,,,,,,,,,,0.01034363842908137,,,,,,,,,,,,,,,,,0.5662122687439144,2.0,,,
7 determination des items,Twin,items humains | QID17,-,part_modalite_majoritaire,0.5097058783312859,,,,2058.0,,,,,,,,,,,,,0.0019238899295888068,,,,,,,,,,,,,,,,,0.5077819884016971,6.0,,,
7 determination des items,Twin,items humains | QID18,-,part_modalite_majoritaire,0.5364804698498145,,,,2058.0,,,,,,,,,,,,,0.010888549071863318,,,,,,,,,,,,,,,,,0.5255919207779511,12.0,,,
7 determination des items,Twin,items humains | QID19,-,part_modalite_majoritaire,0.49203530080685925,,,,2058.0,,,,,,,,,,,,,-0.011036720564103153,,,,,,,,,,,,,,,,,0.5030720213709624,6.0,,,
7 determination des items,Twin,items humains | QID20,-,part_modalite_majoritaire,0.5108472767151813,,,,2058.0,,,,,,,,,,,,,0.009546950538098176,,,,,,,,,,,,,,,,,0.5013003261770831,4.0,,,
7 determination des items,Twin,items humains | QID21,-,part_modalite_majoritaire,0.5003205844189113,,,,2058.0,,,,,,,,,,,,,-0.0010134415045421896,,,,,,,,,,,,,,,,,0.5013340259234534,5.0,,,
7 determination des items,Twin,items humains | QID22,-,part_modalite_majoritaire,0.5100581038537803,,,,2058.0,,,,,,,,,,,,,0.009730053897847535,,,,,,,,,,,,,,,,,0.5003280499559327,5.0,,,
7 determination des items,Twin,items humains | QID23,-,part_modalite_majoritaire,0.4986238428089782,,,,2058.0,,,,,,,,,,,,,0.002158691589028372,,,,,,,,,,,,,,,,,0.49646515121994983,5.0,,,
7 determination des items,Twin,items humains | QID24,-,part_modalite_majoritaire,0.5130129713661415,,,,2058.0,,,,,,,,,,,,,0.002989313853592801,,,,,,,,,,,,,,,,,0.5100236575125487,7.0,,,
7 determination des items,Twin,ecart maximal sur les 14 attributs,-,ecart_points_max,0.013155653875750128,,,,2058.0,,"a comparer aux +4,91 pt de Park (sexual_orientation), audit-park-armement-egal-2026-09-13 §5.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QID11,,
6 verdict,comparaison frontale,part seules dans leur cellule exacte,-,Twin_bloc_complet,0.9970845481049563,,,,,,,,,,,,,,,,,0.008491392211420146,,,,,,,,,,,,,,,,,,,,0.9885931558935361,
6 verdict,Twin,part du plafond de cellule atteinte,A-LLR (hors pli),top1_sur_plafond,0.007785888077858881,,,,2058.0,,"Park : 0,851711 / 0,994300 = 85,66 % du plafond, audit-park-armement-egal-2026-09-13 §5.3",,,0.9985422740524781,,,,,,,,,,,,,,,,,,,,comparateur demographique (Demographics Only),,,,,,,,,0.007774538386783284
